Action,Cap,ESP,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Turnover foul,4.0,1,3,0,CAN,1.0,WRIGHT E,0 - 1,384,CAN,6:24
5m shot - Missed,10.0,1,3,0,CAN,1.0,TARRAGO R,0 - 1,355,ESP,5:55
Turnover foul,10.0,1,3,0,CAN,1.0,ROBINSON C,0 - 1,334,CAN,5:34
Turnover foul,5.0,1,3,0,CAN,1.0,ORTIZ M,0 - 1,311,ESP,5:11
Turnover foul,10.0,1,3,0,CAN,1.0,ROBINSON C,0 - 1,285,CAN,4:45
20 sec. exclusion in centre,10.0,1,3,0,CAN,1.0,ROBINSON C,0 - 1,272,CAN,4:32
Extra player shot - Goal,8.0,2,3,0,CAN,1.0,PENA P,0 - 2,266,ESP,4:26
Action shot - Saved,5.0,2,3,0,CAN,1.0,EGGENS M,0 - 2,236,CAN,3:56
Turnover foul,3.0,2,3,0,CAN,1.0,ESPAR A,0 - 2,211,ESP,3:31
5m shot - Goal,9.0,2,3,1,CAN,1.0,EGGENS C,1 - 2,186,CAN,3:06
Action shot - Goal,9.0,3,3,1,CAN,1.0,FORCA J,1 - 3,158,ESP,2:38
5m shot - Blocked,9.0,3,3,1,CAN,1.0,EGGENS C,1 - 3,129,CAN,2:09
Centre shot - Goal,11.0,4,3,1,CAN,1.0,GARCIA M,1 - 4,107,ESP,1:47
Turnover foul,6.0,4,3,1,CAN,1.0,MCKEE K,1 - 4,79,CAN,1:19
20 sec. exclusion in centre,9.0,4,3,1,CAN,1.0,EGGENS C,1 - 4,67,CAN,1:07
Time-Out,,4,3,1,CAN,1.0,,1 - 4,67,ESP,1:07
Extra player shot - Goal,6.0,5,3,1,CAN,1.0,PAREJA J,1 - 5,48,ESP,0:48
Time-Out,,5,3,1,CAN,1.0,,1 - 5,48,CAN,0:48
Turnover foul,5.0,5,3,1,CAN,1.0,EGGENS M,1 - 5,19,CAN,0:19
Steal,3.0,5,3,1,CAN,1.0,ESPAR A,1 - 5,19,ESP,0:19
Starting goalkeeper,1.0,5,3,1,CAN,2.0,GAUDREAULT J,1 - 5,480,CAN,8:00
Starting goalkeeper,1.0,5,3,1,CAN,2.0,ESTER L,1 - 5,480,ESP,8:00
Sprint won possession,6.0,5,3,1,CAN,2.0,PAREJA J,1 - 5,480,ESP,8:00
20 sec. exclusion in centre,10.0,5,3,1,CAN,2.0,ROBINSON C,1 - 5,457,CAN,7:37
Action shot - Goal,6.0,6,3,1,CAN,2.0,PAREJA J,1 - 6,434,ESP,7:14
20 sec. exclusion in centre,8.0,6,3,1,CAN,2.0,PENA P,1 - 6,414,ESP,6:54
Extra player shot - Goal,2.0,6,3,2,CAN,2.0,ALOGBO K,2 - 6,397,CAN,6:37
Action shot - Goal,9.0,7,3,2,CAN,2.0,FORCA J,2 - 7,376,ESP,6:16
Action shot - Saved,4.0,7,3,2,CAN,2.0,WRIGHT E,2 - 7,350,CAN,5:50
Turnover foul,4.0,7,3,2,CAN,2.0,WRIGHT E,2 - 7,300,CAN,5:00
5m shot - Post,10.0,7,3,2,CAN,2.0,TARRAGO R,2 - 7,279,ESP,4:39
20 sec. exclusion in centre,9.0,7,3,2,CAN,2.0,FORCA J,2 - 7,259,ESP,4:19
Extra player shot - Saved,8.0,7,3,2,CAN,2.0,FOURNIER S,2 - 7,251,CAN,4:11
20 sec. exclusion in centre,3.0,7,3,2,CAN,2.0,MONTON K,2 - 7,226,CAN,3:46
Action shot - Missed,5.0,7,3,2,CAN,2.0,ORTIZ M,2 - 7,208,ESP,3:28
Action shot - Post,2.0,7,3,2,CAN,2.0,ALOGBO K,2 - 7,181,CAN,3:01
20 sec. exclusion in centre,6.0,7,3,2,CAN,2.0,MCKEE K,2 - 7,154,CAN,2:34
Time-Out,,7,3,2,CAN,2.0,,2 - 7,154,ESP,2:34
Extra player shot - Saved,8.0,7,3,2,CAN,2.0,PENA P,2 - 7,134,ESP,2:14
Turnover foul,9.0,7,3,2,CAN,2.0,EGGENS C,2 - 7,90,CAN,1:30
20 sec. exclusion in centre,7.0,7,3,2,CAN,2.0,BEKHAZI J,2 - 7,90,CAN,1:30
Extra player shot - Goal,8.0,8,3,2,CAN,2.0,PENA P,2 - 8,86,ESP,1:26
Turnover foul,11.0,8,3,2,CAN,2.0,VALIN S,2 - 8,67,CAN,1:07
Action shot - Blocked,12.0,8,3,2,CAN,2.0,LOPEZ L,2 - 8,54,ESP,0:54
Penalty foul,3.0,8,3,2,CAN,2.0,MONTON K,2 - 8,28,CAN,0:28
Penalty shot - Goal,6.0,9,3,2,CAN,2.0,PAREJA J,2 - 9,28,ESP,0:28
Turnover foul,2.0,9,3,2,CAN,2.0,BACH M,2 - 9,2,ESP,0:02
20 sec. exclusion in centre,2.0,9,3,2,CAN,2.0,BACH M,2 - 9,1,ESP,0:01
Extra player shot - Goal,8.0,9,3,3,CAN,2.0,FOURNIER S,3 - 9,1,CAN,0:01
Starting goalkeeper,13.0,9,3,3,CAN,3.0,COLTERJOHN N,3 - 9,480,CAN,8:00
Starting goalkeeper,13.0,9,3,3,CAN,3.0,HERRERA P,3 - 9,480,ESP,8:00
Goalkeeper substitution,1.0,9,3,3,CAN,3.0,ESTER L,3 - 9,480,ESP,8:00
Sprint won possession,12.0,9,3,3,CAN,3.0,PERREAULT D,3 - 9,480,CAN,8:00
5m shot - Blocked,8.0,9,3,3,CAN,3.0,FOURNIER S,3 - 9,436,CAN,7:16
Turnover foul,7.0,9,3,3,CAN,3.0,ESPAR C,3 - 9,418,ESP,6:58
5m shot - Goal,5.0,9,3,4,CAN,3.0,EGGENS M,4 - 9,411,CAN,6:51
Turnover foul,12.0,9,3,4,CAN,3.0,LOPEZ L,4 - 9,386,ESP,6:26
20 sec. exclusion in centre,11.0,9,3,4,CAN,3.0,GARCIA M,4 - 9,380,ESP,6:20
Action shot - Missed,5.0,9,3,4,CAN,3.0,EGGENS M,4 - 9,352,CAN,5:52
Action shot - Blocked,9.0,9,3,4,CAN,3.0,FORCA J,4 - 9,331,ESP,5:31
Action shot - Blocked,5.0,9,3,4,CAN,3.0,EGGENS M,4 - 9,304,CAN,5:04
5m shot - Goal,7.0,10,3,4,CAN,3.0,ESPAR C,4 - 10,278,ESP,4:38
Goalkeeper substitution,1.0,10,3,4,CAN,3.0,GAUDREAULT J,4 - 10,270,CAN,4:30
Action shot - Saved,12.0,10,3,4,CAN,3.0,PERREAULT D,4 - 10,262,CAN,4:22
20 sec. exclusion in centre,2.0,10,3,4,CAN,3.0,BACH M,4 - 10,253,ESP,4:13
Extra player shot - Goal,5.0,10,3,5,CAN,3.0,EGGENS M,5 - 10,235,CAN,3:55
20 sec. exclusion in centre,9.0,10,3,5,CAN,3.0,EGGENS C,5 - 10,212,CAN,3:32
Extra player shot - Goal,3.0,11,3,5,CAN,3.0,ESPAR A,5 - 11,199,ESP,3:19
Goalkeeper substitution,13.0,11,3,5,CAN,3.0,COLTERJOHN N,5 - 11,174,CAN,2:54
Turnover foul,7.0,11,3,5,CAN,3.0,ESPAR C,5 - 11,136,ESP,2:16
Steal,10.0,11,3,5,CAN,3.0,ROBINSON C,5 - 11,136,CAN,2:16
20 sec. exclusion in centre,10.0,11,3,5,CAN,3.0,TARRAGO R,5 - 11,114,ESP,1:54
Action shot - Saved,7.0,11,3,5,CAN,3.0,BEKHAZI J,5 - 11,100,CAN,1:40
20 sec. exclusion in centre,2.0,11,3,5,CAN,3.0,ALOGBO K,5 - 11,71,CAN,1:11
Extra player shot - Saved,12.0,11,3,5,CAN,3.0,LOPEZ L,5 - 11,48,ESP,0:48
20 sec. exclusion in centre,7.0,11,3,5,CAN,3.0,ESPAR C,5 - 11,26,ESP,0:26
Time-Out,,11,3,5,CAN,3.0,,5 - 11,26,CAN,0:26
Turnover foul,5.0,11,3,5,CAN,3.0,EGGENS M,5 - 11,8,CAN,0:08
Steal,6.0,11,3,5,CAN,3.0,PAREJA J,5 - 11,8,ESP,0:08
Time-Out,,11,3,5,CAN,3.0,,5 - 11,8,ESP,0:08
Starting goalkeeper,13.0,11,3,5,CAN,4.0,COLTERJOHN N,5 - 11,480,CAN,8:00
Starting goalkeeper,1.0,11,3,5,CAN,4.0,ESTER L,5 - 11,480,ESP,8:00
Sprint won possession,6.0,11,3,5,CAN,4.0,PAREJA J,5 - 11,480,ESP,8:00
Turnover foul,6.0,11,3,5,CAN,4.0,PAREJA J,5 - 11,462,ESP,7:42
20 sec. exclusion in centre,9.0,11,3,5,CAN,4.0,FORCA J,5 - 11,444,ESP,7:24
Extra player shot - Post,6.0,11,3,5,CAN,4.0,MCKEE K,5 - 11,427,CAN,7:07
Action shot - Missed,7.0,11,3,5,CAN,4.0,BEKHAZI J,5 - 11,418,CAN,6:58
Penalty foul,6.0,11,3,5,CAN,4.0,MCKEE K,5 - 11,394,CAN,6:34
Penalty shot - Saved,6.0,11,3,5,CAN,4.0,PAREJA J,5 - 11,394,ESP,6:34
Centre shot - Post,11.0,11,3,5,CAN,4.0,GARCIA M,5 - 11,375,ESP,6:15
Action shot - Saved,4.0,11,3,5,CAN,4.0,WRIGHT E,5 - 11,349,CAN,5:49
Centre shot - Saved,11.0,11,3,5,CAN,4.0,GARCIA M,5 - 11,320,ESP,5:20
20 sec. exclusion in centre,11.0,11,3,5,CAN,4.0,GARCIA M,5 - 11,296,ESP,4:56
Extra player shot - Goal,4.0,11,3,6,CAN,4.0,WRIGHT E,6 - 11,281,CAN,4:41
Action shot - Post,11.0,11,3,6,CAN,4.0,VALIN S,6 - 11,232,CAN,3:52
Action shot - Post,9.0,11,3,6,CAN,4.0,FORCA J,6 - 11,216,ESP,3:36
Turnover foul,8.0,11,3,6,CAN,4.0,FOURNIER S,6 - 11,178,CAN,2:58
20 sec. exclusion in centre,9.0,11,3,6,CAN,4.0,EGGENS C,6 - 11,153,CAN,2:33
Exclusion with substitution,9.0,11,3,6,CAN,4.0,EGGENS C,6 - 11,153,CAN,2:33
Time-Out,,11,3,6,CAN,4.0,,6 - 11,153,ESP,2:33
Extra player shot - Saved,4.0,11,3,6,CAN,4.0,LEITON P,6 - 11,132,ESP,2:12
Action shot - Saved,12.0,11,3,6,CAN,4.0,PERREAULT D,6 - 11,107,CAN,1:47
Turnover foul,9.0,11,3,6,CAN,4.0,FORCA J,6 - 11,79,ESP,1:19
Steal,10.0,11,3,6,CAN,4.0,ROBINSON C,6 - 11,74,CAN,1:14
Turnover foul,11.0,11,3,6,CAN,4.0,VALIN S,6 - 11,61,CAN,1:01
20 sec. exclusion in centre,2.0,11,3,6,CAN,4.0,ALOGBO K,6 - 11,45,CAN,0:45
Extra player shot - Goal,3.0,12,3,6,CAN,4.0,ESPAR A,6 - 12,21,ESP,0:21
Time-Out,,12,3,6,CAN,4.0,,6 - 12,21,CAN,0:21
Action shot - Saved,4.0,12,3,6,CAN,4.0,WRIGHT E,6 - 12,4,CAN,0:04
Starting goalkeeper,1.0,0,4,0,USA,1.0,ESTER L,0 - 0,480,ESP,8:00
Starting goalkeeper,13.0,0,4,0,USA,1.0,JOHNSON A,0 - 0,480,USA,8:00
Sprint won possession,6.0,0,4,0,USA,1.0,PAREJA J,0 - 0,480,ESP,8:00
Turnover foul,11.0,0,4,0,USA,1.0,GARCIA M,0 - 0,451,ESP,7:31
Counter attack - Goal,8.0,0,4,1,USA,1.0,NEUSHUL K,0 - 1,434,USA,7:14
Turnover foul,10.0,0,4,1,USA,1.0,TARRAGO R,0 - 1,411,ESP,6:51
Steal,12.0,0,4,1,USA,1.0,CRAIG K,0 - 1,411,USA,6:51
Turnover foul,6.0,0,4,1,USA,1.0,STEFFENS M,0 - 1,396,USA,6:36
Action shot - Post,10.0,0,4,1,USA,1.0,TARRAGO R,0 - 1,375,ESP,6:15
Action shot - Post,4.0,0,4,1,USA,1.0,FATTAL R,0 - 1,353,USA,5:53
5m shot - Post,10.0,0,4,1,USA,1.0,TARRAGO R,0 - 1,326,ESP,5:26
20 sec. exclusion in centre,6.0,0,4,1,USA,1.0,PAREJA J,0 - 1,306,ESP,5:06
Extra player shot - Post,4.0,0,4,1,USA,1.0,FATTAL R,0 - 1,290,USA,4:50
5m shot - Saved,8.0,0,4,1,USA,1.0,PENA P,0 - 1,261,ESP,4:21
Action shot - Blocked,8.0,0,4,1,USA,1.0,NEUSHUL K,0 - 1,230,USA,3:50
20 sec. exclusion in centre,3.0,0,4,1,USA,1.0,SEIDEMANN M,0 - 1,209,USA,3:29
20 sec. exclusion in centre,7.0,0,4,1,USA,1.0,MATHEWSON C,0 - 1,195,USA,3:15
Turnover foul,10.0,0,4,1,USA,1.0,TARRAGO R,0 - 1,184,ESP,3:04
Time-Out,,0,4,1,USA,1.0,,0 - 1,184,USA,3:04
20 sec. exclusion in centre,4.0,0,4,1,USA,1.0,LEITON P,0 - 1,173,ESP,2:53
Action shot - Blocked,6.0,0,4,1,USA,1.0,STEFFENS M,0 - 1,148,USA,2:28
Turnover foul,10.0,0,4,1,USA,1.0,TARRAGO R,0 - 1,120,ESP,2:00
Action shot - Saved,6.0,0,4,1,USA,1.0,STEFFENS M,0 - 1,98,USA,1:38
Action shot - Saved,3.0,0,4,1,USA,1.0,ESPAR A,0 - 1,69,ESP,1:09
Action shot - Goal,10.0,0,4,2,USA,1.0,GILCHRIST K,0 - 2,58,USA,0:58
20 sec. exclusion in field,11.0,0,4,2,USA,1.0,FISCHER M,0 - 2,37,USA,0:37
Time-Out,,0,4,2,USA,1.0,,0 - 2,37,ESP,0:37
Centre shot - Saved,11.0,0,4,2,USA,1.0,GARCIA M,0 - 2,6,ESP,0:06
5m shot - Saved,11.0,0,4,2,USA,1.0,FISCHER M,0 - 2,1,USA,0:01
Starting goalkeeper,1.0,0,4,2,USA,2.0,ESTER L,0 - 2,480,ESP,8:00
Starting goalkeeper,13.0,0,4,2,USA,2.0,JOHNSON A,0 - 2,480,USA,8:00
Sprint won possession,6.0,0,4,2,USA,2.0,PAREJA J,0 - 2,480,ESP,8:00
20 sec. exclusion in centre,6.0,0,4,2,USA,2.0,STEFFENS M,0 - 2,467,USA,7:47
Action shot - Saved,11.0,0,4,2,USA,2.0,GARCIA M,0 - 2,444,ESP,7:24
20 sec. exclusion in centre,11.0,0,4,2,USA,2.0,GARCIA M,0 - 2,425,ESP,7:05
Action shot - Goal,4.0,0,4,3,USA,2.0,FATTAL R,0 - 3,405,USA,6:45
Turnover foul,12.0,0,4,3,USA,2.0,LOPEZ L,0 - 3,375,ESP,6:15
Turnover foul,8.0,0,4,3,USA,2.0,NEUSHUL K,0 - 3,347,USA,5:47
Steal,3.0,0,4,3,USA,2.0,ESPAR A,0 - 3,347,ESP,5:47
20 sec. exclusion in centre,5.0,0,4,3,USA,2.0,WILLIAMS A,0 - 3,324,USA,5:24
Extra player shot - Goal,3.0,1,4,3,USA,2.0,ESPAR A,1 - 3,307,ESP,5:07
20 sec. exclusion in centre,5.0,1,4,3,USA,2.0,ORTIZ M,1 - 3,289,ESP,4:49
Turnover foul,8.0,1,4,3,USA,2.0,NEUSHUL K,1 - 3,276,USA,4:36
20 sec. exclusion in centre,10.0,1,4,3,USA,2.0,GILCHRIST K,1 - 3,248,USA,4:08
Extra player shot - Post,6.0,1,4,3,USA,2.0,PAREJA J,1 - 3,232,ESP,3:52
Penalty foul,3.0,1,4,3,USA,2.0,ESPAR A,1 - 3,216,ESP,3:36
Penalty shot - Goal,6.0,1,4,4,USA,2.0,STEFFENS M,1 - 4,216,USA,3:36
Turnover foul,10.0,1,4,4,USA,2.0,TARRAGO R,1 - 4,193,ESP,3:13
Steal,8.0,1,4,4,USA,2.0,NEUSHUL K,1 - 4,193,USA,3:13
20 sec. exclusion in centre,9.0,1,4,4,USA,2.0,FORCA J,1 - 4,169,ESP,2:49
Time-Out,,1,4,4,USA,2.0,,1 - 4,169,USA,2:49
Action shot - Goal,8.0,1,4,5,USA,2.0,NEUSHUL K,1 - 5,143,USA,2:23
Turnover foul,6.0,1,4,5,USA,2.0,PAREJA J,1 - 5,125,ESP,2:05
Steal,13.0,1,4,5,USA,2.0,JOHNSON A,1 - 5,125,USA,2:05
20 sec. exclusion in centre,11.0,1,4,5,USA,2.0,GARCIA M,1 - 5,107,ESP,1:47
Action shot - Saved,8.0,1,4,5,USA,2.0,NEUSHUL K,1 - 5,80,USA,1:20
5m shot - Saved,12.0,1,4,5,USA,2.0,LOPEZ L,1 - 5,50,ESP,0:50
Turnover foul,6.0,1,4,5,USA,2.0,STEFFENS M,1 - 5,37,USA,0:37
Time-Out,,1,4,5,USA,2.0,,1 - 5,37,ESP,0:37
5m shot - Saved,9.0,1,4,5,USA,2.0,FORCA J,1 - 5,21,ESP,0:21
Action shot - Goal,9.0,2,4,5,USA,2.0,FORCA J,2 - 5,11,ESP,0:11
Turnover foul,10.0,2,4,5,USA,2.0,GILCHRIST K,2 - 5,3,USA,0:03
Starting goalkeeper,1.0,2,4,5,USA,3.0,ESTER L,2 - 5,480,ESP,8:00
Starting goalkeeper,13.0,2,4,5,USA,3.0,JOHNSON A,2 - 5,480,USA,8:00
Sprint won possession,6.0,2,4,5,USA,3.0,PAREJA J,2 - 5,480,ESP,8:00
Turnover foul,3.0,2,4,5,USA,3.0,ESPAR A,2 - 5,451,ESP,7:31
Action shot - Missed,2.0,2,4,5,USA,3.0,MUSSELMAN M,2 - 5,421,USA,7:01
Action shot - Blocked,9.0,2,4,5,USA,3.0,FORCA J,2 - 5,395,ESP,6:35
Turnover foul,8.0,2,4,5,USA,3.0,NEUSHUL K,2 - 5,381,USA,6:21
Centre shot - Saved,3.0,2,4,5,USA,3.0,ESPAR A,2 - 5,351,ESP,5:51
Turnover foul,4.0,2,4,5,USA,3.0,FATTAL R,2 - 5,323,USA,5:23
Turnover foul,9.0,2,4,5,USA,3.0,FORCA J,2 - 5,308,ESP,5:08
Turnover foul,6.0,2,4,5,USA,3.0,STEFFENS M,2 - 5,308,USA,5:08
20 sec. exclusion in centre,8.0,2,4,5,USA,3.0,NEUSHUL K,2 - 5,295,USA,4:55
Extra player shot - Goal,4.0,3,4,5,USA,3.0,LEITON P,3 - 5,293,ESP,4:53
Action shot - Blocked,6.0,3,4,5,USA,3.0,STEFFENS M,3 - 5,263,USA,4:23
Action shot - Saved,6.0,3,4,5,USA,3.0,PAREJA J,3 - 5,230,ESP,3:50
Turnover foul,3.0,3,4,5,USA,3.0,SEIDEMANN M,3 - 5,209,USA,3:29
Action shot - Goal,3.0,4,4,5,USA,3.0,ESPAR A,4 - 5,188,ESP,3:08
Action shot - Saved,3.0,4,4,5,USA,3.0,SEIDEMANN M,4 - 5,161,USA,2:41
5m shot - Saved,6.0,4,4,5,USA,3.0,PAREJA J,4 - 5,132,ESP,2:12
Action shot - Blocked,8.0,4,4,5,USA,3.0,NEUSHUL K,4 - 5,105,USA,1:45
20 sec. exclusion in centre,5.0,4,4,5,USA,3.0,ORTIZ M,4 - 5,98,ESP,1:38
Action shot - Goal,12.0,4,4,6,USA,3.0,CRAIG K,4 - 6,74,USA,1:14
20 sec. exclusion in centre,8.0,4,4,6,USA,3.0,NEUSHUL K,4 - 6,63,USA,1:03
Action shot - Saved,6.0,4,4,6,USA,3.0,PAREJA J,4 - 6,37,ESP,0:37
Time-Out,,4,4,6,USA,3.0,,4 - 6,32,USA,0:32
Turnover foul,6.0,4,4,6,USA,3.0,STEFFENS M,4 - 6,6,USA,0:06
Steal,10.0,4,4,6,USA,3.0,TARRAGO R,4 - 6,6,ESP,0:06
Time-Out,,4,4,6,USA,3.0,,4 - 6,6,ESP,0:06
Action shot - Blocked,10.0,4,4,6,USA,3.0,TARRAGO R,4 - 6,0,ESP,0:00
Starting goalkeeper,1.0,4,4,6,USA,4.0,ESTER L,4 - 6,480,ESP,8:00
Starting goalkeeper,13.0,4,4,6,USA,4.0,JOHNSON A,4 - 6,480,USA,8:00
Sprint won possession,6.0,4,4,6,USA,4.0,PAREJA J,4 - 6,480,ESP,8:00
Action shot - Saved,10.0,4,4,6,USA,4.0,TARRAGO R,4 - 6,450,ESP,7:30
Turnover foul,12.0,4,4,6,USA,4.0,CRAIG K,4 - 6,431,USA,7:11
Action shot - Blocked,12.0,4,4,6,USA,4.0,LOPEZ L,4 - 6,414,ESP,6:54
Counter attack - Saved,12.0,4,4,6,USA,4.0,CRAIG K,4 - 6,399,USA,6:39
20 sec. exclusion in centre,3.0,4,4,6,USA,4.0,ESPAR A,4 - 6,371,ESP,6:11
Action shot - Goal,11.0,5,4,6,USA,4.0,GARCIA M,5 - 6,348,ESP,5:48
Action shot - Goal,4.0,5,4,7,USA,4.0,FATTAL R,5 - 7,321,USA,5:21
20 sec. exclusion in centre,4.0,5,4,7,USA,4.0,FATTAL R,5 - 7,300,USA,5:00
Extra player shot - Saved,9.0,5,4,7,USA,4.0,FORCA J,5 - 7,281,ESP,4:41
Counter attack - Goal,7.0,5,4,8,USA,4.0,MATHEWSON C,5 - 8,266,USA,4:26
Action shot - Saved,3.0,5,4,8,USA,4.0,ESPAR A,5 - 8,233,ESP,3:53
20 sec. exclusion in field,11.0,5,4,8,USA,4.0,GARCIA M,5 - 8,231,ESP,3:51
Exclusion with substitution,11.0,5,4,8,USA,4.0,GARCIA M,5 - 8,231,ESP,3:51
Extra player shot - Saved,4.0,5,4,8,USA,4.0,FATTAL R,5 - 8,208,USA,3:28
Time-Out,,5,4,8,USA,4.0,,5 - 8,208,ESP,3:28
Action shot - Saved,3.0,5,4,8,USA,4.0,ESPAR A,5 - 8,185,ESP,3:05
5m shot - Blocked,10.0,5,4,8,USA,4.0,GILCHRIST K,5 - 8,154,USA,2:34
Turnover foul,12.0,5,4,8,USA,4.0,LOPEZ L,5 - 8,133,ESP,2:13
Steal,13.0,5,4,8,USA,4.0,JOHNSON A,5 - 8,133,USA,2:13
Turnover foul,8.0,5,4,8,USA,4.0,NEUSHUL K,5 - 8,111,USA,1:51
Steal,1.0,5,4,8,USA,4.0,ESTER L,5 - 8,111,ESP,1:51
5m shot - Saved,10.0,5,4,8,USA,4.0,TARRAGO R,5 - 8,82,ESP,1:22
Turnover foul,8.0,5,4,8,USA,4.0,PENA P,5 - 8,76,ESP,1:16
20 sec. exclusion in centre,11.0,5,4,8,USA,4.0,FISCHER M,5 - 8,76,USA,1:16
Time-Out,,5,4,8,USA,4.0,,5 - 8,67,USA,1:07
Turnover foul,6.0,5,4,8,USA,4.0,STEFFENS M,5 - 8,37,USA,0:37
Steal,12.0,5,4,8,USA,4.0,LOPEZ L,5 - 8,37,ESP,0:37
Turnover foul,3.0,5,4,8,USA,4.0,ESPAR A,5 - 8,18,ESP,0:18
Starting goalkeeper,1.0,0,5,0,CHN,1.0,ESTER L,0 - 0,480,ESP,8:00
Starting goalkeeper,1.0,0,5,0,CHN,1.0,YANG J,0 - 0,480,CHN,8:00
Sprint won possession,6.0,0,5,0,CHN,1.0,PAREJA J,0 - 0,480,ESP,8:00
Turnover foul,6.0,0,5,0,CHN,1.0,PAREJA J,0 - 0,459,ESP,7:39
Penalty foul,8.0,0,5,0,CHN,1.0,PENA P,0 - 0,442,ESP,7:22
Penalty shot - Goal,9.0,0,5,1,CHN,1.0,ZHAO Z,0 - 1,442,CHN,7:22
20 sec. exclusion in centre,11.0,0,5,1,CHN,1.0,WANG X,0 - 1,425,CHN,7:05
Extra player shot - Goal,11.0,1,5,1,CHN,1.0,GARCIA M,1 - 1,406,ESP,6:46
5m shot - Post,9.0,1,5,1,CHN,1.0,ZHAO Z,1 - 1,376,CHN,6:16
Turnover foul,3.0,1,5,1,CHN,1.0,ESPAR A,1 - 1,353,ESP,5:53
5m shot - Goal,9.0,1,5,2,CHN,1.0,ZHAO Z,1 - 2,325,CHN,5:25
Action shot - Saved,9.0,1,5,2,CHN,1.0,FORCA J,1 - 2,298,ESP,4:58
Turnover foul,9.0,1,5,2,CHN,1.0,ZHAO Z,1 - 2,273,CHN,4:33
Action shot - Goal,3.0,2,5,2,CHN,1.0,ESPAR A,2 - 2,243,ESP,4:03
Centre shot - Goal,7.0,2,5,3,CHN,1.0,SONG D,2 - 3,223,CHN,3:43
5m shot - Saved,6.0,2,5,3,CHN,1.0,PAREJA J,2 - 3,197,ESP,3:17
Turnover foul,3.0,2,5,3,CHN,1.0,ESPAR A,2 - 3,184,ESP,3:04
20 sec. exclusion in centre,2.0,2,5,3,CHN,1.0,BACH M,2 - 3,172,ESP,2:52
Time-Out,,2,5,3,CHN,1.0,,2 - 3,172,CHN,2:52
5m shot - Post,9.0,2,5,3,CHN,1.0,ZHAO Z,2 - 3,148,CHN,2:28
20 sec. exclusion in centre,11.0,2,5,3,CHN,1.0,WANG X,2 - 3,122,CHN,2:02
Action shot - Goal,10.0,3,5,3,CHN,1.0,TARRAGO R,3 - 3,100,ESP,1:40
Turnover foul,9.0,3,5,3,CHN,1.0,ZHAO Z,3 - 3,73,CHN,1:13
Turnover foul,11.0,3,5,3,CHN,1.0,GARCIA M,3 - 3,53,ESP,0:53
Turnover foul,8.0,3,5,3,CHN,1.0,ZHANG C,3 - 3,27,CHN,0:27
Steal,1.0,3,5,3,CHN,1.0,ESTER L,3 - 3,27,ESP,0:27
Time-Out,,3,5,3,CHN,1.0,,3 - 3,27,ESP,0:27
Turnover foul,3.0,3,5,3,CHN,1.0,ESPAR A,3 - 3,14,ESP,0:14
Turnover foul,3.0,3,5,3,CHN,1.0,MEI X,3 - 3,3,CHN,0:03
Starting goalkeeper,1.0,3,5,3,CHN,2.0,ESTER L,3 - 3,480,ESP,8:00
Starting goalkeeper,1.0,3,5,3,CHN,2.0,YANG J,3 - 3,480,CHN,8:00
Sprint won possession,6.0,3,5,3,CHN,2.0,PAREJA J,3 - 3,480,ESP,8:00
Action shot - Saved,8.0,3,5,3,CHN,2.0,PENA P,3 - 3,452,ESP,7:32
5m shot - Missed,5.0,3,5,3,CHN,2.0,NIU G,3 - 3,427,CHN,7:07
5m shot - Saved,10.0,3,5,3,CHN,2.0,TARRAGO R,3 - 3,400,ESP,6:40
20 sec. exclusion in centre,5.0,3,5,3,CHN,2.0,ORTIZ M,3 - 3,379,ESP,6:19
5m shot - Goal,7.0,3,5,4,CHN,2.0,SONG D,3 - 4,353,CHN,5:53
20 sec. exclusion in centre,6.0,3,5,4,CHN,2.0,SUN Y,3 - 4,324,CHN,5:24
Extra player shot - Saved,2.0,3,5,4,CHN,2.0,BACH M,3 - 4,317,ESP,5:17
Extra player shot - Saved,3.0,3,5,4,CHN,2.0,ESPAR A,3 - 4,297,ESP,4:57
Turnover foul,3.0,3,5,4,CHN,2.0,ESPAR A,3 - 4,282,ESP,4:42
Turnover foul,10.0,3,5,4,CHN,2.0,ZHANG W,3 - 4,276,CHN,4:36
Turnover foul,2.0,3,5,4,CHN,2.0,BACH M,3 - 4,253,ESP,4:13
Steal,8.0,3,5,4,CHN,2.0,ZHANG C,3 - 4,253,CHN,4:13
Action shot - Saved,9.0,3,5,4,CHN,2.0,ZHAO Z,3 - 4,224,CHN,3:44
5m shot - Goal,6.0,4,5,4,CHN,2.0,PAREJA J,4 - 4,203,ESP,3:23
Turnover foul,8.0,4,5,4,CHN,2.0,ZHANG C,4 - 4,175,CHN,2:55
Steal,3.0,4,5,4,CHN,2.0,ESPAR A,4 - 4,175,ESP,2:55
5m shot - Saved,3.0,4,5,4,CHN,2.0,ESPAR A,4 - 4,149,ESP,2:29
20 sec. exclusion in centre,5.0,4,5,4,CHN,2.0,NIU G,4 - 4,129,CHN,2:09
Extra player shot - Goal,12.0,5,5,4,CHN,2.0,LOPEZ L,5 - 4,113,ESP,1:53
20 sec. exclusion in centre,12.0,5,5,4,CHN,2.0,LOPEZ L,5 - 4,100,ESP,1:40
Time-Out,,5,5,4,CHN,2.0,,5 - 4,100,CHN,1:40
