Action,Cap,Game,Opponent,Opponent name,Period,Player,RSA,Score,Seconds,Team,Time
Turnover foul,8.0,5,16,BRA,4.0,WINGATE-PEARSE J,5,16 - 5,17,RSA,0:17
Starting goalkeeper,13.0,6,0,KAZ,1.0,SHLEMOV V,0,0 - 0,480,KAZ,8:00
Starting goalkeeper,1.0,6,0,KAZ,1.0,FLATSCHER D,0,0 - 0,480,RSA,8:00
Sprint won possession,11.0,6,0,KAZ,1.0,MOLYNEUX N,0,0 - 0,480,RSA,8:00
5m shot - Saved,4.0,6,0,KAZ,1.0,BADENHORST I,0,0 - 0,451,RSA,7:31
20 sec. exclusion in centre,3.0,6,0,KAZ,1.0,CARD D,0,0 - 0,425,RSA,7:05
Extra player shot - Goal,3.0,6,1,KAZ,1.0,AXENOV A,0,1 - 0,418,KAZ,6:58
20 sec. exclusion in centre,8.0,6,1,KAZ,1.0,KOLIADENKO A,0,1 - 0,396,KAZ,6:36
Extra player shot - Saved,10.0,6,1,KAZ,1.0,LE ROUX P,0,1 - 0,382,RSA,6:22
5m shot - Blocked,3.0,6,1,KAZ,1.0,AXENOV A,0,1 - 0,357,KAZ,5:57
Counter attack - Goal,6.0,6,1,KAZ,1.0,DE CARVALHO J,1,1 - 1,344,RSA,5:44
5m shot - Missed,4.0,6,1,KAZ,1.0,PILIPENKO R,1,1 - 1,318,KAZ,5:18
Turnover foul,2.0,6,1,KAZ,1.0,LE ROUX E,1,1 - 1,298,RSA,4:58
Counter attack - Goal,3.0,6,2,KAZ,1.0,AXENOV A,1,2 - 1,287,KAZ,4:47
5m shot - Saved,2.0,6,2,KAZ,1.0,LE ROUX E,1,2 - 1,256,RSA,4:16
Turnover foul,2.0,6,2,KAZ,1.0,GUBAREV S,1,2 - 1,225,KAZ,3:45
Steal,1.0,6,2,KAZ,1.0,FLATSCHER D,1,2 - 1,225,RSA,3:45
Action shot - Post,6.0,6,2,KAZ,1.0,DE CARVALHO J,1,2 - 1,196,RSA,3:16
Centre shot - Saved,10.0,6,2,KAZ,1.0,LE ROUX P,1,2 - 1,174,RSA,2:54
20 sec. exclusion in centre,4.0,6,2,KAZ,1.0,PILIPENKO R,1,2 - 1,168,KAZ,2:48
Extra player shot - Blocked,2.0,6,2,KAZ,1.0,LE ROUX E,1,2 - 1,151,RSA,2:31
Extra player shot - Goal,10.0,6,2,KAZ,1.0,LE ROUX P,2,2 - 2,150,RSA,2:30
Turnover foul,9.0,6,2,KAZ,1.0,UKUMANOV R,2,2 - 2,124,KAZ,2:04
Steal,10.0,6,2,KAZ,1.0,LE ROUX P,2,2 - 2,124,RSA,2:04
Time-Out,,6,2,KAZ,1.0,,2,2 - 2,123,RSA,2:03
Action shot - Saved,3.0,6,2,KAZ,1.0,CARD D,2,2 - 2,99,RSA,1:39
Action shot - Missed,5.0,6,2,KAZ,1.0,USHAKOV V,2,2 - 2,74,KAZ,1:14
Turnover foul,11.0,6,2,KAZ,1.0,MOLYNEUX N,2,2 - 2,60,RSA,1:00
Counter attack - Goal,3.0,6,3,KAZ,1.0,AXENOV A,2,3 - 2,43,KAZ,0:43
5m shot - Saved,10.0,6,3,KAZ,1.0,LE ROUX P,2,3 - 2,12,RSA,0:12
Time-Out,,6,3,KAZ,1.0,,2,3 - 2,11,KAZ,0:11
5m shot - Goal,9.0,6,4,KAZ,1.0,UKUMANOV R,2,4 - 2,2,KAZ,0:02
5m shot - Blocked,5.0,6,4,KAZ,1.0,HOCK N,2,4 - 2,0,RSA,0:00
Starting goalkeeper,13.0,6,4,KAZ,2.0,SHLEMOV V,2,4 - 2,480,KAZ,8:00
Starting goalkeeper,1.0,6,4,KAZ,2.0,FLATSCHER D,2,4 - 2,480,RSA,8:00
Sprint won possession,7.0,6,4,KAZ,2.0,SHAKENOV M,2,4 - 2,480,KAZ,8:00
20 sec. exclusion in centre,4.0,6,4,KAZ,2.0,BADENHORST I,2,4 - 2,456,RSA,7:36
Extra player shot - Post,3.0,6,4,KAZ,2.0,AXENOV A,2,4 - 2,441,KAZ,7:21
Turnover foul,4.0,6,4,KAZ,2.0,BADENHORST I,2,4 - 2,408,RSA,6:48
Action shot - Saved,11.0,6,4,KAZ,2.0,MANAFOV R,2,4 - 2,387,KAZ,6:27
Action shot - Post,2.0,6,4,KAZ,2.0,LE ROUX E,2,4 - 2,358,RSA,5:58
20 sec. exclusion in centre,2.0,6,4,KAZ,2.0,LE ROUX E,2,4 - 2,337,RSA,5:37
Turnover foul,6.0,6,4,KAZ,2.0,SHMIDER A,2,4 - 2,323,KAZ,5:23
Counter attack - Goal,11.0,6,4,KAZ,2.0,MOLYNEUX N,3,4 - 3,313,RSA,5:13
Action shot - Goal,10.0,6,5,KAZ,2.0,MEDVEDEV Y,3,5 - 3,292,KAZ,4:52
Penalty foul,4.0,6,5,KAZ,2.0,PILIPENKO R,3,5 - 3,275,KAZ,4:35
Penalty shot - Goal,10.0,6,5,KAZ,2.0,LE ROUX P,4,5 - 4,275,RSA,4:35
20 sec. exclusion in centre,4.0,6,5,KAZ,2.0,BADENHORST I,4,5 - 4,254,RSA,4:14
Extra player shot - Post,2.0,6,5,KAZ,2.0,GUBAREV S,4,5 - 4,235,KAZ,3:55
5m shot - Post,8.0,6,5,KAZ,2.0,WINGATE-PEARSE J,4,5 - 4,212,RSA,3:32
Action shot - Blocked,10.0,6,5,KAZ,2.0,MEDVEDEV Y,4,5 - 4,187,KAZ,3:07
20 sec. exclusion in centre,8.0,6,5,KAZ,2.0,WINGATE-PEARSE J,4,5 - 4,177,RSA,2:57
Extra player shot - Saved,10.0,6,5,KAZ,2.0,MEDVEDEV Y,4,5 - 4,146,KAZ,2:26
5m shot - Saved,9.0,6,5,KAZ,2.0,UKUMANOV R,4,5 - 4,99,KAZ,1:39
Time-Out,,6,5,KAZ,2.0,,4,5 - 4,98,RSA,1:38
Turnover foul,2.0,6,5,KAZ,2.0,LE ROUX E,4,5 - 4,74,RSA,1:14
20 sec. exclusion in centre,7.0,6,5,KAZ,2.0,JAGGA D,4,5 - 4,56,RSA,0:56
Time-Out,,6,5,KAZ,2.0,,4,5 - 4,56,KAZ,0:56
Turnover foul,12.0,6,5,KAZ,2.0,PEKOVICH B,4,5 - 4,40,KAZ,0:40
Steal,10.0,6,5,KAZ,2.0,LE ROUX P,4,5 - 4,40,RSA,0:40
20 sec. exclusion in centre,6.0,6,5,KAZ,2.0,SHMIDER A,4,5 - 4,15,KAZ,0:15
Extra player shot - Saved,5.0,6,5,KAZ,2.0,USHAKOV V,4,5 - 4,0,KAZ,0:00
Starting goalkeeper,13.0,6,5,KAZ,3.0,SHLEMOV V,4,5 - 4,480,KAZ,8:00
Starting goalkeeper,1.0,6,5,KAZ,3.0,FLATSCHER D,4,5 - 4,480,RSA,8:00
Sprint won possession,11.0,6,5,KAZ,3.0,MOLYNEUX N,4,5 - 4,480,RSA,8:00
Action shot - Goal,6.0,6,11,KAZ,4.0,DE CARVALHO J,6,11 - 6,50,RSA,0:50
Action shot - Saved,5.0,6,11,KAZ,4.0,USHAKOV V,6,11 - 6,33,KAZ,0:33
Counter attack - Goal,11.0,6,11,KAZ,4.0,MOLYNEUX N,7,11 - 7,23,RSA,0:23
Turnover foul,10.0,6,11,KAZ,3.0,LE ROUX P,7,11 - 7,458,RSA,7:38
20 sec. exclusion in field,10.0,6,11,KAZ,3.0,LE ROUX P,7,11 - 7,448,RSA,7:28
Action shot - Saved,5.0,6,11,KAZ,3.0,USHAKOV V,7,11 - 7,427,KAZ,7:07
Turnover foul,4.0,6,11,KAZ,3.0,PILIPENKO R,7,11 - 7,376,KAZ,6:16
Steal,6.0,6,11,KAZ,3.0,DE CARVALHO J,7,11 - 7,376,RSA,6:16
20 sec. exclusion in centre,4.0,6,11,KAZ,3.0,PILIPENKO R,7,11 - 7,359,KAZ,5:59
Exclusion with substitution,4.0,6,11,KAZ,3.0,PILIPENKO R,7,11 - 7,359,KAZ,5:59
Extra player shot - Saved,2.0,6,11,KAZ,3.0,LE ROUX E,7,11 - 7,346,RSA,5:46
Turnover foul,12.0,6,11,KAZ,3.0,PEKOVICH B,7,11 - 7,319,KAZ,5:19
5m shot - Missed,10.0,6,11,KAZ,3.0,LE ROUX P,7,11 - 7,305,RSA,5:05
Counter attack - Goal,3.0,6,6,KAZ,3.0,AXENOV A,4,6 - 4,291,KAZ,4:51
Action shot - Blocked,8.0,6,6,KAZ,3.0,WINGATE-PEARSE J,4,6 - 4,276,RSA,4:36
Centre shot - Post,12.0,6,6,KAZ,3.0,PEKOVICH B,4,6 - 4,253,KAZ,4:13
20 sec. exclusion in field,2.0,6,6,KAZ,3.0,GUBAREV S,4,6 - 4,238,KAZ,3:58
Time-Out,,6,6,KAZ,3.0,,4,6 - 4,238,RSA,3:58
Extra player shot - Blocked,7.0,6,6,KAZ,3.0,JAGGA D,4,6 - 4,218,RSA,3:38
5m shot - Post,7.0,6,6,KAZ,3.0,JAGGA D,4,6 - 4,200,RSA,3:20
5m shot - Saved,3.0,6,6,KAZ,3.0,AXENOV A,4,6 - 4,171,KAZ,2:51
Turnover foul,7.0,6,6,KAZ,3.0,SHAKENOV M,4,6 - 4,159,KAZ,2:39
Turnover foul,8.0,6,6,KAZ,3.0,WINGATE-PEARSE J,4,6 - 4,137,RSA,2:17
Steal,12.0,6,6,KAZ,3.0,PEKOVICH B,4,6 - 4,137,KAZ,2:17
5m shot - Saved,3.0,6,6,KAZ,3.0,AXENOV A,4,6 - 4,119,KAZ,1:59
5m shot - Saved,2.0,6,6,KAZ,3.0,LE ROUX E,4,6 - 4,93,RSA,1:33
Time-Out,,6,6,KAZ,3.0,,4,6 - 4,92,KAZ,1:32
20 sec. exclusion in centre,6.0,6,6,KAZ,3.0,DE CARVALHO J,4,6 - 4,79,RSA,1:19
Extra player shot - Goal,6.0,6,7,KAZ,3.0,SHMIDER A,4,7 - 4,62,KAZ,1:02
Penalty foul,9.0,6,7,KAZ,3.0,UKUMANOV R,4,7 - 4,37,KAZ,0:37
Penalty shot - Goal,10.0,6,7,KAZ,3.0,LE ROUX P,5,7 - 5,37,RSA,0:37
20 sec. exclusion in centre,6.0,6,7,KAZ,3.0,DE CARVALHO J,5,7 - 5,14,RSA,0:14
Turnover foul,6.0,6,7,KAZ,3.0,SHMIDER A,5,7 - 5,0,KAZ,0:00
Steal,10.0,6,7,KAZ,3.0,LE ROUX P,5,7 - 5,0,RSA,0:00
Starting goalkeeper,13.0,6,7,KAZ,4.0,SHLEMOV V,5,7 - 5,480,KAZ,8:00
Starting goalkeeper,1.0,6,7,KAZ,4.0,FLATSCHER D,5,7 - 5,480,RSA,8:00
Sprint won possession,11.0,6,7,KAZ,4.0,MOLYNEUX N,5,7 - 5,480,RSA,8:00
Turnover foul,6.0,6,7,KAZ,4.0,DE CARVALHO J,5,7 - 5,464,RSA,7:44
5m shot - Goal,3.0,6,8,KAZ,4.0,AXENOV A,5,8 - 5,446,KAZ,7:26
20 sec. exclusion in centre,5.0,6,8,KAZ,4.0,USHAKOV V,5,8 - 5,430,KAZ,7:10
Extra player shot - Saved,4.0,6,8,KAZ,4.0,BADENHORST I,5,8 - 5,411,RSA,6:51
Counter attack - Goal,2.0,6,9,KAZ,4.0,GUBAREV S,5,9 - 5,392,KAZ,6:32
20 sec. exclusion in centre,6.0,6,9,KAZ,4.0,SHMIDER A,5,9 - 5,372,KAZ,6:12
Extra player shot - Blocked,8.0,6,9,KAZ,4.0,WINGATE-PEARSE J,5,9 - 5,347,RSA,5:47
Action shot - Missed,3.0,6,9,KAZ,4.0,AXENOV A,5,9 - 5,330,KAZ,5:30
Turnover foul,4.0,6,9,KAZ,4.0,BADENHORST I,5,9 - 5,307,RSA,5:07
Steal,5.0,6,9,KAZ,4.0,USHAKOV V,5,9 - 5,307,KAZ,5:07
Turnover foul,11.0,6,9,KAZ,4.0,MANAFOV R,5,9 - 5,285,KAZ,4:45
5m shot - Saved,2.0,6,9,KAZ,4.0,LE ROUX E,5,9 - 5,264,RSA,4:24
Turnover foul,3.0,6,9,KAZ,4.0,CARD D,5,9 - 5,251,RSA,4:11
Yellow card,,6,9,KAZ,4.0,Team Official,5,9 - 5,244,RSA,4:04
Action shot - Saved,5.0,6,9,KAZ,4.0,USHAKOV V,5,9 - 5,230,KAZ,3:50
Time-Out,,6,9,KAZ,4.0,,5,9 - 5,229,RSA,3:49
Turnover foul,2.0,6,9,KAZ,4.0,LE ROUX E,5,9 - 5,224,RSA,3:44
20 sec. exclusion in field,2.0,6,9,KAZ,4.0,LE ROUX E,5,9 - 5,216,RSA,3:36
Extra player shot - Missed,12.0,6,9,KAZ,4.0,PEKOVICH B,5,9 - 5,201,KAZ,3:21
Yellow card,,6,9,KAZ,4.0,Team Official,5,9 - 5,169,KAZ,2:49
Turnover foul,5.0,6,9,KAZ,4.0,HOCK N,5,9 - 5,155,RSA,2:35
Turnover foul,3.0,6,9,KAZ,4.0,AXENOV A,5,9 - 5,148,KAZ,2:28
Turnover foul,5.0,6,9,KAZ,4.0,HOCK N,5,9 - 5,139,RSA,2:19
Counter attack - Goal,3.0,6,10,KAZ,4.0,AXENOV A,5,10 - 5,128,KAZ,2:08
Action shot - Saved,10.0,6,10,KAZ,4.0,LE ROUX P,5,10 - 5,108,RSA,1:48
Time-Out,,6,10,KAZ,4.0,,5,10 - 5,107,KAZ,1:47
20 sec. exclusion in centre,2.0,6,10,KAZ,4.0,LE ROUX E,5,10 - 5,92,RSA,1:32
Exclusion with substitution,2.0,6,10,KAZ,4.0,LE ROUX E,5,10 - 5,92,RSA,1:32
Extra player shot - Post,5.0,6,10,KAZ,4.0,USHAKOV V,5,10 - 5,80,KAZ,1:20
Extra player shot - Goal,3.0,6,11,KAZ,4.0,AXENOV A,5,11 - 5,75,KAZ,1:15
Turnover foul,3.0,6,11,KAZ,4.0,AXENOV A,5,11 - 5,7,KAZ,0:07
5m shot - Saved,3.0,6,11,KAZ,4.0,CARD D,5,11 - 5,0,RSA,0:00
