Action,Cap,Game,HUN,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
20 sec. exclusion in field,2.0,5,2,2,GRE,2.0,GOR-NAGY M,2 - 2,216,HUN,3:36
Action shot - Blocked,7.0,5,2,2,GRE,2.0,AFROUDAKIS C,2 - 2,187,GRE,3:07
Action shot - Saved,3.0,5,2,2,GRE,2.0,MADARAS N,2 - 2,163,HUN,2:43
20 sec. exclusion in centre,9.0,5,2,2,GRE,2.0,VARGA D,2 - 2,143,HUN,2:23
Turnover foul,12.0,5,2,2,GRE,2.0,VLACHOPOULOS A,2 - 2,129,GRE,2:09
Steal,8.0,5,2,2,GRE,2.0,SZIVOS M,2 - 2,129,HUN,2:09
20 sec. exclusion in centre,8.0,5,2,2,GRE,2.0,DELAKAS E,2 - 2,110,GRE,1:50
Centre shot - Goal,7.0,5,3,2,GRE,2.0,DECKER A,2 - 3,88,HUN,1:28
20 sec. exclusion in centre,7.0,5,3,2,GRE,2.0,DECKER A,2 - 3,61,HUN,1:01
Extra player shot - Saved,9.0,5,3,2,GRE,2.0,MOURIKIS K,2 - 3,52,GRE,0:52
Extra player shot - Post,5.0,5,3,2,GRE,2.0,FOUNTOULIS I,2 - 3,45,GRE,0:45
Turnover foul,2.0,5,3,2,GRE,2.0,GOR-NAGY M,2 - 3,16,HUN,0:16
20 sec. exclusion in field,8.0,5,3,2,GRE,2.0,SZIVOS M,2 - 3,7,HUN,0:07
Extra player shot - Blocked,5.0,5,3,2,GRE,2.0,FOUNTOULIS I,2 - 3,3,GRE,0:03
5m shot - Saved,6.0,5,3,2,GRE,2.0,HOSNYANSZKY N,2 - 3,1,HUN,0:01
Starting goalkeeper,1.0,5,3,2,GRE,3.0,NAGY V,2 - 3,480,HUN,8:00
Starting goalkeeper,1.0,5,3,2,GRE,3.0,TSALKANIS K,2 - 3,480,GRE,8:00
Sprint won possession,11.0,5,3,2,GRE,3.0,GOUNAS A,2 - 3,480,GRE,8:00
20 sec. exclusion in centre,2.0,5,3,2,GRE,3.0,GOR-NAGY M,2 - 3,456,HUN,7:36
Centre shot - Saved,12.0,5,3,2,GRE,3.0,VLACHOPOULOS A,2 - 3,431,GRE,7:11
Action shot - Missed,5.0,5,3,2,GRE,3.0,VAMOS M,2 - 3,405,HUN,6:45
Turnover foul,9.0,5,3,2,GRE,3.0,MOURIKIS K,2 - 3,378,GRE,6:18
Turnover foul,11.0,5,3,2,GRE,3.0,BEDO K,2 - 3,359,HUN,5:59
20 sec. exclusion in field,7.0,5,3,2,GRE,3.0,DECKER A,2 - 3,358,HUN,5:58
Exclusion with substitution,7.0,5,3,2,GRE,3.0,DECKER A,2 - 3,358,HUN,5:58
Time-Out,,5,3,2,GRE,3.0,,2 - 3,357,GRE,5:57
Extra player shot - Saved,11.0,5,3,2,GRE,3.0,GOUNAS A,2 - 3,338,GRE,5:38
20 sec. exclusion in centre,7.0,5,3,2,GRE,3.0,AFROUDAKIS C,2 - 3,311,GRE,5:11
Extra player shot - Goal,6.0,5,4,2,GRE,3.0,HOSNYANSZKY N,2 - 4,291,HUN,4:51
Turnover foul,5.0,5,4,2,GRE,3.0,FOUNTOULIS I,2 - 4,269,GRE,4:29
Steal,1.0,5,4,2,GRE,3.0,NAGY V,2 - 4,269,HUN,4:29
5m shot - Post,3.0,5,4,2,GRE,3.0,MADARAS N,2 - 4,245,HUN,4:05
Action shot - Post,7.0,5,4,2,GRE,3.0,AFROUDAKIS C,2 - 4,217,GRE,3:37
20 sec. exclusion in centre,7.0,5,4,2,GRE,3.0,AFROUDAKIS C,2 - 4,200,GRE,3:20
Time-Out,,5,4,2,GRE,3.0,,2 - 4,200,HUN,3:20
Extra player shot - Saved,8.0,5,4,2,GRE,3.0,SZIVOS M,2 - 4,180,HUN,3:00
Action shot - Saved,11.0,5,4,2,GRE,3.0,GOUNAS A,2 - 4,152,GRE,2:32
Turnover foul,12.0,5,4,2,GRE,3.0,VLACHOPOULOS A,2 - 4,125,GRE,2:05
Steal,9.0,5,4,2,GRE,3.0,VARGA D,2 - 4,125,HUN,2:05
20 sec. exclusion in centre,8.0,5,4,2,GRE,3.0,DELAKAS E,2 - 4,103,GRE,1:43
Exclusion with substitution,8.0,5,4,2,GRE,3.0,DELAKAS E,2 - 4,103,GRE,1:43
Extra player shot - Goal,5.0,5,5,2,GRE,3.0,VAMOS M,2 - 5,84,HUN,1:24
Exclusion with substitution,2.0,5,5,2,GRE,3.0,GOR-NAGY M,2 - 5,67,HUN,1:07
20 sec. exclusion in centre,2.0,5,5,2,GRE,3.0,GOR-NAGY M,2 - 5,67,HUN,1:07
Extra player shot - Goal,12.0,5,5,3,GRE,3.0,VLACHOPOULOS A,3 - 5,52,GRE,0:52
5m shot - Saved,3.0,5,5,3,GRE,3.0,MADARAS N,3 - 5,22,HUN,0:22
Starting goalkeeper,1.0,5,5,3,GRE,4.0,NAGY V,3 - 5,480,HUN,8:00
Starting goalkeeper,1.0,5,5,3,GRE,4.0,TSALKANIS K,3 - 5,480,GRE,8:00
Sprint won possession,7.0,5,5,3,GRE,4.0,AFROUDAKIS C,3 - 5,480,GRE,8:00
Turnover foul,10.0,5,5,3,GRE,4.0,KOLOMVOS C,3 - 5,459,GRE,7:39
20 sec. exclusion in centre,6.0,5,5,3,GRE,4.0,PONTIKEAS K,3 - 5,441,GRE,7:21
Exclusion with substitution,6.0,5,5,3,GRE,4.0,PONTIKEAS K,3 - 5,441,GRE,7:21
Turnover foul,12.0,5,5,3,GRE,4.0,HARAI B,3 - 5,423,HUN,7:03
Action shot - Missed,12.0,5,5,3,GRE,4.0,VLACHOPOULOS A,3 - 5,398,GRE,6:38
5m shot - Goal,10.0,5,6,3,GRE,4.0,VARGA D,3 - 6,367,HUN,6:07
20 sec. exclusion in centre,9.0,5,6,3,GRE,4.0,VARGA D,3 - 6,351,HUN,5:51
Extra player shot - Saved,5.0,5,6,3,GRE,4.0,FOUNTOULIS I,3 - 6,333,GRE,5:33
Extra player shot - Saved,5.0,5,6,3,GRE,4.0,FOUNTOULIS I,3 - 6,325,GRE,5:25
20 sec. exclusion in centre,8.0,5,6,3,GRE,4.0,SZIVOS M,3 - 6,311,HUN,5:11
Exclusion with substitution,8.0,5,6,3,GRE,4.0,SZIVOS M,3 - 6,311,HUN,5:11
Extra player shot - Missed,9.0,5,6,3,GRE,4.0,MOURIKIS K,3 - 6,299,GRE,4:59
20 sec. exclusion in centre,2.0,5,6,3,GRE,4.0,MYLONAKIS E,3 - 6,278,GRE,4:38
Extra player shot - Goal,3.0,5,7,3,GRE,4.0,MADARAS N,3 - 7,275,HUN,4:35
Time-Out,,5,7,3,GRE,4.0,,3 - 7,275,GRE,4:35
20 sec. exclusion in field,5.0,5,7,3,GRE,4.0,VAMOS M,3 - 7,268,HUN,4:28
Turnover foul,12.0,5,7,3,GRE,4.0,VLACHOPOULOS A,3 - 7,244,GRE,4:04
Counter attack - Goal,11.0,5,8,3,GRE,4.0,BEDO K,3 - 8,222,HUN,3:42
Action shot - Blocked,2.0,5,8,3,GRE,4.0,MYLONAKIS E,3 - 8,195,GRE,3:15
20 sec. exclusion in field,5.0,5,8,3,GRE,4.0,FOUNTOULIS I,3 - 8,177,GRE,2:57
Time-Out,,5,8,3,GRE,4.0,,3 - 8,171,HUN,2:51
Action shot - Saved,3.0,5,8,3,GRE,4.0,MADARAS N,3 - 8,147,HUN,2:27
Action shot - Missed,11.0,5,8,3,GRE,4.0,GOUNAS A,3 - 8,119,GRE,1:59
Exclusion with substitution,7.0,5,8,3,GRE,4.0,AFROUDAKIS C,3 - 8,104,GRE,1:44
Penalty foul,9.0,5,8,3,GRE,4.0,MOURIKIS K,3 - 8,94,GRE,1:34
Penalty shot - Goal,10.0,5,9,3,GRE,4.0,VARGA D,3 - 9,94,HUN,1:34
Action shot - Missed,11.0,5,9,3,GRE,4.0,GOUNAS A,3 - 9,64,GRE,1:04
Turnover foul,9.0,5,9,3,GRE,4.0,VARGA D,3 - 9,36,HUN,0:36
20 sec. exclusion in field,3.0,5,9,3,GRE,4.0,MADARAS N,3 - 9,11,HUN,0:11
Extra player shot - Saved,10.0,5,9,3,GRE,4.0,KOLOMVOS C,3 - 9,1,GRE,0:01
Starting goalkeeper,1.0,6,0,0,CRO,1.0,NAGY V,0 - 0,480,HUN,8:00
Starting goalkeeper,1.0,6,0,0,CRO,1.0,PAVIC J,0 - 0,480,CRO,8:00
Sprint won possession,5.0,6,0,0,CRO,1.0,JOKOVIC M,0 - 0,480,CRO,8:00
Action shot - Blocked,3.0,6,0,0,CRO,1.0,MILAKOVIC I,0 - 0,451,CRO,7:31
20 sec. exclusion in centre,3.0,6,0,0,CRO,1.0,MILAKOVIC I,0 - 0,427,CRO,7:07
Extra player shot - Goal,2.0,6,1,0,CRO,1.0,GOR-NAGY M,1 - 0,411,HUN,6:51
20 sec. exclusion in centre,2.0,6,1,0,CRO,1.0,GOR-NAGY M,1 - 0,398,HUN,6:38
Extra player shot - Goal,12.0,6,1,1,CRO,1.0,OBRADOVIC P,1 - 1,379,CRO,6:19
Turnover foul,10.0,6,1,1,CRO,1.0,VARGA D,1 - 1,360,HUN,6:00
20 sec. exclusion in centre,8.0,6,1,1,CRO,1.0,SZIVOS M,1 - 1,336,HUN,5:36
Extra player shot - Goal,10.0,6,1,2,CRO,1.0,DOBUD N,1 - 2,317,CRO,5:17
Turnover foul,12.0,6,1,2,CRO,1.0,HARAI B,1 - 2,288,HUN,4:48
Steal,11.0,6,1,2,CRO,1.0,SETKA A,1 - 2,288,CRO,4:48
Turnover foul,7.0,6,1,2,CRO,1.0,MUSLIM P,1 - 2,263,CRO,4:23
Centre shot - Post,9.0,6,1,2,CRO,1.0,VARGA D,1 - 2,246,HUN,4:06
5m shot - Goal,5.0,6,2,2,CRO,1.0,VAMOS M,2 - 2,221,HUN,3:41
20 sec. exclusion in field,11.0,6,2,2,CRO,1.0,BEDO K,2 - 2,204,HUN,3:24
Extra player shot - Goal,7.0,6,2,3,CRO,1.0,MUSLIM P,2 - 3,186,CRO,3:06
5m shot - Post,11.0,6,2,3,CRO,1.0,BEDO K,2 - 3,158,HUN,2:38
Action shot - Post,9.0,6,2,3,CRO,1.0,SUKNO S,2 - 3,128,CRO,2:08
20 sec. exclusion in centre,9.0,6,2,3,CRO,1.0,SUKNO S,2 - 3,110,CRO,1:50
Extra player shot - Saved,11.0,6,2,3,CRO,1.0,BEDO K,2 - 3,90,HUN,1:30
Turnover foul,11.0,6,2,3,CRO,1.0,BEDO K,2 - 3,64,HUN,1:04
Steal,11.0,6,2,3,CRO,1.0,SETKA A,2 - 3,64,CRO,1:04
Centre shot - Blocked,10.0,6,2,3,CRO,1.0,DOBUD N,2 - 3,36,CRO,0:36
Action shot - Post,5.0,6,2,3,CRO,1.0,JOKOVIC M,2 - 3,7,CRO,0:07
5m shot - Saved,9.0,6,2,3,CRO,1.0,VARGA D,2 - 3,1,HUN,0:01
Starting goalkeeper,1.0,6,2,3,CRO,2.0,NAGY V,2 - 3,480,HUN,8:00
Starting goalkeeper,1.0,6,2,3,CRO,2.0,PAVIC J,2 - 3,480,CRO,8:00
Sprint won possession,9.0,6,2,3,CRO,2.0,SUKNO S,2 - 3,480,CRO,8:00
5m shot - Saved,12.0,6,2,3,CRO,2.0,OBRADOVIC P,2 - 3,457,CRO,7:37
Turnover foul,5.0,6,2,3,CRO,2.0,JOKOVIC M,2 - 3,434,CRO,7:14
Steal,8.0,6,2,3,CRO,2.0,SZIVOS M,2 - 3,434,HUN,7:14
Turnover foul,7.0,6,2,3,CRO,2.0,DECKER A,2 - 3,415,HUN,6:55
20 sec. exclusion in field,3.0,6,2,3,CRO,2.0,MADARAS N,2 - 3,390,HUN,6:30
Extra player shot - Saved,4.0,6,2,3,CRO,2.0,PASKVALIN F,2 - 3,371,CRO,6:11
5m shot - Blocked,3.0,6,2,3,CRO,2.0,MADARAS N,2 - 3,347,HUN,5:47
Action shot - Goal,5.0,6,3,3,CRO,2.0,VAMOS M,3 - 3,341,HUN,5:41
Action shot - Missed,12.0,6,3,3,CRO,2.0,OBRADOVIC P,3 - 3,320,CRO,5:20
Counter attack - Goal,3.0,6,4,3,CRO,2.0,MADARAS N,4 - 3,311,HUN,5:11
20 sec. exclusion in centre,7.0,6,4,3,CRO,2.0,DECKER A,4 - 3,294,HUN,4:54
Extra player shot - Goal,12.0,6,4,4,CRO,2.0,OBRADOVIC P,4 - 4,274,CRO,4:34
20 sec. exclusion in centre,3.0,6,4,4,CRO,2.0,MILAKOVIC I,4 - 4,259,CRO,4:19
Extra player shot - Goal,8.0,6,5,4,CRO,2.0,SZIVOS M,5 - 4,247,HUN,4:07
Turnover foul,10.0,6,5,4,CRO,2.0,DOBUD N,5 - 4,236,CRO,3:56
5m shot - Goal,8.0,6,6,4,CRO,2.0,SZIVOS M,6 - 4,209,HUN,3:29
Turnover foul,7.0,6,6,4,CRO,2.0,MUSLIM P,6 - 4,185,CRO,3:05
Steal,8.0,6,6,4,CRO,2.0,SZIVOS M,6 - 4,185,HUN,3:05
Centre shot - Saved,10.0,6,6,4,CRO,2.0,VARGA D,6 - 4,168,HUN,2:48
20 sec. exclusion in centre,3.0,6,6,4,CRO,2.0,MADARAS N,6 - 4,153,HUN,2:33
20 sec. exclusion in centre,2.0,6,6,4,CRO,2.0,GOR-NAGY M,6 - 4,137,HUN,2:17
Extra player shot - Goal,5.0,6,6,5,CRO,2.0,JOKOVIC M,6 - 5,121,CRO,2:01
Turnover foul,12.0,6,6,5,CRO,2.0,HARAI B,6 - 5,97,HUN,1:37
Steal,9.0,6,6,5,CRO,2.0,SUKNO S,6 - 5,97,CRO,1:37
Turnover foul,2.0,6,6,5,CRO,2.0,LONCAR L,6 - 5,85,CRO,1:25
Turnover foul,1.0,6,6,5,CRO,2.0,NAGY V,6 - 5,76,HUN,1:16
Steal,1.0,6,6,5,CRO,2.0,PAVIC J,6 - 5,76,CRO,1:16
20 sec. exclusion in centre,6.0,6,6,5,CRO,2.0,HOSNYANSZKY N,6 - 5,50,HUN,0:50
Extra player shot - Saved,8.0,6,6,5,CRO,2.0,BUSLJE A,6 - 5,33,CRO,0:33
5m shot - Saved,9.0,6,6,5,CRO,2.0,VARGA D,6 - 5,5,HUN,0:05
5m shot - Saved,6.0,6,6,5,CRO,2.0,HOSNYANSZKY N,6 - 5,1,HUN,0:01
Starting goalkeeper,1.0,6,6,5,CRO,3.0,NAGY V,6 - 5,480,HUN,8:00
Starting goalkeeper,1.0,6,6,5,CRO,3.0,PAVIC J,6 - 5,480,CRO,8:00
20 sec. exclusion in centre,9.0,6,6,5,CRO,4.0,VARGA D,6 - 5,106,HUN,1:46
Action shot - Saved,9.0,6,6,5,CRO,4.0,SUKNO S,6 - 5,82,CRO,1:22
20 sec. exclusion in centre,8.0,6,6,5,CRO,4.0,SZIVOS M,6 - 5,71,HUN,1:11
Time-Out,,6,6,5,CRO,4.0,,6 - 5,71,CRO,1:11
Sprint won possession,5.0,6,6,5,CRO,3.0,VAMOS M,6 - 5,480,HUN,8:00
Centre shot - Blocked,11.0,6,6,5,CRO,3.0,BEDO K,6 - 5,454,HUN,7:34
Penalty foul,7.0,6,6,5,CRO,3.0,DECKER A,6 - 5,429,HUN,7:09
Penalty shot - Saved,5.0,6,6,5,CRO,3.0,JOKOVIC M,6 - 5,429,CRO,7:09
Turnover foul,9.0,6,6,5,CRO,3.0,VARGA D,6 - 5,405,HUN,6:45
Turnover foul,10.0,6,6,5,CRO,3.0,DOBUD N,6 - 5,388,CRO,6:28
20 sec. exclusion in field,5.0,6,6,5,CRO,3.0,JOKOVIC M,6 - 5,383,CRO,6:23
Action shot - Goal,10.0,6,7,5,CRO,3.0,VARGA D,7 - 5,357,HUN,5:57
20 sec. exclusion in centre,6.0,6,7,5,CRO,3.0,HOSNYANSZKY N,7 - 5,338,HUN,5:38
Action shot - Goal,10.0,6,7,6,CRO,3.0,DOBUD N,7 - 6,316,CRO,5:16
Turnover foul,12.0,6,7,6,CRO,3.0,HARAI B,7 - 6,291,HUN,4:51
Steal,9.0,6,7,6,CRO,3.0,SUKNO S,7 - 6,291,CRO,4:51
Action shot - Missed,11.0,6,7,6,CRO,3.0,SETKA A,7 - 6,264,CRO,4:24
20 sec. exclusion in centre,8.0,6,7,6,CRO,3.0,BUSLJE A,7 - 6,238,CRO,3:58
Extra player shot - Goal,5.0,6,8,6,CRO,3.0,VAMOS M,8 - 6,219,HUN,3:39
Turnover foul,3.0,6,8,6,CRO,3.0,MILAKOVIC I,8 - 6,207,CRO,3:27
Turnover foul,6.0,6,8,6,CRO,3.0,HOSNYANSZKY N,8 - 6,193,HUN,3:13
Steal,2.0,6,8,6,CRO,3.0,LONCAR L,8 - 6,193,CRO,3:13
Action shot - Post,5.0,6,8,6,CRO,3.0,JOKOVIC M,8 - 6,164,CRO,2:44
5m shot - Saved,9.0,6,8,6,CRO,3.0,VARGA D,8 - 6,140,HUN,2:20
20 sec. exclusion in field,2.0,6,8,6,CRO,3.0,GOR-NAGY M,8 - 6,127,HUN,2:07
Exclusion with substitution,2.0,6,8,6,CRO,3.0,GOR-NAGY M,8 - 6,127,HUN,2:07
Time-Out,,6,8,6,CRO,3.0,,8 - 6,125,CRO,2:05
Action shot - Saved,9.0,6,8,6,CRO,3.0,SUKNO S,8 - 6,104,CRO,1:44
5m shot - Saved,9.0,6,8,6,CRO,3.0,VARGA D,8 - 6,74,HUN,1:14
Turnover foul,12.0,6,8,6,CRO,3.0,HARAI B,8 - 6,51,HUN,0:51
20 sec. exclusion in centre,7.0,6,8,6,CRO,3.0,DECKER A,8 - 6,28,HUN,0:28
Exclusion with substitution,7.0,6,8,6,CRO,3.0,DECKER A,8 - 6,28,HUN,0:28
Extra player shot - Goal,9.0,6,8,7,CRO,3.0,SUKNO S,8 - 7,11,CRO,0:11
20 sec. exclusion in field,12.0,6,8,7,CRO,3.0,OBRADOVIC P,8 - 7,4,CRO,0:04
Extra player shot - Goal,8.0,6,9,7,CRO,3.0,SZIVOS M,9 - 7,2,HUN,0:02
5m shot - Blocked,5.0,6,9,7,CRO,3.0,JOKOVIC M,9 - 7,1,CRO,0:01
Starting goalkeeper,1.0,6,9,7,CRO,4.0,NAGY V,9 - 7,480,HUN,8:00
Starting goalkeeper,1.0,6,9,7,CRO,4.0,PAVIC J,9 - 7,480,CRO,8:00
Sprint won possession,11.0,6,9,7,CRO,4.0,SETKA A,9 - 7,480,CRO,8:00
Turnover foul,10.0,6,9,7,CRO,4.0,DOBUD N,9 - 7,463,CRO,7:43
Turnover foul,3.0,6,9,7,CRO,4.0,MADARAS N,9 - 7,462,HUN,7:42
Action shot - Saved,8.0,6,9,7,CRO,4.0,BUSLJE A,9 - 7,446,CRO,7:26
Turnover foul,10.0,6,9,7,CRO,4.0,DOBUD N,9 - 7,422,CRO,7:02
Steal,1.0,6,9,7,CRO,4.0,NAGY V,9 - 7,422,HUN,7:02
Centre shot - Goal,11.0,6,10,7,CRO,4.0,BEDO K,10 - 7,403,HUN,6:43
Action shot - Goal,9.0,6,10,8,CRO,4.0,SUKNO S,10 - 8,381,CRO,6:21
Turnover foul,12.0,6,10,8,CRO,4.0,HARAI B,10 - 8,359,HUN,5:59
Steal,1.0,6,10,8,CRO,4.0,PAVIC J,10 - 8,359,CRO,5:59
20 sec. exclusion in field,9.0,6,10,8,CRO,4.0,VARGA D,10 - 8,350,HUN,5:50
Penalty foul,1.0,6,10,8,CRO,4.0,NAGY V,10 - 8,350,HUN,5:50
Penalty shot - Saved,7.0,6,10,8,CRO,4.0,MUSLIM P,10 - 8,350,CRO,5:50
Extra player shot - Saved,12.0,6,10,8,CRO,4.0,OBRADOVIC P,10 - 8,333,CRO,5:33
Turnover foul,8.0,6,10,8,CRO,4.0,BUSLJE A,10 - 8,322,CRO,5:22
Steal,9.0,6,10,8,CRO,4.0,VARGA D,10 - 8,322,HUN,5:22
20 sec. exclusion in centre,12.0,6,10,8,CRO,4.0,OBRADOVIC P,10 - 8,299,CRO,4:59
Time-Out,,6,10,8,CRO,4.0,,10 - 8,297,HUN,4:57
Extra player shot - Saved,8.0,6,10,8,CRO,4.0,SZIVOS M,10 - 8,283,HUN,4:43
20 sec. exclusion in field,5.0,6,10,8,CRO,4.0,VAMOS M,10 - 8,282,HUN,4:42
Action shot - Saved,5.0,6,10,8,CRO,4.0,JOKOVIC M,10 - 8,255,CRO,4:15
Centre shot - Goal,11.0,6,10,9,CRO,4.0,SETKA A,10 - 9,252,CRO,4:12
Turnover foul,11.0,6,10,9,CRO,4.0,BEDO K,10 - 9,227,HUN,3:47
Steal,7.0,6,10,9,CRO,4.0,MUSLIM P,10 - 9,227,CRO,3:47
Turnover foul,7.0,6,10,9,CRO,4.0,MUSLIM P,10 - 9,209,CRO,3:29
Turnover foul,11.0,6,10,9,CRO,4.0,BEDO K,10 - 9,185,HUN,3:05
Steal,8.0,6,10,9,CRO,4.0,BUSLJE A,10 - 9,185,CRO,3:05
Action shot - Goal,5.0,6,10,10,CRO,4.0,JOKOVIC M,10 - 10,158,CRO,2:38
Centre shot - Goal,10.0,6,11,10,CRO,4.0,VARGA D,11 - 10,129,HUN,2:09
Action shot - Missed,5.0,6,11,10,CRO,4.0,JOKOVIC M,11 - 10,45,CRO,0:45
20 sec. exclusion in field,12.0,6,11,10,CRO,4.0,OBRADOVIC P,11 - 10,23,CRO,0:23
Exclusion with substitution,12.0,6,11,10,CRO,4.0,OBRADOVIC P,11 - 10,23,CRO,0:23
Time-Out,,6,11,10,CRO,4.0,,11 - 10,21,HUN,0:21
Starting goalkeeper,13.0,7,0,0,MNE,1.0,SCEPANOVIC M,0 - 0,480,MNE,8:00
Starting goalkeeper,1.0,7,0,0,MNE,1.0,NAGY V,0 - 0,480,HUN,8:00
Sprint won possession,3.0,7,0,0,MNE,1.0,PASKOVIC V,0 - 0,480,MNE,8:00
Action shot - Saved,2.0,7,0,0,MNE,1.0,BRGULJAN D,0 - 0,452,MNE,7:32
Turnover foul,12.0,7,0,0,MNE,1.0,HARAI B,0 - 0,425,HUN,7:05
Steal,3.0,7,0,0,MNE,1.0,PASKOVIC V,0 - 0,425,MNE,7:05
20 sec. exclusion in centre,2.0,7,0,0,MNE,1.0,GOR-NAGY M,0 - 0,400,HUN,6:40
Action shot - Blocked,7.0,7,0,0,MNE,1.0,JANOVIC M,0 - 0,378,MNE,6:18
Centre shot - Goal,10.0,7,1,0,MNE,1.0,VARGA D,1 - 0,362,HUN,6:02
Turnover foul,10.0,7,1,0,MNE,1.0,MISIC S,1 - 0,344,MNE,5:44
Centre shot - Goal,12.0,7,2,0,MNE,1.0,HARAI B,2 - 0,320,HUN,5:20
Time-Out,,7,2,0,MNE,1.0,,2 - 0,320,MNE,5:20
Action shot - Blocked,9.0,7,2,0,MNE,1.0,IVOVIC A,2 - 0,292,MNE,4:52
Action shot - Saved,2.0,7,2,0,MNE,1.0,BRGULJAN D,2 - 0,277,MNE,4:37
Action shot - Saved,9.0,7,2,0,MNE,1.0,IVOVIC A,2 - 0,255,MNE,4:15
20 sec. exclusion in centre,7.0,7,2,0,MNE,1.0,DECKER A,2 - 0,246,HUN,4:06
Action shot - Saved,7.0,7,2,0,MNE,1.0,JANOVIC M,2 - 0,224,MNE,3:44
5m shot - Blocked,8.0,7,2,0,MNE,1.0,JANOVIC N,2 - 0,204,MNE,3:24
5m shot - Saved,8.0,7,2,0,MNE,1.0,JANOVIC N,2 - 0,144,MNE,2:24
Action shot - Blocked,9.0,7,2,0,MNE,1.0,IVOVIC A,2 - 0,85,MNE,1:25
Turnover foul,8.0,7,2,0,MNE,1.0,SZIVOS M,2 - 0,56,HUN,0:56
Turnover foul,11.0,7,2,0,MNE,1.0,KLIKOVAK F,2 - 0,49,MNE,0:49
5m shot - Post,6.0,7,2,0,MNE,1.0,HOSNYANSZKY N,2 - 0,22,HUN,0:22
Action shot - Blocked,2.0,7,2,0,MNE,1.0,BRGULJAN D,2 - 0,2,MNE,0:02
Starting goalkeeper,1.0,7,2,0,MNE,2.0,NAGY V,2 - 0,480,HUN,8:00
Starting goalkeeper,13.0,7,2,0,MNE,2.0,SCEPANOVIC M,2 - 0,480,MNE,8:00
Sprint won possession,4.0,7,2,0,MNE,2.0,BATORI B,2 - 0,480,HUN,8:00
20 sec. exclusion in centre,12.0,7,2,0,MNE,2.0,JOKIC P,2 - 0,457,MNE,7:37
Extra player shot - Saved,4.0,7,2,0,MNE,2.0,BATORI B,2 - 0,438,HUN,7:18
20 sec. exclusion in centre,2.0,7,2,0,MNE,2.0,GOR-NAGY M,2 - 0,418,HUN,6:58
Turnover foul,5.0,7,2,0,MNE,2.0,BRGULJAN D,2 - 0,401,MNE,6:41
Steal,9.0,7,2,0,MNE,2.0,VARGA D,2 - 0,401,HUN,6:41
Centre shot - Missed,7.0,7,2,0,MNE,2.0,DECKER A,2 - 0,373,HUN,6:13
Turnover foul,9.0,7,2,0,MNE,2.0,IVOVIC A,2 - 0,352,MNE,5:52
20 sec. exclusion in centre,7.0,7,2,0,MNE,2.0,JANOVIC M,2 - 0,333,MNE,5:33
Extra player shot - Saved,3.0,7,2,0,MNE,2.0,MADARAS N,2 - 0,331,HUN,5:31
Extra player shot - Goal,12.0,7,3,0,MNE,2.0,HARAI B,3 - 0,318,HUN,5:18
5m shot - Blocked,4.0,7,3,0,MNE,2.0,PETROVIC A,3 - 0,290,MNE,4:50
Turnover foul,8.0,7,3,0,MNE,2.0,JANOVIC N,3 - 0,280,MNE,4:40
Turnover foul,11.0,7,3,0,MNE,2.0,BEDO K,3 - 0,270,HUN,4:30
Turnover foul,12.0,7,3,0,MNE,2.0,JOKIC P,3 - 0,247,MNE,4:07
Steal,1.0,7,3,0,MNE,2.0,NAGY V,3 - 0,247,HUN,4:07
5m shot - Saved,9.0,7,3,0,MNE,2.0,VARGA D,3 - 0,226,HUN,3:46
Action shot - Post,8.0,7,3,0,MNE,2.0,SZIVOS M,3 - 0,216,HUN,3:36
Action shot - Goal,5.0,7,3,1,MNE,2.0,BRGULJAN D,3 - 1,187,MNE,3:07
20 sec. exclusion in centre,9.0,7,3,1,MNE,2.0,IVOVIC A,3 - 1,170,MNE,2:50
Extra player shot - Blocked,3.0,7,3,1,MNE,2.0,MADARAS N,3 - 1,164,HUN,2:44
Action shot - Saved,2.0,7,3,1,MNE,2.0,BRGULJAN D,3 - 1,134,MNE,2:14
Penalty foul,2.0,7,3,1,MNE,2.0,BRGULJAN D,3 - 1,111,MNE,1:51
Penalty shot - Saved,6.0,7,3,1,MNE,2.0,HOSNYANSZKY N,3 - 1,111,HUN,1:51
20 sec. exclusion in field,10.0,7,3,1,MNE,2.0,VARGA D,3 - 1,107,HUN,1:47
Action shot - Goal,9.0,7,3,2,MNE,2.0,IVOVIC A,3 - 2,80,MNE,1:20
Turnover foul,12.0,7,3,2,MNE,2.0,HARAI B,3 - 2,62,HUN,1:02
20 sec. exclusion in field,12.0,7,3,2,MNE,2.0,HARAI B,3 - 2,47,HUN,0:47
Extra player shot - Saved,8.0,7,3,2,MNE,2.0,JANOVIC N,3 - 2,27,MNE,0:27
5m shot - Saved,8.0,7,3,2,MNE,2.0,SZIVOS M,3 - 2,4,HUN,0:04
Turnover foul,6.0,7,3,2,MNE,2.0,HOSNYANSZKY N,3 - 2,1,HUN,0:01
Steal,9.0,7,3,2,MNE,2.0,IVOVIC A,3 - 2,1,MNE,0:01
Starting goalkeeper,1.0,7,3,2,MNE,3.0,NAGY V,3 - 2,480,HUN,8:00
Starting goalkeeper,13.0,7,3,2,MNE,3.0,SCEPANOVIC M,3 - 2,480,MNE,8:00
Sprint won possession,2.0,7,3,2,MNE,3.0,BRGULJAN D,3 - 2,480,MNE,8:00
