Action,Cap,Game,HUN,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Turnover foul,9.0,3,1,0,FRA,1.0,MARZOUKI M,0 - 1,402,FRA,6:42
Steal,5.0,3,1,0,FRA,1.0,VAMOS M,0 - 1,402,HUN,6:42
20 sec. exclusion in centre,4.0,3,1,0,FRA,1.0,PIOT L,0 - 1,386,FRA,6:26
Extra player shot - Goal,9.0,3,2,0,FRA,1.0,ERDELYI B,0 - 2,371,HUN,6:11
5m shot - Saved,7.0,3,2,0,FRA,1.0,CROUSILLAT U,0 - 2,348,FRA,5:48
20 sec. exclusion in centre,2.0,3,2,0,FRA,1.0,SAUDADIER R,0 - 2,320,FRA,5:20
Extra player shot - Goal,10.0,3,3,0,FRA,1.0,VARGA D,0 - 3,314,HUN,5:14
20 sec. exclusion in centre,2.0,3,3,0,FRA,1.0,TOROK B,0 - 3,296,HUN,4:56
Turnover foul,6.0,3,3,0,FRA,1.0,SIMON T,0 - 3,274,FRA,4:34
Steal,5.0,3,3,0,FRA,1.0,VAMOS M,0 - 3,274,HUN,4:34
5m shot - Goal,5.0,3,4,0,FRA,1.0,VAMOS M,0 - 4,249,HUN,4:09
Time-Out,,3,4,0,FRA,1.0,,0 - 4,249,FRA,4:09
Action shot - Missed,12.0,3,4,0,FRA,1.0,CAMARASA A,0 - 4,237,FRA,3:57
Action shot - Goal,4.0,3,5,0,FRA,1.0,ZALANKI G,0 - 5,219,HUN,3:39
Goalkeeper substitution,1.0,3,5,0,FRA,1.0,GARSAU R,0 - 5,219,FRA,3:39
Turnover foul,2.0,3,5,0,FRA,1.0,SAUDADIER R,0 - 5,195,FRA,3:15
Steal,9.0,3,5,0,FRA,1.0,ERDELYI B,0 - 5,195,HUN,3:15
20 sec. exclusion in centre,8.0,3,5,0,FRA,1.0,IZDINSKY M,0 - 5,167,FRA,2:47
Extra player shot - Goal,4.0,3,6,0,FRA,1.0,ZALANKI G,0 - 6,151,HUN,2:31
Action shot - Blocked,8.0,3,6,0,FRA,1.0,IZDINSKY M,0 - 6,124,FRA,2:04
20 sec. exclusion in centre,6.0,3,6,0,FRA,1.0,HOSNYANSZKY N,0 - 6,105,HUN,1:45
Action shot - Goal,8.0,3,6,1,FRA,1.0,IZDINSKY M,1 - 6,84,FRA,1:24
Turnover foul,7.0,3,6,1,FRA,1.0,DECKER A,1 - 6,62,HUN,1:02
Steal,3.0,3,6,1,FRA,1.0,KOVACEVIC I,1 - 6,62,FRA,1:02
Turnover foul,10.0,3,6,1,FRA,1.0,LAVERSANNE M,1 - 6,35,FRA,0:35
Turnover foul,4.0,3,6,1,FRA,1.0,ZALANKI G,1 - 6,32,HUN,0:32
20 sec. exclusion in centre,9.0,3,6,1,FRA,1.0,ERDELYI B,1 - 6,24,HUN,0:24
Extra player shot - Missed,11.0,3,6,1,FRA,1.0,PEISSON M,1 - 6,21,FRA,0:21
Time-Out,,3,6,1,FRA,1.0,,1 - 6,21,HUN,0:21
Starting goalkeeper,1.0,3,6,1,FRA,2.0,GARSAU R,1 - 6,480,FRA,8:00
Starting goalkeeper,1.0,3,6,1,FRA,2.0,NAGY V,1 - 6,480,HUN,8:00
Sprint won possession,3.0,3,6,1,FRA,2.0,MANHERCZ K,1 - 6,480,HUN,8:00
20 sec. exclusion in centre,9.0,3,6,1,FRA,2.0,MARZOUKI M,1 - 6,460,FRA,7:40
Action shot - Missed,5.0,3,6,1,FRA,2.0,VAMOS M,1 - 6,436,HUN,7:16
Turnover foul,11.0,3,6,1,FRA,2.0,PEISSON M,1 - 6,414,FRA,6:54
Turnover foul,11.0,3,6,1,FRA,2.0,MEZEI T,1 - 6,392,HUN,6:32
Steal,11.0,3,6,1,FRA,2.0,PEISSON M,1 - 6,392,FRA,6:32
Action shot - Blocked,4.0,3,6,1,FRA,2.0,PIOT L,1 - 6,366,FRA,6:06
Action shot - Saved,3.0,3,6,1,FRA,2.0,MANHERCZ K,1 - 6,355,HUN,5:55
20 sec. exclusion in centre,4.0,3,6,1,FRA,2.0,PIOT L,1 - 6,335,FRA,5:35
Extra player shot - Goal,3.0,3,7,1,FRA,2.0,MANHERCZ K,1 - 7,324,HUN,5:24
20 sec. exclusion in centre,7.0,3,7,1,FRA,2.0,DECKER A,1 - 7,301,HUN,5:01
Extra player shot - Goal,12.0,3,7,2,FRA,2.0,CAMARASA A,2 - 7,283,FRA,4:43
Action shot - Saved,10.0,3,7,2,FRA,2.0,VARGA D,2 - 7,252,HUN,4:12
Penalty foul,5.0,3,7,2,FRA,2.0,VAMOS M,2 - 7,225,HUN,3:45
Penalty shot - Goal,9.0,3,7,3,FRA,2.0,MARZOUKI M,3 - 7,225,FRA,3:45
Turnover foul,11.0,3,7,3,FRA,2.0,MEZEI T,3 - 7,208,HUN,3:28
Steal,10.0,3,7,3,FRA,2.0,LAVERSANNE M,3 - 7,208,FRA,3:28
Centre shot - Saved,2.0,3,7,3,FRA,2.0,SAUDADIER R,3 - 7,190,FRA,3:10
20 sec. exclusion in centre,6.0,3,7,3,FRA,2.0,SIMON T,3 - 7,168,FRA,2:48
Extra player shot - Goal,5.0,3,8,3,FRA,2.0,VAMOS M,3 - 8,157,HUN,2:37
5m shot - Blocked,7.0,3,8,3,FRA,2.0,CROUSILLAT U,3 - 8,129,FRA,2:09
Turnover foul,9.0,3,8,3,FRA,2.0,MARZOUKI M,3 - 8,106,FRA,1:46
Steal,3.0,3,8,3,FRA,2.0,MANHERCZ K,3 - 8,106,HUN,1:46
Turnover foul,11.0,3,8,3,FRA,2.0,MEZEI T,3 - 8,84,HUN,1:24
Steal,5.0,3,8,3,FRA,2.0,GUILLAUME D,3 - 8,84,FRA,1:24
Steal,6.0,3,8,3,FRA,4.0,HOSNYANSZKY N,3 - 8,262,HUN,4:22
5m shot - Blocked,6.0,3,8,3,FRA,4.0,HOSNYANSZKY N,3 - 8,239,HUN,3:59
Action shot - Saved,6.0,3,8,3,FRA,4.0,SIMON T,3 - 8,210,FRA,3:30
Turnover foul,11.0,3,8,3,FRA,4.0,MEZEI T,3 - 8,182,HUN,3:02
Steal,2.0,3,8,3,FRA,4.0,SAUDADIER R,3 - 8,182,FRA,3:02
5m shot - Saved,6.0,3,8,3,FRA,4.0,SIMON T,3 - 8,153,FRA,2:33
20 sec. exclusion in centre,3.0,3,8,3,FRA,4.0,KOVACEVIC I,3 - 8,132,FRA,2:12
Extra player shot - Saved,3.0,3,8,3,FRA,4.0,MANHERCZ K,3 - 8,114,HUN,1:54
Turnover foul,10.0,3,8,3,FRA,2.0,LAVERSANNE M,3 - 8,62,FRA,1:02
Centre shot - Saved,11.0,3,8,3,FRA,2.0,MEZEI T,3 - 8,35,HUN,0:35
Time-Out,,3,8,3,FRA,2.0,,3 - 8,34,FRA,0:34
5m shot - Goal,9.0,3,8,4,FRA,2.0,MARZOUKI M,4 - 8,10,FRA,0:10
Time-Out,,3,8,4,FRA,2.0,,4 - 8,10,HUN,0:10
Action shot - Saved,5.0,3,8,4,FRA,2.0,VAMOS M,4 - 8,1,HUN,0:01
Starting goalkeeper,13.0,3,8,4,FRA,3.0,FONTANI H,4 - 8,480,FRA,8:00
Starting goalkeeper,13.0,3,8,4,FRA,3.0,DECKER A,4 - 8,480,HUN,8:00
Sprint won possession,4.0,3,8,4,FRA,3.0,ZALANKI G,4 - 8,480,HUN,8:00
20 sec. exclusion in centre,6.0,3,8,4,FRA,3.0,SIMON T,4 - 8,462,FRA,7:42
20 sec. exclusion in centre,5.0,3,8,4,FRA,3.0,GUILLAUME D,4 - 8,457,FRA,7:37
Extra player shot - Goal,6.0,3,9,4,FRA,3.0,HOSNYANSZKY N,4 - 9,447,HUN,7:27
5m shot - Missed,3.0,3,9,4,FRA,3.0,KOVACEVIC I,4 - 9,422,FRA,7:02
20 sec. exclusion in centre,2.0,3,9,4,FRA,3.0,SAUDADIER R,4 - 9,406,FRA,6:46
Time-Out,,3,9,4,FRA,3.0,,4 - 9,405,HUN,6:45
Goalkeeper substitution,1.0,3,9,4,FRA,3.0,GARSAU R,4 - 9,404,FRA,6:44
Turnover foul,9.0,3,9,4,FRA,3.0,ERDELYI B,4 - 9,385,HUN,6:25
Steal,7.0,3,9,4,FRA,3.0,CROUSILLAT U,4 - 9,385,FRA,6:25
Turnover foul,12.0,3,9,4,FRA,3.0,CAMARASA A,4 - 9,363,FRA,6:03
5m shot - Missed,10.0,3,9,4,FRA,3.0,VARGA D,4 - 9,344,HUN,5:44
Turnover foul,1.0,3,9,4,FRA,3.0,GARSAU R,4 - 9,331,FRA,5:31
Steal,10.0,3,9,4,FRA,3.0,VARGA D,4 - 9,331,HUN,5:31
Counter attack - Goal,10.0,3,10,4,FRA,3.0,VARGA D,4 - 10,324,HUN,5:24
5m shot - Missed,7.0,3,10,4,FRA,3.0,CROUSILLAT U,4 - 10,321,FRA,5:21
20 sec. exclusion in centre,11.0,3,10,4,FRA,3.0,PEISSON M,4 - 10,277,FRA,4:37
Extra player shot - Saved,9.0,3,10,4,FRA,3.0,ERDELYI B,4 - 10,271,HUN,4:31
Extra player shot - Goal,8.0,3,11,4,FRA,3.0,GOR-NAGY M,4 - 11,265,HUN,4:25
20 sec. exclusion in centre,8.0,3,11,4,FRA,3.0,GOR-NAGY M,4 - 11,239,HUN,3:59
Time-Out,,3,11,4,FRA,3.0,,4 - 11,239,FRA,3:59
Action shot - Saved,6.0,3,11,4,FRA,3.0,SIMON T,4 - 11,217,FRA,3:37
Action shot - Saved,5.0,3,11,4,FRA,3.0,VAMOS M,4 - 11,198,HUN,3:18
5m shot - Saved,9.0,3,11,4,FRA,3.0,MARZOUKI M,4 - 11,174,FRA,2:54
Turnover foul,2.0,3,11,4,FRA,3.0,TOROK B,4 - 11,172,HUN,2:52
20 sec. exclusion in centre,2.0,3,11,4,FRA,3.0,TOROK B,4 - 11,159,HUN,2:39
Turnover foul,3.0,3,11,4,FRA,3.0,KOVACEVIC I,4 - 11,139,FRA,2:19
5m shot - Post,3.0,3,11,4,FRA,3.0,MANHERCZ K,4 - 11,113,HUN,1:53
Centre shot - Saved,7.0,3,11,4,FRA,3.0,DECKER A,4 - 11,108,HUN,1:48
5m shot - Post,3.0,3,11,4,FRA,3.0,MANHERCZ K,4 - 11,80,HUN,1:20
Turnover foul,12.0,3,11,4,FRA,3.0,CAMARASA A,4 - 11,65,FRA,1:05
Steal,3.0,3,11,4,FRA,3.0,MANHERCZ K,4 - 11,65,HUN,1:05
Action shot - Saved,9.0,3,11,4,FRA,3.0,ERDELYI B,4 - 11,50,HUN,0:50
20 sec. exclusion in centre,7.0,3,11,4,FRA,3.0,DECKER A,4 - 11,22,HUN,0:22
Extra player shot - Goal,12.0,3,11,5,FRA,3.0,CAMARASA A,5 - 11,5,FRA,0:05
5m shot - Saved,5.0,3,11,5,FRA,3.0,VAMOS M,5 - 11,1,HUN,0:01
Starting goalkeeper,1.0,3,11,5,FRA,4.0,GARSAU R,5 - 11,480,FRA,8:00
Starting goalkeeper,13.0,3,11,5,FRA,4.0,DECKER A,5 - 11,480,HUN,8:00
Sprint won possession,4.0,3,11,5,FRA,4.0,ZALANKI G,5 - 11,480,HUN,8:00
5m shot - Missed,4.0,3,11,5,FRA,4.0,ZALANKI G,5 - 11,452,HUN,7:32
5m shot - Saved,3.0,3,11,5,FRA,4.0,KOVACEVIC I,5 - 11,426,FRA,7:06
Turnover foul,4.0,3,11,5,FRA,4.0,ZALANKI G,5 - 11,425,HUN,7:05
Action shot - Goal,9.0,3,11,6,FRA,4.0,MARZOUKI M,6 - 11,402,FRA,6:42
20 sec. exclusion in field,12.0,3,11,6,FRA,4.0,CAMARASA A,6 - 11,383,FRA,6:23
Exclusion with substitution,11.0,3,11,6,FRA,4.0,PEISSON M,6 - 11,366,FRA,6:06
Extra player shot - Goal,5.0,3,12,6,FRA,4.0,VAMOS M,6 - 12,359,HUN,5:59
Action shot - Saved,8.0,3,12,6,FRA,4.0,IZDINSKY M,6 - 12,336,FRA,5:36
Centre shot - Saved,12.0,3,12,6,FRA,4.0,CAMARASA A,6 - 12,315,FRA,5:15
Double exclusion,12.0,3,12,6,FRA,4.0,CAMARASA A,6 - 12,312,FRA,5:12
Double exclusion,7.0,3,12,6,FRA,4.0,DECKER A,6 - 12,312,HUN,5:12
Exclusion with substitution,7.0,3,12,6,FRA,4.0,DECKER A,6 - 12,312,HUN,5:12
Action shot - Goal,10.0,3,13,6,FRA,4.0,VARGA D,6 - 13,288,HUN,4:48
Turnover foul,9.0,3,13,6,FRA,4.0,MARZOUKI M,6 - 13,262,FRA,4:22
Turnover foul,3.0,3,13,6,FRA,4.0,KOVACEVIC I,6 - 13,85,FRA,1:25
20 sec. exclusion in centre,10.0,3,13,6,FRA,4.0,LAVERSANNE M,6 - 13,63,FRA,1:03
Time-Out,,3,13,6,FRA,4.0,,6 - 13,60,HUN,1:00
Centre shot - Saved,6.0,3,13,6,FRA,4.0,HOSNYANSZKY N,6 - 13,40,HUN,0:40
Time-Out,,3,13,6,FRA,4.0,,6 - 13,34,FRA,0:34
20 sec. exclusion in centre,2.0,3,13,6,FRA,4.0,TOROK B,6 - 13,14,HUN,0:14
Exclusion with substitution,2.0,3,13,6,FRA,4.0,TOROK B,6 - 13,14,HUN,0:14
Extra player shot - Goal,9.0,3,13,7,FRA,4.0,MARZOUKI M,7 - 13,1,FRA,0:01
Starting goalkeeper,1.0,4,0,0,RUS,1.0,NAGY V,0 - 0,480,HUN,8:00
Starting goalkeeper,13.0,4,0,0,RUS,1.0,STATSENKO V,0 - 0,480,RUS,8:00
Sprint won possession,12.0,4,0,0,RUS,1.0,SHEPELEV R,0 - 0,480,RUS,8:00
Turnover foul,11.0,4,0,0,RUS,1.0,LISUNOV S,0 - 0,451,RUS,7:31
Steal,8.0,4,0,0,RUS,1.0,GOR-NAGY M,0 - 0,451,HUN,7:31
20 sec. exclusion in centre,3.0,4,0,0,RUS,1.0,VASILYEV E,0 - 0,439,RUS,7:19
Extra player shot - Goal,6.0,4,1,0,RUS,1.0,HOSNYANSZKY N,1 - 0,421,HUN,7:01
Action shot - Saved,7.0,4,1,0,RUS,1.0,MERKULOV D,1 - 0,395,RUS,6:35
20 sec. exclusion in centre,8.0,4,1,0,RUS,1.0,GOR-NAGY M,1 - 0,373,HUN,6:13
Extra player shot - Blocked,11.0,4,1,0,RUS,1.0,LISUNOV S,1 - 0,358,RUS,5:58
Action shot - Blocked,9.0,4,1,0,RUS,1.0,ERDELYI B,1 - 0,332,HUN,5:32
Action shot - Saved,8.0,4,1,0,RUS,1.0,NAGAEV I,1 - 0,312,RUS,5:12
Turnover foul,7.0,4,1,0,RUS,1.0,MERKULOV D,1 - 0,256,RUS,4:16
5m shot - Goal,10.0,4,2,0,RUS,1.0,VARGA D,2 - 0,241,HUN,4:01
Time-Out,,4,2,0,RUS,1.0,,2 - 0,241,RUS,4:01
20 sec. exclusion in centre,2.0,4,2,0,RUS,1.0,TOROK B,2 - 0,228,HUN,3:48
Action shot - Missed,8.0,4,2,0,RUS,1.0,NAGAEV I,2 - 0,203,RUS,3:23
Centre shot - Saved,3.0,4,2,0,RUS,1.0,MANHERCZ K,2 - 0,192,HUN,3:12
Action shot - Post,12.0,4,2,0,RUS,1.0,SHEPELEV R,2 - 0,166,RUS,2:46
Action shot - Goal,3.0,4,3,0,RUS,1.0,MANHERCZ K,3 - 0,140,HUN,2:20
Turnover foul,4.0,4,3,0,RUS,1.0,DEREVIANKIN N,3 - 0,127,RUS,2:07
5m shot - Goal,6.0,4,4,0,RUS,1.0,HOSNYANSZKY N,4 - 0,106,HUN,1:46
Action shot - Post,7.0,4,4,0,RUS,1.0,MERKULOV D,4 - 0,79,RUS,1:19
20 sec. exclusion in centre,2.0,4,4,0,RUS,1.0,LAZAREV N,4 - 0,53,RUS,0:53
Time-Out,,4,4,0,RUS,1.0,,4 - 0,53,HUN,0:53
Extra player shot - Goal,5.0,4,5,0,RUS,1.0,VAMOS M,5 - 0,42,HUN,0:42
20 sec. exclusion in centre,8.0,4,5,0,RUS,1.0,GOR-NAGY M,5 - 0,21,HUN,0:21
Extra player shot - Saved,4.0,4,5,0,RUS,1.0,DEREVIANKIN N,5 - 0,4,RUS,0:04
Centre shot - Saved,6.0,4,5,0,RUS,1.0,ASHAEV A,5 - 0,1,RUS,0:01
Starting goalkeeper,1.0,4,5,0,RUS,2.0,NAGY V,5 - 0,480,HUN,8:00
Starting goalkeeper,13.0,4,5,0,RUS,2.0,STATSENKO V,5 - 0,480,RUS,8:00
Sprint won possession,10.0,4,5,0,RUS,2.0,KHOLOD D,5 - 0,480,RUS,8:00
Turnover foul,11.0,4,5,0,RUS,2.0,LISUNOV S,5 - 0,465,RUS,7:45
Turnover foul,5.0,4,5,0,RUS,2.0,VAMOS M,5 - 0,439,HUN,7:19
Turnover foul,11.0,4,5,0,RUS,2.0,MEZEI T,5 - 0,434,HUN,7:14
Steal,10.0,4,5,0,RUS,2.0,KHOLOD D,5 - 0,434,RUS,7:14
5m shot - Saved,9.0,4,5,0,RUS,2.0,SUCHKOV I,5 - 0,411,RUS,6:51
Turnover foul,11.0,4,5,0,RUS,2.0,LISUNOV S,5 - 0,398,RUS,6:38
Steal,6.0,4,5,0,RUS,2.0,HOSNYANSZKY N,5 - 0,398,HUN,6:38
5m shot - Goal,10.0,4,6,0,RUS,2.0,VARGA D,6 - 0,374,HUN,6:14
Goalkeeper substitution,1.0,4,6,0,RUS,2.0,KORNEEV K,6 - 0,374,RUS,6:14
5m shot - Post,10.0,4,6,0,RUS,2.0,KHOLOD D,6 - 0,349,RUS,5:49
20 sec. exclusion in centre,2.0,4,6,0,RUS,2.0,TOROK B,6 - 0,330,HUN,5:30
Extra player shot - Goal,8.0,4,6,1,RUS,2.0,NAGAEV I,6 - 1,317,RUS,5:17
5m shot - Missed,6.0,4,6,1,RUS,2.0,HOSNYANSZKY N,6 - 1,289,HUN,4:49
Action shot - Saved,10.0,4,6,1,RUS,2.0,KHOLOD D,6 - 1,263,RUS,4:23
Turnover foul,4.0,4,6,1,RUS,2.0,DEREVIANKIN N,6 - 1,253,RUS,4:13
Steal,1.0,4,6,1,RUS,2.0,NAGY V,6 - 1,253,HUN,4:13
20 sec. exclusion in centre,6.0,4,6,1,RUS,2.0,ASHAEV A,6 - 1,230,RUS,3:50
Time-Out,,4,6,1,RUS,2.0,,6 - 1,230,HUN,3:50
Extra player shot - Missed,7.0,4,6,1,RUS,2.0,DECKER A,6 - 1,212,HUN,3:32
5m shot - Saved,10.0,4,6,1,RUS,2.0,KHOLOD D,6 - 1,189,RUS,3:09
20 sec. exclusion in centre,7.0,4,6,1,RUS,2.0,DECKER A,6 - 1,180,HUN,3:00
Time-Out,,4,6,1,RUS,2.0,,6 - 1,180,RUS,3:00
Extra player shot - Saved,2.0,4,6,1,RUS,2.0,LAZAREV N,6 - 1,161,RUS,2:41
Turnover foul,4.0,4,6,1,RUS,2.0,DEREVIANKIN N,6 - 1,147,RUS,2:27
Steal,9.0,4,6,1,RUS,2.0,ERDELYI B,6 - 1,147,HUN,2:27
5m shot - Goal,5.0,4,7,1,RUS,2.0,VAMOS M,7 - 1,128,HUN,2:08
5m shot - Saved,8.0,4,7,1,RUS,2.0,NAGAEV I,7 - 1,105,RUS,1:45
20 sec. exclusion in field,8.0,4,7,1,RUS,2.0,NAGAEV I,7 - 1,88,RUS,1:28
Extra player shot - Blocked,4.0,4,7,1,RUS,2.0,ZALANKI G,7 - 1,73,HUN,1:13
Action shot - Saved,3.0,4,7,1,RUS,4.0,VASILYEV E,7 - 1,90,RUS,1:30
Action shot - Missed,5.0,4,7,1,RUS,4.0,VAMOS M,7 - 1,61,HUN,1:01
20 sec. exclusion in field,5.0,4,7,1,RUS,4.0,VAMOS M,7 - 1,56,HUN,0:56
20 sec. exclusion in field,4.0,4,7,1,RUS,2.0,ZALANKI G,7 - 1,69,HUN,1:09
Action shot - Blocked,5.0,4,7,1,RUS,2.0,BUGAYCHUK A,7 - 1,45,RUS,0:45
5m shot - Goal,10.0,4,8,1,RUS,2.0,VARGA D,8 - 1,25,HUN,0:25
5m shot - Saved,10.0,4,8,1,RUS,2.0,KHOLOD D,8 - 1,5,RUS,0:05
Starting goalkeeper,1.0,4,8,1,RUS,3.0,NAGY V,8 - 1,480,HUN,8:00
Starting goalkeeper,1.0,4,8,1,RUS,3.0,KORNEEV K,8 - 1,480,RUS,8:00
Sprint won possession,4.0,4,8,1,RUS,3.0,ZALANKI G,8 - 1,480,HUN,8:00
20 sec. exclusion in centre,9.0,4,8,1,RUS,3.0,SUCHKOV I,8 - 1,461,RUS,7:41
Extra player shot - Goal,12.0,4,9,1,RUS,3.0,HARAI B,9 - 1,441,HUN,7:21
Centre shot - Saved,11.0,4,9,1,RUS,3.0,LISUNOV S,9 - 1,424,RUS,7:04
20 sec. exclusion in field,8.0,4,9,1,RUS,3.0,NAGAEV I,9 - 1,409,RUS,6:49
Extra player shot - Goal,3.0,4,10,1,RUS,3.0,MANHERCZ K,10 - 1,396,HUN,6:36
Turnover foul,11.0,4,10,1,RUS,3.0,LISUNOV S,10 - 1,378,RUS,6:18
Steal,10.0,4,10,1,RUS,3.0,VARGA D,10 - 1,378,HUN,6:18
Turnover foul,5.0,4,10,1,RUS,3.0,VAMOS M,10 - 1,375,HUN,6:15
5m shot - Goal,5.0,4,10,2,RUS,3.0,BUGAYCHUK A,10 - 2,349,RUS,5:49
Turnover foul,11.0,4,10,2,RUS,3.0,MEZEI T,10 - 2,319,HUN,5:19
Steal,6.0,4,10,2,RUS,3.0,ASHAEV A,10 - 2,319,RUS,5:19
Action shot - Saved,2.0,4,10,2,RUS,3.0,LAZAREV N,10 - 2,291,RUS,4:51
Turnover foul,10.0,4,10,2,RUS,3.0,KHOLOD D,10 - 2,260,RUS,4:20
Steal,10.0,4,10,2,RUS,3.0,VARGA D,10 - 2,260,HUN,4:20
Action shot - Post,10.0,4,10,2,RUS,3.0,VARGA D,10 - 2,243,HUN,4:03
20 sec. exclusion in centre,8.0,4,10,2,RUS,3.0,GOR-NAGY M,10 - 2,224,HUN,3:44
Exclusion with substitution,8.0,4,10,2,RUS,3.0,GOR-NAGY M,10 - 2,224,HUN,3:44
Time-Out,,4,10,2,RUS,3.0,,10 - 2,222,RUS,3:42
Extra player shot - Goal,5.0,4,10,3,RUS,3.0,BUGAYCHUK A,10 - 3,205,RUS,3:25
Action shot - Blocked,9.0,4,10,3,RUS,3.0,ERDELYI B,10 - 3,180,HUN,3:00
Turnover foul,10.0,4,10,3,RUS,3.0,KHOLOD D,10 - 3,155,RUS,2:35
Steal,1.0,4,10,3,RUS,3.0,NAGY V,10 - 3,155,HUN,2:35
Centre shot - Saved,12.0,4,10,3,RUS,3.0,HARAI B,10 - 3,130,HUN,2:10
20 sec. exclusion in centre,4.0,4,10,3,RUS,3.0,ZALANKI G,10 - 3,107,HUN,1:47
Action shot - Goal,4.0,4,10,4,RUS,3.0,DEREVIANKIN N,10 - 4,85,RUS,1:25
20 sec. exclusion in centre,9.0,4,10,4,RUS,3.0,SUCHKOV I,10 - 4,70,RUS,1:10
Extra player shot - Goal,6.0,4,11,4,RUS,3.0,HOSNYANSZKY N,11 - 4,63,HUN,1:03
Turnover foul,4.0,4,11,4,RUS,3.0,DEREVIANKIN N,11 - 4,41,RUS,0:41
Action shot - Saved,6.0,4,11,4,RUS,3.0,HOSNYANSZKY N,11 - 4,16,HUN,0:16
5m shot - Saved,7.0,4,11,4,RUS,3.0,MERKULOV D,11 - 4,1,RUS,0:01
Starting goalkeeper,1.0,4,11,4,RUS,4.0,NAGY V,11 - 4,480,HUN,8:00
Starting goalkeeper,1.0,4,11,4,RUS,4.0,KORNEEV K,11 - 4,480,RUS,8:00
Sprint won possession,12.0,4,11,4,RUS,4.0,SHEPELEV R,11 - 4,480,RUS,8:00
5m shot - Missed,10.0,4,11,4,RUS,4.0,KHOLOD D,11 - 4,453,RUS,7:33
5m shot - Post,5.0,4,11,4,RUS,4.0,VAMOS M,11 - 4,442,HUN,7:22
Action shot - Blocked,8.0,4,11,4,RUS,4.0,NAGAEV I,11 - 4,416,RUS,6:56
Centre shot - Saved,2.0,4,11,4,RUS,4.0,TOROK B,11 - 4,393,HUN,6:33
20 sec. exclusion in centre,3.0,4,11,4,RUS,4.0,VASILYEV E,11 - 4,371,RUS,6:11
Extra player shot - Goal,10.0,4,12,4,RUS,4.0,VARGA D,12 - 4,360,HUN,6:00
20 sec. exclusion in centre,7.0,4,12,4,RUS,4.0,DECKER A,12 - 4,340,HUN,5:40
Extra player shot - Goal,11.0,4,12,5,RUS,4.0,LISUNOV S,12 - 5,328,RUS,5:28
20 sec. exclusion in centre,7.0,4,12,5,RUS,4.0,MERKULOV D,12 - 5,309,RUS,5:09
Extra player shot - Goal,3.0,4,13,5,RUS,4.0,MANHERCZ K,13 - 5,303,HUN,5:03
5m shot - Saved,12.0,4,13,5,RUS,4.0,SHEPELEV R,13 - 5,277,RUS,4:37
Action shot - Saved,4.0,4,13,5,RUS,4.0,ZALANKI G,13 - 5,249,HUN,4:09
Action shot - Missed,2.0,4,13,5,RUS,4.0,LAZAREV N,13 - 5,225,RUS,3:45
Centre shot - Saved,7.0,4,13,5,RUS,4.0,DECKER A,13 - 5,199,HUN,3:19
20 sec. exclusion in field,4.0,4,13,5,RUS,4.0,ZALANKI G,13 - 5,185,HUN,3:05
Exclusion with substitution,4.0,4,13,5,RUS,4.0,ZALANKI G,13 - 5,185,HUN,3:05
Time-Out,,4,13,5,RUS,4.0,,13 - 5,185,RUS,3:05
5m shot - Post,8.0,4,13,5,RUS,4.0,NAGAEV I,13 - 5,160,RUS,2:40
5m shot - Goal,6.0,4,14,5,RUS,4.0,HOSNYANSZKY N,14 - 5,142,HUN,2:22
20 sec. exclusion in centre,2.0,4,14,5,RUS,4.0,TOROK B,14 - 5,116,HUN,1:56
Exclusion with substitution,2.0,4,14,5,RUS,4.0,TOROK B,14 - 5,116,HUN,1:56
Extra player shot - Missed,4.0,4,14,5,RUS,4.0,DEREVIANKIN N,14 - 5,49,RUS,0:49
Action shot - Saved,3.0,4,14,5,RUS,4.0,MANHERCZ K,14 - 5,36,HUN,0:36
5m shot - Saved,2.0,4,14,5,RUS,4.0,LAZAREV N,14 - 5,7,RUS,0:07
Starting goalkeeper,1.0,5,0,0,GRE,1.0,FLEGKAS K,0 - 0,480,GRE,8:00
Starting goalkeeper,1.0,5,0,0,GRE,1.0,NAGY V,0 - 0,480,HUN,8:00
Sprint won possession,9.0,5,0,0,GRE,1.0,ERDELYI B,0 - 0,480,HUN,8:00
20 sec. exclusion in centre,3.0,5,0,0,GRE,1.0,DELAKAS E,0 - 0,453,GRE,7:33
Extra player shot - Blocked,6.0,5,0,0,GRE,1.0,HOSNYANSZKY N,0 - 0,435,HUN,7:15
Turnover foul,5.0,5,0,0,GRE,1.0,FOUNTOULIS I,0 - 0,413,GRE,6:53
Steal,5.0,5,0,0,GRE,1.0,VAMOS M,0 - 0,413,HUN,6:53
Turnover foul,12.0,5,0,0,GRE,1.0,HARAI B,0 - 0,384,HUN,6:24
Steal,7.0,5,0,0,GRE,1.0,PONTIKEAS K,0 - 0,384,GRE,6:24
Action shot - Goal,2.0,5,0,1,GRE,1.0,GENIDOUNIAS K,1 - 0,358,GRE,5:58
20 sec. exclusion in centre,7.0,5,0,1,GRE,1.0,PONTIKEAS K,1 - 0,334,GRE,5:34
Extra player shot - Goal,9.0,5,1,1,GRE,1.0,ERDELYI B,1 - 1,322,HUN,5:22
Turnover foul,10.0,5,1,1,GRE,1.0,KOLOMVOS C,1 - 1,297,GRE,4:57
Steal,1.0,5,1,1,GRE,1.0,NAGY V,1 - 1,297,HUN,4:57
