Action,Cap,Game,KAZ,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
20 sec. exclusion in field,11.0,5,2,1,CAN,2.0,TORAKIS G,1 - 2,444,CAN,7:24
Turnover foul,4.0,5,2,1,CAN,2.0,PILIPENKO R,1 - 2,419,KAZ,6:59
Steal,8.0,5,2,1,CAN,2.0,GRAHAM K,1 - 2,419,CAN,6:59
Action shot - Saved,10.0,5,2,1,CAN,2.0,CONWAY J,1 - 2,386,CAN,6:26
Action shot - Missed,2.0,5,2,1,CAN,2.0,GUBAREV S,1 - 2,366,KAZ,6:06
Counter attack - Saved,8.0,5,2,1,CAN,2.0,GRAHAM K,1 - 2,350,CAN,5:50
20 sec. exclusion in centre,10.0,5,2,1,CAN,2.0,CONWAY J,1 - 2,326,CAN,5:26
Extra player shot - Missed,4.0,5,2,1,CAN,2.0,PILIPENKO R,1 - 2,307,KAZ,5:07
Action shot - Goal,8.0,5,2,2,CAN,2.0,GRAHAM K,2 - 2,285,CAN,4:45
Action shot - Saved,12.0,5,2,2,CAN,2.0,PEKOVICH B,2 - 2,263,KAZ,4:23
20 sec. exclusion in centre,6.0,5,2,2,CAN,2.0,SHMIDER A,2 - 2,245,KAZ,4:05
Extra player shot - Goal,10.0,5,2,3,CAN,2.0,CONWAY J,3 - 2,236,CAN,3:56
20 sec. exclusion in centre,4.0,5,2,3,CAN,2.0,CONSTANTIN-BICARI,3 - 2,224,CAN,3:44
Extra player shot - Saved,5.0,5,2,3,CAN,2.0,USHAKOV V,3 - 2,197,KAZ,3:17
Penalty foul,8.0,5,2,3,CAN,2.0,KOLIADENKO A,3 - 2,192,KAZ,3:12
Penalty shot - Goal,10.0,5,2,4,CAN,2.0,CONWAY J,4 - 2,192,CAN,3:12
Turnover foul,12.0,5,2,4,CAN,2.0,PEKOVICH B,4 - 2,174,KAZ,2:54
Counter attack - Goal,10.0,5,2,5,CAN,2.0,CONWAY J,5 - 2,164,CAN,2:44
Time-Out,,5,2,5,CAN,2.0,,5 - 2,161,KAZ,2:41
20 sec. exclusion in centre,2.0,5,2,5,CAN,2.0,KUDABA C,5 - 2,150,CAN,2:30
Extra player shot - Missed,12.0,5,2,5,CAN,2.0,PEKOVICH B,5 - 2,129,KAZ,2:09
Turnover foul,10.0,5,2,5,CAN,2.0,CONWAY J,5 - 2,122,CAN,2:02
Steal,12.0,5,2,5,CAN,2.0,PEKOVICH B,5 - 2,122,KAZ,2:02
Action shot - Post,9.0,5,2,5,CAN,2.0,UKUMANOV R,5 - 2,99,KAZ,1:39
20 sec. exclusion in centre,3.0,5,2,5,CAN,2.0,AXENOV A,5 - 2,82,KAZ,1:22
Time-Out,,5,2,5,CAN,2.0,,5 - 2,82,CAN,1:22
Centre shot - Missed,11.0,5,2,5,CAN,4.0,TORAKIS G,5 - 2,1,CAN,0:01
Action shot - Saved,10.0,5,2,5,CAN,2.0,CONWAY J,5 - 2,59,CAN,0:59
5m shot - Blocked,5.0,5,2,5,CAN,2.0,USHAKOV V,5 - 2,37,KAZ,0:37
20 sec. exclusion in centre,7.0,5,2,5,CAN,2.0,SHAKENOV M,5 - 2,21,KAZ,0:21
Extra player shot - Goal,12.0,5,2,6,CAN,2.0,MCELROY J,6 - 2,17,CAN,0:17
5m shot - Saved,9.0,5,2,6,CAN,2.0,UKUMANOV R,6 - 2,1,KAZ,0:01
Starting goalkeeper,1.0,5,2,6,CAN,3.0,RANDALL R,6 - 2,480,CAN,8:00
Starting goalkeeper,1.0,5,2,6,CAN,3.0,FEDOROV A,6 - 2,480,KAZ,8:00
Sprint won possession,8.0,5,2,6,CAN,3.0,GRAHAM K,6 - 2,480,CAN,8:00
Turnover foul,12.0,5,2,6,CAN,3.0,MCELROY J,6 - 2,460,CAN,7:40
20 sec. exclusion in centre,8.0,5,2,6,CAN,3.0,GRAHAM K,6 - 2,447,CAN,7:27
Extra player shot - Blocked,3.0,5,2,6,CAN,3.0,AXENOV A,6 - 2,424,KAZ,7:04
5m shot - Saved,11.0,5,2,6,CAN,3.0,TORAKIS G,6 - 2,402,CAN,6:42
Turnover foul,11.0,5,2,6,CAN,3.0,TORAKIS G,6 - 2,376,CAN,6:16
Steal,5.0,5,2,6,CAN,3.0,USHAKOV V,6 - 2,376,KAZ,6:16
Counter attack - Goal,3.0,5,3,6,CAN,3.0,AXENOV A,6 - 3,360,KAZ,6:00
Action shot - Post,10.0,5,3,6,CAN,3.0,CONWAY J,6 - 3,340,CAN,5:40
20 sec. exclusion in centre,7.0,5,3,6,CAN,3.0,TASCHEREAU A,6 - 3,315,CAN,5:15
Extra player shot - Goal,4.0,5,4,6,CAN,3.0,PILIPENKO R,6 - 4,308,KAZ,5:08
Time-Out,,5,4,6,CAN,3.0,,6 - 4,308,CAN,5:08
Action shot - Missed,8.0,5,4,6,CAN,3.0,GRAHAM K,6 - 4,277,CAN,4:37
Action shot - Saved,5.0,5,4,6,CAN,3.0,USHAKOV V,6 - 4,258,KAZ,4:18
Turnover foul,4.0,5,4,6,CAN,3.0,CONSTANTIN-BICARI,6 - 4,245,CAN,4:05
Turnover foul,6.0,5,4,6,CAN,3.0,SHMIDER A,6 - 4,216,KAZ,3:36
20 sec. exclusion in centre,5.0,5,4,6,CAN,3.0,USHAKOV V,6 - 4,195,KAZ,3:15
Extra player shot - Goal,3.0,5,4,7,CAN,3.0,VIKALO O,7 - 4,178,CAN,2:58
5m shot - Post,3.0,5,4,7,CAN,3.0,AXENOV A,7 - 4,160,KAZ,2:40
Turnover foul,6.0,5,4,7,CAN,3.0,LAPINS D,7 - 4,135,CAN,2:15
Steal,1.0,5,4,7,CAN,3.0,FEDOROV A,7 - 4,135,KAZ,2:15
5m shot - Post,3.0,5,4,7,CAN,3.0,AXENOV A,7 - 4,111,KAZ,1:51
5m shot - Goal,10.0,5,4,8,CAN,3.0,CONWAY J,8 - 4,99,CAN,1:39
20 sec. exclusion in centre,12.0,5,4,8,CAN,3.0,MCELROY J,8 - 4,81,CAN,1:21
Extra player shot - Blocked,2.0,5,4,8,CAN,3.0,GUBAREV S,8 - 4,63,KAZ,1:03
5m shot - Saved,2.0,5,4,8,CAN,3.0,KUDABA C,8 - 4,36,CAN,0:36
Centre shot - Goal,12.0,5,5,8,CAN,3.0,PEKOVICH B,8 - 5,15,KAZ,0:15
Turnover foul,5.0,5,5,8,CAN,3.0,BOYD J,8 - 5,2,CAN,0:02
Starting goalkeeper,1.0,5,5,8,CAN,4.0,RANDALL R,8 - 5,480,CAN,8:00
Starting goalkeeper,1.0,5,5,8,CAN,4.0,FEDOROV A,8 - 5,480,KAZ,8:00
Sprint won possession,8.0,5,5,8,CAN,4.0,GRAHAM K,8 - 5,480,CAN,8:00
Turnover foul,2.0,5,5,8,CAN,4.0,KUDABA C,8 - 5,449,CAN,7:29
5m shot - Saved,7.0,5,5,8,CAN,4.0,SHAKENOV M,8 - 5,429,KAZ,7:09
Centre shot - Saved,3.0,5,5,8,CAN,4.0,AXENOV A,8 - 5,409,KAZ,6:49
20 sec. exclusion in centre,11.0,5,5,8,CAN,4.0,MANAFOV R,8 - 5,389,KAZ,6:29
Action shot - Blocked,10.0,5,5,8,CAN,4.0,CONWAY J,8 - 5,375,CAN,6:15
20 sec. exclusion in centre,12.0,5,5,8,CAN,4.0,MCELROY J,8 - 5,351,CAN,5:51
Action shot - Missed,9.0,5,5,8,CAN,4.0,UKUMANOV R,8 - 5,327,KAZ,5:27
Turnover foul,4.0,5,5,8,CAN,4.0,CONSTANTIN-BICARI,8 - 5,303,CAN,5:03
Turnover foul,7.0,5,5,8,CAN,4.0,SHAKENOV M,8 - 5,284,KAZ,4:44
Steal,8.0,5,5,8,CAN,4.0,GRAHAM K,8 - 5,284,CAN,4:44
Time-Out,,5,5,8,CAN,4.0,,8 - 5,284,CAN,4:44
Action shot - Saved,12.0,5,5,8,CAN,4.0,MCELROY J,8 - 5,264,CAN,4:24
Action shot - Missed,12.0,5,5,8,CAN,4.0,PEKOVICH B,8 - 5,238,KAZ,3:58
Turnover foul,8.0,5,5,8,CAN,4.0,GRAHAM K,8 - 5,210,CAN,3:30
Turnover foul,5.0,5,5,8,CAN,4.0,USHAKOV V,8 - 5,210,KAZ,3:30
20 sec. exclusion in centre,3.0,5,5,8,CAN,4.0,AXENOV A,8 - 5,196,KAZ,3:16
Extra player shot - Goal,12.0,5,5,9,CAN,4.0,MCELROY J,9 - 5,191,CAN,3:11
Time-Out,,5,5,9,CAN,4.0,,9 - 5,191,KAZ,3:11
Action shot - Saved,12.0,5,5,9,CAN,4.0,PEKOVICH B,9 - 5,173,KAZ,2:53
Action shot - Goal,2.0,5,6,9,CAN,4.0,GUBAREV S,9 - 6,159,KAZ,2:39
Action shot - Saved,10.0,5,6,9,CAN,4.0,CONWAY J,9 - 6,128,CAN,2:08
Centre shot - Goal,2.0,5,7,9,CAN,4.0,GUBAREV S,9 - 7,118,KAZ,1:58
5m shot - Saved,11.0,5,7,9,CAN,4.0,TORAKIS G,9 - 7,93,CAN,1:33
Turnover foul,12.0,5,7,9,CAN,4.0,PEKOVICH B,9 - 7,76,KAZ,1:16
Turnover foul,8.0,5,7,9,CAN,4.0,GRAHAM K,9 - 7,49,CAN,0:49
Turnover foul,9.0,5,7,9,CAN,4.0,UKUMANOV R,9 - 7,28,KAZ,0:28
Starting goalkeeper,13.0,6,0,0,RSA,1.0,SHLEMOV V,0 - 0,480,KAZ,8:00
Starting goalkeeper,1.0,6,0,0,RSA,1.0,FLATSCHER D,0 - 0,480,RSA,8:00
Sprint won possession,11.0,6,0,0,RSA,1.0,MOLYNEUX N,0 - 0,480,RSA,8:00
5m shot - Saved,4.0,6,0,0,RSA,1.0,BADENHORST I,0 - 0,451,RSA,7:31
20 sec. exclusion in centre,3.0,6,0,0,RSA,1.0,CARD D,0 - 0,425,RSA,7:05
Extra player shot - Goal,3.0,6,1,0,RSA,1.0,AXENOV A,1 - 0,418,KAZ,6:58
20 sec. exclusion in centre,8.0,6,1,0,RSA,1.0,KOLIADENKO A,1 - 0,396,KAZ,6:36
Extra player shot - Saved,10.0,6,1,0,RSA,1.0,LE ROUX P,1 - 0,382,RSA,6:22
5m shot - Blocked,3.0,6,1,0,RSA,1.0,AXENOV A,1 - 0,357,KAZ,5:57
Counter attack - Goal,6.0,6,1,1,RSA,1.0,DE CARVALHO J,1 - 1,344,RSA,5:44
5m shot - Missed,4.0,6,1,1,RSA,1.0,PILIPENKO R,1 - 1,318,KAZ,5:18
Turnover foul,2.0,6,1,1,RSA,1.0,LE ROUX E,1 - 1,298,RSA,4:58
Counter attack - Goal,3.0,6,2,1,RSA,1.0,AXENOV A,2 - 1,287,KAZ,4:47
5m shot - Saved,2.0,6,2,1,RSA,1.0,LE ROUX E,2 - 1,256,RSA,4:16
Turnover foul,2.0,6,2,1,RSA,1.0,GUBAREV S,2 - 1,225,KAZ,3:45
Steal,1.0,6,2,1,RSA,1.0,FLATSCHER D,2 - 1,225,RSA,3:45
Action shot - Post,6.0,6,2,1,RSA,1.0,DE CARVALHO J,2 - 1,196,RSA,3:16
Centre shot - Saved,10.0,6,2,1,RSA,1.0,LE ROUX P,2 - 1,174,RSA,2:54
20 sec. exclusion in centre,4.0,6,2,1,RSA,1.0,PILIPENKO R,2 - 1,168,KAZ,2:48
Extra player shot - Blocked,2.0,6,2,1,RSA,1.0,LE ROUX E,2 - 1,151,RSA,2:31
Extra player shot - Goal,10.0,6,2,2,RSA,1.0,LE ROUX P,2 - 2,150,RSA,2:30
Turnover foul,9.0,6,2,2,RSA,1.0,UKUMANOV R,2 - 2,124,KAZ,2:04
Steal,10.0,6,2,2,RSA,1.0,LE ROUX P,2 - 2,124,RSA,2:04
Time-Out,,6,2,2,RSA,1.0,,2 - 2,123,RSA,2:03
Action shot - Saved,3.0,6,2,2,RSA,1.0,CARD D,2 - 2,99,RSA,1:39
Action shot - Missed,5.0,6,2,2,RSA,1.0,USHAKOV V,2 - 2,74,KAZ,1:14
Turnover foul,11.0,6,2,2,RSA,1.0,MOLYNEUX N,2 - 2,60,RSA,1:00
Counter attack - Goal,3.0,6,3,2,RSA,1.0,AXENOV A,3 - 2,43,KAZ,0:43
5m shot - Saved,10.0,6,3,2,RSA,1.0,LE ROUX P,3 - 2,12,RSA,0:12
Time-Out,,6,3,2,RSA,1.0,,3 - 2,11,KAZ,0:11
5m shot - Goal,9.0,6,4,2,RSA,1.0,UKUMANOV R,4 - 2,2,KAZ,0:02
5m shot - Blocked,5.0,6,4,2,RSA,1.0,HOCK N,4 - 2,0,RSA,0:00
Starting goalkeeper,13.0,6,4,2,RSA,2.0,SHLEMOV V,4 - 2,480,KAZ,8:00
Starting goalkeeper,1.0,6,4,2,RSA,2.0,FLATSCHER D,4 - 2,480,RSA,8:00
Sprint won possession,7.0,6,4,2,RSA,2.0,SHAKENOV M,4 - 2,480,KAZ,8:00
20 sec. exclusion in centre,4.0,6,4,2,RSA,2.0,BADENHORST I,4 - 2,456,RSA,7:36
Extra player shot - Post,3.0,6,4,2,RSA,2.0,AXENOV A,4 - 2,441,KAZ,7:21
Turnover foul,4.0,6,4,2,RSA,2.0,BADENHORST I,4 - 2,408,RSA,6:48
Action shot - Saved,11.0,6,4,2,RSA,2.0,MANAFOV R,4 - 2,387,KAZ,6:27
Action shot - Post,2.0,6,4,2,RSA,2.0,LE ROUX E,4 - 2,358,RSA,5:58
20 sec. exclusion in centre,2.0,6,4,2,RSA,2.0,LE ROUX E,4 - 2,337,RSA,5:37
Turnover foul,6.0,6,4,2,RSA,2.0,SHMIDER A,4 - 2,323,KAZ,5:23
Counter attack - Goal,11.0,6,4,3,RSA,2.0,MOLYNEUX N,4 - 3,313,RSA,5:13
Action shot - Goal,10.0,6,5,3,RSA,2.0,MEDVEDEV Y,5 - 3,292,KAZ,4:52
Penalty foul,4.0,6,5,3,RSA,2.0,PILIPENKO R,5 - 3,275,KAZ,4:35
Penalty shot - Goal,10.0,6,5,4,RSA,2.0,LE ROUX P,5 - 4,275,RSA,4:35
20 sec. exclusion in centre,4.0,6,5,4,RSA,2.0,BADENHORST I,5 - 4,254,RSA,4:14
Extra player shot - Post,2.0,6,5,4,RSA,2.0,GUBAREV S,5 - 4,235,KAZ,3:55
5m shot - Post,8.0,6,5,4,RSA,2.0,WINGATE-PEARSE J,5 - 4,212,RSA,3:32
Action shot - Blocked,10.0,6,5,4,RSA,2.0,MEDVEDEV Y,5 - 4,187,KAZ,3:07
20 sec. exclusion in centre,8.0,6,5,4,RSA,2.0,WINGATE-PEARSE J,5 - 4,177,RSA,2:57
Extra player shot - Saved,10.0,6,5,4,RSA,2.0,MEDVEDEV Y,5 - 4,146,KAZ,2:26
5m shot - Saved,9.0,6,5,4,RSA,2.0,UKUMANOV R,5 - 4,99,KAZ,1:39
Time-Out,,6,5,4,RSA,2.0,,5 - 4,98,RSA,1:38
Turnover foul,2.0,6,5,4,RSA,2.0,LE ROUX E,5 - 4,74,RSA,1:14
20 sec. exclusion in centre,7.0,6,5,4,RSA,2.0,JAGGA D,5 - 4,56,RSA,0:56
Time-Out,,6,5,4,RSA,2.0,,5 - 4,56,KAZ,0:56
Turnover foul,12.0,6,5,4,RSA,2.0,PEKOVICH B,5 - 4,40,KAZ,0:40
Steal,10.0,6,5,4,RSA,2.0,LE ROUX P,5 - 4,40,RSA,0:40
20 sec. exclusion in centre,6.0,6,5,4,RSA,2.0,SHMIDER A,5 - 4,15,KAZ,0:15
Extra player shot - Saved,5.0,6,5,4,RSA,2.0,USHAKOV V,5 - 4,0,KAZ,0:00
Starting goalkeeper,13.0,6,5,4,RSA,3.0,SHLEMOV V,5 - 4,480,KAZ,8:00
Starting goalkeeper,1.0,6,5,4,RSA,3.0,FLATSCHER D,5 - 4,480,RSA,8:00
Sprint won possession,11.0,6,5,4,RSA,3.0,MOLYNEUX N,5 - 4,480,RSA,8:00
Action shot - Goal,6.0,6,11,6,RSA,4.0,DE CARVALHO J,11 - 6,50,RSA,0:50
Action shot - Saved,5.0,6,11,6,RSA,4.0,USHAKOV V,11 - 6,33,KAZ,0:33
Counter attack - Goal,11.0,6,11,7,RSA,4.0,MOLYNEUX N,11 - 7,23,RSA,0:23
Turnover foul,10.0,6,11,7,RSA,3.0,LE ROUX P,11 - 7,458,RSA,7:38
20 sec. exclusion in field,10.0,6,11,7,RSA,3.0,LE ROUX P,11 - 7,448,RSA,7:28
Action shot - Saved,5.0,6,11,7,RSA,3.0,USHAKOV V,11 - 7,427,KAZ,7:07
Turnover foul,4.0,6,11,7,RSA,3.0,PILIPENKO R,11 - 7,376,KAZ,6:16
Steal,6.0,6,11,7,RSA,3.0,DE CARVALHO J,11 - 7,376,RSA,6:16
20 sec. exclusion in centre,4.0,6,11,7,RSA,3.0,PILIPENKO R,11 - 7,359,KAZ,5:59
Exclusion with substitution,4.0,6,11,7,RSA,3.0,PILIPENKO R,11 - 7,359,KAZ,5:59
Extra player shot - Saved,2.0,6,11,7,RSA,3.0,LE ROUX E,11 - 7,346,RSA,5:46
Turnover foul,12.0,6,11,7,RSA,3.0,PEKOVICH B,11 - 7,319,KAZ,5:19
5m shot - Missed,10.0,6,11,7,RSA,3.0,LE ROUX P,11 - 7,305,RSA,5:05
Counter attack - Goal,3.0,6,6,4,RSA,3.0,AXENOV A,6 - 4,291,KAZ,4:51
Action shot - Blocked,8.0,6,6,4,RSA,3.0,WINGATE-PEARSE J,6 - 4,276,RSA,4:36
Centre shot - Post,12.0,6,6,4,RSA,3.0,PEKOVICH B,6 - 4,253,KAZ,4:13
20 sec. exclusion in field,2.0,6,6,4,RSA,3.0,GUBAREV S,6 - 4,238,KAZ,3:58
Time-Out,,6,6,4,RSA,3.0,,6 - 4,238,RSA,3:58
Extra player shot - Blocked,7.0,6,6,4,RSA,3.0,JAGGA D,6 - 4,218,RSA,3:38
5m shot - Post,7.0,6,6,4,RSA,3.0,JAGGA D,6 - 4,200,RSA,3:20
5m shot - Saved,3.0,6,6,4,RSA,3.0,AXENOV A,6 - 4,171,KAZ,2:51
Turnover foul,7.0,6,6,4,RSA,3.0,SHAKENOV M,6 - 4,159,KAZ,2:39
Turnover foul,8.0,6,6,4,RSA,3.0,WINGATE-PEARSE J,6 - 4,137,RSA,2:17
Steal,12.0,6,6,4,RSA,3.0,PEKOVICH B,6 - 4,137,KAZ,2:17
5m shot - Saved,3.0,6,6,4,RSA,3.0,AXENOV A,6 - 4,119,KAZ,1:59
5m shot - Saved,2.0,6,6,4,RSA,3.0,LE ROUX E,6 - 4,93,RSA,1:33
Time-Out,,6,6,4,RSA,3.0,,6 - 4,92,KAZ,1:32
20 sec. exclusion in centre,6.0,6,6,4,RSA,3.0,DE CARVALHO J,6 - 4,79,RSA,1:19
Extra player shot - Goal,6.0,6,7,4,RSA,3.0,SHMIDER A,7 - 4,62,KAZ,1:02
Penalty foul,9.0,6,7,4,RSA,3.0,UKUMANOV R,7 - 4,37,KAZ,0:37
Penalty shot - Goal,10.0,6,7,5,RSA,3.0,LE ROUX P,7 - 5,37,RSA,0:37
20 sec. exclusion in centre,6.0,6,7,5,RSA,3.0,DE CARVALHO J,7 - 5,14,RSA,0:14
Turnover foul,6.0,6,7,5,RSA,3.0,SHMIDER A,7 - 5,0,KAZ,0:00
Steal,10.0,6,7,5,RSA,3.0,LE ROUX P,7 - 5,0,RSA,0:00
Starting goalkeeper,13.0,6,7,5,RSA,4.0,SHLEMOV V,7 - 5,480,KAZ,8:00
Starting goalkeeper,1.0,6,7,5,RSA,4.0,FLATSCHER D,7 - 5,480,RSA,8:00
Sprint won possession,11.0,6,7,5,RSA,4.0,MOLYNEUX N,7 - 5,480,RSA,8:00
Turnover foul,6.0,6,7,5,RSA,4.0,DE CARVALHO J,7 - 5,464,RSA,7:44
5m shot - Goal,3.0,6,8,5,RSA,4.0,AXENOV A,8 - 5,446,KAZ,7:26
20 sec. exclusion in centre,5.0,6,8,5,RSA,4.0,USHAKOV V,8 - 5,430,KAZ,7:10
Extra player shot - Saved,4.0,6,8,5,RSA,4.0,BADENHORST I,8 - 5,411,RSA,6:51
Counter attack - Goal,2.0,6,9,5,RSA,4.0,GUBAREV S,9 - 5,392,KAZ,6:32
20 sec. exclusion in centre,6.0,6,9,5,RSA,4.0,SHMIDER A,9 - 5,372,KAZ,6:12
Extra player shot - Blocked,8.0,6,9,5,RSA,4.0,WINGATE-PEARSE J,9 - 5,347,RSA,5:47
Action shot - Missed,3.0,6,9,5,RSA,4.0,AXENOV A,9 - 5,330,KAZ,5:30
Turnover foul,4.0,6,9,5,RSA,4.0,BADENHORST I,9 - 5,307,RSA,5:07
Steal,5.0,6,9,5,RSA,4.0,USHAKOV V,9 - 5,307,KAZ,5:07
Turnover foul,11.0,6,9,5,RSA,4.0,MANAFOV R,9 - 5,285,KAZ,4:45
5m shot - Saved,2.0,6,9,5,RSA,4.0,LE ROUX E,9 - 5,264,RSA,4:24
Turnover foul,3.0,6,9,5,RSA,4.0,CARD D,9 - 5,251,RSA,4:11
Yellow card,,6,9,5,RSA,4.0,Team Official,9 - 5,244,RSA,4:04
Action shot - Saved,5.0,6,9,5,RSA,4.0,USHAKOV V,9 - 5,230,KAZ,3:50
Time-Out,,6,9,5,RSA,4.0,,9 - 5,229,RSA,3:49
Turnover foul,2.0,6,9,5,RSA,4.0,LE ROUX E,9 - 5,224,RSA,3:44
20 sec. exclusion in field,2.0,6,9,5,RSA,4.0,LE ROUX E,9 - 5,216,RSA,3:36
Extra player shot - Missed,12.0,6,9,5,RSA,4.0,PEKOVICH B,9 - 5,201,KAZ,3:21
Yellow card,,6,9,5,RSA,4.0,Team Official,9 - 5,169,KAZ,2:49
Turnover foul,5.0,6,9,5,RSA,4.0,HOCK N,9 - 5,155,RSA,2:35
Turnover foul,3.0,6,9,5,RSA,4.0,AXENOV A,9 - 5,148,KAZ,2:28
Turnover foul,5.0,6,9,5,RSA,4.0,HOCK N,9 - 5,139,RSA,2:19
Counter attack - Goal,3.0,6,10,5,RSA,4.0,AXENOV A,10 - 5,128,KAZ,2:08
Action shot - Saved,10.0,6,10,5,RSA,4.0,LE ROUX P,10 - 5,108,RSA,1:48
Time-Out,,6,10,5,RSA,4.0,,10 - 5,107,KAZ,1:47
20 sec. exclusion in centre,2.0,6,10,5,RSA,4.0,LE ROUX E,10 - 5,92,RSA,1:32
Exclusion with substitution,2.0,6,10,5,RSA,4.0,LE ROUX E,10 - 5,92,RSA,1:32
Extra player shot - Post,5.0,6,10,5,RSA,4.0,USHAKOV V,10 - 5,80,KAZ,1:20
Extra player shot - Goal,3.0,6,11,5,RSA,4.0,AXENOV A,11 - 5,75,KAZ,1:15
Turnover foul,3.0,6,11,5,RSA,4.0,AXENOV A,11 - 5,7,KAZ,0:07
5m shot - Saved,3.0,6,11,5,RSA,4.0,CARD D,11 - 5,0,RSA,0:00
