Action,Cap,GRE,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
5m shot - Post,10.0,1,3,1,AUS,1.0,MANOLIOUDAKI T,1 - 1,335,GRE,5:35
Turnover foul,2.0,1,3,1,AUS,1.0,GOFERS K,1 - 1,307,AUS,5:07
Steal,6.0,1,3,1,AUS,1.0,AVRAMIDOU A,1 - 1,307,GRE,5:07
Turnover foul,10.0,1,3,1,AUS,1.0,MANOLIOUDAKI T,1 - 1,289,GRE,4:49
Steal,2.0,1,3,1,AUS,1.0,GOFERS K,1 - 1,289,AUS,4:49
Turnover foul,3.0,1,3,1,AUS,1.0,BUCKLING H,1 - 1,284,AUS,4:44
5m shot - Blocked,3.0,1,3,1,AUS,1.0,DIAMANTOPOULOU V,1 - 1,263,GRE,4:23
20 sec. exclusion in field,3.0,1,3,1,AUS,1.0,DIAMANTOPOULOU V,1 - 1,254,GRE,4:14
Time-Out,,1,3,1,AUS,1.0,,1 - 1,254,AUS,4:14
Action shot - Goal,2.0,1,3,2,AUS,1.0,GOFERS K,2 - 1,229,AUS,3:49
Action shot - Goal,11.0,2,3,2,AUS,1.0,PLEVRITOU E,2 - 2,202,GRE,3:22
Turnover foul,2.0,2,3,2,AUS,1.0,GOFERS K,2 - 2,172,AUS,2:52
Steal,2.0,2,3,2,AUS,1.0,TSOUKALA C,2 - 2,172,GRE,2:52
Action shot - Saved,9.0,2,3,2,AUS,1.0,KOTSIA C,2 - 2,153,GRE,2:33
Action shot - Saved,10.0,2,3,2,AUS,1.0,MANOLIOUDAKI T,2 - 2,103,GRE,1:43
Turnover foul,12.0,2,3,2,AUS,1.0,XENAKI E,2 - 2,79,GRE,1:19
20 sec. exclusion in field,12.0,2,3,2,AUS,1.0,XENAKI E,2 - 2,69,GRE,1:09
Extra player shot - Blocked,7.0,2,3,2,AUS,1.0,WEBSTER R,2 - 2,48,AUS,0:48
Turnover foul,2.0,2,3,2,AUS,1.0,TSOUKALA C,2 - 2,27,GRE,0:27
Steal,1.0,2,3,2,AUS,1.0,YANITSAS L,2 - 2,27,AUS,0:27
5m shot - Saved,5.0,2,3,2,AUS,1.0,BISHOP I,2 - 2,1,AUS,0:01
Starting goalkeeper,1.0,2,3,2,AUS,2.0,YANITSAS L,2 - 2,480,AUS,8:00
Starting goalkeeper,13.0,2,3,2,AUS,2.0,DIAMANTOPOULOU C,2 - 2,480,GRE,8:00
Sprint won possession,11.0,2,3,2,AUS,2.0,PLEVRITOU E,2 - 2,480,GRE,8:00
20 sec. exclusion in field,4.0,2,3,2,AUS,2.0,HALLIGAN B,2 - 2,466,AUS,7:46
Action shot - Saved,4.0,2,3,2,AUS,2.0,ELEFTHERIADOU N,2 - 2,441,GRE,7:21
Centre shot - Goal,7.0,3,3,2,AUS,2.0,ASIMAKI A,2 - 3,431,GRE,7:11
Action shot - Saved,4.0,3,3,2,AUS,2.0,HALLIGAN B,2 - 3,403,AUS,6:43
20 sec. exclusion in centre,2.0,3,3,2,AUS,2.0,GOFERS K,2 - 3,393,AUS,6:33
Extra player shot - Goal,7.0,4,3,2,AUS,2.0,ASIMAKI A,2 - 4,378,GRE,6:18
20 sec. exclusion in centre,2.0,4,3,2,AUS,2.0,TSOUKALA C,2 - 4,356,GRE,5:56
Action shot - Goal,2.0,4,3,3,AUS,2.0,GOFERS K,3 - 4,332,AUS,5:32
Action shot - Missed,10.0,4,3,3,AUS,2.0,MANOLIOUDAKI T,3 - 4,305,GRE,5:05
Turnover foul,5.0,4,3,3,AUS,2.0,BISHOP I,3 - 4,277,AUS,4:37
Steal,12.0,4,3,3,AUS,2.0,XENAKI E,3 - 4,277,GRE,4:37
20 sec. exclusion in field,6.0,4,3,3,AUS,2.0,RIDGE A,3 - 4,262,AUS,4:22
Centre shot - Goal,10.0,5,3,3,AUS,2.0,MANOLIOUDAKI T,3 - 5,238,GRE,3:58
5m shot - Saved,2.0,5,3,3,AUS,2.0,GOFERS K,3 - 5,216,AUS,3:36
Action shot - Post,2.0,5,3,3,AUS,2.0,TSOUKALA C,3 - 5,186,GRE,3:06
5m shot - Saved,3.0,5,3,3,AUS,2.0,BUCKLING H,3 - 5,171,AUS,2:51
Turnover foul,4.0,5,3,3,AUS,2.0,ELEFTHERIADOU N,3 - 5,156,GRE,2:36
Steal,1.0,5,3,3,AUS,2.0,YANITSAS L,3 - 5,156,AUS,2:36
Action shot - Goal,2.0,5,3,4,AUS,2.0,GOFERS K,4 - 5,126,AUS,2:06
Penalty foul,12.0,5,3,4,AUS,2.0,STEERE M,4 - 5,112,AUS,1:52
Penalty shot - Saved,11.0,5,3,4,AUS,2.0,PLEVRITOU E,4 - 5,112,GRE,1:52
Turnover foul,7.0,5,3,4,AUS,2.0,ASIMAKI A,4 - 5,91,GRE,1:31
Turnover foul,5.0,5,3,4,AUS,2.0,BISHOP I,4 - 5,62,AUS,1:02
Time-Out,,5,3,4,AUS,2.0,,4 - 5,62,GRE,1:02
Turnover foul,7.0,5,3,4,AUS,2.0,ASIMAKI A,4 - 5,43,GRE,0:43
Time-Out,,5,3,4,AUS,2.0,,4 - 5,29,AUS,0:29
20 sec. exclusion in field,3.0,5,3,4,AUS,2.0,DIAMANTOPOULOU V,4 - 5,18,GRE,0:18
Extra player shot - Goal,4.0,5,3,5,AUS,2.0,HALLIGAN B,5 - 5,5,AUS,0:05
5m shot - Saved,2.0,5,3,5,AUS,2.0,TSOUKALA C,5 - 5,1,GRE,0:01
Starting goalkeeper,1.0,5,3,5,AUS,3.0,YANITSAS L,5 - 5,480,AUS,8:00
Starting goalkeeper,13.0,5,3,5,AUS,3.0,DIAMANTOPOULOU C,5 - 5,480,GRE,8:00
Sprint won possession,11.0,5,3,5,AUS,3.0,PLEVRITOU E,5 - 5,480,GRE,8:00
5m shot - Saved,9.0,5,3,5,AUS,3.0,KOTSIA C,5 - 5,451,GRE,7:31
Action shot - Post,3.0,5,3,5,AUS,3.0,BUCKLING H,5 - 5,434,AUS,7:14
5m shot - Goal,10.0,6,3,5,AUS,3.0,MANOLIOUDAKI T,5 - 6,408,GRE,6:48
Action shot - Blocked,5.0,6,3,5,AUS,3.0,BISHOP I,5 - 6,375,AUS,6:15
Turnover foul,12.0,6,3,5,AUS,3.0,XENAKI E,5 - 6,353,GRE,5:53
Centre shot - Saved,7.0,6,3,5,AUS,3.0,WEBSTER R,5 - 6,324,AUS,5:24
20 sec. exclusion in field,11.0,6,3,5,AUS,3.0,PLEVRITOU E,5 - 6,319,GRE,5:19
Action shot - Goal,7.0,6,3,6,AUS,3.0,WEBSTER R,6 - 6,294,AUS,4:54
20 sec. exclusion in centre,6.0,6,3,6,AUS,3.0,RIDGE A,6 - 6,271,AUS,4:31
Extra player shot - Saved,4.0,6,3,6,AUS,3.0,ELEFTHERIADOU N,6 - 6,261,GRE,4:21
Action shot - Post,9.0,6,3,6,AUS,3.0,ARANCINI Z,6 - 6,235,AUS,3:55
20 sec. exclusion in centre,12.0,6,3,6,AUS,3.0,STEERE M,6 - 6,218,AUS,3:38
Action shot - Goal,12.0,7,3,6,AUS,3.0,XENAKI E,6 - 7,198,GRE,3:18
5m shot - Saved,7.0,7,3,6,AUS,3.0,WEBSTER R,6 - 7,168,AUS,2:48
Action shot - Saved,8.0,7,3,6,AUS,3.0,CHYDIRIOTI I,6 - 7,138,GRE,2:18
20 sec. exclusion in field,7.0,7,3,6,AUS,3.0,WEBSTER R,6 - 7,136,AUS,2:16
Action shot - Goal,6.0,8,3,6,AUS,3.0,AVRAMIDOU A,6 - 8,111,GRE,1:51
20 sec. exclusion in centre,9.0,8,3,6,AUS,3.0,KOTSIA C,6 - 8,85,GRE,1:25
Centre shot - Goal,3.0,8,3,7,AUS,3.0,BUCKLING H,7 - 8,61,AUS,1:01
Centre shot - Saved,7.0,8,3,7,AUS,3.0,ASIMAKI A,7 - 8,32,GRE,0:32
Action shot - Saved,5.0,8,3,7,AUS,3.0,BISHOP I,7 - 8,3,AUS,0:03
Time-Out,,8,3,7,AUS,3.0,,7 - 8,3,GRE,0:03
Yellow card,,8,3,7,AUS,3.0,Team Official,7 - 8,3,AUS,0:03
Action shot - Missed,11.0,8,3,7,AUS,3.0,PLEVRITOU E,7 - 8,1,GRE,0:01
Starting goalkeeper,1.0,8,3,7,AUS,4.0,YANITSAS L,7 - 8,480,AUS,8:00
Starting goalkeeper,13.0,8,3,7,AUS,4.0,DIAMANTOPOULOU C,7 - 8,480,GRE,8:00
Sprint won possession,11.0,8,3,7,AUS,4.0,PLEVRITOU E,7 - 8,480,GRE,8:00
5m shot - Goal,11.0,9,3,7,AUS,4.0,PLEVRITOU E,7 - 9,452,GRE,7:32
20 sec. exclusion in field,10.0,9,3,7,AUS,4.0,MANOLIOUDAKI T,7 - 9,422,GRE,7:02
Yellow card,,9,3,7,AUS,4.0,Team Official,7 - 9,421,GRE,7:01
Action shot - Goal,5.0,9,3,8,AUS,4.0,BISHOP I,8 - 9,397,AUS,6:37
20 sec. exclusion in centre,6.0,9,3,8,AUS,4.0,RIDGE A,8 - 9,381,AUS,6:21
Exclusion with substitution,6.0,9,3,8,AUS,4.0,RIDGE A,8 - 9,381,AUS,6:21
Action shot - Goal,7.0,10,3,8,AUS,4.0,ASIMAKI A,8 - 10,358,GRE,5:58
Action shot - Blocked,4.0,10,3,8,AUS,4.0,HALLIGAN B,8 - 10,328,AUS,5:28
Turnover foul,12.0,10,3,8,AUS,4.0,XENAKI E,8 - 10,300,GRE,5:00
Steal,3.0,10,3,8,AUS,4.0,BUCKLING H,8 - 10,300,AUS,5:00
5m shot - Blocked,7.0,10,3,8,AUS,4.0,WEBSTER R,8 - 10,272,AUS,4:32
5m shot - Blocked,2.0,10,3,8,AUS,4.0,GOFERS K,8 - 10,245,AUS,4:05
Double exclusion,12.0,10,3,8,AUS,4.0,XENAKI E,8 - 10,221,GRE,3:41
Double exclusion,7.0,10,3,8,AUS,4.0,WEBSTER R,8 - 10,221,AUS,3:41
5m shot - Missed,2.0,10,3,8,AUS,4.0,TSOUKALA C,8 - 10,219,GRE,3:39
Centre shot - Saved,4.0,10,3,8,AUS,4.0,HALLIGAN B,8 - 10,189,AUS,3:09
5m shot - Saved,4.0,10,3,8,AUS,4.0,ELEFTHERIADOU N,8 - 10,168,GRE,2:48
20 sec. exclusion in centre,3.0,10,3,8,AUS,4.0,BUCKLING H,8 - 10,157,AUS,2:37
Action shot - Goal,8.0,11,3,8,AUS,4.0,CHYDIRIOTI I,8 - 11,134,GRE,2:14
Turnover foul,5.0,11,3,8,AUS,4.0,BISHOP I,8 - 11,111,AUS,1:51
Steal,7.0,11,3,8,AUS,4.0,ASIMAKI A,8 - 11,111,GRE,1:51
Turnover foul,4.0,11,3,8,AUS,4.0,ELEFTHERIADOU N,8 - 11,92,GRE,1:32
5m shot - Post,7.0,11,3,8,AUS,4.0,WEBSTER R,8 - 11,70,AUS,1:10
Time-Out,,11,3,8,AUS,4.0,,8 - 11,70,GRE,1:10
Turnover foul,12.0,11,3,8,AUS,4.0,XENAKI E,8 - 11,43,GRE,0:43
Turnover foul,2.0,11,3,8,AUS,4.0,GOFERS K,8 - 11,22,AUS,0:22
Steal,13.0,11,3,8,AUS,4.0,DIAMANTOPOULOU C,8 - 11,22,GRE,0:22
Turnover foul,4.0,11,3,8,AUS,4.0,ELEFTHERIADOU N,8 - 11,4,GRE,0:04
20 sec. exclusion in centre,4.0,11,3,8,AUS,4.0,ELEFTHERIADOU N,8 - 11,1,GRE,0:01
Starting goalkeeper,13.0,0,4,0,ESP,1.0,DIAMANTOPOULOU C,0 - 0,480,GRE,8:00
Starting goalkeeper,1.0,0,4,0,ESP,1.0,ESTER RAMOS L,0 - 0,480,ESP,8:00
Sprint won possession,3.0,0,4,0,ESP,1.0,ESPAR LLAQUET A,0 - 0,480,ESP,8:00
20 sec. exclusion in centre,3.0,0,4,0,ESP,1.0,DIAMANTOPOULOU V,0 - 0,459,GRE,7:39
Extra player shot - Goal,4.0,0,4,1,ESP,1.0,ORTIZ MUNOZ B,0 - 1,444,ESP,7:24
5m shot - Missed,9.0,0,4,1,ESP,1.0,KOTSIA C,0 - 1,415,GRE,6:55
Action shot - Missed,8.0,0,4,1,ESP,1.0,PENA CARRASCO M,0 - 1,388,ESP,6:28
20 sec. exclusion in field,8.0,0,4,1,ESP,1.0,PENA CARRASCO M,0 - 1,388,ESP,6:28
Action shot - Goal,11.0,1,4,1,ESP,1.0,PLEVRITOU E,1 - 1,360,GRE,6:00
5m shot - Missed,3.0,1,4,1,ESP,1.0,ESPAR LLAQUET A,1 - 1,338,ESP,5:38
Turnover foul,7.0,1,4,1,ESP,1.0,ASIMAKI A,1 - 1,327,GRE,5:27
Action shot - Saved,6.0,1,4,1,ESP,1.0,LLORET GOMEZ H,1 - 1,312,ESP,5:12
Penalty foul,5.0,1,4,1,ESP,1.0,ORTIZ REYES M,1 - 1,296,ESP,4:56
Penalty shot - Goal,11.0,2,4,1,ESP,1.0,PLEVRITOU E,2 - 1,296,GRE,4:56
5m shot - Saved,9.0,2,4,1,ESP,1.0,KOTSIA C,2 - 1,237,GRE,3:57
Centre shot - Saved,10.0,2,4,1,ESP,1.0,CRESPI BARRIGA P,2 - 1,209,ESP,3:29
Action shot - Post,2.0,2,4,1,ESP,1.0,TSOUKALA C,2 - 1,175,GRE,2:55
5m shot - Post,4.0,2,4,1,ESP,1.0,ORTIZ MUNOZ B,2 - 1,90,ESP,1:30
Time-Out,,2,4,1,ESP,1.0,,2 - 1,90,GRE,1:30
20 sec. exclusion in centre,2.0,2,4,1,ESP,1.0,BACH PASCUAL M,2 - 1,84,ESP,1:24
Action shot - Goal,4.0,3,4,1,ESP,1.0,ELEFTHERIADOU N,3 - 1,57,GRE,0:57
20 sec. exclusion in centre,9.0,3,4,1,ESP,1.0,KOTSIA C,3 - 1,43,GRE,0:43
Extra player shot - Goal,4.0,3,4,2,ESP,1.0,ORTIZ MUNOZ B,3 - 2,23,ESP,0:23
Action shot - Saved,6.0,3,4,2,ESP,1.0,AVRAMIDOU A,3 - 2,1,GRE,0:01
Starting goalkeeper,13.0,3,4,2,ESP,2.0,DIAMANTOPOULOU C,3 - 2,480,GRE,8:00
Starting goalkeeper,1.0,3,4,2,ESP,2.0,ESTER RAMOS L,3 - 2,480,ESP,8:00
Sprint won possession,3.0,3,4,2,ESP,2.0,ESPAR LLAQUET A,3 - 2,480,ESP,8:00
20 sec. exclusion in centre,2.0,3,4,2,ESP,2.0,TSOUKALA C,3 - 2,463,GRE,7:43
Action shot - Saved,12.0,3,4,2,ESP,2.0,LEITON ARRONES P,3 - 2,442,ESP,7:22
20 sec. exclusion in centre,7.0,3,4,2,ESP,2.0,ESPAR LLAQUET C,3 - 2,416,ESP,6:56
Action shot - Goal,6.0,4,4,2,ESP,2.0,AVRAMIDOU A,4 - 2,395,GRE,6:35
5m shot - Blocked,9.0,4,4,2,ESP,2.0,FORCA ARIZA J,4 - 2,365,ESP,6:05
Centre shot - Saved,7.0,4,4,2,ESP,2.0,ASIMAKI A,4 - 2,343,GRE,5:43
5m shot - Blocked,4.0,4,4,2,ESP,2.0,ORTIZ MUNOZ B,4 - 2,316,ESP,5:16
Turnover foul,8.0,4,4,2,ESP,2.0,PENA CARRASCO M,4 - 2,254,ESP,4:14
Steal,2.0,4,4,2,ESP,2.0,TSOUKALA C,4 - 2,254,GRE,4:14
5m shot - Blocked,3.0,4,4,2,ESP,2.0,DIAMANTOPOULOU V,4 - 2,235,GRE,3:55
20 sec. exclusion in centre,3.0,4,4,2,ESP,2.0,DIAMANTOPOULOU V,4 - 2,211,GRE,3:31
Extra player shot - Goal,9.0,4,4,3,ESP,2.0,FORCA ARIZA J,4 - 3,197,ESP,3:17
20 sec. exclusion in centre,5.0,4,4,3,ESP,2.0,ORTIZ REYES M,4 - 3,179,ESP,2:59
Turnover foul,4.0,4,4,3,ESP,2.0,ELEFTHERIADOU N,4 - 3,156,GRE,2:36
5m shot - Goal,4.0,4,4,4,ESP,2.0,ORTIZ MUNOZ B,4 - 4,129,ESP,2:09
5m shot - Blocked,9.0,4,4,4,ESP,2.0,KOTSIA C,4 - 4,100,GRE,1:40
5m shot - Goal,9.0,5,4,4,ESP,2.0,KOTSIA C,5 - 4,43,GRE,0:43
20 sec. exclusion in centre,9.0,5,4,4,ESP,2.0,KOTSIA C,5 - 4,22,GRE,0:22
Time-Out,,5,4,4,ESP,2.0,,5 - 4,22,ESP,0:22
Extra player shot - Post,4.0,5,4,4,ESP,2.0,ORTIZ MUNOZ B,5 - 4,3,ESP,0:03
Time-Out,,5,4,4,ESP,2.0,,5 - 4,3,GRE,0:03
20 sec. exclusion in field,3.0,5,4,4,ESP,2.0,ESPAR LLAQUET A,5 - 4,1,ESP,0:01
Starting goalkeeper,13.0,5,4,4,ESP,3.0,DIAMANTOPOULOU C,5 - 4,480,GRE,8:00
Starting goalkeeper,1.0,5,4,4,ESP,3.0,ESTER RAMOS L,5 - 4,480,ESP,8:00
Sprint won possession,4.0,5,4,4,ESP,3.0,ORTIZ MUNOZ B,5 - 4,480,ESP,8:00
5m shot - Saved,2.0,5,4,4,ESP,3.0,BACH PASCUAL M,5 - 4,451,ESP,7:31
5m shot - Saved,11.0,5,4,4,ESP,3.0,PLEVRITOU E,5 - 4,422,GRE,7:02
5m shot - Goal,9.0,5,4,5,ESP,3.0,FORCA ARIZA J,5 - 5,397,ESP,6:37
5m shot - Post,10.0,5,4,5,ESP,3.0,MANOLIOUDAKI T,5 - 5,369,GRE,6:09
Centre shot - Missed,10.0,5,4,5,ESP,3.0,CRESPI BARRIGA P,5 - 5,345,ESP,5:45
Turnover foul,10.0,5,4,5,ESP,3.0,MANOLIOUDAKI T,5 - 5,323,GRE,5:23
Steal,6.0,5,4,5,ESP,3.0,LLORET GOMEZ H,5 - 5,323,ESP,5:23
5m shot - Post,3.0,5,4,5,ESP,3.0,ESPAR LLAQUET A,5 - 5,305,ESP,5:05
5m shot - Saved,5.0,5,4,5,ESP,3.0,PLEVRITOU M,5 - 5,270,GRE,4:30
20 sec. exclusion in centre,2.0,5,4,5,ESP,3.0,TSOUKALA C,5 - 5,255,GRE,4:15
Extra player shot - Goal,4.0,5,4,6,ESP,3.0,ORTIZ MUNOZ B,5 - 6,236,ESP,3:56
20 sec. exclusion in centre,7.0,5,4,6,ESP,3.0,ESPAR LLAQUET C,5 - 6,209,ESP,3:29
Action shot - Goal,12.0,6,4,6,ESP,3.0,XENAKI E,6 - 6,187,GRE,3:07
Action shot - Saved,8.0,6,4,6,ESP,3.0,PENA CARRASCO M,6 - 6,157,ESP,2:37
5m shot - Goal,9.0,7,4,6,ESP,3.0,KOTSIA C,7 - 6,130,GRE,2:10
Turnover foul,4.0,7,4,6,ESP,3.0,ORTIZ MUNOZ B,7 - 6,107,ESP,1:47
Steal,11.0,7,4,6,ESP,3.0,PLEVRITOU E,7 - 6,107,GRE,1:47
Turnover foul,12.0,7,4,6,ESP,3.0,XENAKI E,7 - 6,85,GRE,1:25
Steal,11.0,7,4,6,ESP,3.0,GUAL ROVIROSA A,7 - 6,85,ESP,1:25
20 sec. exclusion in centre,5.0,7,4,6,ESP,3.0,PLEVRITOU M,7 - 6,64,GRE,1:04
Time-Out,,7,4,6,ESP,3.0,,7 - 6,64,ESP,1:04
5m shot - Post,9.0,7,4,6,ESP,3.0,FORCA ARIZA J,7 - 6,35,ESP,0:35
Time-Out,,7,4,6,ESP,3.0,,7 - 6,33,GRE,0:33
5m shot - Post,8.0,7,4,6,ESP,3.0,CHYDIRIOTI I,7 - 6,10,GRE,0:10
20 sec. exclusion in field,8.0,7,4,6,ESP,3.0,CHYDIRIOTI I,7 - 6,8,GRE,0:08
Extra player shot - Saved,9.0,7,4,6,ESP,3.0,FORCA ARIZA J,7 - 6,1,ESP,0:01
Starting goalkeeper,13.0,7,4,6,ESP,4.0,DIAMANTOPOULOU C,7 - 6,480,GRE,8:00
