AUS,Action,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
2,Sprint won possession,6.0,3,0,NED,2.0,STOMPHORST N,2 - 0,480,NED,8:00
3,5m shot - Goal,7.0,3,0,NED,2.0,WEBSTER R,3 - 0,425,AUS,7:05
3,Turnover foul,5.0,3,0,NED,2.0,GENEE A,3 - 0,414,NED,6:54
3,Steal,10.0,3,0,NED,2.0,SOUTHERN A,3 - 0,414,AUS,6:54
3,Counter attack - Saved,10.0,3,0,NED,2.0,SOUTHERN A,3 - 0,401,AUS,6:41
3,20 sec. exclusion in centre,3.0,3,0,NED,2.0,BUCKLING H,3 - 0,387,AUS,6:27
3,Extra player shot - Goal,11.0,3,1,NED,2.0,KLAASSEN L,3 - 1,368,NED,6:08
3,Turnover foul,9.0,3,1,NED,2.0,ARANCINI Z,3 - 1,339,AUS,5:39
3,Turnover foul,2.0,3,1,NED,2.0,SMIT M,3 - 1,317,NED,5:17
3,20 sec. exclusion in field,2.0,3,1,NED,2.0,SMIT M,3 - 1,312,NED,5:12
3,Action shot - Saved,8.0,3,1,NED,2.0,MCGHIE G,3 - 1,283,AUS,4:43
3,Double exclusion,3.0,3,1,NED,2.0,BUCKLING H,3 - 1,281,AUS,4:41
3,Double exclusion,6.0,3,1,NED,2.0,STOMPHORST N,3 - 1,281,NED,4:41
3,Centre shot - Saved,8.0,3,1,NED,2.0,MCGHIE G,3 - 1,236,AUS,3:56
3,Turnover foul,8.0,3,1,NED,2.0,SEVENICH V,3 - 1,210,NED,3:30
3,Steal,9.0,3,1,NED,2.0,ARANCINI Z,3 - 1,210,AUS,3:30
3,20 sec. exclusion in field,3.0,3,1,NED,2.0,GENEE D,3 - 1,205,NED,3:25
3,Time-Out,,3,1,NED,2.0,,3 - 1,205,AUS,3:25
3,Action shot - Missed,6.0,3,1,NED,2.0,KNOX B,3 - 1,180,AUS,3:00
3,Turnover foul,7.0,3,1,NED,2.0,NIJHUIS M,3 - 1,150,NED,2:30
3,Action shot - Post,7.0,3,1,NED,2.0,WEBSTER R,3 - 1,121,AUS,2:01
3,5m shot - Saved,2.0,3,1,NED,2.0,SMIT M,3 - 1,91,NED,1:31
3,Penalty foul,7.0,3,1,NED,2.0,NIJHUIS M,3 - 1,80,NED,1:20
4,Penalty shot - Goal,10.0,3,1,NED,2.0,SOUTHERN A,4 - 1,80,AUS,1:20
4,20 sec. exclusion in centre,12.0,3,1,NED,2.0,ZAGAME N,4 - 1,58,AUS,0:58
4,Time-Out,,3,1,NED,2.0,,4 - 1,58,NED,0:58
4,Action shot - Goal,4.0,3,2,NED,2.0,VAN DER SLOOT C,4 - 2,31,NED,0:31
4,Action shot - Post,8.0,3,2,NED,2.0,MCGHIE G,4 - 2,1,AUS,0:01
4,Starting goalkeeper,1.0,3,2,NED,3.0,YANITSAS L,4 - 2,480,AUS,8:00
4,Starting goalkeeper,13.0,3,2,NED,3.0,WILLEMSZ D,4 - 2,480,NED,8:00
4,Sprint won possession,9.0,3,2,NED,3.0,ARANCINI Z,4 - 2,480,AUS,8:00
4,Turnover foul,6.0,3,2,NED,3.0,KNOX B,4 - 2,461,AUS,7:41
4,5m shot - Post,6.0,3,2,NED,3.0,KNOX B,4 - 2,401,AUS,6:41
4,20 sec. exclusion in centre,6.0,3,2,NED,3.0,KNOX B,4 - 2,384,AUS,6:24
4,Extra player shot - Goal,8.0,3,3,NED,3.0,SEVENICH V,4 - 3,370,NED,6:10
4,Yellow card,,3,3,NED,3.0,Team Official,4 - 3,370,AUS,6:10
4,20 sec. exclusion in centre,11.0,3,3,NED,3.0,KLAASSEN L,4 - 3,352,NED,5:52
4,Turnover foul,11.0,3,3,NED,3.0,HALLIGAN B,4 - 3,322,AUS,5:22
4,Turnover foul,2.0,3,3,NED,3.0,SMIT M,4 - 3,297,NED,4:57
4,20 sec. exclusion in field,2.0,3,3,NED,3.0,SMIT M,4 - 3,295,NED,4:55
5,Extra player shot - Goal,10.0,3,3,NED,3.0,SOUTHERN A,5 - 3,288,AUS,4:48
5,Action shot - Missed,9.0,3,3,NED,3.0,MEGENS M,5 - 3,266,NED,4:26
5,Turnover foul,3.0,3,3,NED,3.0,BUCKLING H,5 - 3,235,AUS,3:55
5,Action shot - Saved,8.0,3,3,NED,3.0,SEVENICH V,5 - 3,217,NED,3:37
5,Penalty foul,11.0,3,3,NED,3.0,KLAASSEN L,5 - 3,205,NED,3:25
5,Penalty shot - Saved,7.0,3,3,NED,3.0,WEBSTER R,5 - 3,205,AUS,3:25
5,20 sec. exclusion in centre,5.0,3,3,NED,3.0,GOFERS K,5 - 3,183,AUS,3:03
5,Extra player shot - Goal,8.0,3,4,NED,3.0,SEVENICH V,5 - 4,182,NED,3:02
5,Goalkeeper substitution,13.0,3,4,NED,3.0,WAKEFIELD K,5 - 4,182,AUS,3:02
5,Steal,4.0,3,4,NED,3.0,VAN DER SLOOT C,5 - 4,152,NED,2:32
5,Turnover foul,8.0,3,4,NED,3.0,MCGHIE G,5 - 4,152,AUS,2:32
5,Time-Out,,3,4,NED,3.0,,5 - 4,76,NED,1:16
5,Action shot - Saved,6.0,3,4,NED,3.0,KNOX B,5 - 4,97,AUS,1:37
5,Action shot - Missed,10.0,3,4,NED,3.0,SOUTHERN A,5 - 4,78,AUS,1:18
5,20 sec. exclusion in field,6.0,3,4,NED,3.0,KNOX B,5 - 4,77,AUS,1:17
5,Exclusion with substitution,6.0,3,4,NED,3.0,KNOX B,5 - 4,77,AUS,1:17
5,Extra player shot - Saved,9.0,3,4,NED,3.0,MEGENS M,5 - 4,57,NED,0:57
6,Counter attack - Goal,12.0,3,4,NED,3.0,ZAGAME N,6 - 4,42,AUS,0:42
6,5m shot - Saved,11.0,3,4,NED,3.0,KLAASSEN L,6 - 4,10,NED,0:10
7,Counter attack - Goal,11.0,3,4,NED,3.0,HALLIGAN B,7 - 4,2,AUS,0:02
7,5m shot - Saved,11.0,3,4,NED,3.0,KLAASSEN L,7 - 4,1,NED,0:01
7,Starting goalkeeper,1.0,3,4,NED,4.0,YANITSAS L,7 - 4,480,AUS,8:00
7,Starting goalkeeper,13.0,3,4,NED,4.0,WILLEMSZ D,7 - 4,480,NED,8:00
7,Sprint won possession,12.0,3,4,NED,4.0,ZAGAME N,7 - 4,480,AUS,8:00
7,20 sec. exclusion in field,6.0,3,4,NED,4.0,STOMPHORST N,7 - 4,465,NED,7:45
7,5m shot - Blocked,8.0,3,4,NED,4.0,MCGHIE G,7 - 4,443,AUS,7:23
7,Turnover foul,2.0,3,4,NED,4.0,SMIT M,7 - 4,420,NED,7:00
7,Steal,4.0,3,4,NED,4.0,LINCOLN-SMITH H,7 - 4,420,AUS,7:00
7,Turnover foul,4.0,3,4,NED,4.0,LINCOLN-SMITH H,7 - 4,394,AUS,6:34
7,5m shot - Saved,8.0,3,4,NED,4.0,MCGHIE G,7 - 4,359,AUS,5:59
7,20 sec. exclusion in field,9.0,3,4,NED,4.0,MEGENS M,7 - 4,348,NED,5:48
7,Action shot - Blocked,11.0,3,4,NED,4.0,HALLIGAN B,7 - 4,320,AUS,5:20
7,20 sec. exclusion in centre,4.0,3,4,NED,4.0,LINCOLN-SMITH H,7 - 4,297,AUS,4:57
7,Extra player shot - Goal,2.0,3,5,NED,4.0,SMIT M,7 - 5,285,NED,4:45
7,20 sec. exclusion in field,3.0,3,5,NED,4.0,GENEE D,7 - 5,266,NED,4:26
8,Action shot - Goal,8.0,3,5,NED,4.0,MCGHIE G,8 - 5,243,AUS,4:03
8,5m shot - Missed,3.0,3,5,NED,4.0,GENEE D,8 - 5,218,NED,3:38
8,5m shot - Missed,9.0,3,5,NED,4.0,ARANCINI Z,8 - 5,198,AUS,3:18
8,Action shot - Saved,6.0,3,5,NED,4.0,STOMPHORST N,8 - 5,174,NED,2:54
8,Turnover foul,12.0,3,5,NED,4.0,ZAGAME N,8 - 5,155,AUS,2:35
8,Turnover foul,8.0,3,5,NED,4.0,SEVENICH V,8 - 5,136,NED,2:16
8,Steal,2.0,3,5,NED,4.0,BEADSWORTH G,8 - 5,136,AUS,2:16
8,Counter attack - Saved,12.0,3,5,NED,4.0,ZAGAME N,8 - 5,114,AUS,1:54
8,20 sec. exclusion in field,2.0,3,5,NED,4.0,BEADSWORTH G,8 - 5,107,AUS,1:47
8,Extra player shot - Saved,3.0,3,5,NED,4.0,GENEE D,8 - 5,88,NED,1:28
8,Centre shot - Saved,10.0,3,5,NED,4.0,SOUTHERN A,8 - 5,57,AUS,0:57
8,Turnover foul,3.0,3,5,NED,4.0,GENEE D,8 - 5,38,NED,0:38
8,Steal,11.0,3,5,NED,4.0,HALLIGAN B,8 - 5,38,AUS,0:38
8,Turnover foul,7.0,3,5,NED,4.0,WEBSTER R,8 - 5,24,AUS,0:24
8,20 sec. exclusion in centre,12.0,3,5,NED,4.0,ZAGAME N,8 - 5,6,AUS,0:06
8,Extra player shot - Goal,6.0,3,6,NED,4.0,STOMPHORST N,8 - 6,2,NED,0:02
0,Starting goalkeeper,1.0,4,0,CHN,1.0,YANITSAS L,0 - 0,480,AUS,8:00
0,Starting goalkeeper,1.0,4,0,CHN,1.0,YANG J,0 - 0,480,CHN,8:00
0,Sprint won possession,12.0,4,0,CHN,1.0,ZAGAME N,0 - 0,480,AUS,8:00
0,Action shot - Post,10.0,4,0,CHN,1.0,SOUTHERN A,0 - 0,450,AUS,7:30
0,Turnover foul,9.0,4,0,CHN,1.0,ZHAO Z,0 - 0,425,CHN,7:05
0,Steal,10.0,4,0,CHN,1.0,SOUTHERN A,0 - 0,425,AUS,7:05
0,Turnover foul,3.0,4,0,CHN,1.0,BUCKLING H,0 - 0,396,AUS,6:36
0,Action shot - Saved,9.0,4,0,CHN,1.0,ZHAO Z,0 - 0,370,CHN,6:10
0,Action shot - Goal,11.0,4,1,CHN,1.0,WANG X,0 - 1,355,CHN,5:55
0,20 sec. exclusion in centre,11.0,4,1,CHN,1.0,WANG X,0 - 1,332,CHN,5:32
1,Action shot - Goal,3.0,4,1,CHN,1.0,BUCKLING H,1 - 1,310,AUS,5:10
1,Turnover foul,9.0,4,1,CHN,1.0,ZHAO Z,1 - 1,300,CHN,5:00
1,5m shot - Saved,7.0,4,1,CHN,1.0,WEBSTER R,1 - 1,279,AUS,4:39
1,Turnover foul,9.0,4,1,CHN,1.0,ARANCINI Z,1 - 1,248,AUS,4:08
1,Steal,7.0,4,1,CHN,1.0,SONG D,1 - 1,248,CHN,4:08
1,20 sec. exclusion in centre,6.0,4,1,CHN,1.0,KNOX B,1 - 1,229,AUS,3:49
1,Action shot - Goal,9.0,4,2,CHN,1.0,ZHAO Z,1 - 2,207,CHN,3:27
2,Action shot - Goal,9.0,4,2,CHN,1.0,ARANCINI Z,2 - 2,179,AUS,2:59
2,20 sec. exclusion in centre,8.0,4,2,CHN,1.0,MCGHIE G,2 - 2,160,AUS,2:40
2,Time-Out,,4,2,CHN,1.0,,2 - 2,160,CHN,2:40
2,Turnover foul,6.0,4,2,CHN,1.0,SUN Y,2 - 2,136,CHN,2:16
2,5m shot - Saved,10.0,4,2,CHN,1.0,SOUTHERN A,2 - 2,106,AUS,1:46
2,Penalty foul,3.0,4,2,CHN,1.0,BUCKLING H,2 - 2,91,AUS,1:31
2,Penalty shot - Goal,9.0,4,3,CHN,1.0,ZHAO Z,2 - 3,91,CHN,1:31
2,Turnover foul,4.0,4,3,CHN,1.0,LINCOLN-SMITH H,2 - 3,61,AUS,1:01
2,Turnover foul,10.0,4,3,CHN,1.0,ZHANG W,2 - 3,38,CHN,0:38
2,Turnover foul,7.0,4,3,CHN,1.0,WEBSTER R,2 - 3,28,AUS,0:28
2,Turnover foul,9.0,4,3,CHN,1.0,ZHAO Z,2 - 3,12,CHN,0:12
2,Steal,12.0,4,3,CHN,1.0,ZAGAME N,2 - 3,12,AUS,0:12
2,Time-Out,,4,3,CHN,1.0,,2 - 3,12,AUS,0:12
2,5m shot - Missed,7.0,4,3,CHN,1.0,WEBSTER R,2 - 3,2,AUS,0:02
2,Starting goalkeeper,1.0,4,3,CHN,2.0,YANITSAS L,2 - 3,480,AUS,8:00
2,Starting goalkeeper,1.0,4,3,CHN,2.0,YANG J,2 - 3,480,CHN,8:00
2,Sprint won possession,2.0,4,3,CHN,2.0,BEADSWORTH G,2 - 3,480,AUS,8:00
2,Turnover foul,2.0,4,3,CHN,2.0,BEADSWORTH G,2 - 3,471,AUS,7:51
2,Turnover foul,9.0,4,3,CHN,2.0,ZHAO Z,2 - 3,444,CHN,7:24
2,Steal,2.0,4,3,CHN,2.0,BEADSWORTH G,2 - 3,444,AUS,7:24
2,20 sec. exclusion in centre,9.0,4,3,CHN,2.0,ZHAO Z,2 - 3,442,CHN,7:22
2,Turnover foul,6.0,4,3,CHN,2.0,KNOX B,2 - 3,416,AUS,6:56
2,Steal,1.0,4,3,CHN,2.0,YANG J,2 - 3,416,CHN,6:56
2,Counter attack - Goal,7.0,4,4,CHN,2.0,SONG D,2 - 4,403,CHN,6:43
2,20 sec. exclusion in centre,8.0,4,4,CHN,2.0,ZHANG C,2 - 4,382,CHN,6:22
2,Turnover foul,11.0,4,4,CHN,2.0,HALLIGAN B,2 - 4,374,AUS,6:14
2,5m shot - Post,8.0,4,4,CHN,2.0,ZHANG C,2 - 4,354,CHN,5:54
2,20 sec. exclusion in centre,8.0,4,4,CHN,2.0,ZHANG C,2 - 4,331,CHN,5:31
2,Extra player shot - Saved,5.0,4,4,CHN,2.0,GOFERS K,2 - 4,311,AUS,5:11
2,20 sec. exclusion in centre,10.0,4,4,CHN,2.0,SOUTHERN A,2 - 4,288,AUS,4:48
2,Action shot - Blocked,7.0,4,4,CHN,2.0,SONG D,2 - 4,266,CHN,4:26
2,20 sec. exclusion in centre,7.0,4,4,CHN,2.0,SONG D,2 - 4,253,CHN,4:13
2,Time-Out,,4,4,CHN,2.0,,2 - 4,253,AUS,4:13
2,Action shot - Saved,9.0,4,4,CHN,2.0,ARANCINI Z,2 - 4,232,AUS,3:52
2,5m shot - Missed,11.0,4,4,CHN,2.0,WANG X,2 - 4,202,CHN,3:22
2,Turnover foul,3.0,4,4,CHN,2.0,BUCKLING H,2 - 4,177,AUS,2:57
2,Steal,1.0,4,4,CHN,2.0,YANG J,2 - 4,177,CHN,2:57
2,Turnover foul,9.0,4,4,CHN,2.0,ZHAO Z,2 - 4,147,CHN,2:27
2,Action shot - Saved,3.0,4,4,CHN,2.0,BUCKLING H,2 - 4,143,AUS,2:23
2,Centre shot - Missed,4.0,4,4,CHN,2.0,LINCOLN-SMITH H,2 - 4,120,AUS,2:00
2,5m shot - Saved,9.0,4,4,CHN,2.0,ZHAO Z,2 - 4,90,CHN,1:30
2,Action shot - Saved,9.0,4,4,CHN,2.0,ARANCINI Z,2 - 4,67,AUS,1:07
2,Time-Out,,4,4,CHN,2.0,,2 - 4,65,CHN,1:05
2,Turnover foul,5.0,4,4,CHN,2.0,NIU G,2 - 4,41,CHN,0:41
2,20 sec. exclusion in centre,9.0,4,4,CHN,2.0,ZHAO Z,2 - 4,34,CHN,0:34
2,Extra player shot - Saved,2.0,4,4,CHN,2.0,BEADSWORTH G,2 - 4,18,AUS,0:18
2,5m shot - Saved,9.0,4,4,CHN,2.0,ZHAO Z,2 - 4,5,CHN,0:05
11,Starting goalkeeper,1.0,4,9,CHN,3.0,YANITSAS L,11 - 9,480,AUS,8:00
11,Starting goalkeeper,1.0,4,9,CHN,3.0,YANG J,11 - 9,480,CHN,8:00
11,Sprint won possession,5.0,4,9,CHN,3.0,GOFERS K,11 - 9,480,AUS,8:00
3,5m shot - Goal,10.0,4,4,CHN,3.0,SOUTHERN A,3 - 4,451,AUS,7:31
3,20 sec. exclusion in centre,10.0,4,4,CHN,3.0,SOUTHERN A,3 - 4,439,AUS,7:19
3,Extra player shot - Goal,5.0,4,5,CHN,3.0,NIU G,3 - 5,425,CHN,7:05
3,Action shot - Saved,7.0,4,5,CHN,3.0,WEBSTER R,3 - 5,395,AUS,6:35
3,Turnover foul,6.0,4,5,CHN,3.0,SUN Y,3 - 5,365,CHN,6:05
3,20 sec. exclusion in centre,6.0,4,5,CHN,3.0,SUN Y,3 - 5,362,CHN,6:02
3,5m shot - Blocked,6.0,4,5,CHN,3.0,KNOX B,3 - 5,332,AUS,5:32
3,20 sec. exclusion in field,5.0,4,5,CHN,3.0,GOFERS K,3 - 5,332,AUS,5:32
3,Time-Out,,4,5,CHN,3.0,,3 - 5,332,CHN,5:32
3,Extra player shot - Saved,11.0,4,5,CHN,3.0,WANG X,3 - 5,313,CHN,5:13
3,Turnover foul,11.0,4,5,CHN,3.0,HALLIGAN B,3 - 5,294,AUS,4:54
3,Action shot - Post,12.0,4,5,CHN,3.0,ZHANG J,3 - 5,276,CHN,4:36
4,Action shot - Goal,6.0,4,5,CHN,3.0,KNOX B,4 - 5,256,AUS,4:16
4,Turnover foul,6.0,4,5,CHN,3.0,SUN Y,4 - 5,241,CHN,4:01
4,Turnover foul,3.0,4,5,CHN,3.0,BUCKLING H,4 - 5,218,AUS,3:38
4,Turnover foul,9.0,4,5,CHN,3.0,ZHAO Z,4 - 5,208,CHN,3:28
5,Action shot - Goal,11.0,4,5,CHN,3.0,HALLIGAN B,5 - 5,180,AUS,3:00
5,20 sec. exclusion in centre,9.0,4,5,CHN,3.0,ARANCINI Z,5 - 5,158,AUS,2:38
5,Extra player shot - Goal,10.0,4,6,CHN,3.0,ZHANG W,5 - 6,142,CHN,2:22
5,Penalty foul,3.0,4,6,CHN,3.0,MEI X,5 - 6,124,CHN,2:04
6,Penalty shot - Goal,7.0,4,6,CHN,3.0,WEBSTER R,6 - 6,124,AUS,2:04
6,Turnover foul,8.0,4,6,CHN,3.0,ZHANG C,6 - 6,103,CHN,1:43
6,Counter attack - Saved,8.0,4,6,CHN,3.0,MCGHIE G,6 - 6,88,AUS,1:28
6,Action shot - Saved,2.0,4,6,CHN,3.0,BEADSWORTH G,6 - 6,64,AUS,1:04
6,5m shot - Saved,8.0,4,6,CHN,3.0,ZHANG C,6 - 6,35,CHN,0:35
6,Yellow card,,4,6,CHN,3.0,Team Official,6 - 6,35,CHN,0:35
6,Time-Out,,4,6,CHN,3.0,,6 - 6,35,AUS,0:35
6,Turnover foul,7.0,4,6,CHN,3.0,WEBSTER R,6 - 6,10,AUS,0:10
6,Steal,5.0,4,6,CHN,3.0,NIU G,6 - 6,10,CHN,0:10
6,Starting goalkeeper,1.0,4,6,CHN,4.0,YANITSAS L,6 - 6,480,AUS,8:00
6,Starting goalkeeper,1.0,4,6,CHN,4.0,YANG J,6 - 6,480,CHN,8:00
6,Sprint won possession,12.0,4,6,CHN,4.0,ZAGAME N,6 - 6,480,AUS,8:00
6,Turnover foul,10.0,4,6,CHN,4.0,SOUTHERN A,6 - 6,458,AUS,7:38
6,20 sec. exclusion in centre,7.0,4,6,CHN,4.0,WEBSTER R,6 - 6,440,AUS,7:20
6,5m shot - Post,7.0,4,6,CHN,4.0,SONG D,6 - 6,416,CHN,6:56
6,Turnover foul,9.0,4,6,CHN,4.0,ZHAO Z,6 - 6,357,CHN,5:57
6,Action shot - Saved,10.0,4,6,CHN,4.0,SOUTHERN A,6 - 6,340,AUS,5:40
6,20 sec. exclusion in centre,6.0,4,6,CHN,4.0,KNOX B,6 - 6,316,AUS,5:16
6,20 sec. exclusion in centre,8.0,4,6,CHN,4.0,MCGHIE G,6 - 6,301,AUS,5:01
6,Extra player shot - Goal,7.0,4,7,CHN,4.0,SONG D,6 - 7,291,CHN,4:51
6,Yellow card,,4,7,CHN,4.0,Team Official,6 - 7,291,AUS,4:51
7,Counter attack - Goal,8.0,4,7,CHN,4.0,MCGHIE G,7 - 7,276,AUS,4:36
7,Turnover foul,6.0,4,7,CHN,4.0,SUN Y,7 - 7,253,CHN,4:13
7,Action shot - Saved,8.0,4,7,CHN,4.0,MCGHIE G,7 - 7,231,AUS,3:51
7,5m shot - Saved,9.0,4,7,CHN,4.0,ZHAO Z,7 - 7,203,CHN,3:23
7,Turnover foul,4.0,4,7,CHN,4.0,LINCOLN-SMITH H,7 - 7,178,AUS,2:58
7,Turnover foul,11.0,4,7,CHN,4.0,WANG X,7 - 7,149,CHN,2:29
7,Action shot - Blocked,7.0,4,7,CHN,4.0,WEBSTER R,7 - 7,119,AUS,1:59
7,Turnover foul,5.0,4,7,CHN,4.0,NIU G,7 - 7,92,CHN,1:32
7,Action shot - Blocked,8.0,4,7,CHN,4.0,MCGHIE G,7 - 7,78,AUS,1:18
7,Turnover foul,9.0,4,7,CHN,4.0,ZHAO Z,7 - 7,54,CHN,0:54
7,Time-Out,,4,7,CHN,4.0,,7 - 7,54,AUS,0:54
7,Action shot - Saved,11.0,4,7,CHN,4.0,HALLIGAN B,7 - 7,25,AUS,0:25
7,Time-Out,,4,7,CHN,4.0,,7 - 7,25,CHN,0:25
7,5m shot - Saved,9.0,4,7,CHN,4.0,ZHAO Z,7 - 7,0,CHN,0:00
0,Starting goalkeeper,13.0,5,0,USA,1.0,JOHNSON A,0 - 0,480,USA,8:00
0,Starting goalkeeper,1.0,5,0,USA,1.0,YANITSAS L,0 - 0,480,AUS,8:00
0,Sprint won possession,12.0,5,0,USA,1.0,ZAGAME N,0 - 0,480,AUS,8:00
0,Action shot - Blocked,8.0,5,0,USA,1.0,MCGHIE G,0 - 0,452,AUS,7:32
0,Action shot - Goal,12.0,5,1,USA,1.0,CRAIG K,1 - 0,427,USA,7:07
0,Action shot - Post,5.0,5,1,USA,1.0,GOFERS K,1 - 0,401,AUS,6:41
0,Turnover foul,3.0,5,1,USA,1.0,BUCKLING H,1 - 0,377,AUS,6:17
0,Steal,3.0,5,1,USA,1.0,SEIDEMANN M,1 - 0,377,USA,6:17
0,Turnover foul,4.0,5,1,USA,1.0,FATTAL R,1 - 0,338,USA,5:38
0,20 sec. exclusion in centre,4.0,5,1,USA,1.0,FATTAL R,1 - 0,330,USA,5:30
0,Action shot - Post,12.0,5,1,USA,1.0,ZAGAME N,1 - 0,306,AUS,5:06
0,Turnover foul,8.0,5,1,USA,1.0,NEUSHUL K,1 - 0,281,USA,4:41
0,20 sec. exclusion in centre,3.0,5,1,USA,1.0,SEIDEMANN M,1 - 0,268,USA,4:28
1,Extra player shot - Goal,5.0,5,1,USA,1.0,GOFERS K,1 - 1,252,AUS,4:12
1,Turnover foul,6.0,5,1,USA,1.0,STEFFENS M,1 - 1,224,USA,3:44
1,Turnover foul,12.0,5,1,USA,1.0,ZAGAME N,1 - 1,203,AUS,3:23
1,Steal,13.0,5,1,USA,1.0,JOHNSON A,1 - 1,203,USA,3:23
1,Action shot - Saved,9.0,5,1,USA,1.0,GROSSMAN A,1 - 1,190,USA,3:10
2,Action shot - Goal,4.0,5,1,USA,1.0,LINCOLN-SMITH H,1 - 2,171,AUS,2:51
2,Turnover foul,2.0,5,1,USA,1.0,MUSSELMAN M,1 - 2,152,USA,2:32
2,Steal,4.0,5,1,USA,1.0,LINCOLN-SMITH H,1 - 2,152,AUS,2:32
2,Turnover foul,9.0,5,1,USA,1.0,ARANCINI Z,1 - 2,133,AUS,2:13
2,Action shot - Goal,2.0,5,2,USA,1.0,MUSSELMAN M,2 - 2,104,USA,1:44
2,Action shot - Saved,8.0,5,2,USA,1.0,MCGHIE G,2 - 2,74,AUS,1:14
2,5m shot - Saved,10.0,5,2,USA,1.0,GILCHRIST K,2 - 2,47,USA,0:47
2,Time-Out,,5,2,USA,1.0,,2 - 2,30,AUS,0:30
2,Action shot - Missed,10.0,5,2,USA,1.0,SOUTHERN A,2 - 2,14,AUS,0:14
2,Time-Out,,5,2,USA,1.0,,2 - 2,13,USA,0:13
2,Action shot - Blocked,8.0,5,2,USA,1.0,NEUSHUL K,2 - 2,0,USA,0:00
2,Starting goalkeeper,13.0,5,2,USA,2.0,JOHNSON A,2 - 2,480,USA,8:00
2,Starting goalkeeper,1.0,5,2,USA,2.0,YANITSAS L,2 - 2,480,AUS,8:00
2,Sprint won possession,12.0,5,2,USA,2.0,ZAGAME N,2 - 2,480,AUS,8:00
2,20 sec. exclusion in centre,7.0,5,2,USA,2.0,MATHEWSON C,2 - 2,450,USA,7:30
2,Extra player shot - Post,6.0,5,2,USA,2.0,KNOX B,2 - 2,429,AUS,7:09
3,Action shot - Goal,12.0,5,2,USA,2.0,ZAGAME N,2 - 3,424,AUS,7:04
3,5m shot - Blocked,4.0,5,2,USA,2.0,FATTAL R,2 - 3,401,USA,6:41
3,Turnover foul,2.0,5,2,USA,2.0,BEADSWORTH G,2 - 3,372,AUS,6:12
3,20 sec. exclusion in field,7.0,5,2,USA,2.0,WEBSTER R,2 - 3,370,AUS,6:10
3,Action shot - Goal,6.0,5,3,USA,2.0,STEFFENS M,3 - 3,346,USA,5:46
3,5m shot - Saved,3.0,5,3,USA,2.0,BUCKLING H,3 - 3,325,AUS,5:25
3,Counter attack - Goal,11.0,5,4,USA,2.0,FISCHER M,4 - 3,307,USA,5:07
3,5m shot - Blocked,8.0,5,4,USA,2.0,MCGHIE G,4 - 3,277,AUS,4:37
3,Turnover foul,11.0,5,4,USA,2.0,FISCHER M,4 - 3,245,USA,4:05
3,Steal,5.0,5,4,USA,2.0,GOFERS K,4 - 3,245,AUS,4:05
4,Centre shot - Goal,10.0,5,4,USA,2.0,SOUTHERN A,4 - 4,221,AUS,3:41
4,5m shot - Missed,4.0,5,4,USA,2.0,FATTAL R,4 - 4,196,USA,3:16
5,Action shot - Goal,8.0,5,4,USA,2.0,MCGHIE G,4 - 5,171,AUS,2:51
5,Centre shot - Missed,12.0,5,4,USA,2.0,CRAIG K,4 - 5,140,USA,2:20
5,Action shot - Saved,7.0,5,4,USA,2.0,WEBSTER R,4 - 5,113,AUS,1:53
5,Centre shot - Missed,8.0,5,4,USA,2.0,NEUSHUL K,4 - 5,96,USA,1:36
5,Time-Out,,5,4,USA,2.0,,4 - 5,96,AUS,1:36
5,Turnover foul,8.0,5,4,USA,2.0,MCGHIE G,4 - 5,68,AUS,1:08
5,Steal,8.0,5,4,USA,2.0,NEUSHUL K,4 - 5,68,USA,1:08
5,Action shot - Post,7.0,5,4,USA,2.0,MATHEWSON C,4 - 5,43,USA,0:43
5,Time-Out,,5,4,USA,2.0,,4 - 5,10,USA,0:10
5,5m shot - Goal,4.0,5,5,USA,2.0,FATTAL R,5 - 5,1,USA,0:01
5,Starting goalkeeper,13.0,5,5,USA,3.0,JOHNSON A,5 - 5,480,USA,8:00
5,Starting goalkeeper,1.0,5,5,USA,3.0,YANITSAS L,5 - 5,480,AUS,8:00
5,Sprint won possession,4.0,5,5,USA,3.0,FATTAL R,5 - 5,480,USA,8:00
5,5m shot - Saved,8.0,5,5,USA,3.0,NEUSHUL K,5 - 5,454,USA,7:34
5,Turnover foul,7.0,5,5,USA,3.0,WEBSTER R,5 - 5,422,AUS,7:02
5,Steal,4.0,5,5,USA,3.0,FATTAL R,5 - 5,422,USA,7:02
5,Turnover foul,6.0,5,5,USA,3.0,STEFFENS M,5 - 5,400,USA,6:40
5,Turnover foul,10.0,5,5,USA,3.0,SOUTHERN A,5 - 5,390,AUS,6:30
5,Action shot - Goal,6.0,5,6,USA,3.0,STEFFENS M,6 - 5,370,USA,6:10
5,Turnover foul,6.0,5,6,USA,3.0,KNOX B,6 - 5,353,AUS,5:53
5,Turnover foul,12.0,5,6,USA,3.0,CRAIG K,6 - 5,337,USA,5:37
5,Action shot - Saved,8.0,5,6,USA,3.0,MCGHIE G,6 - 5,309,AUS,5:09
5,5m shot - Missed,7.0,5,6,USA,3.0,MATHEWSON C,6 - 5,291,USA,4:51
5,5m shot - Missed,10.0,5,6,USA,3.0,SOUTHERN A,6 - 5,271,AUS,4:31
