Action,Cap,Game,Opponent,Opponent name,Period,Player,RUS,Score,Seconds,Team,Time
Starting goalkeeper,13.0,1,0,GRE,1.0,KARNAUKH A,0,0 - 0,480,RUS,8:00
Starting goalkeeper,13.0,1,0,GRE,1.0,DIAMANTOPOULOU C,0,0 - 0,480,GRE,8:00
Sprint won possession,3.0,1,0,GRE,1.0,PROKOFYEVA E,0,0 - 0,480,RUS,8:00
Turnover foul,3.0,1,0,GRE,1.0,PROKOFYEVA E,0,0 - 0,453,RUS,7:33
Steal,13.0,1,0,GRE,1.0,DIAMANTOPOULOU C,0,0 - 0,453,GRE,7:33
Centre shot - Saved,7.0,1,0,GRE,1.0,ASIMAKI A,0,0 - 0,432,GRE,7:12
Action shot - Goal,3.0,1,1,GRE,1.0,DIAMANTOPOULOU V,0,0 - 1,410,GRE,6:50
5m shot - Saved,11.0,1,1,GRE,1.0,IVANOVA E,0,0 - 1,382,RUS,6:22
Turnover foul,7.0,1,1,GRE,1.0,ASIMAKI A,0,0 - 1,353,GRE,5:53
Steal,12.0,1,1,GRE,1.0,RYZHKOVA D,0,0 - 1,353,RUS,5:53
Action shot - Saved,4.0,1,1,GRE,1.0,KARIMOVA E,0,0 - 1,326,RUS,5:26
5m shot - Blocked,3.0,1,1,GRE,1.0,PROKOFYEVA E,0,0 - 1,318,RUS,5:18
20 sec. exclusion in centre,11.0,1,1,GRE,1.0,IVANOVA E,0,0 - 1,305,RUS,5:05
Action shot - Saved,10.0,1,1,GRE,1.0,MANOLIOUDAKI T,0,0 - 1,284,GRE,4:44
Action shot - Goal,4.0,1,1,GRE,1.0,KARIMOVA E,1,1 - 1,263,RUS,4:23
Turnover foul,12.0,1,1,GRE,1.0,XENAKI E,1,1 - 1,231,GRE,3:51
Steal,13.0,1,1,GRE,1.0,KARNAUKH A,1,1 - 1,231,RUS,3:51
Turnover foul,3.0,1,1,GRE,1.0,PROKOFYEVA E,1,1 - 1,206,RUS,3:26
Steal,12.0,1,1,GRE,1.0,XENAKI E,1,1 - 1,206,GRE,3:26
20 sec. exclusion in centre,5.0,1,1,GRE,1.0,BORISOVA M,1,1 - 1,193,RUS,3:13
Extra player shot - Saved,11.0,1,1,GRE,1.0,PLEVRITOU E,1,1 - 1,173,GRE,2:53
20 sec. exclusion in centre,10.0,1,1,GRE,1.0,MANOLIOUDAKI T,1,1 - 1,159,GRE,2:39
Time-Out,,1,1,GRE,1.0,,1,1 - 1,159,RUS,2:39
Action shot - Post,2.0,1,1,GRE,1.0,TSOUKALA C,1,1 - 1,105,GRE,1:45
20 sec. exclusion in centre,3.0,1,1,GRE,1.0,DIAMANTOPOULOU V,1,1 - 1,93,GRE,1:33
Extra player shot - Goal,11.0,1,1,GRE,1.0,IVANOVA E,2,2 - 1,80,RUS,1:20
Centre shot - Missed,7.0,1,1,GRE,1.0,ASIMAKI A,2,2 - 1,56,GRE,0:56
Centre shot - Missed,9.0,1,1,GRE,1.0,TIMOFEEVA A,2,2 - 1,32,RUS,0:32
Penalty foul,9.0,1,1,GRE,1.0,TIMOFEEVA A,2,2 - 1,14,RUS,0:14
Penalty shot - Saved,2.0,1,1,GRE,1.0,TSOUKALA C,2,2 - 1,14,GRE,0:14
Action shot - Saved,4.0,1,1,GRE,1.0,ELEFTHERIADOU N,2,2 - 1,4,GRE,0:04
Starting goalkeeper,13.0,1,1,GRE,2.0,KARNAUKH A,2,2 - 1,480,RUS,8:00
Starting goalkeeper,13.0,1,1,GRE,2.0,DIAMANTOPOULOU C,2,2 - 1,480,GRE,8:00
Sprint won possession,6.0,1,1,GRE,2.0,AVRAMIDOU A,2,2 - 1,480,GRE,8:00
Turnover foul,7.0,1,1,GRE,2.0,ASIMAKI A,2,2 - 1,451,GRE,7:31
Steal,3.0,1,1,GRE,2.0,PROKOFYEVA E,2,2 - 1,451,RUS,7:31
20 sec. exclusion in centre,11.0,1,1,GRE,2.0,PLEVRITOU E,2,2 - 1,429,GRE,7:09
Extra player shot - Goal,8.0,1,1,GRE,2.0,SIMANOVICH A,3,3 - 1,427,RUS,7:07
Centre shot - Saved,7.0,1,1,GRE,2.0,ASIMAKI A,3,3 - 1,407,GRE,6:47
Turnover foul,9.0,1,1,GRE,2.0,TIMOFEEVA A,3,3 - 1,390,RUS,6:30
20 sec. exclusion in field,2.0,1,1,GRE,2.0,VAKHITOVA V,3,3 - 1,389,RUS,6:29
Time-Out,,1,1,GRE,2.0,,3,3 - 1,385,GRE,6:25
Action shot - Post,6.0,1,1,GRE,2.0,AVRAMIDOU A,3,3 - 1,359,GRE,5:59
5m shot - Saved,9.0,1,1,GRE,2.0,TIMOFEEVA A,3,3 - 1,328,RUS,5:28
Action shot - Goal,5.0,1,1,GRE,2.0,BORISOVA M,4,4 - 1,303,RUS,5:03
Action shot - Goal,11.0,1,2,GRE,2.0,PLEVRITOU E,4,4 - 2,278,GRE,4:38
Centre shot - Saved,8.0,1,2,GRE,2.0,SIMANOVICH A,4,4 - 2,256,RUS,4:16
20 sec. exclusion in field,6.0,1,2,GRE,2.0,GORBUNOVA O,4,4 - 2,244,RUS,4:04
Extra player shot - Goal,12.0,1,3,GRE,2.0,XENAKI E,4,4 - 3,226,GRE,3:46
5m shot - Saved,11.0,1,3,GRE,2.0,IVANOVA E,4,4 - 3,197,RUS,3:17
Turnover foul,8.0,1,3,GRE,2.0,SIMANOVICH A,4,4 - 3,180,RUS,3:00
Steal,12.0,1,3,GRE,2.0,XENAKI E,4,4 - 3,180,GRE,3:00
Action shot - Saved,4.0,1,3,GRE,2.0,ELEFTHERIADOU N,4,4 - 3,165,GRE,2:45
20 sec. exclusion in centre,3.0,1,3,GRE,2.0,DIAMANTOPOULOU V,4,4 - 3,153,GRE,2:33
Time-Out,,1,3,GRE,2.0,,4,4 - 3,153,RUS,2:33
Turnover foul,9.0,1,3,GRE,2.0,TIMOFEEVA A,4,4 - 3,134,RUS,2:14
20 sec. exclusion in centre,5.0,1,3,GRE,2.0,BORISOVA M,4,4 - 3,127,RUS,2:07
Action shot - Saved,10.0,1,3,GRE,2.0,MANOLIOUDAKI T,4,4 - 3,101,GRE,1:41
Turnover foul,12.0,1,3,GRE,2.0,XENAKI E,4,4 - 3,77,GRE,1:17
Counter attack - Goal,4.0,1,3,GRE,2.0,KARIMOVA E,5,5 - 3,68,RUS,1:08
20 sec. exclusion in centre,10.0,1,3,GRE,2.0,TOLKUNOVA T,5,5 - 3,59,RUS,0:59
Centre shot - Saved,12.0,1,3,GRE,4.0,XENAKI E,5,5 - 3,72,GRE,1:12
5m shot - Saved,6.0,1,3,GRE,4.0,GORBUNOVA O,5,5 - 3,43,RUS,0:43
Extra player shot - Goal,12.0,1,4,GRE,2.0,XENAKI E,5,5 - 4,59,GRE,0:59
Centre shot - Goal,9.0,1,4,GRE,2.0,TIMOFEEVA A,6,6 - 4,34,RUS,0:34
Action shot - Blocked,9.0,1,4,GRE,2.0,KOTSIA C,6,6 - 4,6,GRE,0:06
Starting goalkeeper,13.0,1,4,GRE,3.0,KARNAUKH A,6,6 - 4,480,RUS,8:00
Starting goalkeeper,13.0,1,4,GRE,3.0,DIAMANTOPOULOU C,6,6 - 4,480,GRE,8:00
Sprint won possession,11.0,1,4,GRE,3.0,PLEVRITOU E,6,6 - 4,480,GRE,8:00
Turnover foul,7.0,1,4,GRE,3.0,ASIMAKI A,6,6 - 4,451,GRE,7:31
Steal,3.0,1,4,GRE,3.0,PROKOFYEVA E,6,6 - 4,451,RUS,7:31
Centre shot - Goal,8.0,1,4,GRE,3.0,SIMANOVICH A,7,7 - 4,429,RUS,7:09
Action shot - Post,6.0,1,4,GRE,3.0,AVRAMIDOU A,7,7 - 4,400,GRE,6:40
Turnover foul,8.0,1,4,GRE,3.0,SIMANOVICH A,7,7 - 4,372,RUS,6:12
Steal,2.0,1,4,GRE,3.0,TSOUKALA C,7,7 - 4,372,GRE,6:12
5m shot - Goal,3.0,1,5,GRE,3.0,DIAMANTOPOULOU V,7,7 - 5,352,GRE,5:52
Centre shot - Saved,9.0,1,5,GRE,3.0,TIMOFEEVA A,7,7 - 5,324,RUS,5:24
5m shot - Saved,3.0,1,5,GRE,3.0,DIAMANTOPOULOU V,7,7 - 5,303,GRE,5:03
Turnover foul,3.0,1,5,GRE,3.0,PROKOFYEVA E,7,7 - 5,301,RUS,5:01
Action shot - Post,11.0,1,5,GRE,3.0,PLEVRITOU E,7,7 - 5,276,GRE,4:36
20 sec. exclusion in centre,4.0,1,5,GRE,3.0,ELEFTHERIADOU N,7,7 - 5,257,GRE,4:17
Time-Out,,1,5,GRE,3.0,,7,7 - 5,257,RUS,4:17
Extra player shot - Post,11.0,1,5,GRE,3.0,IVANOVA E,7,7 - 5,239,RUS,3:59
Extra player shot - Goal,4.0,1,5,GRE,3.0,KARIMOVA E,8,8 - 5,239,RUS,3:59
Centre shot - Missed,7.0,1,5,GRE,3.0,ASIMAKI A,8,8 - 5,220,GRE,3:40
Centre shot - Saved,4.0,1,5,GRE,3.0,KARIMOVA E,8,8 - 5,198,RUS,3:18
Action shot - Saved,4.0,1,5,GRE,3.0,ELEFTHERIADOU N,8,8 - 5,172,GRE,2:52
Action shot - Saved,6.0,1,5,GRE,3.0,GORBUNOVA O,8,8 - 5,144,RUS,2:24
Centre shot - Goal,7.0,1,6,GRE,3.0,ASIMAKI A,8,8 - 6,125,GRE,2:05
Action shot - Blocked,8.0,1,6,GRE,3.0,SIMANOVICH A,8,8 - 6,108,RUS,1:48
Turnover foul,12.0,1,6,GRE,3.0,XENAKI E,8,8 - 6,89,GRE,1:29
Steal,5.0,1,6,GRE,3.0,BORISOVA M,8,8 - 6,89,RUS,1:29
Turnover foul,7.0,1,6,GRE,3.0,SERZHANTOVA A,8,8 - 6,71,RUS,1:11
Steal,2.0,1,6,GRE,3.0,TSOUKALA C,8,8 - 6,71,GRE,1:11
Action shot - Saved,11.0,1,6,GRE,3.0,PLEVRITOU E,8,8 - 6,49,GRE,0:49
20 sec. exclusion in field,8.0,1,6,GRE,3.0,CHYDIRIOTI I,8,8 - 6,45,GRE,0:45
Action shot - Blocked,11.0,1,6,GRE,3.0,IVANOVA E,8,8 - 6,19,RUS,0:19
Time-Out,,1,6,GRE,3.0,,8,8 - 6,19,GRE,0:19
Centre shot - Goal,7.0,1,7,GRE,3.0,ASIMAKI A,8,8 - 7,10,GRE,0:10
Starting goalkeeper,13.0,1,7,GRE,4.0,KARNAUKH A,8,8 - 7,480,RUS,8:00
Starting goalkeeper,13.0,1,7,GRE,4.0,DIAMANTOPOULOU C,8,8 - 7,480,GRE,8:00
Sprint won possession,4.0,1,7,GRE,4.0,ELEFTHERIADOU N,8,8 - 7,480,GRE,8:00
Turnover foul,10.0,1,7,GRE,4.0,MANOLIOUDAKI T,8,8 - 7,462,GRE,7:42
20 sec. exclusion in centre,10.0,1,7,GRE,4.0,TOLKUNOVA T,8,8 - 7,452,RUS,7:32
Action shot - Saved,11.0,1,7,GRE,4.0,PLEVRITOU E,8,8 - 7,448,GRE,7:28
Action shot - Missed,10.0,1,7,GRE,4.0,MANOLIOUDAKI T,8,8 - 7,429,GRE,7:09
Centre shot - Goal,8.0,1,7,GRE,4.0,SIMANOVICH A,9,9 - 7,407,RUS,6:47
Turnover foul,7.0,1,7,GRE,4.0,ASIMAKI A,9,9 - 7,382,GRE,6:22
Steal,11.0,1,7,GRE,4.0,IVANOVA E,9,9 - 7,382,RUS,6:22
Action shot - Missed,4.0,1,7,GRE,4.0,KARIMOVA E,9,9 - 7,360,RUS,6:00
Centre shot - Saved,11.0,1,7,GRE,4.0,PLEVRITOU E,9,9 - 7,336,GRE,5:36
Action shot - Post,11.0,1,7,GRE,4.0,IVANOVA E,9,9 - 7,315,RUS,5:15
Exclusion with substitution,5.0,1,7,GRE,4.0,BORISOVA M,9,9 - 7,297,RUS,4:57
20 sec. exclusion in centre,5.0,1,7,GRE,4.0,BORISOVA M,9,9 - 7,297,RUS,4:57
20 sec. exclusion in field,10.0,1,7,GRE,4.0,MANOLIOUDAKI T,9,9 - 7,276,GRE,4:36
Centre shot - Missed,7.0,1,7,GRE,4.0,ASIMAKI A,9,9 - 7,276,GRE,4:36
Time-Out,,1,7,GRE,4.0,,9,9 - 7,275,RUS,4:35
Action shot - Blocked,3.0,1,7,GRE,4.0,PROKOFYEVA E,9,9 - 7,250,RUS,4:10
Action shot - Saved,8.0,1,7,GRE,4.0,SIMANOVICH A,9,9 - 7,203,RUS,3:23
Turnover foul,12.0,1,7,GRE,4.0,XENAKI E,9,9 - 7,190,GRE,3:10
Action shot - Missed,12.0,1,7,GRE,4.0,RYZHKOVA D,9,9 - 7,164,RUS,2:44
5m shot - Blocked,2.0,1,7,GRE,4.0,TSOUKALA C,9,9 - 7,140,GRE,2:20
5m shot - Blocked,6.0,1,7,GRE,4.0,GORBUNOVA O,9,9 - 7,113,RUS,1:53
5m shot - Saved,11.0,1,7,GRE,4.0,PLEVRITOU E,9,9 - 7,92,GRE,1:32
Time-Out,,1,7,GRE,4.0,,9,9 - 7,43,GRE,0:43
5m shot - Saved,2.0,1,7,GRE,4.0,TSOUKALA C,9,9 - 7,34,GRE,0:34
Starting goalkeeper,1.0,2,0,AUS,1.0,YANITSAS L,0,0 - 0,480,AUS,8:00
Starting goalkeeper,13.0,2,0,AUS,1.0,KARNAUKH A,0,0 - 0,480,RUS,8:00
Sprint won possession,2.0,2,0,AUS,1.0,GOFERS K,0,0 - 0,480,AUS,8:00
Turnover foul,2.0,2,0,AUS,1.0,GOFERS K,0,0 - 0,457,AUS,7:37
Steal,4.0,2,0,AUS,1.0,KARIMOVA E,0,0 - 0,457,RUS,7:37
Turnover foul,8.0,2,0,AUS,1.0,SIMANOVICH A,0,0 - 0,430,RUS,7:10
Steal,6.0,2,0,AUS,1.0,RIDGE A,0,0 - 0,430,AUS,7:10
Turnover foul,6.0,2,0,AUS,1.0,RIDGE A,0,0 - 0,404,AUS,6:44
Steal,3.0,2,0,AUS,1.0,PROKOFYEVA E,0,0 - 0,404,RUS,6:44
20 sec. exclusion in centre,5.0,2,0,AUS,1.0,BISHOP I,0,0 - 0,382,AUS,6:22
Extra player shot - Goal,11.0,2,0,AUS,1.0,IVANOVA E,1,0 - 1,365,RUS,6:05
Action shot - Missed,5.0,2,0,AUS,1.0,BISHOP I,1,0 - 1,335,AUS,5:35
5m shot - Post,11.0,2,0,AUS,1.0,IVANOVA E,1,0 - 1,313,RUS,5:13
20 sec. exclusion in centre,8.0,2,0,AUS,1.0,SIMANOVICH A,1,0 - 1,287,RUS,4:47
Action shot - Saved,3.0,2,0,AUS,1.0,BUCKLING H,1,0 - 1,268,AUS,4:28
Action shot - Saved,4.0,2,0,AUS,1.0,KARIMOVA E,1,0 - 1,242,RUS,4:02
Action shot - Blocked,2.0,2,0,AUS,1.0,VAKHITOVA V,1,0 - 1,228,RUS,3:48
20 sec. exclusion in field,4.0,2,0,AUS,1.0,KARIMOVA E,1,0 - 1,203,RUS,3:23
5m shot - Blocked,4.0,2,0,AUS,1.0,HALLIGAN B,1,0 - 1,176,AUS,2:56
5m shot - Post,3.0,2,0,AUS,1.0,PROKOFYEVA E,1,0 - 1,155,RUS,2:35
Action shot - Goal,6.0,2,1,AUS,1.0,RIDGE A,1,1 - 1,130,AUS,2:10
5m shot - Goal,5.0,2,1,AUS,1.0,BORISOVA M,2,1 - 2,107,RUS,1:47
Turnover foul,9.0,2,1,AUS,1.0,ARANCINI Z,2,1 - 2,74,AUS,1:14
Action shot - Missed,3.0,2,1,AUS,1.0,PROKOFYEVA E,2,1 - 2,58,RUS,0:58
Action shot - Missed,4.0,2,1,AUS,1.0,HALLIGAN B,2,1 - 2,31,AUS,0:31
Time-Out,,2,1,AUS,1.0,,2,1 - 2,31,RUS,0:31
Time-Out,,2,1,AUS,1.0,,2,1 - 2,7,AUS,0:07
Turnover foul,9.0,2,1,AUS,1.0,TIMOFEEVA A,2,1 - 2,6,RUS,0:06
Steal,1.0,2,1,AUS,1.0,YANITSAS L,2,1 - 2,6,AUS,0:06
Starting goalkeeper,1.0,2,1,AUS,2.0,YANITSAS L,2,1 - 2,480,AUS,8:00
Starting goalkeeper,13.0,2,1,AUS,2.0,KARNAUKH A,2,1 - 2,480,RUS,8:00
Sprint won possession,3.0,2,1,AUS,2.0,PROKOFYEVA E,2,1 - 2,478,RUS,7:58
5m shot - Saved,3.0,2,1,AUS,2.0,PROKOFYEVA E,2,1 - 2,454,RUS,7:34
Action shot - Saved,7.0,2,1,AUS,2.0,WEBSTER R,2,1 - 2,436,AUS,7:16
Turnover foul,4.0,2,1,AUS,2.0,KARIMOVA E,2,1 - 2,412,RUS,6:52
Steal,3.0,2,1,AUS,2.0,BUCKLING H,2,1 - 2,412,AUS,6:52
Action shot - Saved,4.0,2,1,AUS,2.0,HALLIGAN B,2,1 - 2,383,AUS,6:23
Turnover foul,8.0,2,1,AUS,2.0,SIMANOVICH A,2,1 - 2,365,RUS,6:05
Steal,6.0,2,1,AUS,2.0,RIDGE A,2,1 - 2,365,AUS,6:05
Centre shot - Saved,7.0,2,1,AUS,2.0,WEBSTER R,2,1 - 2,340,AUS,5:40
Action shot - Blocked,5.0,2,1,AUS,2.0,BORISOVA M,2,1 - 2,318,RUS,5:18
Counter attack - Goal,3.0,2,2,AUS,2.0,BUCKLING H,2,2 - 2,301,AUS,5:01
Turnover foul,5.0,2,2,AUS,2.0,BORISOVA M,2,2 - 2,282,RUS,4:42
Steal,7.0,2,2,AUS,2.0,WEBSTER R,2,2 - 2,282,AUS,4:42
Turnover foul,1.0,2,2,AUS,2.0,YANITSAS L,2,2 - 2,275,AUS,4:35
Steal,3.0,2,2,AUS,2.0,PROKOFYEVA E,2,2 - 2,275,RUS,4:35
Action shot - Goal,5.0,2,2,AUS,2.0,BORISOVA M,3,2 - 3,251,RUS,4:11
Action shot - Missed,9.0,2,2,AUS,2.0,ARANCINI Z,3,2 - 3,230,AUS,3:50
Turnover foul,9.0,2,2,AUS,2.0,TIMOFEEVA A,3,2 - 3,218,RUS,3:38
20 sec. exclusion in centre,7.0,2,2,AUS,2.0,SERZHANTOVA A,3,2 - 3,202,RUS,3:22
Time-Out,,2,2,AUS,2.0,,3,2 - 3,202,AUS,3:22
Extra player shot - Goal,2.0,2,3,AUS,2.0,GOFERS K,3,3 - 3,183,AUS,3:03
Turnover foul,4.0,2,3,AUS,2.0,KARIMOVA E,3,3 - 3,169,RUS,2:49
Steal,2.0,2,3,AUS,2.0,GOFERS K,3,3 - 3,169,AUS,2:49
Turnover foul,3.0,2,3,AUS,2.0,BUCKLING H,3,3 - 3,152,AUS,2:32
Steal,9.0,2,3,AUS,2.0,TIMOFEEVA A,3,3 - 3,152,RUS,2:32
20 sec. exclusion in field,3.0,2,3,AUS,2.0,BUCKLING H,3,3 - 3,149,AUS,2:29
Centre shot - Saved,3.0,2,3,AUS,2.0,PROKOFYEVA E,3,3 - 3,121,RUS,2:01
5m shot - Saved,9.0,2,3,AUS,2.0,ARANCINI Z,3,3 - 3,100,AUS,1:40
Turnover foul,9.0,2,3,AUS,2.0,TIMOFEEVA A,3,3 - 3,82,RUS,1:22
Centre shot - Saved,2.0,2,3,AUS,2.0,GOFERS K,3,3 - 3,58,AUS,0:58
Action shot - Goal,2.0,2,8,AUS,4.0,GOFERS K,5,8 - 5,172,AUS,2:52
5m shot - Post,3.0,2,8,AUS,4.0,PROKOFYEVA E,5,8 - 5,149,RUS,2:29
20 sec. exclusion in field,9.0,2,8,AUS,4.0,ARANCINI Z,5,8 - 5,117,AUS,1:57
Time-Out,,2,8,AUS,4.0,,5,8 - 5,117,RUS,1:57
Extra player shot - Blocked,5.0,2,8,AUS,4.0,BORISOVA M,5,8 - 5,98,RUS,1:38
Time-Out,,2,8,AUS,2.0,,5,8 - 5,58,RUS,0:58
Turnover foul,4.0,2,8,AUS,2.0,KARIMOVA E,5,8 - 5,44,RUS,0:44
Steal,7.0,2,8,AUS,2.0,WEBSTER R,5,8 - 5,44,AUS,0:44
Turnover foul,2.0,2,8,AUS,2.0,GOFERS K,5,8 - 5,31,AUS,0:31
Steal,7.0,2,8,AUS,2.0,SERZHANTOVA A,5,8 - 5,31,RUS,0:31
Turnover foul,8.0,2,8,AUS,2.0,SIMANOVICH A,5,8 - 5,13,RUS,0:13
Turnover foul,9.0,2,8,AUS,2.0,ARANCINI Z,5,8 - 5,2,AUS,0:02
Steal,5.0,2,8,AUS,2.0,BORISOVA M,5,8 - 5,2,RUS,0:02
Starting goalkeeper,1.0,2,8,AUS,3.0,YANITSAS L,5,8 - 5,480,AUS,8:00
Starting goalkeeper,13.0,2,8,AUS,3.0,KARNAUKH A,5,8 - 5,480,RUS,8:00
Sprint won possession,4.0,2,8,AUS,3.0,KARIMOVA E,5,8 - 5,480,RUS,8:00
5m shot - Blocked,3.0,2,8,AUS,3.0,PROKOFYEVA E,5,8 - 5,450,RUS,7:30
20 sec. exclusion in centre,11.0,2,8,AUS,3.0,IVANOVA E,5,8 - 5,428,RUS,7:08
Extra player shot - Missed,2.0,2,8,AUS,3.0,GOFERS K,5,8 - 5,417,AUS,6:57
20 sec. exclusion in centre,3.0,2,8,AUS,3.0,BUCKLING H,5,8 - 5,399,AUS,6:39
5m shot - Blocked,11.0,2,8,AUS,3.0,IVANOVA E,5,8 - 5,375,RUS,6:15
Turnover foul,7.0,2,8,AUS,3.0,WEBSTER R,5,8 - 5,363,AUS,6:03
Steal,5.0,2,8,AUS,3.0,BORISOVA M,5,8 - 5,363,RUS,6:03
20 sec. exclusion in field,7.0,2,8,AUS,3.0,WEBSTER R,5,8 - 5,361,AUS,6:01
Centre shot - Blocked,11.0,2,8,AUS,3.0,IVANOVA E,5,8 - 5,333,RUS,5:33
Centre shot - Goal,7.0,2,4,AUS,3.0,WEBSTER R,3,4 - 3,304,AUS,5:04
Turnover foul,9.0,2,4,AUS,3.0,TIMOFEEVA A,3,4 - 3,285,RUS,4:45
Steal,3.0,2,4,AUS,3.0,BUCKLING H,3,4 - 3,285,AUS,4:45
Action shot - Post,2.0,2,4,AUS,3.0,GOFERS K,3,4 - 3,265,AUS,4:25
5m shot - Post,4.0,2,4,AUS,3.0,KARIMOVA E,3,4 - 3,241,RUS,4:01
Action shot - Saved,2.0,2,4,AUS,3.0,GOFERS K,3,4 - 3,220,AUS,3:40
Action shot - Missed,11.0,2,4,AUS,3.0,IVANOVA E,3,4 - 3,192,RUS,3:12
20 sec. exclusion in field,9.0,2,4,AUS,3.0,TIMOFEEVA A,3,4 - 3,168,RUS,2:48
Time-Out,,2,4,AUS,3.0,,3,4 - 3,168,AUS,2:48
Action shot - Goal,7.0,2,5,AUS,3.0,WEBSTER R,3,5 - 3,144,AUS,2:24
20 sec. exclusion in centre,12.0,2,5,AUS,3.0,STEERE M,3,5 - 3,124,AUS,2:04
Yellow card,,2,5,AUS,3.0,Team Official,3,5 - 3,124,AUS,2:04
Time-Out,,2,5,AUS,3.0,,3,5 - 3,124,RUS,2:04
Action shot - Goal,12.0,2,5,AUS,3.0,RYZHKOVA D,4,5 - 4,99,RUS,1:39
20 sec. exclusion in centre,12.0,2,5,AUS,3.0,RYZHKOVA D,4,5 - 4,89,RUS,1:29
Centre shot - Goal,3.0,2,6,AUS,3.0,BUCKLING H,4,6 - 4,66,AUS,1:06
Turnover foul,5.0,2,6,AUS,3.0,BORISOVA M,4,6 - 4,51,RUS,0:51
Steal,2.0,2,6,AUS,3.0,GOFERS K,4,6 - 4,51,AUS,0:51
5m shot - Saved,9.0,2,6,AUS,3.0,ARANCINI Z,4,6 - 4,20,AUS,0:20
20 sec. exclusion in centre,9.0,2,6,AUS,3.0,ARANCINI Z,4,6 - 4,4,AUS,0:04
Starting goalkeeper,1.0,2,6,AUS,4.0,YANITSAS L,4,6 - 4,480,AUS,8:00
Starting goalkeeper,13.0,2,6,AUS,4.0,KARNAUKH A,4,6 - 4,480,RUS,8:00
Sprint won possession,4.0,2,6,AUS,4.0,KARIMOVA E,4,6 - 4,480,RUS,8:00
Action shot - Blocked,3.0,2,6,AUS,4.0,PROKOFYEVA E,4,6 - 4,462,RUS,7:42
Turnover foul,3.0,2,6,AUS,4.0,BUCKLING H,4,6 - 4,447,AUS,7:27
Steal,5.0,2,6,AUS,4.0,BORISOVA M,4,6 - 4,447,RUS,7:27
20 sec. exclusion in centre,4.0,2,6,AUS,4.0,HALLIGAN B,4,6 - 4,426,AUS,7:06
Extra player shot - Goal,4.0,2,6,AUS,4.0,KARIMOVA E,5,6 - 5,423,RUS,7:03
Centre shot - Goal,5.0,2,7,AUS,4.0,BISHOP I,5,7 - 5,394,AUS,6:34
5m shot - Saved,5.0,2,7,AUS,4.0,BORISOVA M,5,7 - 5,368,RUS,6:08
Action shot - Blocked,4.0,2,7,AUS,4.0,HALLIGAN B,5,7 - 5,340,AUS,5:40
20 sec. exclusion in field,3.0,2,7,AUS,4.0,BUCKLING H,5,7 - 5,320,AUS,5:20
Exclusion with substitution,3.0,2,7,AUS,4.0,BUCKLING H,5,7 - 5,320,AUS,5:20
Extra player shot - Missed,4.0,2,7,AUS,4.0,KARIMOVA E,5,7 - 5,299,RUS,4:59
Turnover foul,7.0,2,7,AUS,4.0,WEBSTER R,5,7 - 5,272,AUS,4:32
Steal,6.0,2,7,AUS,4.0,GORBUNOVA O,5,7 - 5,272,RUS,4:32
Turnover foul,6.0,2,7,AUS,4.0,GORBUNOVA O,5,7 - 5,258,RUS,4:18
Steal,5.0,2,7,AUS,4.0,BISHOP I,5,7 - 5,258,AUS,4:18
5m shot - Missed,9.0,2,7,AUS,4.0,ARANCINI Z,5,7 - 5,231,AUS,3:51
Action shot - Blocked,4.0,2,7,AUS,4.0,KARIMOVA E,5,7 - 5,207,RUS,3:27
Action shot - Saved,5.0,2,7,AUS,4.0,BORISOVA M,5,7 - 5,194,RUS,3:14
Action shot - Post,6.0,2,7,AUS,4.0,GORBUNOVA O,5,7 - 5,49,RUS,0:49
20 sec. exclusion in field,9.0,2,7,AUS,4.0,TIMOFEEVA A,5,7 - 5,44,RUS,0:44
Time-Out,,2,7,AUS,4.0,,5,7 - 5,44,AUS,0:44
5m shot - Saved,7.0,2,7,AUS,4.0,WEBSTER R,5,7 - 5,21,AUS,0:21
Starting goalkeeper,1.0,3,0,KAZ,1.0,USTIUKHINA A,0,0 - 0,480,RUS,8:00
Starting goalkeeper,1.0,3,0,KAZ,1.0,ZHARKIMBAYEVA A,0,0 - 0,480,KAZ,8:00
Sprint won possession,5.0,3,0,KAZ,1.0,ZAKIROVA K,0,0 - 0,480,KAZ,8:00
Action shot - Missed,5.0,3,0,KAZ,1.0,ZAKIROVA K,0,0 - 0,453,KAZ,7:33
Action shot - Goal,12.0,3,0,KAZ,1.0,RYZHKOVA D,1,1 - 0,433,RUS,7:13
Centre shot - Goal,11.0,3,1,KAZ,1.0,MIRSHINA A,1,1 - 1,404,KAZ,6:44
Turnover foul,4.0,3,1,KAZ,1.0,KARIMOVA E,1,1 - 1,380,RUS,6:20
Steal,4.0,3,1,KAZ,1.0,TUROVA A,1,1 - 1,380,KAZ,6:20
Turnover foul,10.0,3,1,KAZ,1.0,MYRZABEKOVA Z,1,1 - 1,360,KAZ,6:00
Steal,4.0,3,1,KAZ,1.0,KARIMOVA E,1,1 - 1,360,RUS,6:00
Action shot - Goal,8.0,3,1,KAZ,1.0,SIMANOVICH A,2,2 - 1,355,RUS,5:55
20 sec. exclusion in field,12.0,3,1,KAZ,1.0,RYZHKOVA D,2,2 - 1,335,RUS,5:35
Action shot - Missed,5.0,3,1,KAZ,1.0,ZAKIROVA K,2,2 - 1,305,KAZ,5:05
Turnover foul,8.0,3,1,KAZ,1.0,SIMANOVICH A,2,2 - 1,305,RUS,5:05
