AUS,Action,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
1,Steal,6.0,3,2,HUN,1.0,HOSNYANSZKY N,2 - 1,179,HUN,2:59
1,Action shot - Blocked,5.0,3,2,HUN,1.0,VAMOS M,2 - 1,153,HUN,2:33
1,20 sec. exclusion in field,9.0,3,2,HUN,1.0,VARGA D,2 - 1,136,HUN,2:16
2,Extra player shot - Goal,2.0,3,2,HUN,1.0,CAMPBELL R,2 - 2,117,AUS,1:57
2,Turnover foul,5.0,3,2,HUN,1.0,VAMOS M,2 - 2,90,HUN,1:30
2,Steal,8.0,3,2,HUN,1.0,YOUNGER A,2 - 2,90,AUS,1:30
2,20 sec. exclusion in centre,5.0,3,2,HUN,1.0,VAMOS M,2 - 2,69,HUN,1:09
3,Centre shot - Goal,6.0,3,2,HUN,1.0,GILCHRIST J,2 - 3,46,AUS,0:46
3,5m shot - Goal,8.0,3,3,HUN,1.0,SZIVOS M,3 - 3,19,HUN,0:19
3,Action shot - Saved,2.0,3,3,HUN,1.0,CAMPBELL R,3 - 3,1,AUS,0:01
3,Starting goalkeeper,13.0,3,3,HUN,2.0,DECKER A,3 - 3,480,HUN,8:00
3,Starting goalkeeper,13.0,3,3,HUN,2.0,CLARK J,3 - 3,480,AUS,8:00
3,Sprint won possession,11.0,3,3,HUN,2.0,HOWDEN R,3 - 3,480,AUS,8:00
4,Centre shot - Goal,9.0,3,3,HUN,2.0,SWIFT J,3 - 4,461,AUS,7:41
4,20 sec. exclusion in centre,8.0,3,3,HUN,2.0,YOUNGER A,3 - 4,439,AUS,7:19
4,Extra player shot - Goal,12.0,3,4,HUN,2.0,HARAI B,4 - 4,424,HUN,7:04
4,Turnover foul,7.0,3,4,HUN,2.0,ROACH A,4 - 4,408,AUS,6:48
4,Steal,2.0,3,4,HUN,2.0,GOR-NAGY M,4 - 4,408,HUN,6:48
4,5m shot - Missed,6.0,3,4,HUN,2.0,HOSNYANSZKY N,4 - 4,382,HUN,6:22
4,Action shot - Saved,7.0,3,4,HUN,2.0,ROACH A,4 - 4,356,AUS,5:56
4,Turnover foul,13.0,3,4,HUN,2.0,DECKER A,4 - 4,343,HUN,5:43
4,Steal,11.0,3,4,HUN,2.0,HOWDEN R,4 - 4,343,AUS,5:43
4,Counter attack - Saved,7.0,3,4,HUN,2.0,ROACH A,4 - 4,327,AUS,5:27
4,5m shot - Post,10.0,3,4,HUN,2.0,VARGA D,4 - 4,297,HUN,4:57
4,Penalty foul,5.0,3,4,HUN,2.0,VAMOS M,4 - 4,278,HUN,4:38
4,Penalty shot - Saved,11.0,3,4,HUN,2.0,HOWDEN R,4 - 4,278,AUS,4:38
4,Centre shot - Missed,10.0,3,4,HUN,2.0,VARGA D,4 - 4,257,HUN,4:17
4,Action shot - Missed,4.0,3,4,HUN,2.0,COTTERILL J,4 - 4,234,AUS,3:54
4,Centre shot - Saved,12.0,3,4,HUN,2.0,HARAI B,4 - 4,209,HUN,3:29
4,5m shot - Post,5.0,3,4,HUN,2.0,POWER N,4 - 4,180,AUS,3:00
4,Action shot - Missed,5.0,3,4,HUN,2.0,POWER N,4 - 4,150,AUS,2:30
4,Action shot - Saved,2.0,3,4,HUN,2.0,GOR-NAGY M,4 - 4,123,HUN,2:03
4,Action shot - Saved,8.0,3,4,HUN,2.0,YOUNGER A,4 - 4,96,AUS,1:36
4,Turnover foul,9.0,3,4,HUN,2.0,VARGA D,4 - 4,62,HUN,1:02
4,Turnover foul,10.0,3,4,HUN,2.0,MARTIN T,4 - 4,33,AUS,0:33
4,Steal,13.0,3,4,HUN,2.0,DECKER A,4 - 4,33,HUN,0:33
4,Turnover foul,11.0,3,4,HUN,2.0,BEDO K,4 - 4,6,HUN,0:06
4,Steal,11.0,3,4,HUN,2.0,HOWDEN R,4 - 4,6,AUS,0:06
4,5m shot - Missed,2.0,3,4,HUN,2.0,CAMPBELL R,4 - 4,1,AUS,0:01
4,Starting goalkeeper,13.0,3,4,HUN,3.0,DECKER A,4 - 4,480,HUN,8:00
4,Starting goalkeeper,13.0,3,4,HUN,3.0,CLARK J,4 - 4,480,AUS,8:00
4,Sprint won possession,11.0,3,4,HUN,3.0,HOWDEN R,4 - 4,480,AUS,8:00
4,Turnover foul,3.0,3,4,HUN,3.0,MARTIN M,4 - 4,451,AUS,7:31
4,Steal,10.0,3,4,HUN,3.0,VARGA D,4 - 4,451,HUN,7:31
4,5m shot - Saved,3.0,3,4,HUN,3.0,MADARAS N,4 - 4,421,HUN,7:01
4,Turnover foul,4.0,3,4,HUN,3.0,BATORI B,4 - 4,416,HUN,6:56
4,Steal,12.0,3,4,HUN,3.0,MILLER W,4 - 4,416,AUS,6:56
4,20 sec. exclusion in centre,8.0,3,4,HUN,3.0,SZIVOS M,4 - 4,406,HUN,6:46
5,Action shot - Goal,8.0,3,4,HUN,3.0,YOUNGER A,4 - 5,385,AUS,6:25
5,Turnover foul,8.0,3,4,HUN,3.0,SZIVOS M,4 - 5,360,HUN,6:00
5,Steal,13.0,3,4,HUN,3.0,CLARK J,4 - 5,360,AUS,6:00
5,Action shot - Saved,7.0,3,4,HUN,3.0,ROACH A,4 - 5,342,AUS,5:42
5,20 sec. exclusion in field,11.0,3,4,HUN,3.0,HOWDEN R,4 - 5,337,AUS,5:37
5,Time-Out,,3,4,HUN,3.0,,4 - 5,337,HUN,5:37
5,Extra player shot - Goal,5.0,3,5,HUN,3.0,VAMOS M,5 - 5,319,HUN,5:19
5,Action shot - Blocked,2.0,3,5,HUN,3.0,CAMPBELL R,5 - 5,289,AUS,4:49
5,Turnover foul,10.0,3,5,HUN,3.0,VARGA D,5 - 5,259,HUN,4:19
5,Steal,2.0,3,5,HUN,3.0,CAMPBELL R,5 - 5,259,AUS,4:19
5,20 sec. exclusion in centre,6.0,3,5,HUN,3.0,HOSNYANSZKY N,5 - 5,235,HUN,3:55
5,Centre shot - Saved,4.0,3,5,HUN,3.0,COTTERILL J,5 - 5,207,AUS,3:27
5,Double exclusion,6.0,3,5,HUN,3.0,HOSNYANSZKY N,5 - 5,205,HUN,3:25
5,Exclusion with substitution,6.0,3,5,HUN,3.0,HOSNYANSZKY N,5 - 5,205,HUN,3:25
5,Double exclusion,12.0,3,5,HUN,3.0,MILLER W,5 - 5,205,AUS,3:25
5,Turnover foul,12.0,3,5,HUN,3.0,HARAI B,5 - 5,182,HUN,3:02
5,Steal,8.0,3,5,HUN,3.0,YOUNGER A,5 - 5,182,AUS,3:02
5,Turnover foul,2.0,3,5,HUN,3.0,CAMPBELL R,5 - 5,153,AUS,2:33
5,Steal,5.0,3,5,HUN,3.0,VAMOS M,5 - 5,153,HUN,2:33
5,20 sec. exclusion in field,12.0,3,5,HUN,3.0,MILLER W,5 - 5,139,AUS,2:19
5,Extra player shot - Goal,9.0,3,6,HUN,3.0,VARGA D,6 - 5,122,HUN,2:02
5,Action shot - Saved,5.0,3,6,HUN,3.0,POWER N,6 - 5,92,AUS,1:32
5,20 sec. exclusion in field,11.0,3,6,HUN,3.0,BEDO K,6 - 5,81,HUN,1:21
5,Time-Out,,3,6,HUN,3.0,,6 - 5,80,AUS,1:20
6,Extra player shot - Goal,2.0,3,6,HUN,3.0,CAMPBELL R,6 - 6,61,AUS,1:01
6,Action shot - Goal,10.0,3,7,HUN,3.0,VARGA D,7 - 6,32,HUN,0:32
7,5m shot - Goal,2.0,3,7,HUN,3.0,CAMPBELL R,7 - 7,7,AUS,0:07
7,5m shot - Saved,8.0,3,7,HUN,3.0,SZIVOS M,7 - 7,2,HUN,0:02
7,Starting goalkeeper,13.0,3,7,HUN,4.0,DECKER A,7 - 7,480,HUN,8:00
7,Starting goalkeeper,13.0,3,7,HUN,4.0,CLARK J,7 - 7,480,AUS,8:00
7,Sprint won possession,11.0,3,7,HUN,4.0,HOWDEN R,7 - 7,480,AUS,8:00
7,Turnover foul,9.0,3,7,HUN,4.0,SWIFT J,7 - 7,460,AUS,7:40
7,Action shot - Post,8.0,3,7,HUN,4.0,SZIVOS M,7 - 7,432,HUN,7:12
7,Turnover foul,7.0,3,7,HUN,4.0,DECKER A,7 - 7,409,HUN,6:49
7,Action shot - Post,2.0,3,7,HUN,4.0,CAMPBELL R,7 - 7,382,AUS,6:22
7,5m shot - Saved,3.0,3,7,HUN,4.0,MADARAS N,7 - 7,358,HUN,5:58
7,Centre shot - Goal,10.0,3,8,HUN,4.0,VARGA D,8 - 7,340,HUN,5:40
7,Action shot - Saved,2.0,3,8,HUN,4.0,CAMPBELL R,8 - 7,313,AUS,5:13
7,20 sec. exclusion in field,10.0,3,8,HUN,4.0,VARGA D,8 - 7,302,HUN,5:02
8,Extra player shot - Goal,2.0,3,8,HUN,4.0,CAMPBELL R,8 - 8,286,AUS,4:46
8,Action shot - Saved,9.0,3,8,HUN,4.0,VARGA D,8 - 8,257,HUN,4:17
8,Action shot - Blocked,12.0,3,8,HUN,4.0,MILLER W,8 - 8,228,AUS,3:48
8,Action shot - Blocked,12.0,3,8,HUN,4.0,MILLER W,8 - 8,206,AUS,3:26
8,20 sec. exclusion in field,8.0,3,8,HUN,4.0,YOUNGER A,8 - 8,189,AUS,3:09
8,Turnover foul,12.0,3,8,HUN,4.0,HARAI B,8 - 8,170,HUN,2:50
8,Turnover foul,12.0,3,8,HUN,4.0,MILLER W,8 - 8,150,AUS,2:30
8,Action shot - Goal,5.0,3,9,HUN,4.0,VAMOS M,9 - 8,139,HUN,2:19
9,5m shot - Goal,2.0,3,9,HUN,4.0,CAMPBELL R,9 - 9,117,AUS,1:57
9,20 sec. exclusion in centre,11.0,3,9,HUN,4.0,HOWDEN R,9 - 9,89,AUS,1:29
9,Time-Out,,3,9,HUN,4.0,,9 - 9,89,HUN,1:29
9,Extra player shot - Missed,5.0,3,9,HUN,4.0,VAMOS M,9 - 9,66,HUN,1:06
9,Time-Out,,3,9,HUN,4.0,,9 - 9,66,AUS,1:06
9,Turnover foul,6.0,3,9,HUN,4.0,GILCHRIST J,9 - 9,44,AUS,0:44
9,Steal,12.0,3,9,HUN,4.0,HARAI B,9 - 9,44,HUN,0:44
9,20 sec. exclusion in centre,6.0,3,9,HUN,4.0,GILCHRIST J,9 - 9,18,AUS,0:18
9,Extra player shot - Blocked,9.0,3,9,HUN,4.0,VARGA D,9 - 9,4,HUN,0:04
9,5m shot - Missed,7.0,3,9,HUN,4.0,ROACH A,9 - 9,1,AUS,0:01
0,Starting goalkeeper,13.0,4,0,GER,1.0,CLARK J,0 - 0,480,AUS,8:00
0,Starting goalkeeper,1.0,4,0,GER,1.0,KONG R,0 - 0,480,GER,8:00
0,Sprint won possession,11.0,4,0,GER,1.0,HOWDEN R,0 - 0,480,AUS,8:00
0,Turnover foul,11.0,4,0,GER,1.0,HOWDEN R,0 - 0,452,AUS,7:32
1,Action shot - Goal,11.0,4,0,GER,1.0,HOWDEN R,0 - 1,409,AUS,6:49
1,5m shot - Saved,4.0,4,0,GER,1.0,REAL J,0 - 1,381,GER,6:21
1,Turnover foul,9.0,4,0,GER,1.0,SWIFT J,0 - 1,353,AUS,5:53
1,Steal,10.0,4,0,GER,1.0,OELER M,0 - 1,353,GER,5:53
1,Turnover foul,2.0,4,0,GER,1.0,BUKOWSKI E,0 - 1,328,GER,5:28
1,Steal,13.0,4,0,GER,1.0,CLARK J,0 - 1,328,AUS,5:28
2,Action shot - Goal,8.0,4,0,GER,1.0,YOUNGER A,0 - 2,300,AUS,5:00
2,20 sec. exclusion in centre,5.0,4,0,GER,1.0,POWER N,0 - 2,284,AUS,4:44
2,Extra player shot - Post,8.0,4,0,GER,1.0,SCHUELER P,0 - 2,265,GER,4:25
2,Turnover foul,2.0,4,0,GER,1.0,CAMPBELL R,0 - 2,236,AUS,3:56
2,Steal,1.0,4,0,GER,1.0,KONG R,0 - 2,236,GER,3:56
2,5m shot - Saved,9.0,4,0,GER,1.0,STAMM M,0 - 2,208,GER,3:28
2,Action shot - Saved,11.0,4,0,GER,1.0,HOWDEN R,0 - 2,179,AUS,2:59
2,Turnover foul,8.0,4,0,GER,1.0,SCHUELER P,0 - 2,152,GER,2:32
2,Steal,11.0,4,0,GER,1.0,HOWDEN R,0 - 2,152,AUS,2:32
2,5m shot - Blocked,8.0,4,0,GER,1.0,SCHUELER P,0 - 2,92,GER,1:32
2,Turnover foul,3.0,4,0,GER,1.0,MARTIN M,0 - 2,65,AUS,1:05
2,Steal,1.0,4,0,GER,1.0,KONG R,0 - 2,65,GER,1:05
2,Turnover foul,10.0,4,0,GER,1.0,OELER M,0 - 2,46,GER,0:46
2,Turnover foul,8.0,4,0,GER,1.0,YOUNGER A,0 - 2,22,AUS,0:22
2,5m shot - Saved,10.0,4,0,GER,1.0,OELER M,0 - 2,7,GER,0:07
2,Turnover foul,11.0,4,0,GER,1.0,SCHLOTTERBECK A,0 - 2,3,GER,0:03
2,Steal,2.0,4,0,GER,1.0,CAMPBELL R,0 - 2,3,AUS,0:03
2,5m shot - Saved,13.0,4,0,GER,1.0,CLARK J,0 - 2,1,AUS,0:01
2,Starting goalkeeper,13.0,4,0,GER,2.0,CLARK J,0 - 2,480,AUS,8:00
2,Starting goalkeeper,1.0,4,0,GER,2.0,KONG R,0 - 2,480,GER,8:00
2,Sprint won possession,6.0,4,0,GER,2.0,GILCHRIST J,0 - 2,480,AUS,8:00
2,Centre shot - Missed,9.0,4,0,GER,2.0,SWIFT J,0 - 2,456,AUS,7:36
2,20 sec. exclusion in centre,6.0,4,0,GER,2.0,GILCHRIST J,0 - 2,428,AUS,7:08
2,Extra player shot - Goal,7.0,4,1,GER,2.0,NOSSEK H,1 - 2,424,GER,7:04
2,5m shot - Missed,12.0,4,1,GER,2.0,MILLER W,1 - 2,398,AUS,6:38
2,20 sec. exclusion in field,9.0,4,1,GER,2.0,SWIFT J,1 - 2,396,AUS,6:36
2,Action shot - Saved,4.0,4,1,GER,2.0,REAL J,1 - 2,367,GER,6:07
2,5m shot - Post,2.0,4,1,GER,2.0,CAMPBELL R,1 - 2,340,AUS,5:40
2,Turnover foul,9.0,4,1,GER,2.0,STAMM M,1 - 2,315,GER,5:15
3,Action shot - Goal,11.0,4,1,GER,2.0,HOWDEN R,1 - 3,301,AUS,5:01
3,20 sec. exclusion in centre,5.0,4,1,GER,2.0,POWER N,1 - 3,283,AUS,4:43
3,Extra player shot - Goal,7.0,4,2,GER,2.0,NOSSEK H,2 - 3,279,GER,4:39
3,Turnover foul,10.0,4,2,GER,2.0,MARTIN T,2 - 3,258,AUS,4:18
3,Steal,7.0,4,2,GER,2.0,NOSSEK H,2 - 3,258,GER,4:18
3,5m shot - Blocked,8.0,4,2,GER,2.0,SCHUELER P,2 - 3,230,GER,3:50
3,5m shot - Saved,8.0,4,2,GER,2.0,YOUNGER A,2 - 3,202,AUS,3:22
3,Centre shot - Post,2.0,4,2,GER,2.0,CAMPBELL R,2 - 3,187,AUS,3:07
3,Action shot - Saved,10.0,4,2,GER,2.0,OELER M,2 - 3,169,GER,2:49
3,20 sec. exclusion in centre,6.0,4,2,GER,2.0,JUENGLING M,2 - 3,146,GER,2:26
4,Extra player shot - Goal,4.0,4,2,GER,2.0,COTTERILL J,2 - 4,129,AUS,2:09
4,5m shot - Saved,7.0,4,2,GER,2.0,NOSSEK H,2 - 4,100,GER,1:40
4,Turnover foul,9.0,4,2,GER,2.0,SWIFT J,2 - 4,72,AUS,1:12
4,Steal,1.0,4,2,GER,2.0,KONG R,2 - 4,72,GER,1:12
4,Action shot - Saved,7.0,4,2,GER,2.0,NOSSEK H,2 - 4,42,GER,0:42
4,Action shot - Saved,12.0,4,2,GER,2.0,MILLER W,2 - 4,12,AUS,0:12
4,Starting goalkeeper,13.0,4,2,GER,3.0,SCHENKEL M,2 - 4,480,GER,8:00
4,Starting goalkeeper,13.0,4,2,GER,3.0,CLARK J,2 - 4,480,AUS,8:00
4,Sprint won possession,11.0,4,2,GER,3.0,HOWDEN R,2 - 4,480,AUS,8:00
4,Action shot - Post,11.0,4,2,GER,3.0,HOWDEN R,2 - 4,451,AUS,7:31
4,5m shot - Blocked,7.0,4,2,GER,3.0,NOSSEK H,2 - 4,425,GER,7:05
4,Turnover foul,9.0,4,2,GER,3.0,SWIFT J,2 - 4,405,AUS,6:45
4,Action shot - Blocked,2.0,4,2,GER,3.0,BUKOWSKI E,2 - 4,376,GER,6:16
4,Action shot - Saved,11.0,4,2,GER,3.0,HOWDEN R,2 - 4,350,AUS,5:50
4,Centre shot - Saved,9.0,4,2,GER,3.0,SWIFT J,2 - 4,328,AUS,5:28
4,5m shot - Saved,2.0,4,2,GER,3.0,CAMPBELL R,2 - 4,268,AUS,4:28
4,Double exclusion,11.0,4,2,GER,3.0,HOWDEN R,2 - 4,264,AUS,4:24
4,Double exclusion,12.0,4,2,GER,3.0,EIDNER D,2 - 4,264,GER,4:24
4,Turnover foul,7.0,4,2,GER,3.0,NOSSEK H,2 - 4,244,GER,4:04
4,Steal,7.0,4,2,GER,3.0,ROACH A,2 - 4,244,AUS,4:04
5,Counter attack - Goal,7.0,4,2,GER,3.0,ROACH A,2 - 5,234,AUS,3:54
5,5m shot - Saved,5.0,4,2,GER,3.0,ROHE T,2 - 5,209,GER,3:29
5,5m shot - Missed,4.0,4,2,GER,3.0,REAL J,2 - 5,190,GER,3:10
5,Action shot - Post,12.0,4,2,GER,3.0,MILLER W,2 - 5,177,AUS,2:57
5,20 sec. exclusion in centre,5.0,4,2,GER,3.0,POWER N,2 - 5,159,AUS,2:39
5,Exclusion with substitution,5.0,4,2,GER,3.0,POWER N,2 - 5,159,AUS,2:39
5,Turnover foul,11.0,4,2,GER,3.0,SCHLOTTERBECK A,2 - 5,140,GER,2:20
5,Steal,2.0,4,2,GER,3.0,CAMPBELL R,2 - 5,140,AUS,2:20
5,20 sec. exclusion in centre,8.0,4,2,GER,3.0,SCHUELER P,2 - 5,115,GER,1:55
5,Extra player shot - Blocked,2.0,4,2,GER,3.0,CAMPBELL R,2 - 5,92,AUS,1:32
5,Centre shot - Missed,3.0,4,2,GER,3.0,MARTIN M,2 - 5,66,AUS,1:06
5,5m shot - Blocked,7.0,4,2,GER,3.0,NOSSEK H,2 - 5,41,GER,0:41
5,Turnover foul,10.0,4,2,GER,3.0,OELER M,2 - 5,1,GER,0:01
5,Steal,6.0,4,2,GER,3.0,GILCHRIST J,2 - 5,1,AUS,0:01
5,Starting goalkeeper,13.0,4,2,GER,4.0,SCHENKEL M,2 - 5,480,GER,8:00
5,Starting goalkeeper,13.0,4,2,GER,4.0,CLARK J,2 - 5,480,AUS,8:00
5,Sprint won possession,11.0,4,2,GER,4.0,HOWDEN R,2 - 5,480,AUS,8:00
5,20 sec. exclusion in centre,4.0,4,2,GER,4.0,REAL J,2 - 5,453,GER,7:33
5,Time-Out,,4,2,GER,4.0,,2 - 5,453,AUS,7:33
5,Action shot - Post,8.0,4,2,GER,4.0,YOUNGER A,2 - 5,431,AUS,7:11
5,Turnover foul,4.0,4,2,GER,4.0,COTTERILL J,2 - 5,406,AUS,6:46
5,Steal,2.0,4,2,GER,4.0,BUKOWSKI E,2 - 5,406,GER,6:46
5,Turnover foul,9.0,4,2,GER,4.0,SWIFT J,2 - 5,362,AUS,6:02
5,Time-Out,,4,2,GER,4.0,,2 - 5,362,GER,6:02
5,5m shot - Saved,10.0,4,2,GER,4.0,OELER M,2 - 5,337,GER,5:37
5,Turnover foul,8.0,4,2,GER,4.0,SCHUELER P,2 - 5,319,GER,5:19
5,Steal,13.0,4,2,GER,4.0,CLARK J,2 - 5,319,AUS,5:19
6,Counter attack - Goal,8.0,4,2,GER,4.0,YOUNGER A,2 - 6,302,AUS,5:02
6,Centre shot - Saved,11.0,4,2,GER,4.0,SCHLOTTERBECK A,2 - 6,276,GER,4:36
6,20 sec. exclusion in field,11.0,4,2,GER,4.0,HOWDEN R,2 - 6,263,AUS,4:23
6,Extra player shot - Goal,6.0,4,3,GER,4.0,JUENGLING M,3 - 6,247,GER,4:07
6,Turnover foul,2.0,4,3,GER,4.0,CAMPBELL R,3 - 6,221,AUS,3:41
6,Steal,7.0,4,3,GER,4.0,NOSSEK H,3 - 6,221,GER,3:41
6,20 sec. exclusion in centre,12.0,4,3,GER,4.0,MILLER W,3 - 6,203,AUS,3:23
6,Centre shot - Goal,4.0,4,4,GER,4.0,REAL J,4 - 6,183,GER,3:03
7,Centre shot - Goal,9.0,4,4,GER,4.0,SWIFT J,4 - 7,154,AUS,2:34
7,5m shot - Saved,6.0,4,4,GER,4.0,JUENGLING M,4 - 7,126,GER,2:06
7,20 sec. exclusion in field,9.0,4,4,GER,4.0,STAMM M,4 - 7,101,GER,1:41
8,Action shot - Goal,4.0,4,4,GER,4.0,COTTERILL J,4 - 8,78,AUS,1:18
8,Turnover foul,12.0,4,4,GER,4.0,EIDNER D,4 - 8,66,GER,1:06
8,Steal,2.0,4,4,GER,4.0,CAMPBELL R,4 - 8,66,AUS,1:06
8,Centre shot - Saved,10.0,4,4,GER,4.0,MARTIN T,4 - 8,37,AUS,0:37
8,Time-Out,,4,4,GER,4.0,,4 - 8,37,GER,0:37
8,Turnover foul,4.0,4,4,GER,4.0,REAL J,4 - 8,12,GER,0:12
8,Steal,6.0,4,4,GER,4.0,GILCHRIST J,4 - 8,12,AUS,0:12
8,5m shot - Saved,4.0,4,4,GER,4.0,COTTERILL J,4 - 8,1,AUS,0:01
0,Starting goalkeeper,1.0,5,0,CRO,1.0,PAVIC J,0 - 0,480,CRO,8:00
0,Starting goalkeeper,13.0,5,0,CRO,1.0,CLARK J,0 - 0,480,AUS,8:00
0,Sprint won possession,11.0,5,0,CRO,1.0,HOWDEN R,0 - 0,480,AUS,8:00
0,5m shot - Missed,11.0,5,0,CRO,1.0,HOWDEN R,0 - 0,451,AUS,7:31
0,Turnover foul,10.0,5,0,CRO,1.0,DOBUD N,0 - 0,423,CRO,7:03
0,5m shot - Saved,7.0,5,0,CRO,1.0,MUSLIM P,0 - 0,368,CRO,6:08
0,Turnover foul,7.0,5,0,CRO,1.0,ROACH A,0 - 0,339,AUS,5:39
0,Steal,7.0,5,0,CRO,1.0,MUSLIM P,0 - 0,339,CRO,5:39
0,Turnover foul,7.0,5,0,CRO,1.0,MUSLIM P,0 - 0,323,CRO,5:23
0,Steal,11.0,5,0,CRO,1.0,HOWDEN R,0 - 0,323,AUS,5:23
0,Action shot - Blocked,2.0,5,0,CRO,1.0,CAMPBELL R,0 - 0,293,AUS,4:53
0,Action shot - Missed,2.0,5,0,CRO,1.0,CAMPBELL R,0 - 0,264,AUS,4:24
0,20 sec. exclusion in centre,8.0,5,0,CRO,1.0,YOUNGER A,0 - 0,245,AUS,4:05
0,Extra player shot - Goal,12.0,5,1,CRO,1.0,OBRADOVIC P,1 - 0,226,CRO,3:46
0,Action shot - Blocked,12.0,5,1,CRO,1.0,MILLER W,1 - 0,198,AUS,3:18
0,Turnover foul,2.0,5,1,CRO,1.0,LONCAR L,1 - 0,169,CRO,2:49
0,Steal,4.0,5,1,CRO,1.0,COTTERILL J,1 - 0,169,AUS,2:49
0,Action shot - Blocked,12.0,5,1,CRO,1.0,MILLER W,1 - 0,140,AUS,2:20
0,Turnover foul,4.0,5,1,CRO,1.0,COTTERILL J,1 - 0,82,AUS,1:22
0,Turnover foul,4.0,5,1,CRO,1.0,PASKVALIN F,1 - 0,58,CRO,0:58
1,Action shot - Goal,12.0,5,1,CRO,1.0,MILLER W,1 - 1,50,AUS,0:50
1,Starting goalkeeper,13.0,5,1,CRO,2.0,CLARK J,1 - 1,480,AUS,8:00
1,Starting goalkeeper,1.0,5,1,CRO,2.0,PAVIC J,1 - 1,480,CRO,8:00
1,Sprint won possession,11.0,5,1,CRO,2.0,SETKA A,1 - 1,480,CRO,8:00
1,Action shot - Goal,9.0,5,2,CRO,2.0,SUKNO S,2 - 1,455,CRO,7:35
1,Turnover foul,9.0,5,2,CRO,2.0,SWIFT J,2 - 1,437,AUS,7:17
1,20 sec. exclusion in centre,2.0,5,2,CRO,2.0,CAMPBELL R,2 - 1,420,AUS,7:00
1,Action shot - Blocked,2.0,5,2,CRO,2.0,CAMPBELL R,2 - 1,362,AUS,6:02
1,Action shot - Blocked,11.0,5,2,CRO,2.0,SETKA A,2 - 1,334,CRO,5:34
1,20 sec. exclusion in field,12.0,5,2,CRO,2.0,OBRADOVIC P,2 - 1,317,CRO,5:17
1,Action shot - Post,8.0,5,2,CRO,2.0,YOUNGER A,2 - 1,288,AUS,4:48
1,Turnover foul,10.0,5,2,CRO,2.0,DOBUD N,2 - 1,260,CRO,4:20
1,Steal,7.0,5,2,CRO,2.0,ROACH A,2 - 1,260,AUS,4:20
1,Action shot - Post,2.0,5,2,CRO,2.0,CAMPBELL R,2 - 1,231,AUS,3:51
1,Action shot - Post,9.0,5,2,CRO,2.0,SUKNO S,2 - 1,205,CRO,3:25
1,Turnover foul,2.0,5,2,CRO,2.0,CAMPBELL R,2 - 1,173,AUS,2:53
1,Steal,3.0,5,2,CRO,2.0,MILAKOVIC I,2 - 1,173,CRO,2:53
1,Action shot - Post,7.0,5,2,CRO,2.0,MUSLIM P,2 - 1,153,CRO,2:33
1,20 sec. exclusion in field,3.0,5,2,CRO,2.0,MILAKOVIC I,2 - 1,130,CRO,2:10
1,Action shot - Saved,2.0,5,2,CRO,2.0,CAMPBELL R,2 - 1,109,AUS,1:49
1,20 sec. exclusion in centre,10.0,5,2,CRO,2.0,DOBUD N,2 - 1,93,CRO,1:33
2,Extra player shot - Goal,7.0,5,2,CRO,2.0,ROACH A,2 - 2,73,AUS,1:13
2,Turnover foul,12.0,5,2,CRO,2.0,OBRADOVIC P,2 - 2,43,CRO,0:43
2,Steal,6.0,5,2,CRO,2.0,GILCHRIST J,2 - 2,43,AUS,0:43
2,Turnover foul,12.0,5,2,CRO,2.0,MILLER W,2 - 2,26,AUS,0:26
2,Turnover foul,12.0,5,2,CRO,2.0,OBRADOVIC P,2 - 2,8,CRO,0:08
2,5m shot - Blocked,8.0,5,2,CRO,2.0,YOUNGER A,2 - 2,1,AUS,0:01
2,Starting goalkeeper,1.0,5,2,CRO,3.0,PAVIC J,2 - 2,480,CRO,8:00
2,Starting goalkeeper,13.0,5,2,CRO,3.0,CLARK J,2 - 2,480,AUS,8:00
2,Sprint won possession,11.0,5,2,CRO,3.0,HOWDEN R,2 - 2,480,AUS,8:00
2,20 sec. exclusion in centre,5.0,5,2,CRO,3.0,POWER N,2 - 2,430,AUS,7:10
2,Action shot - Saved,5.0,5,2,CRO,3.0,JOKOVIC M,2 - 2,408,CRO,6:48
2,5m shot - Saved,12.0,5,2,CRO,3.0,MILLER W,2 - 2,384,AUS,6:24
2,Turnover foul,2.0,5,2,CRO,3.0,CAMPBELL R,2 - 2,378,AUS,6:18
2,Steal,9.0,5,2,CRO,3.0,SUKNO S,2 - 2,378,CRO,6:18
2,Turnover foul,2.0,5,2,CRO,3.0,LONCAR L,2 - 2,351,CRO,5:51
2,Steal,13.0,5,2,CRO,3.0,CLARK J,2 - 2,351,AUS,5:51
2,5m shot - Blocked,10.0,5,2,CRO,3.0,MARTIN T,2 - 2,321,AUS,5:21
2,5m shot - Saved,12.0,5,2,CRO,3.0,OBRADOVIC P,2 - 2,302,CRO,5:02
2,Action shot - Saved,8.0,5,2,CRO,3.0,BUSLJE A,2 - 2,278,CRO,4:38
2,Turnover foul,8.0,5,2,CRO,3.0,YOUNGER A,2 - 2,252,AUS,4:12
2,5m shot - Blocked,9.0,5,2,CRO,3.0,SUKNO S,2 - 2,235,CRO,3:55
2,Centre shot - Saved,2.0,5,2,CRO,3.0,CAMPBELL R,2 - 2,208,AUS,3:28
6,Action shot - Goal,7.0,5,7,CRO,ET2,MUSLIM P,7 - 6,54,CRO,0:54
