Action,CAN,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
5m shot - Saved,1,2.0,5,2,RSA,1.0,PATTERSON G,1 - 2,1,CAN,0:01
Starting goalkeeper,1,1.0,5,2,RSA,2.0,RADENOVIC M,1 - 2,480,CAN,8:00
Starting goalkeeper,1,1.0,5,2,RSA,2.0,LEWIS J,1 - 2,480,RSA,8:00
Sprint won possession,1,11.0,5,2,RSA,2.0,MOLYNEUX N,1 - 2,480,RSA,8:00
Turnover foul,1,10.0,5,2,RSA,2.0,le ROUX P,1 - 2,457,RSA,7:37
Steal,1,4.0,5,2,RSA,2.0,CONSTANTIN-BICARI,1 - 2,457,CAN,7:37
Centre shot - Saved,1,4.0,5,2,RSA,2.0,CONSTANTIN-BICARI,1 - 2,428,CAN,7:08
5m shot - Blocked,1,2.0,5,2,RSA,2.0,le ROUX E,1 - 2,393,RSA,6:33
Centre shot - Saved,1,3.0,5,2,RSA,2.0,CARD D,1 - 2,375,RSA,6:15
Turnover foul,1,7.0,5,2,RSA,2.0,D'SOUZA R,1 - 2,349,CAN,5:49
Steal,1,3.0,5,2,RSA,2.0,CARD D,1 - 2,349,RSA,5:49
20 sec. exclusion in field,1,2.0,5,2,RSA,2.0,le ROUX E,1 - 2,313,RSA,5:13
Time-Out,1,,5,2,RSA,2.0,,1 - 2,313,CAN,5:13
Extra player shot - Saved,1,12.0,5,2,RSA,2.0,THUMWOOD D,1 - 2,300,CAN,5:00
Action shot - Goal,2,4.0,5,2,RSA,2.0,CONSTANTIN-BICARI,2 - 2,289,CAN,4:49
20 sec. exclusion in field,2,10.0,5,2,RSA,2.0,SOLEIMANIPAK A,2 - 2,277,CAN,4:37
Extra player shot - Goal,2,10.0,5,3,RSA,2.0,le ROUX P,2 - 3,264,RSA,4:24
Penalty foul,2,6.0,5,3,RSA,2.0,de CARVALHO J,2 - 3,250,RSA,4:10
Penalty shot - Goal,3,11.0,5,3,RSA,2.0,TORAKIS G,3 - 3,250,CAN,4:10
Turnover foul,3,4.0,5,3,RSA,2.0,BADENHORST N,3 - 3,231,RSA,3:51
20 sec. exclusion in centre,3,6.0,5,3,RSA,2.0,de CARVALHO J,3 - 3,217,RSA,3:37
Extra player shot - Saved,3,2.0,5,3,RSA,2.0,PATTERSON G,3 - 3,198,CAN,3:18
5m shot - Blocked,3,12.0,5,3,RSA,2.0,THUMWOOD D,3 - 3,191,CAN,3:11
Action shot - Saved,3,7.0,5,3,RSA,2.0,RABIE L,3 - 3,164,RSA,2:44
Centre shot - Goal,4,4.0,5,3,RSA,2.0,CONSTANTIN-BICARI,4 - 3,135,CAN,2:15
Turnover foul,4,11.0,5,3,RSA,2.0,MOLYNEUX N,4 - 3,117,RSA,1:57
Steal,4,4.0,5,3,RSA,2.0,CONSTANTIN-BICARI,4 - 3,117,CAN,1:57
Counter attack - Goal,5,4.0,5,3,RSA,2.0,CONSTANTIN-BICARI,5 - 3,110,CAN,1:50
20 sec. exclusion in field,5,9.0,5,3,RSA,2.0,RADOJCIC D,5 - 3,94,CAN,1:34
Extra player shot - Missed,5,10.0,5,3,RSA,2.0,le ROUX P,5 - 3,76,RSA,1:16
5m shot - Missed,5,11.0,5,3,RSA,2.0,TORAKIS G,5 - 3,65,CAN,1:05
5m shot - Saved,5,7.0,5,3,RSA,4.0,RABIE L,5 - 3,264,RSA,4:24
Turnover foul,5,7.0,5,3,RSA,4.0,RABIE L,5 - 3,252,RSA,4:12
Steal,5,10.0,5,3,RSA,4.0,SOLEIMANIPAK A,5 - 3,252,CAN,4:12
Time-Out,5,,5,3,RSA,4.0,,5 - 3,252,CAN,4:12
Goalkeeper substitution,5,13.0,5,3,RSA,4.0,MTHEMBU T,5 - 3,252,RSA,4:12
Turnover foul,5,4.0,5,3,RSA,4.0,CONSTANTIN-BICARI,5 - 3,227,CAN,3:47
20 sec. exclusion in field,5,7.0,5,3,RSA,4.0,D'SOUZA R,5 - 3,210,CAN,3:30
Action shot - Saved,5,8.0,5,3,RSA,4.0,RODDA N,5 - 3,187,RSA,3:07
20 sec. exclusion in centre,5,11.0,5,3,RSA,4.0,TORAKIS G,5 - 3,179,CAN,2:59
Extra player shot - Goal,9,2.0,5,5,RSA,4.0,le ROUX E,9 - 5,165,RSA,2:45
Time-Out,9,,5,5,RSA,2.0,,9 - 5,64,RSA,1:04
20 sec. exclusion in centre,9,6.0,5,5,RSA,2.0,ROBINSON S,9 - 5,43,CAN,0:43
Centre shot - Post,9,8.0,5,5,RSA,2.0,RODDA N,9 - 5,16,RSA,0:16
Turnover foul,9,10.0,5,5,RSA,2.0,SOLEIMANIPAK A,9 - 5,1,CAN,0:01
Steal,9,5.0,5,5,RSA,2.0,BROWN C,9 - 5,1,RSA,0:01
Starting goalkeeper,9,1.0,5,5,RSA,3.0,RADENOVIC M,9 - 5,480,CAN,8:00
Starting goalkeeper,9,1.0,5,5,RSA,3.0,LEWIS J,9 - 5,480,RSA,8:00
Sprint won possession,9,10.0,5,5,RSA,3.0,SOLEIMANIPAK A,9 - 5,480,CAN,8:00
Turnover foul,9,9.0,5,5,RSA,3.0,RADOJCIC D,9 - 5,459,CAN,7:39
Steal,9,11.0,5,5,RSA,3.0,MOLYNEUX N,9 - 5,459,RSA,7:39
5m shot - Saved,9,2.0,5,5,RSA,3.0,le ROUX E,9 - 5,431,RSA,7:11
20 sec. exclusion in field,9,5.0,5,5,RSA,3.0,BROWN C,9 - 5,409,RSA,6:49
Extra player shot - Goal,6,9.0,5,3,RSA,3.0,RADOJCIC D,6 - 3,401,CAN,6:41
20 sec. exclusion in field,6,5.0,5,3,RSA,3.0,HALAJIAN M,6 - 3,389,CAN,6:29
20 sec. exclusion in field,6,6.0,5,3,RSA,3.0,ROBINSON S,6 - 3,367,CAN,6:07
Extra player shot - Post,6,8.0,5,3,RSA,3.0,RODDA N,6 - 3,353,RSA,5:53
Centre shot - Saved,6,4.0,5,3,RSA,3.0,CONSTANTIN-BICARI,6 - 3,333,CAN,5:33
5m shot - Saved,6,4.0,5,3,RSA,3.0,BADENHORST N,6 - 3,303,RSA,5:03
20 sec. exclusion in centre,6,4.0,5,3,RSA,3.0,BADENHORST N,6 - 3,278,RSA,4:38
Turnover foul,6,10.0,5,3,RSA,3.0,SOLEIMANIPAK A,6 - 3,274,CAN,4:34
Turnover foul,6,11.0,5,3,RSA,3.0,MOLYNEUX N,6 - 3,261,RSA,4:21
Steal,6,5.0,5,3,RSA,3.0,HALAJIAN M,6 - 3,261,CAN,4:21
Counter attack - Saved,6,4.0,5,3,RSA,3.0,CONSTANTIN-BICARI,6 - 3,248,CAN,4:08
Turnover foul,6,2.0,5,3,RSA,3.0,le ROUX E,6 - 3,225,RSA,3:45
Steal,6,7.0,5,3,RSA,3.0,D'SOUZA R,6 - 3,225,CAN,3:45
Action shot - Saved,6,4.0,5,3,RSA,3.0,CONSTANTIN-BICARI,6 - 3,193,CAN,3:13
Action shot - Saved,6,5.0,5,3,RSA,3.0,HALAJIAN M,6 - 3,174,CAN,2:54
Centre shot - Saved,6,4.0,5,3,RSA,3.0,CONSTANTIN-BICARI,6 - 3,155,CAN,2:35
20 sec. exclusion in centre,6,6.0,5,3,RSA,3.0,de CARVALHO J,6 - 3,144,RSA,2:24
Exclusion with substitution,6,6.0,5,3,RSA,3.0,de CARVALHO J,6 - 3,144,RSA,2:24
Time-Out,6,,5,3,RSA,3.0,,6 - 3,144,CAN,2:24
Extra player shot - Goal,7,7.0,5,3,RSA,3.0,D'SOUZA R,7 - 3,131,CAN,2:11
Turnover foul,7,10.0,5,3,RSA,3.0,le ROUX P,7 - 3,118,RSA,1:58
Steal,7,8.0,5,3,RSA,3.0,LAPINS D,7 - 3,118,CAN,1:58
Double exclusion,7,2.0,5,3,RSA,3.0,le ROUX E,7 - 3,109,RSA,1:49
Double exclusion,7,7.0,5,3,RSA,3.0,D'SOUZA R,7 - 3,109,CAN,1:49
Turnover foul,7,8.0,5,3,RSA,3.0,LAPINS D,7 - 3,99,CAN,1:39
Turnover foul,7,3.0,5,3,RSA,3.0,CARD D,7 - 3,76,RSA,1:16
Action shot - Saved,7,7.0,5,3,RSA,3.0,D'SOUZA R,7 - 3,51,CAN,0:51
Time-Out,7,,5,3,RSA,3.0,,7 - 3,51,RSA,0:51
Turnover foul,7,7.0,5,3,RSA,3.0,RABIE L,7 - 3,45,RSA,0:45
Steal,7,11.0,5,3,RSA,3.0,TORAKIS G,7 - 3,45,CAN,0:45
Action shot - Saved,7,11.0,5,3,RSA,3.0,TORAKIS G,7 - 3,29,CAN,0:29
20 sec. exclusion in field,7,6.0,5,3,RSA,3.0,ROBINSON S,7 - 3,14,CAN,0:14
Exclusion with substitution,7,6.0,5,3,RSA,3.0,ROBINSON S,7 - 3,14,CAN,0:14
Extra player shot - Goal,7,9.0,5,4,RSA,3.0,WHYTE D,7 - 4,1,RSA,0:01
Starting goalkeeper,7,1.0,5,4,RSA,4.0,RADENOVIC M,7 - 4,480,CAN,8:00
Starting goalkeeper,7,1.0,5,4,RSA,4.0,LEWIS J,7 - 4,480,RSA,8:00
Sprint won possession,7,10.0,5,4,RSA,4.0,SOLEIMANIPAK A,7 - 4,480,CAN,8:00
20 sec. exclusion in centre,7,7.0,5,4,RSA,4.0,RABIE L,7 - 4,455,RSA,7:35
Extra player shot - Post,7,8.0,5,4,RSA,4.0,LAPINS D,7 - 4,430,CAN,7:10
Centre shot - Goal,8,4.0,5,4,RSA,4.0,CONSTANTIN-BICARI,8 - 4,418,CAN,6:58
Turnover foul,8,10.0,5,4,RSA,4.0,le ROUX P,8 - 4,399,RSA,6:39
Steal,8,9.0,5,4,RSA,4.0,RADOJCIC D,8 - 4,399,CAN,6:39
Action shot - Goal,9,10.0,5,4,RSA,4.0,SOLEIMANIPAK A,9 - 4,372,CAN,6:12
Penalty foul,9,10.0,5,4,RSA,4.0,SOLEIMANIPAK A,9 - 4,347,CAN,5:47
Penalty shot - Saved,9,10.0,5,4,RSA,4.0,le ROUX P,9 - 4,347,RSA,5:47
Action shot - Missed,9,12.0,5,4,RSA,4.0,THUMWOOD D,9 - 4,322,CAN,5:22
Turnover foul,9,9.0,5,4,RSA,4.0,WHYTE D,9 - 4,307,RSA,5:07
Steal,9,4.0,5,4,RSA,4.0,CONSTANTIN-BICARI,9 - 4,307,CAN,5:07
Action shot - Missed,9,4.0,5,4,RSA,4.0,CONSTANTIN-BICARI,9 - 4,280,CAN,4:40
5m shot - Missed,9,11.0,5,4,RSA,4.0,TORAKIS G,9 - 4,140,CAN,2:20
Turnover foul,9,10.0,5,4,RSA,4.0,le ROUX P,9 - 4,122,RSA,2:02
Turnover foul,9,7.0,5,4,RSA,4.0,D'SOUZA R,9 - 4,119,CAN,1:59
20 sec. exclusion in field,9,8.0,5,4,RSA,4.0,LAPINS D,9 - 4,118,CAN,1:58
Action shot - Saved,9,12.0,5,4,RSA,4.0,OLVER R,9 - 4,89,RSA,1:29
5m shot - Missed,9,5.0,5,4,RSA,4.0,HALAJIAN M,9 - 4,63,CAN,1:03
Centre shot - Goal,9,3.0,5,6,RSA,4.0,CARD D,9 - 6,47,RSA,0:47
5m shot - Missed,9,11.0,5,6,RSA,4.0,TORAKIS G,9 - 6,18,CAN,0:18
5m shot - Post,9,5.0,5,6,RSA,4.0,BROWN C,9 - 6,3,RSA,0:03
