Action,CAN,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Starting goalkeeper,4,1.0,6,7,ESP,3.0,ESTER RAMOS L,4 - 7,480,ESP,8:00
Sprint won possession,4,3.0,6,7,ESP,3.0,ESPAR LLAQUET A,4 - 7,480,ESP,8:00
Action shot - Goal,4,11.0,6,8,ESP,3.0,GUAL ROVIROSA A,4 - 8,456,ESP,7:36
Action shot - Goal,5,4.0,6,8,ESP,3.0,WRIGHT E,5 - 8,431,CAN,7:11
Action shot - Goal,5,2.0,6,9,ESP,3.0,BACH PASCUAL M,5 - 9,407,ESP,6:47
Turnover foul,5,2.0,6,9,ESP,3.0,ALOGBO K,5 - 9,391,CAN,6:31
Steal,5,4.0,6,9,ESP,3.0,ORTIZ MUNOZ B,5 - 9,391,ESP,6:31
20 sec. exclusion in centre,5,9.0,6,9,ESP,3.0,McKELVEY H,5 - 9,365,CAN,6:05
Action shot - Post,5,6.0,6,9,ESP,3.0,LLORET GOMEZ H,5 - 9,336,ESP,5:36
Action shot - Post,5,10.0,6,9,ESP,3.0,ROBINSON C,5 - 9,310,CAN,5:10
20 sec. exclusion in centre,5,5.0,6,9,ESP,3.0,ORTIZ REYES M,5 - 9,309,ESP,5:09
Centre shot - Saved,5,2.0,6,9,ESP,3.0,ALOGBO K,5 - 9,285,CAN,4:45
Turnover foul,5,10.0,6,9,ESP,3.0,CRESPI BARRIGA P,5 - 9,261,ESP,4:21
Steal,5,10.0,6,9,ESP,3.0,ROBINSON C,5 - 9,261,CAN,4:21
Turnover foul,5,2.0,6,9,ESP,3.0,ALOGBO K,5 - 9,235,CAN,3:55
Action shot - Blocked,5,3.0,6,9,ESP,3.0,ESPAR LLAQUET A,5 - 9,210,ESP,3:30
20 sec. exclusion in centre,5,4.0,6,9,ESP,3.0,ORTIZ MUNOZ B,5 - 9,200,ESP,3:20
Extra player shot - Goal,6,12.0,6,9,ESP,3.0,FOURNIER S,6 - 9,184,CAN,3:04
5m shot - Saved,6,4.0,6,9,ESP,3.0,ORTIZ MUNOZ B,6 - 9,163,ESP,2:43
Action shot - Saved,6,12.0,6,9,ESP,3.0,LEITON ARRONES P,6 - 9,148,ESP,2:28
Turnover foul,6,12.0,6,9,ESP,3.0,FOURNIER S,6 - 9,118,CAN,1:58
Steal,6,3.0,6,9,ESP,3.0,ESPAR LLAQUET A,6 - 9,118,ESP,1:58
Turnover foul,6,7.0,6,9,ESP,3.0,ESPAR LLAQUET C,6 - 9,88,ESP,1:28
Steal,6,6.0,6,9,ESP,3.0,CHRISTMAS K,6 - 9,88,CAN,1:28
Turnover foul,6,6.0,6,9,ESP,3.0,CHRISTMAS K,6 - 9,73,CAN,1:13
Steal,6,4.0,6,9,ESP,3.0,ORTIZ MUNOZ B,6 - 9,73,ESP,1:13
Action shot - Blocked,6,3.0,6,9,ESP,3.0,ESPAR LLAQUET A,6 - 9,59,ESP,0:59
20 sec. exclusion in centre,6,7.0,6,9,ESP,3.0,ESPAR LLAQUET C,6 - 9,32,ESP,0:32
Time-Out,6,,6,9,ESP,3.0,,6 - 9,32,CAN,0:32
Action shot - Saved,6,7.0,6,9,ESP,3.0,BEKHAZI J,6 - 9,9,CAN,0:09
Time-Out,6,,6,9,ESP,3.0,,6 - 9,9,ESP,0:09
5m shot - Saved,6,9.0,6,9,ESP,3.0,FORCA ARIZA J,6 - 9,4,ESP,0:04
Starting goalkeeper,6,1.0,6,9,ESP,4.0,GAUDREAULT J,6 - 9,480,CAN,8:00
Starting goalkeeper,6,1.0,6,9,ESP,4.0,ESTER RAMOS L,6 - 9,480,ESP,8:00
Sprint won possession,6,6.0,6,9,ESP,4.0,CHRISTMAS K,6 - 9,480,CAN,8:00
Action shot - Goal,7,12.0,6,9,ESP,4.0,FOURNIER S,7 - 9,453,CAN,7:33
20 sec. exclusion in centre,7,11.0,6,9,ESP,4.0,McKEE K,7 - 9,426,CAN,7:06
Action shot - Goal,7,11.0,6,10,ESP,4.0,GUAL ROVIROSA A,7 - 10,414,ESP,6:54
Turnover foul,7,11.0,6,10,ESP,4.0,McKEE K,7 - 10,394,CAN,6:34
Steal,7,7.0,6,10,ESP,4.0,ESPAR LLAQUET C,7 - 10,394,ESP,6:34
Turnover foul,7,10.0,6,10,ESP,4.0,CRESPI BARRIGA P,7 - 10,367,ESP,6:07
5m shot - Missed,7,12.0,6,10,ESP,4.0,FOURNIER S,7 - 10,343,CAN,5:43
Turnover foul,7,3.0,6,10,ESP,4.0,ESPAR LLAQUET A,7 - 10,314,ESP,5:14
Action shot - Goal,8,6.0,6,10,ESP,4.0,CHRISTMAS K,8 - 10,298,CAN,4:58
Turnover foul,8,2.0,6,10,ESP,4.0,ALOGBO K,8 - 10,259,CAN,4:19
Centre shot - Saved,8,12.0,6,10,ESP,4.0,LEITON ARRONES P,8 - 10,245,ESP,4:05
Action shot - Goal,9,5.0,6,10,ESP,4.0,EGGENS M,9 - 10,228,CAN,3:48
20 sec. exclusion in centre,9,9.0,6,10,ESP,4.0,McKELVEY H,9 - 10,207,CAN,3:27
Extra player shot - Goal,9,4.0,6,11,ESP,4.0,ORTIZ MUNOZ B,9 - 11,199,ESP,3:19
5m shot - Saved,9,11.0,6,11,ESP,4.0,McKEE K,9 - 11,170,CAN,2:50
Action shot - Saved,9,6.0,6,11,ESP,4.0,CHRISTMAS K,9 - 11,155,CAN,2:35
Centre shot - Saved,9,2.0,6,11,ESP,4.0,BACH PASCUAL M,9 - 11,125,ESP,2:05
Action shot - Post,9,12.0,6,11,ESP,4.0,FOURNIER S,9 - 11,113,CAN,1:53
5m shot - Saved,9,4.0,6,11,ESP,4.0,ORTIZ MUNOZ B,9 - 11,87,ESP,1:27
5m shot - Missed,9,6.0,6,11,ESP,4.0,CHRISTMAS K,9 - 11,68,CAN,1:08
Centre shot - Goal,9,4.0,6,12,ESP,4.0,ORTIZ MUNOZ B,9 - 12,39,ESP,0:39
Penalty foul,9,2.0,6,12,ESP,4.0,BACH PASCUAL M,9 - 12,28,ESP,0:28
Penalty shot - Saved,9,6.0,6,12,ESP,4.0,CHRISTMAS K,9 - 12,28,CAN,0:28
20 sec. exclusion in centre,9,6.0,6,12,ESP,4.0,LLORET GOMEZ H,9 - 12,23,ESP,0:23
Action shot - Saved,9,5.0,6,12,ESP,4.0,EGGENS M,9 - 12,16,CAN,0:16
Time-Out,9,,6,12,ESP,4.0,,9 - 12,13,ESP,0:13
Action shot - Goal,10,6.0,6,12,ESP,4.0,CHRISTMAS K,10 - 12,3,CAN,0:03
Starting goalkeeper,0,13.0,7,0,RUS,1.0,KARNAUKH A,0 - 0,480,RUS,8:00
Starting goalkeeper,0,1.0,7,0,RUS,1.0,GAUDREAULT J,0 - 0,480,CAN,8:00
Sprint won possession,0,7.0,7,0,RUS,1.0,SERZHANTOVA A,0 - 0,480,RUS,8:00
Centre shot - Post,0,8.0,7,0,RUS,1.0,SIMANOVICH A,0 - 0,463,RUS,7:43
20 sec. exclusion in centre,0,10.0,7,0,RUS,1.0,TOLKUNOVA T,0 - 0,437,RUS,7:17
Extra player shot - Saved,0,12.0,7,0,RUS,1.0,FOURNIER S,0 - 0,417,CAN,6:57
Action shot - Goal,1,7.0,7,0,RUS,1.0,BEKHAZI J,0 - 1,391,CAN,6:31
Action shot - Post,1,6.0,7,0,RUS,1.0,GORBUNOVA O,0 - 1,370,RUS,6:10
Turnover foul,1,4.0,7,0,RUS,1.0,WRIGHT E,0 - 1,352,CAN,5:52
Turnover foul,1,3.0,7,0,RUS,1.0,PROKOFYEVA E,0 - 1,352,RUS,5:52
20 sec. exclusion in centre,1,5.0,7,0,RUS,1.0,BORISOVA M,0 - 1,331,RUS,5:31
Extra player shot - Goal,2,9.0,7,0,RUS,1.0,McKELVEY H,0 - 2,315,CAN,5:15
Centre shot - Goal,2,3.0,7,1,RUS,1.0,PROKOFYEVA E,1 - 2,297,RUS,4:57
Centre shot - Saved,2,2.0,7,1,RUS,1.0,ALOGBO K,1 - 2,284,CAN,4:44
Centre shot - Goal,2,9.0,7,2,RUS,1.0,TIMOFEEVA A,2 - 2,263,RUS,4:23
Turnover foul,2,9.0,7,2,RUS,1.0,McKELVEY H,2 - 2,237,CAN,3:57
Steal,2,3.0,7,2,RUS,1.0,PROKOFYEVA E,2 - 2,237,RUS,3:57
20 sec. exclusion in field,2,6.0,7,2,RUS,1.0,CHRISTMAS K,2 - 2,231,CAN,3:51
Time-Out,2,,7,2,RUS,1.0,,2 - 2,231,RUS,3:51
Turnover foul,2,6.0,7,2,RUS,1.0,GORBUNOVA O,2 - 2,217,RUS,3:37
Steal,2,7.0,7,2,RUS,1.0,BEKHAZI J,2 - 2,217,CAN,3:37
Penalty foul,2,6.0,7,2,RUS,1.0,GORBUNOVA O,2 - 2,191,RUS,3:11
Penalty shot - Goal,3,5.0,7,2,RUS,1.0,EGGENS M,2 - 3,191,CAN,3:11
Action shot - Post,3,11.0,7,2,RUS,1.0,IVANOVA E,2 - 3,173,RUS,2:53
Turnover foul,3,6.0,7,2,RUS,1.0,CHRISTMAS K,2 - 3,165,CAN,2:45
Action shot - Goal,3,12.0,7,3,RUS,1.0,RYZHKOVA D,3 - 3,149,RUS,2:29
Turnover foul,3,10.0,7,3,RUS,1.0,ROBINSON C,3 - 3,132,CAN,2:12
Steal,3,12.0,7,3,RUS,1.0,RYZHKOVA D,3 - 3,132,RUS,2:12
Counter attack - Blocked,3,3.0,7,3,RUS,1.0,PROKOFYEVA E,3 - 3,122,RUS,2:02
Turnover foul,3,4.0,7,3,RUS,1.0,KARIMOVA E,3 - 3,110,RUS,1:50
Steal,3,11.0,7,3,RUS,1.0,McKEE K,3 - 3,110,CAN,1:50
5m shot - Saved,3,11.0,7,3,RUS,1.0,McKEE K,3 - 3,88,CAN,1:28
Turnover foul,3,4.0,7,3,RUS,1.0,KARIMOVA E,3 - 3,67,RUS,1:07
Steal,3,4.0,7,3,RUS,1.0,WRIGHT E,3 - 3,67,CAN,1:07
Time-Out,3,,7,3,RUS,1.0,,3 - 3,66,CAN,1:06
5m shot - Saved,3,5.0,7,3,RUS,1.0,EGGENS M,3 - 3,55,CAN,0:55
5m shot - Saved,3,8.0,7,3,RUS,1.0,SIMANOVICH A,3 - 3,30,RUS,0:30
Centre shot - Saved,3,4.0,7,3,RUS,1.0,WRIGHT E,3 - 3,3,CAN,0:03
5m shot - Saved,3,13.0,7,3,RUS,1.0,KARNAUKH A,3 - 3,1,RUS,0:01
Starting goalkeeper,3,13.0,7,3,RUS,2.0,KARNAUKH A,3 - 3,480,RUS,8:00
Starting goalkeeper,3,1.0,7,3,RUS,2.0,GAUDREAULT J,3 - 3,480,CAN,8:00
Sprint won possession,3,12.0,7,3,RUS,2.0,RYZHKOVA D,3 - 3,480,RUS,8:00
Turnover foul,3,8.0,7,3,RUS,2.0,SIMANOVICH A,3 - 3,463,RUS,7:43
Steal,3,5.0,7,3,RUS,2.0,EGGENS M,3 - 3,463,CAN,7:43
20 sec. exclusion in field,3,10.0,7,3,RUS,2.0,TOLKUNOVA T,3 - 3,462,RUS,7:42
Action shot - Missed,3,5.0,7,3,RUS,2.0,EGGENS M,3 - 3,437,CAN,7:17
Action shot - Goal,3,12.0,7,4,RUS,2.0,RYZHKOVA D,4 - 3,410,RUS,6:50
Action shot - Goal,4,4.0,7,4,RUS,2.0,WRIGHT E,4 - 4,384,CAN,6:24
5m shot - Goal,4,5.0,7,5,RUS,2.0,BORISOVA M,5 - 4,368,RUS,6:08
Turnover foul,4,8.0,7,5,RUS,2.0,LEMAY-LAVOIE E,5 - 4,339,CAN,5:39
Steal,4,9.0,7,5,RUS,2.0,TIMOFEEVA A,5 - 4,339,RUS,5:39
Centre shot - Saved,4,9.0,7,5,RUS,2.0,TIMOFEEVA A,5 - 4,316,RUS,5:16
Action shot - Saved,4,4.0,7,5,RUS,2.0,WRIGHT E,5 - 4,296,CAN,4:56
5m shot - Missed,4,3.0,7,5,RUS,2.0,PROKOFYEVA E,5 - 4,269,RUS,4:29
20 sec. exclusion in centre,4,11.0,7,5,RUS,2.0,IVANOVA E,5 - 4,243,RUS,4:03
Time-Out,4,,7,5,RUS,2.0,,5 - 4,243,CAN,4:03
Extra player shot - Saved,4,6.0,7,5,RUS,2.0,CHRISTMAS K,5 - 4,227,CAN,3:47
Turnover foul,4,5.0,7,5,RUS,2.0,BORISOVA M,5 - 4,198,RUS,3:18
Steal,4,2.0,7,5,RUS,2.0,ALOGBO K,5 - 4,198,CAN,3:18
Turnover foul,4,6.0,7,5,RUS,2.0,CHRISTMAS K,5 - 4,177,CAN,2:57
20 sec. exclusion in field,4,9.0,7,5,RUS,2.0,McKELVEY H,5 - 4,168,CAN,2:48
5m shot - Saved,4,5.0,7,5,RUS,4.0,EGGENS M,5 - 4,327,CAN,5:27
20 sec. exclusion in centre,4,10.0,7,5,RUS,4.0,ROBINSON C,5 - 4,306,CAN,5:06
Action shot - Post,4,3.0,7,5,RUS,4.0,PROKOFYEVA E,5 - 4,283,RUS,4:43
Turnover foul,4,2.0,7,5,RUS,4.0,ALOGBO K,5 - 4,260,CAN,4:20
Centre shot - Goal,8,5.0,7,10,RUS,4.0,BORISOVA M,10 - 8,233,RUS,3:53
20 sec. exclusion in centre,8,2.0,7,10,RUS,4.0,VAKHITOVA V,10 - 8,218,RUS,3:38
Extra player shot - Saved,8,9.0,7,10,RUS,4.0,McKELVEY H,10 - 8,207,CAN,3:27
5m shot - Missed,8,6.0,7,10,RUS,4.0,GORBUNOVA O,10 - 8,175,RUS,2:55
Centre shot - Post,8,10.0,7,10,RUS,4.0,ROBINSON C,10 - 8,149,CAN,2:29
Turnover foul,8,11.0,7,10,RUS,4.0,IVANOVA E,10 - 8,124,RUS,2:04
Turnover foul,8,5.0,7,10,RUS,4.0,EGGENS M,10 - 8,109,CAN,1:49
Steal,8,13.0,7,10,RUS,4.0,KARNAUKH A,10 - 8,109,RUS,1:49
Centre shot - Saved,8,10.0,7,10,RUS,4.0,ROBINSON C,10 - 8,70,CAN,1:10
Time-Out,8,,7,10,RUS,2.0,,10 - 8,168,RUS,2:48
Extra player shot - Goal,4,3.0,7,6,RUS,2.0,PROKOFYEVA E,6 - 4,150,RUS,2:30
Goalkeeper substitution,4,13.0,7,6,RUS,2.0,HAGE Y,6 - 4,150,CAN,2:30
20 sec. exclusion in field,4,12.0,7,6,RUS,2.0,RYZHKOVA D,6 - 4,140,RUS,2:20
Extra player shot - Goal,5,5.0,7,6,RUS,2.0,EGGENS M,6 - 5,125,CAN,2:05
Turnover foul,5,7.0,7,6,RUS,2.0,SERZHANTOVA A,6 - 5,96,RUS,1:36
Steal,5,6.0,7,6,RUS,2.0,CHRISTMAS K,6 - 5,96,CAN,1:36
Turnover foul,5,5.0,7,6,RUS,2.0,EGGENS M,6 - 5,73,CAN,1:13
Centre shot - Saved,5,8.0,7,6,RUS,2.0,SIMANOVICH A,6 - 5,55,RUS,0:55
20 sec. exclusion in field,5,12.0,7,6,RUS,2.0,RYZHKOVA D,6 - 5,42,RUS,0:42
Turnover foul,5,10.0,7,6,RUS,2.0,ROBINSON C,6 - 5,24,CAN,0:24
20 sec. exclusion in field,5,6.0,7,6,RUS,2.0,CHRISTMAS K,6 - 5,10,CAN,0:10
Extra player shot - Goal,5,7.0,7,7,RUS,2.0,SERZHANTOVA A,7 - 5,1,RUS,0:01
Starting goalkeeper,5,13.0,7,7,RUS,3.0,KARNAUKH A,7 - 5,480,RUS,8:00
Starting goalkeeper,5,13.0,7,7,RUS,3.0,HAGE Y,7 - 5,480,CAN,8:00
Sprint won possession,5,6.0,7,7,RUS,3.0,GORBUNOVA O,7 - 5,480,RUS,8:00
Action shot - Blocked,5,6.0,7,7,RUS,3.0,GORBUNOVA O,7 - 5,453,RUS,7:33
Action shot - Saved,5,5.0,7,7,RUS,3.0,EGGENS M,7 - 5,433,CAN,7:13
Action shot - Post,5,11.0,7,7,RUS,3.0,IVANOVA E,7 - 5,407,RUS,6:47
20 sec. exclusion in field,5,8.0,7,7,RUS,3.0,SIMANOVICH A,7 - 5,400,RUS,6:40
Turnover foul,5,4.0,7,7,RUS,3.0,WRIGHT E,7 - 5,375,CAN,6:15
Steal,5,10.0,7,7,RUS,3.0,TOLKUNOVA T,7 - 5,375,RUS,6:15
Counter attack - Goal,5,4.0,7,8,RUS,3.0,KARIMOVA E,8 - 5,364,RUS,6:04
Turnover foul,5,9.0,7,8,RUS,3.0,McKELVEY H,8 - 5,337,CAN,5:37
Steal,5,3.0,7,8,RUS,3.0,PROKOFYEVA E,8 - 5,337,RUS,5:37
5m shot - Blocked,5,3.0,7,8,RUS,3.0,PROKOFYEVA E,8 - 5,308,RUS,5:08
5m shot - Saved,5,12.0,7,8,RUS,3.0,FOURNIER S,8 - 5,289,CAN,4:49
5m shot - Missed,5,12.0,7,8,RUS,3.0,RYZHKOVA D,8 - 5,260,RUS,4:20
Action shot - Post,5,6.0,7,8,RUS,3.0,CHRISTMAS K,8 - 5,239,CAN,3:59
Action shot - Goal,5,7.0,7,9,RUS,3.0,SERZHANTOVA A,9 - 5,213,RUS,3:33
20 sec. exclusion in centre,5,10.0,7,9,RUS,3.0,TOLKUNOVA T,9 - 5,201,RUS,3:21
Exclusion with substitution,5,10.0,7,9,RUS,3.0,TOLKUNOVA T,9 - 5,201,RUS,3:21
Extra player shot - Post,5,5.0,7,9,RUS,3.0,EGGENS M,9 - 5,190,CAN,3:10
Action shot - Blocked,5,12.0,7,9,RUS,3.0,RYZHKOVA D,9 - 5,165,RUS,2:45
5m shot - Saved,5,6.0,7,9,RUS,3.0,GORBUNOVA O,9 - 5,146,RUS,2:26
20 sec. exclusion in field,5,2.0,7,9,RUS,3.0,VAKHITOVA V,9 - 5,144,RUS,2:24
Time-Out,5,,7,9,RUS,3.0,,9 - 5,144,CAN,2:24
Extra player shot - Goal,6,4.0,7,9,RUS,3.0,WRIGHT E,9 - 6,133,CAN,2:13
5m shot - Saved,6,5.0,7,9,RUS,3.0,BORISOVA M,9 - 6,104,RUS,1:44
Penalty foul,6,5.0,7,9,RUS,3.0,BORISOVA M,9 - 6,90,RUS,1:30
Yellow card,6,,7,9,RUS,3.0,Team Official,9 - 6,90,RUS,1:30
Penalty shot - Goal,7,4.0,7,9,RUS,3.0,WRIGHT E,9 - 7,90,CAN,1:30
20 sec. exclusion in field,7,6.0,7,9,RUS,3.0,CHRISTMAS K,9 - 7,76,CAN,1:16
Exclusion with substitution,7,6.0,7,9,RUS,3.0,CHRISTMAS K,9 - 7,76,CAN,1:16
Time-Out,7,,7,9,RUS,3.0,,9 - 7,76,RUS,1:16
Centre shot - Missed,7,11.0,7,9,RUS,3.0,IVANOVA E,9 - 7,52,RUS,0:52
20 sec. exclusion in centre,7,11.0,7,9,RUS,3.0,IVANOVA E,9 - 7,36,RUS,0:36
Extra player shot - Missed,7,12.0,7,9,RUS,3.0,FOURNIER S,9 - 7,21,CAN,0:21
5m shot - Missed,7,3.0,7,9,RUS,3.0,PROKOFYEVA E,9 - 7,1,RUS,0:01
Starting goalkeeper,7,13.0,7,9,RUS,4.0,KARNAUKH A,9 - 7,480,RUS,8:00
Starting goalkeeper,7,1.0,7,9,RUS,4.0,GAUDREAULT J,9 - 7,480,CAN,8:00
Sprint won possession,7,6.0,7,9,RUS,4.0,GORBUNOVA O,9 - 7,480,RUS,8:00
20 sec. exclusion in field,7,7.0,7,9,RUS,4.0,BEKHAZI J,9 - 7,463,CAN,7:43
Yellow card,7,,7,9,RUS,4.0,Team Official,9 - 7,457,CAN,7:37
Extra player shot - Blocked,7,8.0,7,9,RUS,4.0,SIMANOVICH A,9 - 7,447,RUS,7:27
20 sec. exclusion in field,7,6.0,7,9,RUS,4.0,GORBUNOVA O,9 - 7,426,RUS,7:06
Extra player shot - Missed,7,4.0,7,9,RUS,4.0,WRIGHT E,9 - 7,414,CAN,6:54
Turnover foul,7,5.0,7,9,RUS,4.0,BORISOVA M,9 - 7,390,RUS,6:30
20 sec. exclusion in field,7,8.0,7,9,RUS,4.0,SIMANOVICH A,9 - 7,373,RUS,6:13
Extra player shot - Goal,8,5.0,7,9,RUS,4.0,EGGENS M,9 - 8,369,CAN,6:09
5m shot - Missed,8,5.0,7,9,RUS,4.0,BORISOVA M,9 - 8,349,RUS,5:49
5m shot - Missed,8,4.0,7,9,RUS,4.0,KARIMOVA E,9 - 8,40,RUS,0:40
Time-Out,8,,7,9,RUS,4.0,,9 - 8,40,CAN,0:40
Turnover foul,8,10.0,7,9,RUS,4.0,ROBINSON C,9 - 8,34,CAN,0:34
20 sec. exclusion in field,8,10.0,7,9,RUS,4.0,ROBINSON C,9 - 8,34,CAN,0:34
Exclusion with substitution,8,10.0,7,9,RUS,4.0,ROBINSON C,9 - 8,34,CAN,0:34
Time-Out,8,,7,9,RUS,4.0,,9 - 8,34,RUS,0:34
Extra player shot - Goal,8,12.0,7,11,RUS,4.0,RYZHKOVA D,11 - 8,15,RUS,0:15
Penalty foul,8,2.0,7,11,RUS,4.0,VAKHITOVA V,11 - 8,2,RUS,0:02
Exclusion with substitution,8,2.0,7,11,RUS,4.0,VAKHITOVA V,11 - 8,2,RUS,0:02
Double exclusion,8,5.0,7,11,RUS,4.0,BORISOVA M,11 - 8,2,RUS,0:02
Double exclusion,8,2.0,7,11,RUS,4.0,ALOGBO K,11 - 8,2,CAN,0:02
Exclusion with substitution,8,5.0,7,11,RUS,4.0,BORISOVA M,11 - 8,2,RUS,0:02
Penalty shot - Goal,9,5.0,7,11,RUS,4.0,EGGENS M,11 - 9,2,CAN,0:02
