Action,Cap,ESP,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
5m shot - Missed,5.0,2,5,2,ITA,1.0,MOLINA G,2 - 2,33,ESP,0:33
Turnover foul,11.0,2,5,2,ITA,1.0,AICARDI M,2 - 2,15,ITA,0:15
Turnover foul,10.0,2,5,2,ITA,1.0,PERRONE F,2 - 2,2,ESP,0:02
Steal,4.0,2,5,2,ITA,1.0,FIGLIOLI P,2 - 2,2,ITA,0:02
Starting goalkeeper,1.0,2,5,2,ITA,2.0,AGUILAR I,2 - 2,480,ESP,8:00
Starting goalkeeper,1.0,2,5,2,ITA,2.0,TEMPESTI S,2 - 2,480,ITA,8:00
Sprint won possession,4.0,2,5,2,ITA,2.0,FIGLIOLI P,2 - 2,480,ITA,8:00
Turnover foul,11.0,2,5,2,ITA,2.0,AICARDI M,2 - 2,451,ITA,7:31
Steal,12.0,2,5,2,ITA,2.0,GARCIA X,2 - 2,451,ESP,7:31
5m shot - Saved,12.0,2,5,2,ITA,2.0,GARCIA X,2 - 2,422,ESP,7:02
Action shot - Blocked,6.0,2,5,2,ITA,2.0,FELUGO M,2 - 2,397,ITA,6:37
Double exclusion,11.0,2,5,2,ITA,2.0,AICARDI M,2 - 2,395,ITA,6:35
Double exclusion,6.0,2,5,2,ITA,2.0,MINGUELL M,2 - 2,395,ESP,6:35
Turnover foul,7.0,2,5,2,ITA,2.0,SZIRANYI B,2 - 2,382,ESP,6:22
Centre shot - Post,12.0,2,5,2,ITA,2.0,NAPOLITANO C,2 - 2,366,ITA,6:06
5m shot - Blocked,10.0,2,5,2,ITA,2.0,PERRONE F,2 - 2,337,ESP,5:37
Turnover foul,7.0,2,5,2,ITA,2.0,SZIRANYI B,2 - 2,308,ESP,5:08
Steal,3.0,2,5,2,ITA,2.0,GITTO N,2 - 2,308,ITA,5:08
20 sec. exclusion in centre,10.0,2,5,2,ITA,2.0,PERRONE F,2 - 2,283,ESP,4:43
Action shot - Goal,4.0,2,5,3,ITA,2.0,FIGLIOLI P,2 - 3,262,ITA,4:22
Turnover foul,6.0,2,5,3,ITA,2.0,MINGUELL M,2 - 3,241,ESP,4:01
Turnover foul,12.0,2,5,3,ITA,2.0,NAPOLITANO C,2 - 3,212,ITA,3:32
Steal,5.0,2,5,3,ITA,2.0,MOLINA G,2 - 3,212,ESP,3:32
20 sec. exclusion in field,4.0,2,5,3,ITA,2.0,FIGLIOLI P,2 - 3,201,ITA,3:21
Extra player shot - Blocked,5.0,2,5,3,ITA,2.0,MOLINA G,2 - 3,183,ESP,3:03
Action shot - Goal,5.0,3,5,3,ITA,2.0,MOLINA G,3 - 3,176,ESP,2:56
Turnover foul,8.0,3,5,3,ITA,2.0,GALLO V,3 - 3,154,ITA,2:34
Turnover foul,10.0,3,5,3,ITA,2.0,PERRONE F,3 - 3,130,ESP,2:10
Double exclusion,5.0,3,5,3,ITA,2.0,GIORGETTI A,3 - 3,130,ITA,2:10
Double exclusion,6.0,3,5,3,ITA,2.0,MINGUELL M,3 - 3,130,ESP,2:10
Turnover foul,11.0,3,5,3,ITA,2.0,AICARDI M,3 - 3,101,ITA,1:41
Steal,3.0,3,5,3,ITA,2.0,de LERA R,3 - 3,101,ESP,1:41
5m shot - Blocked,5.0,3,5,3,ITA,2.0,MOLINA G,3 - 3,73,ESP,1:13
Turnover foul,8.0,3,5,3,ITA,2.0,ESPANOL A,3 - 3,46,ESP,0:46
Extra player shot - Blocked,8.0,3,5,3,ITA,4.0,ESPANOL A,3 - 3,87,ESP,1:27
Action shot - Saved,7.0,3,5,3,ITA,4.0,FIGARI N,3 - 3,57,ITA,0:57
5m shot - Saved,6.0,3,5,3,ITA,4.0,MINGUELL M,3 - 3,42,ESP,0:42
Time-Out,,3,5,3,ITA,4.0,,3 - 3,32,ITA,0:32
Steal,9.0,3,5,3,ITA,2.0,PRESCIUTTI C,3 - 3,46,ITA,0:46
20 sec. exclusion in centre,3.0,3,5,3,ITA,2.0,de LERA R,3 - 3,29,ESP,0:29
Action shot - Post,10.0,3,5,3,ITA,2.0,FIORENTINI D,3 - 3,5,ITA,0:05
Starting goalkeeper,1.0,3,5,3,ITA,3.0,AGUILAR I,3 - 3,480,ESP,8:00
Starting goalkeeper,1.0,3,5,3,ITA,3.0,TEMPESTI S,3 - 3,480,ITA,8:00
Sprint won possession,4.0,3,5,3,ITA,3.0,FIGLIOLI P,3 - 3,480,ITA,8:00
Penalty foul,2.0,3,5,3,ITA,3.0,MUNARRIZ A,3 - 3,462,ESP,7:42
Penalty shot - Goal,4.0,3,5,4,ITA,3.0,FIGLIOLI P,3 - 4,462,ITA,7:42
Turnover foul,9.0,3,5,4,ITA,3.0,VALLES X,3 - 4,437,ESP,7:17
Counter attack - Saved,9.0,3,5,4,ITA,3.0,PRESCIUTTI C,3 - 4,425,ITA,7:05
20 sec. exclusion in centre,7.0,3,5,4,ITA,3.0,FIGARI N,3 - 4,402,ITA,6:42
Extra player shot - Saved,6.0,3,5,4,ITA,3.0,MINGUELL M,3 - 4,386,ESP,6:26
Action shot - Saved,12.0,3,5,4,ITA,3.0,GARCIA X,3 - 4,378,ESP,6:18
5m shot - Post,4.0,3,5,4,ITA,3.0,FIGLIOLI P,3 - 4,351,ITA,5:51
5m shot - Saved,6.0,3,5,4,ITA,3.0,FELUGO M,3 - 4,325,ITA,5:25
5m shot - Blocked,6.0,3,5,4,ITA,3.0,MINGUELL M,3 - 4,301,ESP,5:01
5m shot - Saved,8.0,3,5,4,ITA,3.0,GALLO V,3 - 4,273,ITA,4:33
5m shot - Saved,6.0,3,5,4,ITA,3.0,MINGUELL M,3 - 4,248,ESP,4:08
Centre shot - Missed,9.0,3,5,4,ITA,3.0,VALLES X,3 - 4,247,ESP,4:07
5m shot - Post,4.0,3,5,4,ITA,3.0,FIGLIOLI P,3 - 4,222,ITA,3:42
Turnover foul,9.0,3,5,4,ITA,3.0,VALLES X,3 - 4,192,ESP,3:12
Steal,9.0,3,5,4,ITA,3.0,PRESCIUTTI C,3 - 4,192,ITA,3:12
Turnover foul,4.0,3,5,4,ITA,3.0,FIGLIOLI P,3 - 4,175,ITA,2:55
5m shot - Blocked,5.0,3,5,4,ITA,3.0,MOLINA G,3 - 4,155,ESP,2:35
5m shot - Blocked,6.0,3,5,4,ITA,3.0,FELUGO M,3 - 4,127,ITA,2:07
Turnover foul,7.0,3,5,4,ITA,3.0,SZIRANYI B,3 - 4,121,ESP,2:01
Turnover foul,11.0,3,5,4,ITA,3.0,AICARDI M,3 - 4,110,ITA,1:50
Steal,10.0,3,5,4,ITA,3.0,PERRONE F,3 - 4,110,ESP,1:50
20 sec. exclusion in centre,9.0,3,5,4,ITA,3.0,PRESCIUTTI C,3 - 4,91,ITA,1:31
Time-Out,,3,5,4,ITA,3.0,,3 - 4,91,ESP,1:31
Extra player shot - Saved,10.0,3,5,4,ITA,3.0,PERRONE F,3 - 4,75,ESP,1:15
20 sec. exclusion in centre,10.0,3,5,4,ITA,3.0,PERRONE F,3 - 4,48,ESP,0:48
Extra player shot - Missed,7.0,3,5,4,ITA,3.0,FIGARI N,3 - 4,36,ITA,0:36
Turnover foul,8.0,3,5,4,ITA,3.0,ESPANOL A,3 - 4,21,ESP,0:21
Steal,10.0,3,5,4,ITA,3.0,FIORENTINI D,3 - 4,21,ITA,0:21
Action shot - Saved,10.0,3,5,4,ITA,3.0,FIORENTINI D,3 - 4,1,ITA,0:01
Starting goalkeeper,1.0,3,5,4,ITA,4.0,AGUILAR I,3 - 4,480,ESP,8:00
Starting goalkeeper,1.0,3,5,4,ITA,4.0,TEMPESTI S,3 - 4,480,ITA,8:00
Sprint won possession,4.0,3,5,4,ITA,4.0,FIGLIOLI P,3 - 4,480,ITA,8:00
Turnover foul,11.0,3,5,4,ITA,4.0,AICARDI M,3 - 4,456,ITA,7:36
Steal,10.0,3,5,4,ITA,4.0,PERRONE F,3 - 4,456,ESP,7:36
5m shot - Saved,12.0,3,5,4,ITA,4.0,GARCIA X,3 - 4,432,ESP,7:12
Turnover foul,7.0,3,5,4,ITA,4.0,SZIRANYI B,3 - 4,425,ESP,7:05
Turnover foul,11.0,3,5,4,ITA,4.0,AICARDI M,3 - 4,408,ITA,6:48
20 sec. exclusion in centre,2.0,3,5,4,ITA,4.0,PEREZ A,3 - 4,393,ITA,6:33
Extra player shot - Saved,6.0,3,5,4,ITA,4.0,MINGUELL M,3 - 4,375,ESP,6:15
20 sec. exclusion in field,5.0,3,5,4,ITA,4.0,GIORGETTI A,3 - 4,370,ITA,6:10
Extra player shot - Saved,10.0,3,5,4,ITA,4.0,PERRONE F,3 - 4,351,ESP,5:51
5m shot - Post,12.0,3,5,4,ITA,4.0,GARCIA X,3 - 4,343,ESP,5:43
Turnover foul,5.0,3,5,4,ITA,4.0,MOLINA G,3 - 4,322,ESP,5:22
5m shot - Saved,4.0,3,5,4,ITA,4.0,FIGLIOLI P,3 - 4,297,ITA,4:57
5m shot - Blocked,6.0,3,5,4,ITA,4.0,MINGUELL M,3 - 4,272,ESP,4:32
Centre shot - Saved,11.0,3,5,4,ITA,4.0,AICARDI M,3 - 4,248,ITA,4:08
Time-Out,,3,5,4,ITA,4.0,,3 - 4,245,ESP,4:05
Turnover foul,10.0,3,5,4,ITA,4.0,PERRONE F,3 - 4,233,ESP,3:53
Turnover foul,12.0,3,5,4,ITA,4.0,NAPOLITANO C,3 - 4,205,ITA,3:25
Steal,8.0,3,5,4,ITA,4.0,ESPANOL A,3 - 4,205,ESP,3:25
Turnover foul,9.0,3,5,4,ITA,4.0,VALLES X,3 - 4,175,ESP,2:55
Steal,9.0,3,5,4,ITA,4.0,PRESCIUTTI C,3 - 4,175,ITA,2:55
Action shot - Saved,6.0,3,5,4,ITA,4.0,FELUGO M,3 - 4,146,ITA,2:26
Turnover foul,6.0,3,5,4,ITA,4.0,FELUGO M,3 - 4,120,ITA,2:00
Steal,12.0,3,5,4,ITA,4.0,GARCIA X,3 - 4,120,ESP,2:00
20 sec. exclusion in centre,9.0,3,5,4,ITA,4.0,PRESCIUTTI C,3 - 4,103,ITA,1:43
5m shot - Post,11.0,3,5,4,ITA,4.0,AICARDI M,3 - 4,15,ITA,0:15
Turnover foul,10.0,3,5,4,ITA,4.0,PERRONE F,3 - 4,1,ESP,0:01
Steal,2.0,3,5,4,ITA,4.0,PEREZ A,3 - 4,1,ITA,0:01
Starting goalkeeper,1.0,0,6,0,SRB,1.0,AGUILAR I,0 - 0,480,ESP,8:00
Starting goalkeeper,1.0,0,6,0,SRB,1.0,MITROVIC B,0 - 0,480,SRB,8:00
Sprint won possession,8.0,0,6,0,SRB,1.0,ESPANOL A,0 - 0,480,ESP,8:00
Turnover foul,10.0,0,6,0,SRB,1.0,PERRONE F,0 - 0,459,ESP,7:39
Steal,4.0,0,6,0,SRB,1.0,UDOVICIC V,0 - 0,459,SRB,7:39
20 sec. exclusion in centre,6.0,0,6,0,SRB,1.0,MINGUELL M,0 - 0,435,ESP,7:15
Extra player shot - Goal,6.0,0,6,1,SRB,1.0,PIJETLOVIC D,1 - 0,422,SRB,7:02
20 sec. exclusion in centre,3.0,0,6,1,SRB,1.0,GOCIC Z,1 - 0,396,SRB,6:36
Extra player shot - Saved,12.0,0,6,1,SRB,1.0,GARCIA X,1 - 0,392,ESP,6:32
Extra player shot - Saved,5.0,0,6,1,SRB,1.0,MOLINA G,1 - 0,379,ESP,6:19
5m shot - Missed,4.0,0,6,1,SRB,1.0,UDOVICIC V,1 - 0,355,SRB,5:55
5m shot - Missed,5.0,0,6,1,SRB,1.0,MOLINA G,1 - 0,325,ESP,5:25
Turnover foul,2.0,0,6,1,SRB,1.0,MANDIC D,1 - 0,298,SRB,4:58
Steal,2.0,0,6,1,SRB,1.0,MUNARRIZ A,1 - 0,298,ESP,4:58
Action shot - Saved,12.0,0,6,1,SRB,1.0,GARCIA X,1 - 0,278,ESP,4:38
Action shot - Saved,10.0,0,6,1,SRB,1.0,PERRONE F,1 - 0,261,ESP,4:21
Centre shot - Saved,9.0,0,6,1,SRB,1.0,VALLES X,1 - 0,232,ESP,3:52
Action shot - Saved,6.0,0,6,1,SRB,1.0,PIJETLOVIC D,1 - 0,207,SRB,3:27
Penalty foul,2.0,0,6,1,SRB,1.0,MANDIC D,1 - 0,193,SRB,3:13
Penalty shot - Goal,8.0,1,6,1,SRB,1.0,ESPANOL A,1 - 1,193,ESP,3:13
Action shot - Saved,4.0,1,6,1,SRB,1.0,UDOVICIC V,1 - 1,161,SRB,2:41
Centre shot - Post,7.0,1,6,1,SRB,1.0,NIKIC S,1 - 1,159,SRB,2:39
Turnover foul,10.0,1,6,1,SRB,1.0,PERRONE F,1 - 1,132,ESP,2:12
Steal,10.0,1,6,1,SRB,1.0,FILIPOVIC F,1 - 1,132,SRB,2:12
Centre shot - Goal,4.0,1,6,2,SRB,1.0,UDOVICIC V,2 - 1,114,SRB,1:54
Turnover foul,10.0,1,6,2,SRB,1.0,PERRONE F,2 - 1,95,ESP,1:35
Steal,9.0,1,6,2,SRB,1.0,RADEN N,2 - 1,95,SRB,1:35
5m shot - Saved,11.0,1,6,2,SRB,1.0,PRLAINOVIC A,2 - 1,66,SRB,1:06
Centre shot - Goal,7.0,2,6,2,SRB,1.0,SZIRANYI B,2 - 2,38,ESP,0:38
Action shot - Blocked,3.0,2,6,2,SRB,1.0,GOCIC Z,2 - 2,16,SRB,0:16
5m shot - Saved,10.0,2,6,2,SRB,1.0,PERRONE F,2 - 2,1,ESP,0:01
Starting goalkeeper,1.0,2,6,2,SRB,2.0,MITROVIC B,2 - 2,480,SRB,8:00
Starting goalkeeper,1.0,2,6,2,SRB,2.0,AGUILAR I,2 - 2,480,ESP,8:00
Sprint won possession,8.0,2,6,2,SRB,2.0,ESPANOL A,2 - 2,480,ESP,8:00
Action shot - Saved,3.0,2,6,2,SRB,2.0,de LERA R,2 - 2,450,ESP,7:30
20 sec. exclusion in field,6.0,2,6,2,SRB,2.0,MINGUELL M,2 - 2,446,ESP,7:26
Extra player shot - Post,7.0,2,6,2,SRB,2.0,NIKIC S,2 - 2,434,SRB,7:14
Turnover foul,9.0,2,6,2,SRB,2.0,VALLES X,2 - 2,407,ESP,6:47
Centre shot - Saved,12.0,2,6,2,SRB,2.0,MITROVIC S,2 - 2,388,SRB,6:28
Turnover foul,8.0,2,6,2,SRB,2.0,ESPANOL A,2 - 2,362,ESP,6:02
Steal,9.0,2,6,2,SRB,2.0,RADEN N,2 - 2,362,SRB,6:02
Turnover foul,7.0,2,6,2,SRB,2.0,NIKIC S,2 - 2,336,SRB,5:36
Steal,8.0,2,6,2,SRB,2.0,ESPANOL A,2 - 2,336,ESP,5:36
20 sec. exclusion in centre,9.0,2,6,2,SRB,2.0,RADEN N,2 - 2,319,SRB,5:19
Action shot - Saved,10.0,2,6,2,SRB,2.0,PERRONE F,2 - 2,294,ESP,4:54
Centre shot - Saved,8.0,2,6,2,SRB,2.0,ESPANOL A,2 - 2,268,ESP,4:28
Counter attack - Saved,10.0,2,6,2,SRB,2.0,FILIPOVIC F,2 - 2,252,SRB,4:12
Centre shot - Missed,7.0,2,6,2,SRB,2.0,NIKIC S,2 - 2,243,SRB,4:03
Action shot - Saved,10.0,2,6,2,SRB,2.0,PERRONE F,2 - 2,219,ESP,3:39
20 sec. exclusion in centre,5.0,2,6,2,SRB,2.0,MOLINA G,2 - 2,199,ESP,3:19
Extra player shot - Goal,10.0,2,6,3,SRB,2.0,FILIPOVIC F,3 - 2,183,SRB,3:03
Action shot - Saved,3.0,2,6,3,SRB,2.0,de LERA R,3 - 2,155,ESP,2:35
Turnover foul,6.0,2,6,3,SRB,2.0,PIJETLOVIC D,3 - 2,136,SRB,2:16
Steal,11.0,2,6,3,SRB,2.0,ESTRANY P,3 - 2,136,ESP,2:16
Turnover foul,7.0,2,6,3,SRB,2.0,SZIRANYI B,3 - 2,108,ESP,1:48
Steal,11.0,2,6,3,SRB,2.0,PRLAINOVIC A,3 - 2,108,SRB,1:48
5m shot - Saved,11.0,2,6,3,SRB,2.0,PRLAINOVIC A,3 - 2,79,SRB,1:19
Turnover foul,7.0,2,6,3,SRB,2.0,SZIRANYI B,3 - 2,51,ESP,0:51
Steal,5.0,2,6,3,SRB,2.0,CUK M,3 - 2,51,SRB,0:51
Action shot - Saved,11.0,2,6,3,SRB,2.0,PRLAINOVIC A,3 - 2,34,SRB,0:34
Action shot - Saved,12.0,2,6,3,SRB,2.0,GARCIA X,3 - 2,13,ESP,0:13
Starting goalkeeper,1.0,2,6,3,SRB,3.0,AGUILAR I,3 - 2,480,ESP,8:00
Starting goalkeeper,1.0,2,6,3,SRB,3.0,MITROVIC B,3 - 2,480,SRB,8:00
Centre shot - Goal,6.0,7,6,7,SRB,ET1,MINGUELL M,7 - 7,53,ESP,0:53
20 sec. exclusion in centre,2.0,7,6,7,SRB,ET1,MUNARRIZ A,7 - 7,32,ESP,0:32
Action shot - Blocked,12.0,7,6,7,SRB,ET1,MITROVIC S,7 - 7,10,SRB,0:10
Centre shot - Goal,11.0,7,6,8,SRB,ET1,PRLAINOVIC A,8 - 7,9,SRB,0:09
5m shot - Saved,6.0,7,6,8,SRB,ET1,MINGUELL M,8 - 7,1,ESP,0:01
Starting goalkeeper,1.0,7,6,8,SRB,ET2,AGUILAR I,8 - 7,180,ESP,3:00
Starting goalkeeper,1.0,7,6,8,SRB,ET2,MITROVIC B,8 - 7,180,SRB,3:00
Sprint won possession,8.0,7,6,8,SRB,ET2,ESPANOL A,8 - 7,180,ESP,3:00
Turnover foul,9.0,7,6,8,SRB,ET2,VALLES X,8 - 7,153,ESP,2:33
Steal,6.0,7,6,8,SRB,ET2,PIJETLOVIC D,8 - 7,153,SRB,2:33
Action shot - Goal,6.0,8,6,8,SRB,ET2,MINGUELL M,8 - 8,99,ESP,1:39
20 sec. exclusion in centre,5.0,8,6,8,SRB,ET2,MOLINA G,8 - 8,74,ESP,1:14
Action shot - Saved,4.0,8,6,8,SRB,ET2,UDOVICIC V,8 - 8,45,SRB,0:45
Action shot - Saved,5.0,8,6,8,SRB,ET2,MOLINA G,8 - 8,22,ESP,0:22
Time-Out,,8,6,8,SRB,ET2,,8 - 8,22,ESP,0:22
Action shot - Saved,12.0,8,6,8,SRB,ET2,GARCIA X,8 - 8,1,ESP,0:01
Sprint won possession,8.0,8,6,8,SRB,3,ESPANOL A,8 - 8,480,ESP,8:00
Turnover foul,5.0,8,6,8,SRB,3,MOLINA G,8 - 8,451,ESP,7:31
Steal,6.0,8,6,8,SRB,3,PIJETLOVIC D,8 - 8,451,SRB,7:31
Turnover foul,4.0,8,6,8,SRB,3,UDOVICIC V,8 - 8,426,SRB,7:06
Steal,9.0,8,6,8,SRB,3,VALLES X,8 - 8,426,ESP,7:06
20 sec. exclusion in centre,6.0,8,6,8,SRB,3,PIJETLOVIC D,8 - 8,408,SRB,6:48
Extra player shot - Post,5.0,8,6,8,SRB,3,MOLINA G,8 - 8,391,ESP,6:31
Turnover foul,7.0,8,6,8,SRB,3,NIKIC S,8 - 8,369,SRB,6:09
Action shot - Blocked,6.0,8,6,8,SRB,3,MINGUELL M,8 - 8,341,ESP,5:41
Action shot - Saved,5.0,8,6,8,SRB,3,CUK M,8 - 8,313,SRB,5:13
20 sec. exclusion in centre,10.0,8,6,8,SRB,3,FILIPOVIC F,8 - 8,297,SRB,4:57
Extra player shot - Goal,8.0,3,6,3,SRB,3,ESPANOL A,3 - 3,281,ESP,4:41
Turnover foul,7.0,3,6,3,SRB,3,NIKIC S,3 - 3,261,SRB,4:21
Steal,10.0,3,6,3,SRB,3,PERRONE F,3 - 3,261,ESP,4:21
Action shot - Blocked,4.0,3,6,3,SRB,3,UDOVICIC V,3 - 3,213,SRB,3:33
5m shot - Saved,5.0,3,6,3,SRB,3,MOLINA G,3 - 3,185,ESP,3:05
Action shot - Goal,2.0,3,6,4,SRB,3,MANDIC D,4 - 3,169,SRB,2:49
Action shot - Goal,2.0,4,6,4,SRB,3,MUNARRIZ A,4 - 4,141,ESP,2:21
5m shot - Missed,2.0,4,6,4,SRB,3,MANDIC D,4 - 4,115,SRB,1:55
20 sec. exclusion in centre,3.0,4,6,4,SRB,3,GOCIC Z,4 - 4,100,SRB,1:40
Extra player shot - Goal,2.0,5,6,4,SRB,3,MUNARRIZ A,4 - 5,82,ESP,1:22
Centre shot - Goal,6.0,5,6,5,SRB,3,PIJETLOVIC D,5 - 5,60,SRB,1:00
20 sec. exclusion in field,6.0,5,6,5,SRB,3,PIJETLOVIC D,5 - 5,34,SRB,0:34
Extra player shot - Saved,6.0,5,6,5,SRB,3,MINGUELL M,5 - 5,14,ESP,0:14
5m shot - Saved,10.0,5,6,5,SRB,3,FILIPOVIC F,5 - 5,2,SRB,0:02
Starting goalkeeper,1.0,5,6,5,SRB,4,AGUILAR I,5 - 5,480,ESP,8:00
Starting goalkeeper,1.0,5,6,5,SRB,4,MITROVIC B,5 - 5,480,SRB,8:00
Sprint won possession,8.0,5,6,5,SRB,4,ESPANOL A,5 - 5,480,ESP,8:00
Action shot - Goal,10.0,6,6,5,SRB,4,PERRONE F,5 - 6,456,ESP,7:36
20 sec. exclusion in centre,10.0,6,6,5,SRB,4,PERRONE F,5 - 6,442,ESP,7:22
Action shot - Goal,5.0,6,6,6,SRB,4,CUK M,6 - 6,419,SRB,6:59
Turnover foul,6.0,6,6,6,SRB,4,MINGUELL M,6 - 6,391,ESP,6:31
Steal,4.0,6,6,6,SRB,4,UDOVICIC V,6 - 6,391,SRB,6:31
Action shot - Saved,7.0,6,6,6,SRB,4,NIKIC S,6 - 6,362,SRB,6:02
Turnover foul,7.0,6,6,6,SRB,4,NIKIC S,6 - 6,346,SRB,5:46
20 sec. exclusion in field,5.0,6,6,6,SRB,4,CUK M,6 - 6,320,SRB,5:20
Time-Out,,6,6,6,SRB,4,,6 - 6,319,ESP,5:19
Action shot - Saved,6.0,6,6,6,SRB,4,MINGUELL M,6 - 6,291,ESP,4:51
Counter attack - Saved,7.0,6,6,6,SRB,4,NIKIC S,6 - 6,273,SRB,4:33
Action shot - Saved,2.0,6,6,6,SRB,4,MANDIC D,6 - 6,244,SRB,4:04
Action shot - Blocked,5.0,6,6,6,SRB,4,MOLINA G,6 - 6,216,ESP,3:36
5m shot - Missed,10.0,6,6,6,SRB,4,FILIPOVIC F,6 - 6,191,SRB,3:11
20 sec. exclusion in centre,4.0,6,6,6,SRB,4,UDOVICIC V,6 - 6,166,SRB,2:46
Extra player shot - Blocked,12.0,6,6,6,SRB,4,GARCIA X,6 - 6,150,ESP,2:30
Time-Out,,6,6,6,SRB,4,,6 - 6,150,SRB,2:30
Centre shot - Saved,6.0,6,6,6,SRB,4,PIJETLOVIC D,6 - 6,122,SRB,2:02
Action shot - Saved,8.0,6,6,6,SRB,4,ESPANOL A,6 - 6,104,ESP,1:44
Action shot - Saved,10.0,6,6,6,SRB,4,PERRONE F,6 - 6,82,ESP,1:22
5m shot - Saved,11.0,6,6,6,SRB,4,PRLAINOVIC A,6 - 6,50,SRB,0:50
Turnover foul,8.0,6,6,6,SRB,4,ESPANOL A,6 - 6,29,ESP,0:29
Steal,4.0,6,6,6,SRB,4,UDOVICIC V,6 - 6,29,SRB,0:29
Time-Out,,6,6,6,SRB,4,,6 - 6,29,SRB,0:29
20 sec. exclusion in centre,2.0,6,6,6,SRB,4,MUNARRIZ A,6 - 6,10,ESP,0:10
Extra player shot - Post,12.0,6,6,6,SRB,4,MITROVIC S,6 - 6,2,SRB,0:02
Starting goalkeeper,1.0,6,6,6,SRB,ET1,AGUILAR I,6 - 6,180,ESP,3:00
Starting goalkeeper,1.0,6,6,6,SRB,ET1,MITROVIC B,6 - 6,180,SRB,3:00
Sprint won possession,8.0,6,6,6,SRB,ET1,ESPANOL A,6 - 6,180,ESP,3:00
Action shot - Saved,5.0,6,6,6,SRB,ET1,MOLINA G,6 - 6,154,ESP,2:34
5m shot - Saved,8.0,6,6,6,SRB,ET1,ESPANOL A,6 - 6,132,ESP,2:12
Turnover foul,7.0,6,6,6,SRB,ET1,SZIRANYI B,6 - 6,113,ESP,1:53
Action shot - Goal,10.0,6,6,7,SRB,ET1,FILIPOVIC F,7 - 6,99,SRB,1:39
20 sec. exclusion in centre,9.0,6,6,7,SRB,ET1,RADEN N,7 - 6,76,SRB,1:16
Action shot - Post,9.0,6,6,7,SRB,ET1,VALLES X,7 - 6,55,ESP,0:55
Starting goalkeeper,1.0,0,7,0,GRE,1.0,AGUILAR I,0 - 0,480,ESP,8:00
Starting goalkeeper,1.0,0,7,0,GRE,1.0,TSALKANIS K,0 - 0,480,GRE,8:00
Sprint won possession,8.0,0,7,0,GRE,1.0,ESPANOL A,0 - 0,480,ESP,8:00
Action shot - Post,12.0,0,7,0,GRE,1.0,GARCIA X,0 - 0,454,ESP,7:34
Centre shot - Missed,9.0,0,7,0,GRE,1.0,MOURIKIS K,0 - 0,433,GRE,7:13
Turnover foul,6.0,0,7,0,GRE,1.0,MINGUELL M,0 - 0,419,ESP,6:59
Steal,9.0,0,7,0,GRE,1.0,MOURIKIS K,0 - 0,419,GRE,6:59
Action shot - Saved,12.0,0,7,0,GRE,1.0,VLACHOPOULOS A,0 - 0,393,GRE,6:33
Turnover foul,10.0,0,7,0,GRE,1.0,PERRONE F,0 - 0,365,ESP,6:05
5m shot - Goal,5.0,0,7,1,GRE,1.0,FOUNTOULIS I,1 - 0,341,GRE,5:41
20 sec. exclusion in centre,6.0,0,7,1,GRE,1.0,PONTIKEAS K,1 - 0,318,GRE,5:18
Extra player shot - Saved,6.0,0,7,1,GRE,1.0,MINGUELL M,1 - 0,304,ESP,5:04
Extra player shot - Missed,9.0,0,7,1,GRE,1.0,VALLES X,1 - 0,298,ESP,4:58
Action shot - Post,12.0,0,7,1,GRE,1.0,VLACHOPOULOS A,1 - 0,272,GRE,4:32
Turnover foul,6.0,0,7,1,GRE,1.0,MINGUELL M,1 - 0,250,ESP,4:10
Steal,5.0,0,7,1,GRE,1.0,FOUNTOULIS I,1 - 0,250,GRE,4:10
Action shot - Saved,2.0,0,7,1,GRE,1.0,MYLONAKIS E,1 - 0,222,GRE,3:42
Action shot - Saved,10.0,0,7,1,GRE,1.0,PERRONE F,1 - 0,205,ESP,3:25
Centre shot - Goal,5.0,1,7,1,GRE,1.0,MOLINA G,1 - 1,204,ESP,3:24
20 sec. exclusion in centre,2.0,1,7,1,GRE,1.0,MUNARRIZ A,1 - 1,183,ESP,3:03
Extra player shot - Goal,8.0,1,7,2,GRE,1.0,DELAKAS E,2 - 1,168,GRE,2:48
Action shot - Saved,5.0,1,7,2,GRE,1.0,MOLINA G,2 - 1,140,ESP,2:20
5m shot - Missed,7.0,1,7,2,GRE,1.0,AFROUDAKIS C,2 - 1,112,GRE,1:52
Turnover foul,7.0,1,7,2,GRE,1.0,SZIRANYI B,2 - 1,85,ESP,1:25
Steal,8.0,1,7,2,GRE,1.0,DELAKAS E,2 - 1,85,GRE,1:25
5m shot - Saved,5.0,1,7,2,GRE,1.0,FOUNTOULIS I,2 - 1,61,GRE,1:01
20 sec. exclusion in centre,2.0,1,7,2,GRE,1.0,MUNARRIZ A,2 - 1,50,ESP,0:50
Extra player shot - Missed,5.0,1,7,2,GRE,1.0,FOUNTOULIS I,2 - 1,30,GRE,0:30
Action shot - Saved,3.0,1,7,2,GRE,1.0,de LERA R,2 - 1,7,ESP,0:07
Starting goalkeeper,1.0,1,7,2,GRE,2.0,TSALKANIS K,2 - 1,480,GRE,8:00
Starting goalkeeper,1.0,1,7,2,GRE,2.0,AGUILAR I,2 - 1,480,ESP,8:00
Sprint won possession,8.0,1,7,2,GRE,2.0,ESPANOL A,2 - 1,480,ESP,8:00
