Action,Cap,Game,Opponent,Opponent name,Period,Player,RSA,Score,Seconds,Team,Time
Starting goalkeeper,13.0,3,0,ESP,1.0,MOTOS MARTIN J,0,0 - 0,480,ESP,8:00
Starting goalkeeper,1.0,3,0,ESP,1.0,LEWIS J,0,0 - 0,480,RSA,8:00
Sprint won possession,11.0,3,0,ESP,1.0,MOLYNEUX N,0,0 - 0,480,RSA,8:00
Turnover foul,3.0,3,0,ESP,1.0,CARD D,0,0 - 0,451,RSA,7:31
Steal,13.0,3,0,ESP,1.0,MOTOS MARTIN J,0,0 - 0,451,ESP,7:31
Action shot - Goal,11.0,3,1,ESP,1.0,MALLARACH GUELL B,0,1 - 0,437,ESP,7:17
Turnover foul,3.0,3,1,ESP,1.0,CARD D,0,1 - 0,405,RSA,6:45
Steal,13.0,3,1,ESP,1.0,MOTOS MARTIN J,0,1 - 0,405,ESP,6:45
20 sec. exclusion in centre,5.0,3,1,ESP,1.0,BROWN C,0,1 - 0,382,RSA,6:22
Extra player shot - Goal,2.0,3,2,ESP,1.0,MUNARRIZ EGANA A,0,2 - 0,362,ESP,6:02
20 sec. exclusion in centre,2.0,3,2,ESP,1.0,MUNARRIZ EGANA A,0,2 - 0,346,ESP,5:46
Extra player shot - Blocked,2.0,3,2,ESP,1.0,le ROUX E,0,2 - 0,331,RSA,5:31
Action shot - Saved,5.0,3,2,ESP,1.0,BUSTOS SANCHEZ A,0,2 - 0,313,ESP,5:13
Counter attack - Saved,6.0,3,2,ESP,1.0,MINGUELL ALFEREZ M,0,2 - 0,275,ESP,4:35
5m shot - Missed,11.0,3,2,ESP,1.0,MOLYNEUX N,0,2 - 0,245,RSA,4:05
Action shot - Saved,11.0,3,2,ESP,1.0,MALLARACH GUELL B,0,2 - 0,218,ESP,3:38
Time-Out,,3,2,ESP,1.0,,0,2 - 0,217,RSA,3:37
Centre shot - Goal,3.0,3,2,ESP,1.0,CARD D,1,2 - 1,200,RSA,3:20
Turnover foul,4.0,3,2,ESP,1.0,del TORO M,1,2 - 1,173,ESP,2:53
Steal,10.0,3,2,ESP,1.0,le ROUX P,1,2 - 1,173,RSA,2:53
5m shot - Blocked,2.0,3,2,ESP,1.0,le ROUX E,1,2 - 1,143,RSA,2:23
Action shot - Goal,5.0,3,2,ESP,1.0,BROWN C,2,2 - 2,120,RSA,2:00
20 sec. exclusion in field,6.0,3,2,ESP,1.0,de CARVALHO J,2,2 - 2,98,RSA,1:38
Extra player shot - Saved,4.0,3,2,ESP,1.0,del TORO M,2,2 - 2,84,ESP,1:24
Extra player shot - Goal,9.0,3,3,ESP,1.0,TAHULL COMPTE R,2,3 - 2,78,ESP,1:18
Turnover foul,11.0,3,3,ESP,1.0,MOLYNEUX N,2,3 - 2,50,RSA,0:50
Steal,7.0,3,3,ESP,1.0,BARROSO MACARRO A,2,3 - 2,50,ESP,0:50
20 sec. exclusion in field,4.0,3,3,ESP,1.0,BADENHORST N,2,3 - 2,29,RSA,0:29
Extra player shot - Saved,7.0,3,3,ESP,1.0,BARROSO MACARRO A,2,3 - 2,10,ESP,0:10
5m shot - Saved,6.0,3,3,ESP,1.0,de CARVALHO J,2,3 - 2,1,RSA,0:01
Starting goalkeeper,13.0,3,3,ESP,2.0,MOTOS MARTIN J,2,3 - 2,480,ESP,8:00
Starting goalkeeper,1.0,3,3,ESP,2.0,LEWIS J,2,3 - 2,480,RSA,8:00
Sprint won possession,3.0,3,3,ESP,2.0,GRANADOS ORTEGA A,2,3 - 2,480,ESP,8:00
Action shot - Missed,9.0,3,3,ESP,2.0,TAHULL COMPTE R,2,3 - 2,451,ESP,7:31
5m shot - Missed,6.0,3,3,ESP,2.0,de CARVALHO J,2,3 - 2,422,RSA,7:02
Turnover foul,9.0,3,3,ESP,2.0,TAHULL COMPTE R,2,3 - 2,393,ESP,6:33
Steal,7.0,3,3,ESP,2.0,RABIE L,2,3 - 2,393,RSA,6:33
Action shot - Missed,6.0,3,3,ESP,2.0,de CARVALHO J,2,3 - 2,362,RSA,6:02
Centre shot - Missed,2.0,3,3,ESP,2.0,MUNARRIZ EGANA A,2,3 - 2,343,ESP,5:43
Turnover foul,12.0,3,3,ESP,2.0,OLVER R,2,3 - 2,314,RSA,5:14
Turnover foul,11.0,3,3,ESP,2.0,MALLARACH GUELL B,2,3 - 2,288,ESP,4:48
Steal,1.0,3,3,ESP,2.0,LEWIS J,2,3 - 2,288,RSA,4:48
Time-Out,,3,3,ESP,2.0,,2,3 - 2,288,RSA,4:48
5m shot - Saved,2.0,3,3,ESP,2.0,le ROUX E,2,3 - 2,259,RSA,4:19
Centre shot - Saved,3.0,3,3,ESP,2.0,CARD D,2,3 - 2,231,RSA,3:51
Action shot - Post,4.0,3,3,ESP,2.0,del TORO M,2,3 - 2,212,ESP,3:32
20 sec. exclusion in field,5.0,3,3,ESP,2.0,BROWN C,2,3 - 2,192,RSA,3:12
Extra player shot - Post,6.0,3,3,ESP,2.0,MINGUELL ALFEREZ M,2,3 - 2,182,ESP,3:02
Action shot - Goal,8.0,3,4,ESP,2.0,ESPANOL LIFANTE A,2,4 - 2,171,ESP,2:51
Action shot - Post,2.0,3,4,ESP,2.0,le ROUX E,2,4 - 2,142,RSA,2:22
5m shot - Missed,8.0,3,4,ESP,2.0,ESPANOL LIFANTE A,2,4 - 2,113,ESP,1:53
Action shot - Missed,10.0,3,4,ESP,2.0,le ROUX P,2,4 - 2,90,RSA,1:30
Counter attack - Saved,10.0,3,4,ESP,2.0,FERNANDEZ MIRANDA,2,4 - 2,75,ESP,1:15
Action shot - Saved,12.0,3,4,ESP,2.0,GUTIERREZ SANTIAGO,2,4 - 2,55,ESP,0:55
Turnover foul,2.0,3,4,ESP,2.0,le ROUX E,2,4 - 2,29,RSA,0:29
Steal,8.0,3,4,ESP,2.0,ESPANOL LIFANTE A,2,4 - 2,29,ESP,0:29
Time-Out,,3,4,ESP,2.0,,2,4 - 2,14,ESP,0:14
Action shot - Saved,2.0,3,4,ESP,2.0,MUNARRIZ EGANA A,2,4 - 2,3,ESP,0:03
Starting goalkeeper,13.0,3,4,ESP,3.0,MOTOS MARTIN J,2,4 - 2,480,ESP,8:00
Starting goalkeeper,1.0,3,4,ESP,3.0,LEWIS J,2,4 - 2,480,RSA,8:00
Sprint won possession,11.0,3,4,ESP,3.0,MALLARACH GUELL B,2,4 - 2,480,ESP,8:00
5m shot - Saved,2.0,3,4,ESP,3.0,MUNARRIZ EGANA A,2,4 - 2,451,ESP,7:31
Turnover foul,8.0,3,4,ESP,3.0,RODDA N,2,4 - 2,422,RSA,7:02
Steal,13.0,3,4,ESP,3.0,MOTOS MARTIN J,2,4 - 2,422,ESP,7:02
20 sec. exclusion in field,7.0,3,4,ESP,3.0,RABIE L,2,4 - 2,397,RSA,6:37
Extra player shot - Saved,9.0,3,4,ESP,3.0,TAHULL COMPTE R,2,4 - 2,394,ESP,6:34
Extra player shot - Goal,8.0,3,5,ESP,3.0,ESPANOL LIFANTE A,2,5 - 2,387,ESP,6:27
20 sec. exclusion in field,6.0,3,5,ESP,3.0,MINGUELL ALFEREZ M,2,5 - 2,368,ESP,6:08
Extra player shot - Blocked,5.0,3,5,ESP,3.0,BROWN C,2,5 - 2,350,RSA,5:50
20 sec. exclusion in field,12.0,3,5,ESP,3.0,GUTIERREZ SANTIAGO,2,5 - 2,331,ESP,5:31
Action shot - Saved,11.0,3,5,ESP,3.0,MOLYNEUX N,2,5 - 2,306,RSA,5:06
Action shot - Missed,5.0,3,5,ESP,3.0,BUSTOS SANCHEZ A,2,5 - 2,279,ESP,4:39
Action shot - Goal,8.0,3,6,ESP,3.0,ESPANOL LIFANTE A,2,6 - 2,235,ESP,3:55
Time-Out,,3,6,ESP,3.0,,2,6 - 2,235,RSA,3:55
Turnover foul,7.0,3,6,ESP,3.0,RABIE L,2,6 - 2,219,RSA,3:39
Steal,13.0,3,6,ESP,3.0,MOTOS MARTIN J,2,6 - 2,219,ESP,3:39
Action shot - Goal,10.0,3,7,ESP,3.0,FERNANDEZ MIRANDA,2,7 - 2,202,ESP,3:22
Action shot - Saved,2.0,3,7,ESP,3.0,le ROUX E,2,7 - 2,181,RSA,3:01
Turnover foul,7.0,3,7,ESP,3.0,RABIE L,2,7 - 2,167,RSA,2:47
Counter attack - Goal,3.0,3,8,ESP,3.0,GRANADOS ORTEGA A,2,8 - 2,164,ESP,2:44
20 sec. exclusion in field,3.0,3,8,ESP,3.0,GRANADOS ORTEGA A,2,8 - 2,142,ESP,2:22
Extra player shot - Blocked,2.0,3,8,ESP,3.0,le ROUX E,2,8 - 2,115,RSA,1:55
Action shot - Goal,8.0,3,8,ESP,3.0,RODDA N,3,8 - 3,114,RSA,1:54
Action shot - Saved,12.0,3,8,ESP,3.0,GUTIERREZ SANTIAGO,3,8 - 3,88,ESP,1:28
Centre shot - Goal,12.0,3,9,ESP,3.0,GUTIERREZ SANTIAGO,3,9 - 3,53,ESP,0:53
20 sec. exclusion in centre,10.0,3,9,ESP,3.0,le ROUX P,3,9 - 3,1,RSA,0:01
Extra player shot - Goal,9.0,3,10,ESP,3.0,TAHULL COMPTE R,3,10 - 3,1,ESP,0:01
Starting goalkeeper,13.0,3,10,ESP,4.0,MOTOS MARTIN J,3,10 - 3,480,ESP,8:00
Starting goalkeeper,13.0,3,10,ESP,4.0,MTHEMBU T,3,10 - 3,480,RSA,8:00
Sprint won possession,11.0,3,10,ESP,4.0,MALLARACH GUELL B,3,10 - 3,480,ESP,8:00
5m shot - Goal,11.0,3,11,ESP,4.0,MALLARACH GUELL B,3,11 - 3,454,ESP,7:34
Turnover foul,6.0,3,11,ESP,4.0,de CARVALHO J,3,11 - 3,425,RSA,7:05
Steal,8.0,3,11,ESP,4.0,ESPANOL LIFANTE A,3,11 - 3,425,ESP,7:05
Counter attack - Goal,11.0,3,12,ESP,4.0,MALLARACH GUELL B,3,12 - 3,416,ESP,6:56
5m shot - Missed,6.0,3,12,ESP,4.0,de CARVALHO J,3,12 - 3,394,RSA,6:34
Turnover foul,7.0,3,12,ESP,4.0,BARROSO MACARRO A,3,12 - 3,379,ESP,6:19
Steal,11.0,3,12,ESP,4.0,MOLYNEUX N,3,12 - 3,379,RSA,6:19
Turnover foul,6.0,3,12,ESP,4.0,de CARVALHO J,3,12 - 3,368,RSA,6:08
Steal,11.0,3,12,ESP,4.0,MALLARACH GUELL B,3,12 - 3,368,ESP,6:08
Action shot - Saved,7.0,3,12,ESP,4.0,BARROSO MACARRO A,3,12 - 3,347,ESP,5:47
20 sec. exclusion in field,6.0,3,12,ESP,4.0,de CARVALHO J,3,12 - 3,333,RSA,5:33
Turnover foul,7.0,3,12,ESP,4.0,BARROSO MACARRO A,3,12 - 3,325,ESP,5:25
Steal,10.0,3,12,ESP,4.0,le ROUX P,3,12 - 3,325,RSA,5:25
5m shot - Missed,2.0,3,12,ESP,4.0,le ROUX E,3,12 - 3,299,RSA,4:59
Action shot - Saved,6.0,3,12,ESP,4.0,MINGUELL ALFEREZ M,3,12 - 3,281,ESP,4:41
Time-Out,,3,12,ESP,4.0,,3,12 - 3,280,RSA,4:40
Turnover foul,7.0,3,12,ESP,4.0,RABIE L,3,12 - 3,253,RSA,4:13
20 sec. exclusion in centre,8.0,3,12,ESP,4.0,RODDA N,3,12 - 3,231,RSA,3:51
Extra player shot - Goal,12.0,3,13,ESP,4.0,GUTIERREZ SANTIAGO,3,13 - 3,229,ESP,3:49
5m shot - Goal,7.0,3,13,ESP,4.0,RABIE L,4,13 - 4,203,RSA,3:23
5m shot - Goal,12.0,3,14,ESP,4.0,GUTIERREZ SANTIAGO,4,14 - 4,177,ESP,2:57
Turnover foul,3.0,3,14,ESP,4.0,CARD D,4,14 - 4,153,RSA,2:33
Steal,13.0,3,14,ESP,4.0,MOTOS MARTIN J,4,14 - 4,153,ESP,2:33
20 sec. exclusion in field,2.0,3,14,ESP,4.0,le ROUX E,4,14 - 4,135,RSA,2:15
Extra player shot - Goal,4.0,3,15,ESP,4.0,del TORO M,4,15 - 4,125,ESP,2:05
Turnover foul,10.0,3,15,ESP,4.0,FERNANDEZ MIRANDA,4,15 - 4,71,ESP,1:11
Steal,12.0,3,15,ESP,4.0,OLVER R,4,15 - 4,71,RSA,1:11
5m shot - Saved,5.0,3,15,ESP,4.0,BROWN C,4,15 - 4,49,RSA,0:49
5m shot - Goal,2.0,3,16,ESP,4.0,MUNARRIZ EGANA A,4,16 - 4,18,ESP,0:18
Starting goalkeeper,1.0,4,0,USA,1.0,LEWIS J,0,0 - 0,480,RSA,8:00
Starting goalkeeper,1.0,4,0,USA,1.0,BARON M,0,0 - 0,480,USA,8:00
Sprint won possession,2.0,4,0,USA,1.0,HOOPER J,0,0 - 0,480,USA,8:00
Turnover foul,5.0,4,0,USA,1.0,HALLOCK B,0,0 - 0,451,USA,7:31
Steal,2.0,4,0,USA,1.0,le ROUX E,0,0 - 0,451,RSA,7:31
Turnover foul,5.0,4,0,USA,1.0,BROWN C,0,0 - 0,422,RSA,7:02
Steal,9.0,4,0,USA,1.0,BOWEN A,0,0 - 0,422,USA,7:02
20 sec. exclusion in field,8.0,4,0,USA,1.0,RODDA N,0,0 - 0,406,RSA,6:46
5m shot - Post,2.0,4,0,USA,1.0,HOOPER J,0,0 - 0,387,USA,6:27
Turnover foul,3.0,4,0,USA,1.0,CARD D,0,0 - 0,366,RSA,6:06
Penalty foul,8.0,4,0,USA,1.0,RODDA N,0,0 - 0,347,RSA,5:47
Penalty shot - Goal,6.0,4,1,USA,1.0,CUPIDO L,0,0 - 1,347,USA,5:47
Turnover foul,7.0,4,1,USA,1.0,RABIE L,0,0 - 1,332,RSA,5:32
5m shot - Saved,6.0,4,1,USA,1.0,CUPIDO L,0,0 - 1,315,USA,5:15
Turnover foul,2.0,4,1,USA,1.0,le ROUX E,0,0 - 1,289,RSA,4:49
Steal,9.0,4,1,USA,1.0,BOWEN A,0,0 - 1,289,USA,4:49
Action shot - Post,3.0,4,1,USA,1.0,VAVIC M,0,0 - 1,272,USA,4:32
Turnover foul,7.0,4,1,USA,1.0,RABIE L,0,0 - 1,253,RSA,4:13
Steal,1.0,4,1,USA,1.0,BARON M,0,0 - 1,253,USA,4:13
Turnover foul,4.0,4,1,USA,1.0,OBERT A,0,0 - 1,228,USA,3:48
Time-Out,,4,1,USA,1.0,,0,0 - 1,228,RSA,3:48
Turnover foul,4.0,4,1,USA,1.0,BADENHORST N,0,0 - 1,216,RSA,3:36
Turnover foul,4.0,4,1,USA,1.0,OBERT A,0,0 - 1,199,USA,3:19
Steal,7.0,4,1,USA,1.0,RABIE L,0,0 - 1,199,RSA,3:19
5m shot - Missed,11.0,4,1,USA,1.0,MOLYNEUX N,0,0 - 1,179,RSA,2:59
Turnover foul,12.0,4,1,USA,1.0,IRVING M,0,0 - 1,164,USA,2:44
5m shot - Saved,2.0,4,1,USA,1.0,le ROUX E,0,0 - 1,139,RSA,2:19
Turnover foul,4.0,4,1,USA,1.0,BADENHORST N,0,0 - 1,118,RSA,1:58
Steal,9.0,4,1,USA,1.0,BOWEN A,0,0 - 1,118,USA,1:58
20 sec. exclusion in centre,11.0,4,1,USA,1.0,MOLYNEUX N,0,0 - 1,94,RSA,1:34
Time-Out,,4,1,USA,1.0,,0,0 - 1,94,USA,1:34
5m shot - Post,6.0,4,1,USA,1.0,CUPIDO L,0,0 - 1,74,USA,1:14
5m shot - Missed,10.0,4,1,USA,1.0,le ROUX P,0,0 - 1,55,RSA,0:55
Centre shot - Post,5.0,4,1,USA,1.0,HALLOCK B,0,0 - 1,34,USA,0:34
Turnover foul,8.0,4,1,USA,1.0,RODDA N,0,0 - 1,13,RSA,0:13
Steal,7.0,4,1,USA,1.0,DUNSTAN T,0,0 - 1,13,USA,0:13
Starting goalkeeper,1.0,4,1,USA,2.0,LEWIS J,0,0 - 1,480,RSA,8:00
Starting goalkeeper,1.0,4,1,USA,2.0,BARON M,0,0 - 1,480,USA,8:00
Sprint won possession,11.0,4,1,USA,2.0,MOLYNEUX N,0,0 - 1,480,RSA,8:00
Action shot - Saved,10.0,4,1,USA,2.0,le ROUX P,0,0 - 1,457,RSA,7:37
Turnover foul,6.0,4,1,USA,2.0,CUPIDO L,0,0 - 1,430,USA,7:10
Steal,1.0,4,1,USA,2.0,LEWIS J,0,0 - 1,430,RSA,7:10
20 sec. exclusion in centre,7.0,4,1,USA,2.0,DUNSTAN T,0,0 - 1,405,USA,6:45
Extra player shot - Goal,2.0,4,1,USA,2.0,le ROUX E,1,1 - 1,393,RSA,6:33
5m shot - Saved,6.0,4,1,USA,2.0,CUPIDO L,1,1 - 1,380,USA,6:20
Turnover foul,4.0,4,1,USA,2.0,OBERT A,1,1 - 1,368,USA,6:08
Steal,1.0,4,1,USA,2.0,LEWIS J,1,1 - 1,368,RSA,6:08
Action shot - Saved,3.0,4,1,USA,2.0,CARD D,1,1 - 1,351,RSA,5:51
Action shot - Saved,6.0,4,1,USA,2.0,CUPIDO L,1,1 - 1,318,USA,5:18
Turnover foul,3.0,4,1,USA,2.0,CARD D,1,1 - 1,305,RSA,5:05
Action shot - Goal,11.0,4,2,USA,2.0,ROELSE A,1,1 - 2,288,USA,4:48
5m shot - Missed,8.0,4,2,USA,2.0,RODDA N,1,1 - 2,261,RSA,4:21
20 sec. exclusion in centre,6.0,4,2,USA,2.0,de CARVALHO J,1,1 - 2,252,RSA,4:12
Extra player shot - Goal,10.0,4,3,USA,2.0,RAMIREZ C,1,1 - 3,234,USA,3:54
Centre shot - Saved,2.0,4,3,USA,2.0,le ROUX E,1,1 - 3,210,RSA,3:30
Turnover foul,12.0,4,3,USA,2.0,IRVING M,1,1 - 3,193,USA,3:13
Steal,7.0,4,3,USA,2.0,RABIE L,1,1 - 3,193,RSA,3:13
Time-Out,,4,3,USA,2.0,,1,1 - 3,193,RSA,3:13
Turnover foul,3.0,4,3,USA,2.0,CARD D,1,1 - 3,179,RSA,2:59
5m shot - Goal,12.0,4,4,USA,2.0,IRVING M,1,1 - 4,164,USA,2:44
5m shot - Saved,10.0,4,4,USA,2.0,le ROUX P,1,1 - 4,138,RSA,2:18
5m shot - Saved,10.0,4,4,USA,4.0,le ROUX P,1,1 - 4,289,RSA,4:49
Turnover foul,12.0,4,4,USA,4.0,IRVING M,1,1 - 4,279,USA,4:39
Steal,11.0,4,4,USA,4.0,MOLYNEUX N,1,1 - 4,279,RSA,4:39
5m shot - Saved,8.0,4,4,USA,4.0,RODDA N,1,1 - 4,255,RSA,4:15
Time-Out,,4,4,USA,4.0,,1,1 - 4,254,USA,4:14
Goalkeeper substitution,1.0,4,4,USA,4.0,BARON M,1,1 - 4,254,USA,4:14
Goalkeeper substitution,13.0,4,4,USA,4.0,HOLLAND D,1,1 - 4,254,USA,4:14
Action shot - Goal,3.0,4,12,USA,4.0,VAVIC M,4,4 - 12,227,USA,3:47
Goalkeeper substitution,1.0,4,12,USA,4.0,BARON M,4,4 - 12,221,USA,3:41
Goalkeeper substitution,13.0,4,12,USA,4.0,HOLLAND D,4,4 - 12,216,USA,3:36
5m shot - Post,2.0,4,12,USA,4.0,le ROUX E,4,4 - 12,200,RSA,3:20
20 sec. exclusion in centre,11.0,4,12,USA,4.0,MOLYNEUX N,4,4 - 12,177,RSA,2:57
Turnover foul,12.0,4,12,USA,2.0,IRVING M,4,4 - 12,136,USA,2:16
Action shot - Saved,7.0,4,12,USA,2.0,RABIE L,4,4 - 12,122,RSA,2:02
Action shot - Goal,12.0,4,5,USA,2.0,IRVING M,1,1 - 5,105,USA,1:45
Action shot - Goal,10.0,4,5,USA,2.0,le ROUX P,2,2 - 5,94,RSA,1:34
Time-Out,,4,5,USA,2.0,,2,2 - 5,94,USA,1:34
Penalty foul,2.0,4,5,USA,2.0,le ROUX E,2,2 - 5,78,RSA,1:18
Penalty shot - Goal,2.0,4,6,USA,2.0,HOOPER J,2,2 - 6,78,USA,1:18
Turnover foul,5.0,4,6,USA,2.0,BROWN C,2,2 - 6,52,RSA,0:52
5m shot - Saved,3.0,4,6,USA,2.0,VAVIC M,2,2 - 6,29,USA,0:29
5m shot - Goal,8.0,4,6,USA,2.0,RODDA N,3,3 - 6,17,RSA,0:17
5m shot - Saved,6.0,4,6,USA,2.0,CUPIDO L,3,3 - 6,3,USA,0:03
Action shot - Goal,4.0,4,7,USA,2.0,OBERT A,3,3 - 7,2,USA,0:02
Starting goalkeeper,1.0,4,7,USA,3.0,LEWIS J,3,3 - 7,480,RSA,8:00
Starting goalkeeper,1.0,4,7,USA,3.0,BARON M,3,3 - 7,480,USA,8:00
Sprint won possession,11.0,4,7,USA,3.0,MOLYNEUX N,3,3 - 7,480,RSA,8:00
Turnover foul,3.0,4,7,USA,3.0,CARD D,3,3 - 7,460,RSA,7:40
Turnover foul,5.0,4,7,USA,3.0,HALLOCK B,3,3 - 7,442,USA,7:22
Turnover foul,3.0,4,7,USA,3.0,CARD D,3,3 - 7,416,RSA,6:56
Action shot - Saved,11.0,4,7,USA,3.0,ROELSE A,3,3 - 7,400,USA,6:40
Turnover foul,2.0,4,7,USA,3.0,le ROUX E,3,3 - 7,384,RSA,6:24
Steal,2.0,4,7,USA,3.0,HOOPER J,3,3 - 7,384,USA,6:24
20 sec. exclusion in centre,9.0,4,7,USA,3.0,WHYTE D,3,3 - 7,363,RSA,6:03
20 sec. exclusion in field,5.0,4,7,USA,3.0,BROWN C,3,3 - 7,332,RSA,5:32
Extra player shot - Saved,2.0,4,7,USA,3.0,HOOPER J,3,3 - 7,323,USA,5:23
Action shot - Saved,2.0,4,7,USA,3.0,le ROUX E,3,3 - 7,295,RSA,4:55
Action shot - Goal,4.0,4,7,USA,3.0,BADENHORST N,4,4 - 7,293,RSA,4:53
Turnover foul,6.0,4,7,USA,3.0,CUPIDO L,4,4 - 7,267,USA,4:27
5m shot - Blocked,10.0,4,7,USA,3.0,le ROUX P,4,4 - 7,250,RSA,4:10
Turnover foul,10.0,4,7,USA,3.0,le ROUX P,4,4 - 7,229,RSA,3:49
Steal,10.0,4,7,USA,3.0,RAMIREZ C,4,4 - 7,229,USA,3:49
Action shot - Goal,12.0,4,8,USA,3.0,IRVING M,4,4 - 8,208,USA,3:28
Turnover foul,3.0,4,8,USA,3.0,CARD D,4,4 - 8,178,RSA,2:58
Action shot - Goal,4.0,4,9,USA,3.0,OBERT A,4,4 - 9,156,USA,2:36
Yellow card,,4,9,USA,3.0,Team Official,4,4 - 9,156,RSA,2:36
20 sec. exclusion in centre,10.0,4,9,USA,3.0,RAMIREZ C,4,4 - 9,135,USA,2:15
Turnover foul,2.0,4,9,USA,3.0,le ROUX E,4,4 - 9,124,RSA,2:04
Steal,12.0,4,9,USA,3.0,IRVING M,4,4 - 9,124,USA,2:04
20 sec. exclusion in centre,12.0,4,9,USA,3.0,OLVER R,4,4 - 9,97,RSA,1:37
Extra player shot - Goal,8.0,4,10,USA,3.0,CARNIGLIA N,4,4 - 10,84,USA,1:24
20 sec. exclusion in centre,12.0,4,10,USA,3.0,IRVING M,4,4 - 10,67,USA,1:07
20 sec. exclusion in field,3.0,4,10,USA,3.0,VAVIC M,4,4 - 10,60,USA,1:00
Action shot - Post,10.0,4,10,USA,3.0,le ROUX P,4,4 - 10,40,RSA,0:40
Time-Out,,4,10,USA,3.0,,4,4 - 10,40,USA,0:40
20 sec. exclusion in centre,6.0,4,10,USA,3.0,de CARVALHO J,4,4 - 10,24,RSA,0:24
Extra player shot - Blocked,6.0,4,10,USA,3.0,CUPIDO L,4,4 - 10,6,USA,0:06
5m shot - Saved,2.0,4,10,USA,3.0,HOOPER J,4,4 - 10,4,USA,0:04
5m shot - Saved,7.0,4,10,USA,3.0,RABIE L,4,4 - 10,1,RSA,0:01
Starting goalkeeper,13.0,4,10,USA,4.0,MTHEMBU T,4,4 - 10,480,RSA,8:00
Starting goalkeeper,13.0,4,10,USA,4.0,HOLLAND D,4,4 - 10,480,USA,8:00
Sprint won possession,12.0,4,10,USA,4.0,OLVER R,4,4 - 10,480,RSA,8:00
Turnover foul,2.0,4,10,USA,4.0,le ROUX E,4,4 - 10,462,RSA,7:42
Steal,9.0,4,10,USA,4.0,BOWEN A,4,4 - 10,462,USA,7:42
Turnover foul,9.0,4,10,USA,4.0,BOWEN A,4,4 - 10,447,USA,7:27
Steal,2.0,4,10,USA,4.0,le ROUX E,4,4 - 10,447,RSA,7:27
5m shot - Saved,12.0,4,10,USA,4.0,OLVER R,4,4 - 10,420,RSA,7:00
Centre shot - Goal,11.0,4,11,USA,4.0,ROELSE A,4,4 - 11,408,USA,6:48
Turnover foul,8.0,4,11,USA,4.0,RODDA N,4,4 - 11,386,RSA,6:26
Steal,12.0,4,11,USA,4.0,IRVING M,4,4 - 11,386,USA,6:26
Turnover foul,4.0,4,11,USA,4.0,OBERT A,4,4 - 11,372,USA,6:12
5m shot - Missed,12.0,4,11,USA,4.0,OLVER R,4,4 - 11,342,RSA,5:42
Action shot - Saved,8.0,4,11,USA,4.0,CARNIGLIA N,4,4 - 11,317,USA,5:17
Action shot - Saved,5.0,4,11,USA,4.0,HALLOCK B,4,4 - 11,152,USA,2:32
Turnover foul,11.0,4,11,USA,4.0,MOLYNEUX N,4,4 - 11,134,RSA,2:14
Steal,3.0,4,11,USA,4.0,VAVIC M,4,4 - 11,134,USA,2:14
Double exclusion,5.0,4,11,USA,4.0,HALLOCK B,4,4 - 11,109,USA,1:49
Double exclusion,2.0,4,11,USA,4.0,le ROUX E,4,4 - 11,109,RSA,1:49
Turnover foul,3.0,4,11,USA,4.0,VAVIC M,4,4 - 11,108,USA,1:48
5m shot - Missed,11.0,4,11,USA,4.0,MOLYNEUX N,4,4 - 11,70,RSA,1:10
Action shot - Post,2.0,4,11,USA,4.0,HOOPER J,4,4 - 11,57,USA,0:57
Time-Out,,4,11,USA,4.0,,4,4 - 11,57,RSA,0:57
20 sec. exclusion in centre,10.0,4,11,USA,4.0,RAMIREZ C,4,4 - 11,43,USA,0:43
5m shot - Blocked,2.0,4,11,USA,4.0,le ROUX E,4,4 - 11,28,RSA,0:28
Action shot - Goal,4.0,4,13,USA,4.0,OBERT A,4,4 - 13,3,USA,0:03
Starting goalkeeper,1.0,5,0,CAN,1.0,RADENOVIC M,0,0 - 0,480,CAN,8:00
Starting goalkeeper,1.0,5,0,CAN,1.0,LEWIS J,0,0 - 0,480,RSA,8:00
Sprint won possession,11.0,5,0,CAN,1.0,MOLYNEUX N,0,0 - 0,480,RSA,8:00
5m shot - Goal,8.0,5,0,CAN,1.0,RODDA N,1,0 - 1,453,RSA,7:33
Penalty foul,5.0,5,0,CAN,1.0,BROWN C,1,0 - 1,438,RSA,7:18
Penalty shot - Missed,12.0,5,0,CAN,1.0,THUMWOOD D,1,0 - 1,438,CAN,7:18
Turnover foul,11.0,5,0,CAN,1.0,MOLYNEUX N,1,0 - 1,422,RSA,7:02
Steal,12.0,5,0,CAN,1.0,THUMWOOD D,1,0 - 1,422,CAN,7:02
Turnover foul,12.0,5,0,CAN,1.0,THUMWOOD D,1,0 - 1,403,CAN,6:43
Steal,1.0,5,0,CAN,1.0,LEWIS J,1,0 - 1,403,RSA,6:43
20 sec. exclusion in centre,11.0,5,0,CAN,1.0,TORAKIS G,1,0 - 1,378,CAN,6:18
Action shot - Goal,2.0,5,0,CAN,1.0,le ROUX E,2,0 - 2,357,RSA,5:57
Centre shot - Goal,4.0,5,1,CAN,1.0,CONSTANTIN-BICARI,2,1 - 2,337,CAN,5:37
Action shot - Missed,2.0,5,1,CAN,1.0,le ROUX E,2,1 - 2,310,RSA,5:10
5m shot - Saved,10.0,5,1,CAN,1.0,SOLEIMANIPAK A,2,1 - 2,293,CAN,4:53
Action shot - Saved,7.0,5,1,CAN,1.0,RABIE L,2,1 - 2,271,RSA,4:31
