Action,Cap,ESP,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
5m shot - Missed,12.0,10,6,7,CAN,4.0,FOURNIER S,7 - 10,343,CAN,5:43
Turnover foul,3.0,10,6,7,CAN,4.0,ESPAR LLAQUET A,7 - 10,314,ESP,5:14
Action shot - Goal,6.0,10,6,8,CAN,4.0,CHRISTMAS K,8 - 10,298,CAN,4:58
Turnover foul,2.0,10,6,8,CAN,4.0,ALOGBO K,8 - 10,259,CAN,4:19
Centre shot - Saved,12.0,10,6,8,CAN,4.0,LEITON ARRONES P,8 - 10,245,ESP,4:05
Action shot - Goal,5.0,10,6,9,CAN,4.0,EGGENS M,9 - 10,228,CAN,3:48
20 sec. exclusion in centre,9.0,10,6,9,CAN,4.0,McKELVEY H,9 - 10,207,CAN,3:27
Extra player shot - Goal,4.0,11,6,9,CAN,4.0,ORTIZ MUNOZ B,9 - 11,199,ESP,3:19
5m shot - Saved,11.0,11,6,9,CAN,4.0,McKEE K,9 - 11,170,CAN,2:50
Action shot - Saved,6.0,11,6,9,CAN,4.0,CHRISTMAS K,9 - 11,155,CAN,2:35
Centre shot - Saved,2.0,11,6,9,CAN,4.0,BACH PASCUAL M,9 - 11,125,ESP,2:05
Action shot - Post,12.0,11,6,9,CAN,4.0,FOURNIER S,9 - 11,113,CAN,1:53
5m shot - Saved,4.0,11,6,9,CAN,4.0,ORTIZ MUNOZ B,9 - 11,87,ESP,1:27
5m shot - Missed,6.0,11,6,9,CAN,4.0,CHRISTMAS K,9 - 11,68,CAN,1:08
Centre shot - Goal,4.0,12,6,9,CAN,4.0,ORTIZ MUNOZ B,9 - 12,39,ESP,0:39
Penalty foul,2.0,12,6,9,CAN,4.0,BACH PASCUAL M,9 - 12,28,ESP,0:28
Penalty shot - Saved,6.0,12,6,9,CAN,4.0,CHRISTMAS K,9 - 12,28,CAN,0:28
20 sec. exclusion in centre,6.0,12,6,9,CAN,4.0,LLORET GOMEZ H,9 - 12,23,ESP,0:23
Action shot - Saved,5.0,12,6,9,CAN,4.0,EGGENS M,9 - 12,16,CAN,0:16
Time-Out,,12,6,9,CAN,4.0,,9 - 12,13,ESP,0:13
Action shot - Goal,6.0,12,6,10,CAN,4.0,CHRISTMAS K,10 - 12,3,CAN,0:03
Starting goalkeeper,1.0,0,7,0,USA,1.0,STONE G,0 - 0,480,USA,8:00
Starting goalkeeper,1.0,0,7,0,USA,1.0,ESTER RAMOS L,0 - 0,480,ESP,8:00
Sprint won possession,3.0,0,7,0,USA,1.0,ESPAR LLAQUET A,0 - 0,480,ESP,8:00
Turnover foul,3.0,0,7,0,USA,1.0,ESPAR LLAQUET A,0 - 0,451,ESP,7:31
Steal,2.0,0,7,0,USA,1.0,MUSSELMAN M,0 - 0,451,USA,7:31
5m shot - Missed,4.0,0,7,0,USA,1.0,FATTAL R,0 - 0,426,USA,7:06
Turnover foul,12.0,0,7,0,USA,1.0,LEITON ARRONES P,0 - 0,404,ESP,6:44
Centre shot - Post,8.0,0,7,0,USA,1.0,NEUSHUL K,0 - 0,382,USA,6:22
Action shot - Saved,8.0,0,7,0,USA,1.0,PENA CARRASCO M,0 - 0,355,ESP,5:55
Turnover foul,8.0,0,7,0,USA,1.0,NEUSHUL K,0 - 0,333,USA,5:33
Steal,4.0,0,7,0,USA,1.0,ORTIZ MUNOZ B,0 - 0,333,ESP,5:33
20 sec. exclusion in centre,11.0,0,7,0,USA,1.0,FISCHER M,0 - 0,309,USA,5:09
Extra player shot - Saved,4.0,0,7,0,USA,1.0,ORTIZ MUNOZ B,0 - 0,290,ESP,4:50
Action shot - Saved,4.0,0,7,0,USA,1.0,ORTIZ MUNOZ B,0 - 0,280,ESP,4:40
20 sec. exclusion in centre,3.0,0,7,0,USA,1.0,ESPAR LLAQUET A,0 - 0,252,ESP,4:12
Extra player shot - Goal,3.0,0,7,1,USA,1.0,SEIDEMANN M,1 - 0,250,USA,4:10
Action shot - Saved,6.0,0,7,1,USA,1.0,STEFFENS M,1 - 0,196,USA,3:16
20 sec. exclusion in centre,12.0,0,7,1,USA,1.0,WILLIAMS A,1 - 0,179,USA,2:59
Action shot - Goal,4.0,1,7,1,USA,1.0,ORTIZ MUNOZ B,1 - 1,151,ESP,2:31
Action shot - Goal,7.0,1,7,2,USA,1.0,RANEY J,2 - 1,131,USA,2:11
Turnover foul,6.0,1,7,2,USA,1.0,STEFFENS M,2 - 1,88,USA,1:28
Turnover foul,4.0,1,7,2,USA,1.0,ORTIZ MUNOZ B,2 - 1,71,ESP,1:11
Turnover foul,7.0,1,7,2,USA,1.0,RANEY J,2 - 1,50,USA,0:50
Steal,9.0,1,7,2,USA,1.0,FORCA ARIZA J,2 - 1,50,ESP,0:50
Time-Out,,1,7,2,USA,1.0,,2 - 1,45,ESP,0:45
Time-Out,,1,7,2,USA,1.0,,2 - 1,14,USA,0:14
Action shot - Saved,3.0,1,7,2,USA,1.0,SEIDEMANN M,2 - 1,2,USA,0:02
Starting goalkeeper,1.0,1,7,2,USA,2.0,STONE G,2 - 1,480,USA,8:00
Starting goalkeeper,1.0,1,7,2,USA,2.0,ESTER RAMOS L,2 - 1,480,ESP,8:00
Sprint won possession,3.0,1,7,2,USA,2.0,ESPAR LLAQUET A,2 - 1,480,ESP,8:00
Penalty foul,12.0,1,7,2,USA,2.0,WILLIAMS A,2 - 1,463,USA,7:43
Penalty shot - Goal,3.0,2,7,2,USA,2.0,ESPAR LLAQUET A,2 - 2,463,ESP,7:43
20 sec. exclusion in centre,6.0,2,7,2,USA,2.0,LLORET GOMEZ H,2 - 2,450,ESP,7:30
Extra player shot - Blocked,2.0,2,7,2,USA,2.0,MUSSELMAN M,2 - 2,433,USA,7:13
Centre shot - Saved,12.0,2,7,2,USA,2.0,LEITON ARRONES P,2 - 2,403,ESP,6:43
20 sec. exclusion in centre,12.0,2,7,2,USA,2.0,LEITON ARRONES P,2 - 2,388,ESP,6:28
Extra player shot - Goal,8.0,2,7,3,USA,2.0,NEUSHUL K,3 - 2,386,USA,6:26
20 sec. exclusion in field,6.0,2,7,3,USA,2.0,STEFFENS M,3 - 2,372,USA,6:12
Extra player shot - Goal,4.0,3,7,3,USA,2.0,ORTIZ MUNOZ B,3 - 3,354,ESP,5:54
20 sec. exclusion in centre,2.0,3,7,3,USA,2.0,BACH PASCUAL M,3 - 3,345,ESP,5:45
Extra player shot - Goal,8.0,3,7,4,USA,2.0,NEUSHUL K,4 - 3,327,USA,5:27
5m shot - Post,3.0,3,7,4,USA,2.0,ESPAR LLAQUET A,4 - 3,298,ESP,4:58
20 sec. exclusion in centre,2.0,3,7,4,USA,2.0,BACH PASCUAL M,4 - 3,276,ESP,4:36
Extra player shot - Goal,2.0,3,7,5,USA,2.0,MUSSELMAN M,5 - 3,273,USA,4:33
5m shot - Blocked,11.0,3,7,5,USA,2.0,GUAL ROVIROSA A,5 - 3,247,ESP,4:07
Turnover foul,9.0,3,7,5,USA,2.0,FISCHER A,5 - 3,226,USA,3:46
Turnover foul,9.0,3,7,5,USA,2.0,FORCA ARIZA J,5 - 3,196,ESP,3:16
Steal,2.0,3,7,5,USA,2.0,MUSSELMAN M,5 - 3,196,USA,3:16
Centre shot - Saved,9.0,3,7,5,USA,2.0,FISCHER A,5 - 3,171,USA,2:51
Turnover foul,5.0,3,7,5,USA,2.0,ORTIZ REYES M,5 - 3,142,ESP,2:22
Steal,9.0,3,7,5,USA,2.0,FISCHER A,5 - 3,142,USA,2:22
Turnover foul,3.0,3,7,5,USA,2.0,SEIDEMANN M,5 - 3,117,USA,1:57
Steal,5.0,3,7,5,USA,2.0,ORTIZ REYES M,5 - 3,117,ESP,1:57
20 sec. exclusion in centre,7.0,3,7,5,USA,2.0,RANEY J,5 - 3,95,USA,1:35
Time-Out,,3,7,5,USA,2.0,,5 - 3,95,ESP,1:35
Centre shot - Saved,10.0,3,7,5,USA,2.0,CRESPI BARRIGA P,5 - 3,81,ESP,1:21
5m shot - Post,8.0,3,7,5,USA,2.0,NEUSHUL K,5 - 3,53,USA,0:53
Action shot - Post,3.0,3,7,5,USA,2.0,ESPAR LLAQUET A,5 - 3,25,ESP,0:25
Action shot - Saved,2.0,3,7,5,USA,2.0,MUSSELMAN M,5 - 3,10,USA,0:10
5m shot - Saved,12.0,3,7,5,USA,2.0,LEITON ARRONES P,5 - 3,1,ESP,0:01
Starting goalkeeper,1.0,3,7,5,USA,3.0,STONE G,5 - 3,480,USA,8:00
Starting goalkeeper,1.0,3,7,5,USA,3.0,ESTER RAMOS L,5 - 3,480,ESP,8:00
Sprint won possession,3.0,3,7,5,USA,3.0,ESPAR LLAQUET A,5 - 3,480,ESP,8:00
5m shot - Goal,3.0,4,7,5,USA,3.0,ESPAR LLAQUET A,5 - 4,453,ESP,7:33
20 sec. exclusion in centre,5.0,4,7,5,USA,3.0,ORTIZ REYES M,5 - 4,442,ESP,7:22
Extra player shot - Goal,4.0,4,7,6,USA,3.0,FATTAL R,6 - 4,428,USA,7:08
Turnover foul,12.0,4,7,6,USA,3.0,LEITON ARRONES P,6 - 4,407,ESP,6:47
Steal,4.0,4,7,6,USA,3.0,FATTAL R,6 - 4,407,USA,6:47
20 sec. exclusion in centre,5.0,4,7,6,USA,3.0,ORTIZ REYES M,6 - 4,382,ESP,6:22
Extra player shot - Goal,8.0,4,7,7,USA,3.0,NEUSHUL K,7 - 4,365,USA,6:05
Turnover foul,12.0,4,7,7,USA,3.0,LEITON ARRONES P,7 - 4,341,ESP,5:41
Steal,11.0,4,7,7,USA,3.0,FISCHER M,7 - 4,341,USA,5:41
Action shot - Missed,11.0,4,7,7,USA,3.0,FISCHER M,7 - 4,312,USA,5:12
Action shot - Saved,6.0,4,7,7,USA,3.0,LLORET GOMEZ H,7 - 4,283,ESP,4:43
5m shot - Post,4.0,4,7,7,USA,3.0,ORTIZ MUNOZ B,7 - 4,256,ESP,4:16
20 sec. exclusion in centre,7.0,4,7,7,USA,3.0,ESPAR LLAQUET C,7 - 4,231,ESP,3:51
Time-Out,,4,7,7,USA,3.0,,7 - 4,231,USA,3:51
Extra player shot - Goal,6.0,4,7,8,USA,3.0,STEFFENS M,8 - 4,211,USA,3:31
5m shot - Missed,9.0,4,7,8,USA,3.0,FORCA ARIZA J,8 - 4,188,ESP,3:08
Turnover foul,6.0,4,7,8,USA,3.0,STEFFENS M,8 - 4,163,USA,2:43
Steal,1.0,4,7,8,USA,3.0,ESTER RAMOS L,8 - 4,163,ESP,2:43
Centre shot - Missed,3.0,4,7,8,USA,3.0,ESPAR LLAQUET A,8 - 4,146,ESP,2:26
20 sec. exclusion in centre,4.0,4,7,8,USA,3.0,ORTIZ MUNOZ B,8 - 4,126,ESP,2:06
Extra player shot - Goal,11.0,4,7,9,USA,3.0,FISCHER M,9 - 4,115,USA,1:55
5m shot - Post,9.0,4,7,9,USA,3.0,FORCA ARIZA J,9 - 4,85,ESP,1:25
Turnover foul,6.0,4,7,9,USA,3.0,STEFFENS M,9 - 4,60,USA,1:00
Steal,9.0,4,7,9,USA,3.0,FORCA ARIZA J,9 - 4,60,ESP,1:00
Time-Out,,4,7,9,USA,3.0,,9 - 4,55,ESP,0:55
20 sec. exclusion in centre,3.0,4,7,9,USA,3.0,SEIDEMANN M,9 - 4,38,USA,0:38
Extra player shot - Goal,12.0,5,7,9,USA,3.0,LEITON ARRONES P,9 - 5,25,ESP,0:25
Centre shot - Goal,2.0,5,7,10,USA,3.0,MUSSELMAN M,10 - 5,1,USA,0:01
Starting goalkeeper,1.0,5,7,10,USA,4.0,STONE G,10 - 5,480,USA,8:00
Starting goalkeeper,1.0,5,7,10,USA,4.0,ESTER RAMOS L,10 - 5,480,ESP,8:00
Sprint won possession,4.0,5,7,10,USA,4.0,FATTAL R,10 - 5,480,USA,8:00
5m shot - Missed,4.0,5,7,10,USA,4.0,FATTAL R,10 - 5,452,USA,7:32
20 sec. exclusion in field,2.0,5,7,10,USA,4.0,MUSSELMAN M,10 - 5,452,USA,7:32
5m shot - Blocked,9.0,5,7,10,USA,4.0,FORCA ARIZA J,10 - 5,424,ESP,7:04
5m shot - Goal,6.0,5,7,11,USA,4.0,STEFFENS M,11 - 5,394,USA,6:34
Turnover foul,12.0,5,7,11,USA,4.0,LEITON ARRONES P,11 - 5,365,ESP,6:05
Steal,4.0,5,7,11,USA,4.0,FATTAL R,11 - 5,365,USA,6:05
20 sec. exclusion in centre,10.0,5,7,11,USA,4.0,CRESPI BARRIGA P,11 - 5,340,ESP,5:40
Extra player shot - Goal,8.0,5,7,12,USA,4.0,NEUSHUL K,12 - 5,334,USA,5:34
Turnover foul,11.0,5,7,12,USA,4.0,GUAL ROVIROSA A,12 - 5,308,ESP,5:08
Steal,8.0,5,7,12,USA,4.0,NEUSHUL K,12 - 5,308,USA,5:08
Turnover foul,3.0,5,7,12,USA,4.0,SEIDEMANN M,12 - 5,279,USA,4:39
Steal,9.0,5,7,12,USA,4.0,FORCA ARIZA J,12 - 5,279,ESP,4:39
Action shot - Missed,11.0,5,7,12,USA,4.0,GUAL ROVIROSA A,12 - 5,252,ESP,4:12
20 sec. exclusion in centre,7.0,5,7,12,USA,4.0,ESPAR LLAQUET C,12 - 5,226,ESP,3:46
Extra player shot - Goal,2.0,5,7,13,USA,4.0,MUSSELMAN M,13 - 5,222,USA,3:42
5m shot - Missed,4.0,5,7,13,USA,4.0,ORTIZ MUNOZ B,13 - 5,193,ESP,3:13
20 sec. exclusion in centre,4.0,5,7,13,USA,4.0,ORTIZ MUNOZ B,13 - 5,165,ESP,2:45
Extra player shot - Blocked,5.0,5,7,13,USA,4.0,HAUSCHILD P,13 - 5,151,USA,2:31
Time-Out,,5,7,13,USA,4.0,,13 - 5,139,USA,2:19
Goalkeeper substitution,13.0,5,7,13,USA,4.0,LONGAN A,13 - 5,139,USA,2:19
Action shot - Post,12.0,5,7,13,USA,4.0,WILLIAMS A,13 - 5,121,USA,2:01
Time-Out,,5,7,13,USA,4.0,,13 - 5,120,ESP,2:00
5m shot - Goal,3.0,6,7,13,USA,4.0,ESPAR LLAQUET A,13 - 6,96,ESP,1:36
Centre shot - Saved,9.0,6,7,13,USA,4.0,FISCHER A,13 - 6,67,USA,1:07
5m shot - Missed,3.0,6,7,13,USA,4.0,ESPAR LLAQUET A,13 - 6,38,ESP,0:38
20 sec. exclusion in field,10.0,6,7,13,USA,4.0,CRESPI BARRIGA P,13 - 6,8,ESP,0:08
