Action,CHN,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
5m shot - Goal,4,10.0,5,3,AUS,3.0,SOUTHERN A,3 - 4,451,AUS,7:31
20 sec. exclusion in centre,4,10.0,5,3,AUS,3.0,SOUTHERN A,3 - 4,439,AUS,7:19
Extra player shot - Goal,5,5.0,5,3,AUS,3.0,NIU G,3 - 5,425,CHN,7:05
Action shot - Saved,5,7.0,5,3,AUS,3.0,WEBSTER R,3 - 5,395,AUS,6:35
Turnover foul,5,6.0,5,3,AUS,3.0,SUN Y,3 - 5,365,CHN,6:05
20 sec. exclusion in centre,5,6.0,5,3,AUS,3.0,SUN Y,3 - 5,362,CHN,6:02
5m shot - Blocked,5,6.0,5,3,AUS,3.0,KNOX B,3 - 5,332,AUS,5:32
20 sec. exclusion in field,5,5.0,5,3,AUS,3.0,GOFERS K,3 - 5,332,AUS,5:32
Time-Out,5,,5,3,AUS,3.0,,3 - 5,332,CHN,5:32
Extra player shot - Saved,5,11.0,5,3,AUS,3.0,WANG X,3 - 5,313,CHN,5:13
Turnover foul,5,11.0,5,3,AUS,3.0,HALLIGAN B,3 - 5,294,AUS,4:54
Action shot - Post,5,12.0,5,3,AUS,3.0,ZHANG J,3 - 5,276,CHN,4:36
Action shot - Goal,5,6.0,5,4,AUS,3.0,KNOX B,4 - 5,256,AUS,4:16
Turnover foul,5,6.0,5,4,AUS,3.0,SUN Y,4 - 5,241,CHN,4:01
Turnover foul,5,3.0,5,4,AUS,3.0,BUCKLING H,4 - 5,218,AUS,3:38
Turnover foul,5,9.0,5,4,AUS,3.0,ZHAO Z,4 - 5,208,CHN,3:28
Action shot - Goal,5,11.0,5,5,AUS,3.0,HALLIGAN B,5 - 5,180,AUS,3:00
20 sec. exclusion in centre,5,9.0,5,5,AUS,3.0,ARANCINI Z,5 - 5,158,AUS,2:38
Extra player shot - Goal,6,10.0,5,5,AUS,3.0,ZHANG W,5 - 6,142,CHN,2:22
Penalty foul,6,3.0,5,5,AUS,3.0,MEI X,5 - 6,124,CHN,2:04
Penalty shot - Goal,6,7.0,5,6,AUS,3.0,WEBSTER R,6 - 6,124,AUS,2:04
Turnover foul,6,8.0,5,6,AUS,3.0,ZHANG C,6 - 6,103,CHN,1:43
Counter attack - Saved,6,8.0,5,6,AUS,3.0,MCGHIE G,6 - 6,88,AUS,1:28
Action shot - Saved,6,2.0,5,6,AUS,3.0,BEADSWORTH G,6 - 6,64,AUS,1:04
5m shot - Saved,6,8.0,5,6,AUS,3.0,ZHANG C,6 - 6,35,CHN,0:35
Yellow card,6,,5,6,AUS,3.0,Team Official,6 - 6,35,CHN,0:35
Time-Out,6,,5,6,AUS,3.0,,6 - 6,35,AUS,0:35
Turnover foul,6,7.0,5,6,AUS,3.0,WEBSTER R,6 - 6,10,AUS,0:10
Steal,6,5.0,5,6,AUS,3.0,NIU G,6 - 6,10,CHN,0:10
Starting goalkeeper,6,1.0,5,6,AUS,4.0,YANITSAS L,6 - 6,480,AUS,8:00
Starting goalkeeper,6,1.0,5,6,AUS,4.0,YANG J,6 - 6,480,CHN,8:00
Sprint won possession,6,12.0,5,6,AUS,4.0,ZAGAME N,6 - 6,480,AUS,8:00
Turnover foul,6,10.0,5,6,AUS,4.0,SOUTHERN A,6 - 6,458,AUS,7:38
20 sec. exclusion in centre,6,7.0,5,6,AUS,4.0,WEBSTER R,6 - 6,440,AUS,7:20
5m shot - Post,6,7.0,5,6,AUS,4.0,SONG D,6 - 6,416,CHN,6:56
Turnover foul,6,9.0,5,6,AUS,4.0,ZHAO Z,6 - 6,357,CHN,5:57
Action shot - Saved,6,10.0,5,6,AUS,4.0,SOUTHERN A,6 - 6,340,AUS,5:40
20 sec. exclusion in centre,6,6.0,5,6,AUS,4.0,KNOX B,6 - 6,316,AUS,5:16
20 sec. exclusion in centre,6,8.0,5,6,AUS,4.0,MCGHIE G,6 - 6,301,AUS,5:01
Extra player shot - Goal,7,7.0,5,6,AUS,4.0,SONG D,6 - 7,291,CHN,4:51
Yellow card,7,,5,6,AUS,4.0,Team Official,6 - 7,291,AUS,4:51
Counter attack - Goal,7,8.0,5,7,AUS,4.0,MCGHIE G,7 - 7,276,AUS,4:36
Turnover foul,7,6.0,5,7,AUS,4.0,SUN Y,7 - 7,253,CHN,4:13
Action shot - Saved,7,8.0,5,7,AUS,4.0,MCGHIE G,7 - 7,231,AUS,3:51
5m shot - Saved,7,9.0,5,7,AUS,4.0,ZHAO Z,7 - 7,203,CHN,3:23
Turnover foul,7,4.0,5,7,AUS,4.0,LINCOLN-SMITH H,7 - 7,178,AUS,2:58
Turnover foul,7,11.0,5,7,AUS,4.0,WANG X,7 - 7,149,CHN,2:29
Action shot - Blocked,7,7.0,5,7,AUS,4.0,WEBSTER R,7 - 7,119,AUS,1:59
Turnover foul,7,5.0,5,7,AUS,4.0,NIU G,7 - 7,92,CHN,1:32
Action shot - Blocked,7,8.0,5,7,AUS,4.0,MCGHIE G,7 - 7,78,AUS,1:18
Turnover foul,7,9.0,5,7,AUS,4.0,ZHAO Z,7 - 7,54,CHN,0:54
Time-Out,7,,5,7,AUS,4.0,,7 - 7,54,AUS,0:54
Action shot - Saved,7,11.0,5,7,AUS,4.0,HALLIGAN B,7 - 7,25,AUS,0:25
Time-Out,7,,5,7,AUS,4.0,,7 - 7,25,CHN,0:25
5m shot - Saved,7,9.0,5,7,AUS,4.0,ZHAO Z,7 - 7,0,CHN,0:00
Starting goalkeeper,0,1.0,6,0,ESP,1.0,ESTER L,0 - 0,480,ESP,8:00
Starting goalkeeper,0,1.0,6,0,ESP,1.0,YANG J,0 - 0,480,CHN,8:00
Sprint won possession,0,6.0,6,0,ESP,1.0,PAREJA J,0 - 0,480,ESP,8:00
Turnover foul,0,6.0,6,0,ESP,1.0,PAREJA J,0 - 0,459,ESP,7:39
Penalty foul,0,8.0,6,0,ESP,1.0,PENA P,0 - 0,442,ESP,7:22
Penalty shot - Goal,1,9.0,6,0,ESP,1.0,ZHAO Z,0 - 1,442,CHN,7:22
20 sec. exclusion in centre,1,11.0,6,0,ESP,1.0,WANG X,0 - 1,425,CHN,7:05
Extra player shot - Goal,1,11.0,6,1,ESP,1.0,GARCIA M,1 - 1,406,ESP,6:46
5m shot - Post,1,9.0,6,1,ESP,1.0,ZHAO Z,1 - 1,376,CHN,6:16
Turnover foul,1,3.0,6,1,ESP,1.0,ESPAR A,1 - 1,353,ESP,5:53
5m shot - Goal,2,9.0,6,1,ESP,1.0,ZHAO Z,1 - 2,325,CHN,5:25
Action shot - Saved,2,9.0,6,1,ESP,1.0,FORCA J,1 - 2,298,ESP,4:58
Turnover foul,2,9.0,6,1,ESP,1.0,ZHAO Z,1 - 2,273,CHN,4:33
Action shot - Goal,2,3.0,6,2,ESP,1.0,ESPAR A,2 - 2,243,ESP,4:03
Centre shot - Goal,3,7.0,6,2,ESP,1.0,SONG D,2 - 3,223,CHN,3:43
5m shot - Saved,3,6.0,6,2,ESP,1.0,PAREJA J,2 - 3,197,ESP,3:17
Turnover foul,3,3.0,6,2,ESP,1.0,ESPAR A,2 - 3,184,ESP,3:04
20 sec. exclusion in centre,3,2.0,6,2,ESP,1.0,BACH M,2 - 3,172,ESP,2:52
Time-Out,3,,6,2,ESP,1.0,,2 - 3,172,CHN,2:52
5m shot - Post,3,9.0,6,2,ESP,1.0,ZHAO Z,2 - 3,148,CHN,2:28
20 sec. exclusion in centre,3,11.0,6,2,ESP,1.0,WANG X,2 - 3,122,CHN,2:02
Action shot - Goal,3,10.0,6,3,ESP,1.0,TARRAGO R,3 - 3,100,ESP,1:40
Turnover foul,3,9.0,6,3,ESP,1.0,ZHAO Z,3 - 3,73,CHN,1:13
Turnover foul,3,11.0,6,3,ESP,1.0,GARCIA M,3 - 3,53,ESP,0:53
Turnover foul,3,8.0,6,3,ESP,1.0,ZHANG C,3 - 3,27,CHN,0:27
Steal,3,1.0,6,3,ESP,1.0,ESTER L,3 - 3,27,ESP,0:27
Time-Out,3,,6,3,ESP,1.0,,3 - 3,27,ESP,0:27
Turnover foul,3,3.0,6,3,ESP,1.0,ESPAR A,3 - 3,14,ESP,0:14
Turnover foul,3,3.0,6,3,ESP,1.0,MEI X,3 - 3,3,CHN,0:03
Starting goalkeeper,3,1.0,6,3,ESP,2.0,ESTER L,3 - 3,480,ESP,8:00
Starting goalkeeper,3,1.0,6,3,ESP,2.0,YANG J,3 - 3,480,CHN,8:00
Sprint won possession,3,6.0,6,3,ESP,2.0,PAREJA J,3 - 3,480,ESP,8:00
Action shot - Saved,3,8.0,6,3,ESP,2.0,PENA P,3 - 3,452,ESP,7:32
5m shot - Missed,3,5.0,6,3,ESP,2.0,NIU G,3 - 3,427,CHN,7:07
5m shot - Saved,3,10.0,6,3,ESP,2.0,TARRAGO R,3 - 3,400,ESP,6:40
20 sec. exclusion in centre,3,5.0,6,3,ESP,2.0,ORTIZ M,3 - 3,379,ESP,6:19
5m shot - Goal,4,7.0,6,3,ESP,2.0,SONG D,3 - 4,353,CHN,5:53
20 sec. exclusion in centre,4,6.0,6,3,ESP,2.0,SUN Y,3 - 4,324,CHN,5:24
Extra player shot - Saved,4,2.0,6,3,ESP,2.0,BACH M,3 - 4,317,ESP,5:17
Extra player shot - Saved,4,3.0,6,3,ESP,2.0,ESPAR A,3 - 4,297,ESP,4:57
Turnover foul,4,3.0,6,3,ESP,2.0,ESPAR A,3 - 4,282,ESP,4:42
Turnover foul,4,10.0,6,3,ESP,2.0,ZHANG W,3 - 4,276,CHN,4:36
Turnover foul,4,2.0,6,3,ESP,2.0,BACH M,3 - 4,253,ESP,4:13
Steal,4,8.0,6,3,ESP,2.0,ZHANG C,3 - 4,253,CHN,4:13
Action shot - Saved,4,9.0,6,3,ESP,2.0,ZHAO Z,3 - 4,224,CHN,3:44
5m shot - Goal,4,6.0,6,4,ESP,2.0,PAREJA J,4 - 4,203,ESP,3:23
Turnover foul,4,8.0,6,4,ESP,2.0,ZHANG C,4 - 4,175,CHN,2:55
Steal,4,3.0,6,4,ESP,2.0,ESPAR A,4 - 4,175,ESP,2:55
5m shot - Saved,4,3.0,6,4,ESP,2.0,ESPAR A,4 - 4,149,ESP,2:29
20 sec. exclusion in centre,4,5.0,6,4,ESP,2.0,NIU G,4 - 4,129,CHN,2:09
Extra player shot - Goal,4,12.0,6,5,ESP,2.0,LOPEZ L,5 - 4,113,ESP,1:53
20 sec. exclusion in centre,4,12.0,6,5,ESP,2.0,LOPEZ L,5 - 4,100,ESP,1:40
Time-Out,4,,6,5,ESP,2.0,,5 - 4,100,CHN,1:40
Extra player shot - Blocked,4,5.0,6,5,ESP,2.0,NIU G,5 - 4,78,CHN,1:18
5m shot - Saved,4,6.0,6,5,ESP,2.0,PAREJA J,5 - 4,49,ESP,0:49
Turnover foul,4,9.0,6,5,ESP,2.0,ZHAO Z,5 - 4,32,CHN,0:32
Time-Out,4,,6,5,ESP,2.0,,5 - 4,32,ESP,0:32
Turnover foul,4,7.0,6,5,ESP,2.0,ESPAR C,5 - 4,12,ESP,0:12
Steal,4,3.0,6,5,ESP,2.0,MEI X,5 - 4,12,CHN,0:12
5m shot - Saved,4,3.0,6,5,ESP,2.0,MEI X,5 - 4,0,CHN,0:00
Starting goalkeeper,4,1.0,6,5,ESP,3.0,ESTER L,5 - 4,480,ESP,8:00
Starting goalkeeper,4,1.0,6,5,ESP,3.0,YANG J,5 - 4,480,CHN,8:00
Sprint won possession,4,6.0,6,5,ESP,3.0,PAREJA J,5 - 4,480,ESP,8:00
Turnover foul,4,3.0,6,5,ESP,3.0,ESPAR A,5 - 4,451,ESP,7:31
Action shot - Missed,4,9.0,6,5,ESP,4.0,FORCA J,5 - 4,59,ESP,0:59
Turnover foul,4,9.0,6,5,ESP,4.0,ZHAO Z,5 - 4,31,CHN,0:31
Steal,4,5.0,6,5,ESP,3.0,NIU G,5 - 4,451,CHN,7:31
Turnover foul,4,5.0,6,5,ESP,3.0,NIU G,5 - 4,441,CHN,7:21
Steal,4,5.0,6,5,ESP,3.0,ORTIZ M,5 - 4,441,ESP,7:21
Turnover foul,4,3.0,6,5,ESP,3.0,ESPAR A,5 - 4,430,ESP,7:10
5m shot - Saved,4,6.0,6,5,ESP,3.0,SUN Y,5 - 4,415,CHN,6:55
Action shot - Goal,5,9.0,6,5,ESP,3.0,ZHAO Z,5 - 5,404,CHN,6:44
Turnover foul,5,3.0,6,5,ESP,3.0,ESPAR A,5 - 5,378,ESP,6:18
Steal,5,7.0,6,5,ESP,3.0,SONG D,5 - 5,378,CHN,6:18
5m shot - Saved,5,9.0,6,5,ESP,3.0,ZHAO Z,5 - 5,349,CHN,5:49
20 sec. exclusion in centre,5,3.0,6,5,ESP,3.0,MEI X,5 - 5,326,CHN,5:26
Extra player shot - Goal,5,12.0,6,6,ESP,3.0,LOPEZ L,6 - 5,308,ESP,5:08
Action shot - Goal,6,4.0,6,6,ESP,3.0,XIONG D,6 - 6,295,CHN,4:55
20 sec. exclusion in centre,6,3.0,6,6,ESP,3.0,MEI X,6 - 6,271,CHN,4:31
Extra player shot - Saved,6,9.0,6,6,ESP,3.0,FORCA J,6 - 6,256,ESP,4:16
20 sec. exclusion in centre,6,2.0,6,6,ESP,3.0,BACH M,6 - 6,235,ESP,3:55
Extra player shot - Goal,7,9.0,6,6,ESP,3.0,ZHAO Z,6 - 7,228,CHN,3:48
Yellow card,7,,6,6,ESP,3.0,Team Official,6 - 7,228,CHN,3:48
Action shot - Post,7,3.0,6,6,ESP,3.0,ESPAR A,6 - 7,208,ESP,3:28
5m shot - Goal,8,3.0,6,6,ESP,3.0,MEI X,6 - 8,181,CHN,3:01
20 sec. exclusion in centre,8,10.0,6,6,ESP,3.0,ZHANG W,6 - 8,162,CHN,2:42
Extra player shot - Saved,8,10.0,6,6,ESP,3.0,TARRAGO R,6 - 8,147,ESP,2:27
Turnover foul,8,5.0,6,6,ESP,3.0,NIU G,6 - 8,131,CHN,2:11
20 sec. exclusion in centre,8,10.0,6,6,ESP,3.0,ZHANG W,6 - 8,120,CHN,2:00
Time-Out,8,,6,6,ESP,3.0,,6 - 8,120,ESP,2:00
Action shot - Goal,8,9.0,6,7,ESP,3.0,FORCA J,7 - 8,98,ESP,1:38
Turnover foul,8,3.0,6,7,ESP,3.0,MEI X,7 - 8,86,CHN,1:26
Steal,8,8.0,6,7,ESP,3.0,PENA P,7 - 8,86,ESP,1:26
Action shot - Saved,8,8.0,6,7,ESP,3.0,PENA P,7 - 8,60,ESP,1:00
20 sec. exclusion in centre,8,5.0,6,7,ESP,3.0,ORTIZ M,7 - 8,47,ESP,0:47
Time-Out,8,,6,7,ESP,3.0,,7 - 8,47,CHN,0:47
Extra player shot - Blocked,8,11.0,6,7,ESP,3.0,WANG X,7 - 8,28,CHN,0:28
Turnover foul,8,3.0,6,7,ESP,3.0,ESPAR A,7 - 8,10,ESP,0:10
5m shot - Saved,8,5.0,6,7,ESP,3.0,NIU G,7 - 8,0,CHN,0:00
Starting goalkeeper,8,1.0,6,7,ESP,4.0,ESTER L,7 - 8,480,ESP,8:00
Starting goalkeeper,8,1.0,6,7,ESP,4.0,YANG J,7 - 8,480,CHN,8:00
Sprint won possession,8,6.0,6,7,ESP,4.0,PAREJA J,7 - 8,480,ESP,8:00
5m shot - Saved,8,12.0,6,7,ESP,4.0,LOPEZ L,7 - 8,451,ESP,7:31
Action shot - Goal,9,7.0,6,7,ESP,4.0,SONG D,7 - 9,431,CHN,7:11
20 sec. exclusion in centre,9,11.0,6,7,ESP,4.0,WANG X,7 - 9,420,CHN,7:00
Exclusion with substitution,9,11.0,6,7,ESP,4.0,WANG X,7 - 9,420,CHN,7:00
Turnover foul,9,10.0,6,7,ESP,4.0,TARRAGO R,7 - 9,405,ESP,6:45
Turnover foul,9,8.0,6,7,ESP,4.0,ZHANG C,7 - 9,385,CHN,6:25
Steal,9,10.0,6,7,ESP,4.0,TARRAGO R,7 - 9,385,ESP,6:25
Turnover foul,9,8.0,6,7,ESP,4.0,PENA P,7 - 9,354,ESP,5:54
20 sec. exclusion in centre,9,10.0,6,7,ESP,4.0,TARRAGO R,7 - 9,331,ESP,5:31
Extra player shot - Goal,10,7.0,6,7,ESP,4.0,SONG D,7 - 10,313,CHN,5:13
Centre shot - Saved,10,11.0,6,7,ESP,4.0,GARCIA M,7 - 10,285,ESP,4:45
Turnover foul,10,9.0,6,7,ESP,4.0,ZHAO Z,7 - 10,262,CHN,4:22
Steal,10,4.0,6,7,ESP,4.0,LEITON P,7 - 10,262,ESP,4:22
20 sec. exclusion in centre,10,5.0,6,7,ESP,4.0,NIU G,7 - 10,247,CHN,4:07
20 sec. exclusion in centre,10,9.0,6,7,ESP,4.0,ZHAO Z,7 - 10,223,CHN,3:43
20 sec. exclusion in centre,10,8.0,6,7,ESP,4.0,ZHANG C,7 - 10,216,CHN,3:36
Extra player shot - Goal,10,9.0,6,8,ESP,4.0,FORCA J,8 - 10,208,ESP,3:28
Turnover foul,10,9.0,6,8,ESP,4.0,ZHAO Z,8 - 10,183,CHN,3:03
Action shot - Saved,10,9.0,6,8,ESP,4.0,FORCA J,8 - 10,170,ESP,2:50
Turnover foul,10,3.0,6,8,ESP,4.0,MEI X,8 - 10,136,CHN,2:16
Time-Out,10,,6,8,ESP,4.0,,8 - 10,136,ESP,2:16
Double exclusion,10,7.0,6,8,ESP,4.0,SONG D,8 - 10,125,CHN,2:05
Double exclusion,10,4.0,6,8,ESP,4.0,LEITON P,8 - 10,125,ESP,2:05
20 sec. exclusion in centre,10,3.0,6,8,ESP,4.0,MEI X,8 - 10,109,CHN,1:49
Exclusion with substitution,10,3.0,6,8,ESP,4.0,MEI X,8 - 10,109,CHN,1:49
Extra player shot - Goal,10,9.0,6,9,ESP,4.0,FORCA J,9 - 10,106,ESP,1:46
20 sec. exclusion in centre,10,4.0,6,9,ESP,4.0,LEITON P,9 - 10,97,ESP,1:37
Extra player shot - Saved,10,10.0,6,9,ESP,4.0,ZHANG W,9 - 10,81,CHN,1:21
Steal,10,10.0,6,9,ESP,4.0,TARRAGO R,9 - 10,31,ESP,0:31
5m shot - Saved,10,10.0,6,9,ESP,4.0,TARRAGO R,9 - 10,9,ESP,0:09
Starting goalkeeper,0,1.0,7,0,GRE,1.0,YANG J,0 - 0,480,CHN,8:00
Starting goalkeeper,0,13.0,7,0,GRE,1.0,DIAMANTOPOULOU C,0 - 0,480,GRE,8:00
Sprint won possession,0,5.0,7,0,GRE,1.0,NIU G,0 - 0,480,CHN,8:00
Turnover foul,0,7.0,7,0,GRE,1.0,ASIMAKI A,0 - 0,434,GRE,7:14
5m shot - Goal,1,5.0,7,0,GRE,1.0,NIU G,1 - 0,418,CHN,6:58
5m shot - Saved,1,5.0,7,0,GRE,1.0,NIU G,1 - 0,369,CHN,6:09
20 sec. exclusion in centre,1,5.0,7,0,GRE,1.0,NIU G,1 - 0,350,CHN,5:50
Centre shot - Goal,1,7.0,7,1,GRE,1.0,ASIMAKI A,1 - 1,324,GRE,5:24
5m shot - Goal,2,9.0,7,1,GRE,1.0,ZHAO Z,2 - 1,305,CHN,5:05
Action shot - Goal,2,11.0,7,2,GRE,1.0,PLEVRITOU E,2 - 2,288,GRE,4:48
5m shot - Missed,2,7.0,7,2,GRE,1.0,SONG D,2 - 2,268,CHN,4:28
Turnover foul,2,12.0,7,2,GRE,1.0,XENAKI E,2 - 2,243,GRE,4:03
Steal,2,6.0,7,2,GRE,1.0,SUN Y,2 - 2,243,CHN,4:03
20 sec. exclusion in centre,2,5.0,7,2,GRE,1.0,PLEVRITOU M,2 - 2,220,GRE,3:40
Action shot - Goal,3,9.0,7,2,GRE,1.0,ZHAO Z,3 - 2,198,CHN,3:18
Action shot - Post,3,7.0,7,2,GRE,1.0,ASIMAKI A,3 - 2,185,GRE,3:05
Action shot - Missed,3,4.0,7,2,GRE,1.0,XIONG D,3 - 2,160,CHN,2:40
5m shot - Saved,3,6.0,7,2,GRE,1.0,AVRAMIDOU A,3 - 2,134,GRE,2:14
5m shot - Goal,4,10.0,7,2,GRE,1.0,ZHANG W,4 - 2,110,CHN,1:50
Turnover foul,4,2.0,7,2,GRE,1.0,TSOUKALA C,4 - 2,81,GRE,1:21
Steal,4,10.0,7,2,GRE,1.0,ZHANG W,4 - 2,81,CHN,1:21
Turnover foul,4,4.0,7,2,GRE,1.0,XIONG D,4 - 2,61,CHN,1:01
Turnover foul,4,7.0,7,2,GRE,1.0,ASIMAKI A,4 - 2,44,GRE,0:44
Action shot - Saved,4,10.0,7,2,GRE,1.0,ZHANG W,4 - 2,15,CHN,0:15
Time-Out,4,,7,2,GRE,1.0,,4 - 2,15,GRE,0:15
5m shot - Missed,4,2.0,7,2,GRE,1.0,TSOUKALA C,4 - 2,2,GRE,0:02
Starting goalkeeper,4,1.0,7,2,GRE,2.0,YANG J,4 - 2,480,CHN,8:00
Starting goalkeeper,4,13.0,7,2,GRE,2.0,DIAMANTOPOULOU C,4 - 2,480,GRE,8:00
Sprint won possession,4,3.0,7,2,GRE,2.0,CHARALAMPIDI S,4 - 2,480,GRE,8:00
5m shot - Post,4,11.0,7,2,GRE,2.0,PLEVRITOU E,4 - 2,455,GRE,7:35
Turnover foul,4,9.0,7,2,GRE,2.0,ZHAO Z,4 - 2,428,CHN,7:08
Steal,4,6.0,7,2,GRE,2.0,AVRAMIDOU A,4 - 2,428,GRE,7:08
20 sec. exclusion in centre,4,11.0,7,2,GRE,2.0,WANG X,4 - 2,410,CHN,6:50
Extra player shot - Saved,4,6.0,7,2,GRE,2.0,AVRAMIDOU A,4 - 2,390,GRE,6:30
5m shot - Saved,4,7.0,7,2,GRE,2.0,SONG D,4 - 2,360,CHN,6:00
Action shot - Post,4,11.0,7,2,GRE,2.0,PLEVRITOU E,4 - 2,337,GRE,5:37
Action shot - Goal,4,3.0,7,3,GRE,2.0,CHARALAMPIDI S,4 - 3,319,GRE,5:19
5m shot - Missed,4,5.0,7,3,GRE,2.0,NIU G,4 - 3,292,CHN,4:52
5m shot - Blocked,4,8.0,7,3,GRE,2.0,ZHANG C,4 - 3,234,CHN,3:54
Action shot - Goal,4,11.0,7,4,GRE,2.0,PLEVRITOU E,4 - 4,212,GRE,3:32
5m shot - Goal,5,5.0,7,4,GRE,2.0,NIU G,5 - 4,182,CHN,3:02
Goalkeeper substitution,5,1.0,7,4,GRE,2.0,KOUVDOU E,5 - 4,182,GRE,3:02
Turnover foul,5,3.0,7,4,GRE,2.0,CHARALAMPIDI S,5 - 4,153,GRE,2:33
5m shot - Saved,5,5.0,7,4,GRE,2.0,NIU G,5 - 4,130,CHN,2:10
Action shot - Saved,5,3.0,7,4,GRE,2.0,CHARALAMPIDI S,5 - 4,100,GRE,1:40
Turnover foul,5,4.0,7,4,GRE,2.0,XIONG D,5 - 4,72,CHN,1:12
Counter attack - Goal,5,3.0,7,5,GRE,2.0,CHARALAMPIDI S,5 - 5,62,GRE,1:02
5m shot - Saved,5,8.0,7,5,GRE,2.0,ZHANG C,5 - 5,41,CHN,0:41
Action shot - Saved,5,7.0,7,5,GRE,2.0,ASIMAKI A,5 - 5,15,GRE,0:15
Time-Out,5,,7,5,GRE,2.0,,5 - 5,15,CHN,0:15
5m shot - Post,5,5.0,7,5,GRE,2.0,NIU G,5 - 5,5,CHN,0:05
Starting goalkeeper,5,1.0,7,5,GRE,3.0,YANG J,5 - 5,480,CHN,8:00
Starting goalkeeper,5,1.0,7,5,GRE,3.0,KOUVDOU E,5 - 5,480,GRE,8:00
Sprint won possession,5,3.0,7,5,GRE,3.0,CHARALAMPIDI S,5 - 5,480,GRE,8:00
20 sec. exclusion in centre,5,11.0,7,5,GRE,3.0,WANG X,5 - 5,456,CHN,7:36
Extra player shot - Saved,5,7.0,7,5,GRE,3.0,ASIMAKI A,5 - 5,443,GRE,7:23
Action shot - Saved,5,5.0,7,5,GRE,3.0,NIU G,5 - 5,419,CHN,6:59
Turnover foul,5,6.0,7,5,GRE,3.0,AVRAMIDOU A,5 - 5,397,GRE,6:37
5m shot - Goal,6,9.0,7,5,GRE,3.0,ZHAO Z,6 - 5,372,CHN,6:12
Turnover foul,6,8.0,7,5,GRE,3.0,ROUMPESI A,6 - 5,353,GRE,5:53
Action shot - Saved,6,6.0,7,5,GRE,3.0,SUN Y,6 - 5,327,CHN,5:27
Turnover foul,6,11.0,7,5,GRE,3.0,PLEVRITOU E,6 - 5,313,GRE,5:13
Steal,6,6.0,7,5,GRE,3.0,SUN Y,6 - 5,313,CHN,5:13
Counter attack - Goal,7,5.0,7,5,GRE,3.0,NIU G,7 - 5,298,CHN,4:58
Turnover foul,7,2.0,7,5,GRE,3.0,TSOUKALA C,7 - 5,283,GRE,4:43
Steal,7,8.0,7,5,GRE,3.0,ZHANG C,7 - 5,283,CHN,4:43
Turnover foul,7,7.0,7,5,GRE,3.0,SONG D,7 - 5,257,CHN,4:17
Steal,7,3.0,7,5,GRE,3.0,CHARALAMPIDI S,7 - 5,257,GRE,4:17
20 sec. exclusion in centre,7,8.0,7,5,GRE,3.0,ZHANG C,7 - 5,244,CHN,4:04
Extra player shot - Post,7,6.0,7,5,GRE,3.0,AVRAMIDOU A,7 - 5,225,GRE,3:45
5m shot - Missed,7,9.0,7,5,GRE,3.0,ZHAO Z,7 - 5,200,CHN,3:20
Turnover foul,7,2.0,7,5,GRE,3.0,TSOUKALA C,7 - 5,176,GRE,2:56
Time-Out,7,,7,5,GRE,3.0,,7 - 5,172,CHN,2:52
5m shot - Saved,7,9.0,7,5,GRE,3.0,ZHAO Z,7 - 5,152,CHN,2:32
5m shot - Saved,7,3.0,7,5,GRE,3.0,MEI X,7 - 5,130,CHN,2:10
Action shot - Saved,7,3.0,7,5,GRE,3.0,CHARALAMPIDI S,7 - 5,116,GRE,1:56
Action shot - Goal,7,7.0,7,6,GRE,3.0,ASIMAKI A,7 - 6,108,GRE,1:48
Action shot - Post,7,10.0,7,6,GRE,3.0,ZHANG W,7 - 6,89,CHN,1:29
5m shot - Saved,7,8.0,7,6,GRE,3.0,ROUMPESI A,7 - 6,61,GRE,1:01
Time-Out,7,,7,6,GRE,3.0,,7 - 6,39,GRE,0:39
Turnover foul,7,3.0,7,6,GRE,3.0,CHARALAMPIDI S,7 - 6,25,GRE,0:25
5m shot - Saved,7,9.0,7,6,GRE,3.0,ZHAO Z,7 - 6,0,CHN,0:00
Starting goalkeeper,7,1.0,7,6,GRE,4.0,YANG J,7 - 6,480,CHN,8:00
Starting goalkeeper,7,1.0,7,6,GRE,4.0,KOUVDOU E,7 - 6,480,GRE,8:00
Sprint won possession,7,5.0,7,6,GRE,4.0,NIU G,7 - 6,480,CHN,8:00
Action shot - Missed,7,6.0,7,6,GRE,4.0,SUN Y,7 - 6,460,CHN,7:40
Action shot - Goal,7,7.0,7,7,GRE,4.0,ASIMAKI A,7 - 7,439,GRE,7:19
5m shot - Blocked,7,5.0,7,7,GRE,4.0,NIU G,7 - 7,411,CHN,6:51
Action shot - Blocked,7,9.0,7,7,GRE,4.0,ZHAO Z,7 - 7,381,CHN,6:21
5m shot - Missed,7,2.0,7,7,GRE,4.0,TSOUKALA C,7 - 7,359,GRE,5:59
Turnover foul,7,8.0,7,7,GRE,4.0,ZHANG C,7 - 7,333,CHN,5:33
Turnover foul,7,7.0,7,7,GRE,4.0,ASIMAKI A,7 - 7,311,GRE,5:11
20 sec. exclusion in centre,7,5.0,7,7,GRE,4.0,PLEVRITOU M,7 - 7,305,GRE,5:05
Extra player shot - Goal,8,5.0,7,7,GRE,4.0,NIU G,8 - 7,286,CHN,4:46
20 sec. exclusion in centre,8,7.0,7,7,GRE,4.0,SONG D,8 - 7,267,CHN,4:27
