Action,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time,USA
5m shot - Blocked,5.0,5,5,RUS,3.0,BORISOVA M,5 - 11,424,RUS,7:04,11
5m shot - Goal,4.0,5,5,RUS,3.0,FATTAL R,5 - 12,406,USA,6:46,12
Turnover foul,8.0,5,5,RUS,3.0,SIMANOVICH A,5 - 12,385,RUS,6:25,12
Steal,8.0,5,5,RUS,3.0,NEUSHUL K,5 - 12,385,USA,6:25,12
Turnover foul,9.0,5,5,RUS,3.0,FISCHER A,5 - 12,363,USA,6:03,12
Steal,5.0,5,5,RUS,3.0,BORISOVA M,5 - 12,363,RUS,6:03,12
Action shot - Saved,5.0,5,5,RUS,3.0,BORISOVA M,5 - 12,334,RUS,5:34,12
Turnover foul,9.0,5,5,RUS,3.0,FISCHER A,5 - 12,321,USA,5:21,12
20 sec. exclusion in field,9.0,5,5,RUS,3.0,FISCHER A,5 - 12,321,USA,5:21,12
Action shot - Goal,11.0,5,6,RUS,3.0,IVANOVA E,6 - 12,284,RUS,4:44,12
20 sec. exclusion in centre,10.0,5,6,RUS,3.0,TOLKUNOVA T,6 - 12,260,RUS,4:20,12
Extra player shot - Goal,8.0,5,6,RUS,3.0,NEUSHUL K,6 - 13,254,USA,4:14,13
Turnover foul,10.0,5,6,RUS,3.0,TOLKUNOVA T,6 - 13,235,RUS,3:55,13
Steal,5.0,5,6,RUS,3.0,HAUSCHILD P,6 - 13,235,USA,3:55,13
20 sec. exclusion in field,12.0,5,6,RUS,3.0,RYZHKOVA D,6 - 13,216,RUS,3:36,13
Extra player shot - Post,11.0,5,6,RUS,3.0,FISCHER M,6 - 13,205,USA,3:25,13
20 sec. exclusion in centre,11.0,5,6,RUS,3.0,FISCHER M,6 - 13,194,USA,3:14,13
Time-Out,,5,6,RUS,3.0,,6 - 13,193,RUS,3:13,13
Extra player shot - Saved,5.0,5,6,RUS,3.0,BORISOVA M,6 - 13,178,RUS,2:58,13
Turnover foul,4.0,5,6,RUS,3.0,FATTAL R,6 - 13,149,USA,2:29,13
Steal,3.0,5,6,RUS,3.0,PROKOFYEVA E,6 - 13,149,RUS,2:29,13
20 sec. exclusion in centre,4.0,5,6,RUS,3.0,FATTAL R,6 - 13,141,USA,2:21,13
Extra player shot - Goal,12.0,5,7,RUS,3.0,RYZHKOVA D,7 - 13,133,RUS,2:13,13
Turnover foul,2.0,5,7,RUS,3.0,MUSSELMAN M,7 - 13,107,USA,1:47,13
Steal,3.0,5,7,RUS,3.0,PROKOFYEVA E,7 - 13,107,RUS,1:47,13
Centre shot - Saved,12.0,5,7,RUS,3.0,RYZHKOVA D,7 - 13,81,RUS,1:21,13
Time-Out,,5,7,RUS,3.0,,7 - 13,77,USA,1:17,13
Turnover foul,8.0,5,7,RUS,3.0,NEUSHUL K,7 - 13,52,USA,0:52,13
Turnover foul,9.0,5,7,RUS,3.0,TIMOFEEVA A,7 - 13,29,RUS,0:29,13
Steal,6.0,5,7,RUS,3.0,STEFFENS M,7 - 13,29,USA,0:29,13
Turnover foul,8.0,5,7,RUS,3.0,NEUSHUL K,7 - 13,11,USA,0:11,13
5m shot - Saved,9.0,5,7,RUS,3.0,TIMOFEEVA A,7 - 13,1,RUS,0:01,13
Starting goalkeeper,1.0,5,7,RUS,4.0,USTIUKHINA A,7 - 13,480,RUS,8:00,13
Starting goalkeeper,1.0,5,7,RUS,4.0,STONE G,7 - 13,480,USA,8:00,13
Sprint won possession,4.0,5,7,RUS,4.0,FATTAL R,7 - 13,480,USA,8:00,13
Turnover foul,2.0,5,7,RUS,4.0,MUSSELMAN M,7 - 13,464,USA,7:44,13
Steal,12.0,5,7,RUS,4.0,RYZHKOVA D,7 - 13,464,RUS,7:44,13
5m shot - Goal,5.0,5,8,RUS,4.0,BORISOVA M,8 - 13,440,RUS,7:20,13
Turnover foul,9.0,5,8,RUS,4.0,FISCHER A,8 - 13,423,USA,7:03,13
Steal,5.0,5,8,RUS,4.0,BORISOVA M,8 - 13,423,RUS,7:03,13
Turnover foul,8.0,5,8,RUS,4.0,SIMANOVICH A,8 - 13,405,RUS,6:45,13
20 sec. exclusion in centre,5.0,5,8,RUS,4.0,BORISOVA M,8 - 13,399,RUS,6:39,13
Extra player shot - Goal,12.0,5,8,RUS,4.0,WILLIAMS A,8 - 14,382,USA,6:22,14
5m shot - Saved,3.0,5,8,RUS,4.0,PROKOFYEVA E,8 - 14,363,RUS,6:03,14
Turnover foul,8.0,5,8,RUS,4.0,NEUSHUL K,8 - 14,333,USA,5:33,14
Steal,3.0,5,8,RUS,4.0,PROKOFYEVA E,8 - 14,333,RUS,5:33,14
20 sec. exclusion in field,2.0,5,8,RUS,4.0,MUSSELMAN M,8 - 14,121,USA,2:01,14
Extra player shot - Saved,5.0,5,8,RUS,4.0,BORISOVA M,8 - 14,100,RUS,1:40,14
Time-Out,,5,8,RUS,4.0,,8 - 14,99,USA,1:39,14
Goalkeeper substitution,13.0,5,8,RUS,4.0,LONGAN A,8 - 14,98,USA,1:38,14
Turnover foul,12.0,5,8,RUS,4.0,WILLIAMS A,8 - 14,81,USA,1:21,14
Steal,12.0,5,8,RUS,4.0,RYZHKOVA D,8 - 14,81,RUS,1:21,14
Centre shot - Saved,8.0,5,8,RUS,4.0,SIMANOVICH A,8 - 14,64,RUS,1:04,14
Centre shot - Saved,8.0,5,8,RUS,4.0,SIMANOVICH A,8 - 14,20,RUS,0:20,14
Action shot - Missed,11.0,5,8,RUS,4.0,IVANOVA E,8 - 14,11,RUS,0:11,14
Starting goalkeeper,1.0,6,0,ESP,1.0,STONE G,0 - 0,480,USA,8:00,0
Starting goalkeeper,1.0,6,0,ESP,1.0,ESTER RAMOS L,0 - 0,480,ESP,8:00,0
Sprint won possession,3.0,6,0,ESP,1.0,ESPAR LLAQUET A,0 - 0,480,ESP,8:00,0
Turnover foul,3.0,6,0,ESP,1.0,ESPAR LLAQUET A,0 - 0,451,ESP,7:31,0
Steal,2.0,6,0,ESP,1.0,MUSSELMAN M,0 - 0,451,USA,7:31,0
5m shot - Missed,4.0,6,0,ESP,1.0,FATTAL R,0 - 0,426,USA,7:06,0
Turnover foul,12.0,6,0,ESP,1.0,LEITON ARRONES P,0 - 0,404,ESP,6:44,0
Centre shot - Post,8.0,6,0,ESP,1.0,NEUSHUL K,0 - 0,382,USA,6:22,0
Action shot - Saved,8.0,6,0,ESP,1.0,PENA CARRASCO M,0 - 0,355,ESP,5:55,0
Turnover foul,8.0,6,0,ESP,1.0,NEUSHUL K,0 - 0,333,USA,5:33,0
Steal,4.0,6,0,ESP,1.0,ORTIZ MUNOZ B,0 - 0,333,ESP,5:33,0
20 sec. exclusion in centre,11.0,6,0,ESP,1.0,FISCHER M,0 - 0,309,USA,5:09,0
Extra player shot - Saved,4.0,6,0,ESP,1.0,ORTIZ MUNOZ B,0 - 0,290,ESP,4:50,0
Action shot - Saved,4.0,6,0,ESP,1.0,ORTIZ MUNOZ B,0 - 0,280,ESP,4:40,0
20 sec. exclusion in centre,3.0,6,0,ESP,1.0,ESPAR LLAQUET A,0 - 0,252,ESP,4:12,0
Extra player shot - Goal,3.0,6,0,ESP,1.0,SEIDEMANN M,1 - 0,250,USA,4:10,1
Action shot - Saved,6.0,6,0,ESP,1.0,STEFFENS M,1 - 0,196,USA,3:16,1
20 sec. exclusion in centre,12.0,6,0,ESP,1.0,WILLIAMS A,1 - 0,179,USA,2:59,1
Action shot - Goal,4.0,6,1,ESP,1.0,ORTIZ MUNOZ B,1 - 1,151,ESP,2:31,1
Action shot - Goal,7.0,6,1,ESP,1.0,RANEY J,2 - 1,131,USA,2:11,2
Turnover foul,6.0,6,1,ESP,1.0,STEFFENS M,2 - 1,88,USA,1:28,2
Turnover foul,4.0,6,1,ESP,1.0,ORTIZ MUNOZ B,2 - 1,71,ESP,1:11,2
Turnover foul,7.0,6,1,ESP,1.0,RANEY J,2 - 1,50,USA,0:50,2
Steal,9.0,6,1,ESP,1.0,FORCA ARIZA J,2 - 1,50,ESP,0:50,2
Time-Out,,6,1,ESP,1.0,,2 - 1,45,ESP,0:45,2
Time-Out,,6,1,ESP,1.0,,2 - 1,14,USA,0:14,2
Action shot - Saved,3.0,6,1,ESP,1.0,SEIDEMANN M,2 - 1,2,USA,0:02,2
Starting goalkeeper,1.0,6,1,ESP,2.0,STONE G,2 - 1,480,USA,8:00,2
Starting goalkeeper,1.0,6,1,ESP,2.0,ESTER RAMOS L,2 - 1,480,ESP,8:00,2
Sprint won possession,3.0,6,1,ESP,2.0,ESPAR LLAQUET A,2 - 1,480,ESP,8:00,2
Penalty foul,12.0,6,1,ESP,2.0,WILLIAMS A,2 - 1,463,USA,7:43,2
Penalty shot - Goal,3.0,6,2,ESP,2.0,ESPAR LLAQUET A,2 - 2,463,ESP,7:43,2
20 sec. exclusion in centre,6.0,6,2,ESP,2.0,LLORET GOMEZ H,2 - 2,450,ESP,7:30,2
Extra player shot - Blocked,2.0,6,2,ESP,2.0,MUSSELMAN M,2 - 2,433,USA,7:13,2
Centre shot - Saved,12.0,6,2,ESP,2.0,LEITON ARRONES P,2 - 2,403,ESP,6:43,2
20 sec. exclusion in centre,12.0,6,2,ESP,2.0,LEITON ARRONES P,2 - 2,388,ESP,6:28,2
Extra player shot - Goal,8.0,6,2,ESP,2.0,NEUSHUL K,3 - 2,386,USA,6:26,3
20 sec. exclusion in field,6.0,6,2,ESP,2.0,STEFFENS M,3 - 2,372,USA,6:12,3
Extra player shot - Goal,4.0,6,3,ESP,2.0,ORTIZ MUNOZ B,3 - 3,354,ESP,5:54,3
20 sec. exclusion in centre,2.0,6,3,ESP,2.0,BACH PASCUAL M,3 - 3,345,ESP,5:45,3
Extra player shot - Goal,8.0,6,3,ESP,2.0,NEUSHUL K,4 - 3,327,USA,5:27,4
5m shot - Post,3.0,6,3,ESP,2.0,ESPAR LLAQUET A,4 - 3,298,ESP,4:58,4
20 sec. exclusion in centre,2.0,6,3,ESP,2.0,BACH PASCUAL M,4 - 3,276,ESP,4:36,4
Extra player shot - Goal,2.0,6,3,ESP,2.0,MUSSELMAN M,5 - 3,273,USA,4:33,5
5m shot - Blocked,11.0,6,3,ESP,2.0,GUAL ROVIROSA A,5 - 3,247,ESP,4:07,5
Turnover foul,9.0,6,3,ESP,2.0,FISCHER A,5 - 3,226,USA,3:46,5
Turnover foul,9.0,6,3,ESP,2.0,FORCA ARIZA J,5 - 3,196,ESP,3:16,5
Steal,2.0,6,3,ESP,2.0,MUSSELMAN M,5 - 3,196,USA,3:16,5
Centre shot - Saved,9.0,6,3,ESP,2.0,FISCHER A,5 - 3,171,USA,2:51,5
Turnover foul,5.0,6,3,ESP,2.0,ORTIZ REYES M,5 - 3,142,ESP,2:22,5
Steal,9.0,6,3,ESP,2.0,FISCHER A,5 - 3,142,USA,2:22,5
Turnover foul,3.0,6,3,ESP,2.0,SEIDEMANN M,5 - 3,117,USA,1:57,5
Steal,5.0,6,3,ESP,2.0,ORTIZ REYES M,5 - 3,117,ESP,1:57,5
20 sec. exclusion in centre,7.0,6,3,ESP,2.0,RANEY J,5 - 3,95,USA,1:35,5
Time-Out,,6,3,ESP,2.0,,5 - 3,95,ESP,1:35,5
Centre shot - Saved,10.0,6,3,ESP,2.0,CRESPI BARRIGA P,5 - 3,81,ESP,1:21,5
5m shot - Post,8.0,6,3,ESP,2.0,NEUSHUL K,5 - 3,53,USA,0:53,5
Action shot - Post,3.0,6,3,ESP,2.0,ESPAR LLAQUET A,5 - 3,25,ESP,0:25,5
Action shot - Saved,2.0,6,3,ESP,2.0,MUSSELMAN M,5 - 3,10,USA,0:10,5
5m shot - Saved,12.0,6,3,ESP,2.0,LEITON ARRONES P,5 - 3,1,ESP,0:01,5
Starting goalkeeper,1.0,6,3,ESP,3.0,STONE G,5 - 3,480,USA,8:00,5
Starting goalkeeper,1.0,6,3,ESP,3.0,ESTER RAMOS L,5 - 3,480,ESP,8:00,5
Sprint won possession,3.0,6,3,ESP,3.0,ESPAR LLAQUET A,5 - 3,480,ESP,8:00,5
5m shot - Goal,3.0,6,4,ESP,3.0,ESPAR LLAQUET A,5 - 4,453,ESP,7:33,5
20 sec. exclusion in centre,5.0,6,4,ESP,3.0,ORTIZ REYES M,5 - 4,442,ESP,7:22,5
Extra player shot - Goal,4.0,6,4,ESP,3.0,FATTAL R,6 - 4,428,USA,7:08,6
Turnover foul,12.0,6,4,ESP,3.0,LEITON ARRONES P,6 - 4,407,ESP,6:47,6
Steal,4.0,6,4,ESP,3.0,FATTAL R,6 - 4,407,USA,6:47,6
20 sec. exclusion in centre,5.0,6,4,ESP,3.0,ORTIZ REYES M,6 - 4,382,ESP,6:22,6
Extra player shot - Goal,8.0,6,4,ESP,3.0,NEUSHUL K,7 - 4,365,USA,6:05,7
Turnover foul,12.0,6,4,ESP,3.0,LEITON ARRONES P,7 - 4,341,ESP,5:41,7
Steal,11.0,6,4,ESP,3.0,FISCHER M,7 - 4,341,USA,5:41,7
Action shot - Missed,11.0,6,4,ESP,3.0,FISCHER M,7 - 4,312,USA,5:12,7
Action shot - Saved,6.0,6,4,ESP,3.0,LLORET GOMEZ H,7 - 4,283,ESP,4:43,7
5m shot - Post,4.0,6,4,ESP,3.0,ORTIZ MUNOZ B,7 - 4,256,ESP,4:16,7
20 sec. exclusion in centre,7.0,6,4,ESP,3.0,ESPAR LLAQUET C,7 - 4,231,ESP,3:51,7
Time-Out,,6,4,ESP,3.0,,7 - 4,231,USA,3:51,7
Extra player shot - Goal,6.0,6,4,ESP,3.0,STEFFENS M,8 - 4,211,USA,3:31,8
5m shot - Missed,9.0,6,4,ESP,3.0,FORCA ARIZA J,8 - 4,188,ESP,3:08,8
Turnover foul,6.0,6,4,ESP,3.0,STEFFENS M,8 - 4,163,USA,2:43,8
Steal,1.0,6,4,ESP,3.0,ESTER RAMOS L,8 - 4,163,ESP,2:43,8
Centre shot - Missed,3.0,6,4,ESP,3.0,ESPAR LLAQUET A,8 - 4,146,ESP,2:26,8
20 sec. exclusion in centre,4.0,6,4,ESP,3.0,ORTIZ MUNOZ B,8 - 4,126,ESP,2:06,8
Extra player shot - Goal,11.0,6,4,ESP,3.0,FISCHER M,9 - 4,115,USA,1:55,9
5m shot - Post,9.0,6,4,ESP,3.0,FORCA ARIZA J,9 - 4,85,ESP,1:25,9
Turnover foul,6.0,6,4,ESP,3.0,STEFFENS M,9 - 4,60,USA,1:00,9
Steal,9.0,6,4,ESP,3.0,FORCA ARIZA J,9 - 4,60,ESP,1:00,9
Time-Out,,6,4,ESP,3.0,,9 - 4,55,ESP,0:55,9
20 sec. exclusion in centre,3.0,6,4,ESP,3.0,SEIDEMANN M,9 - 4,38,USA,0:38,9
Extra player shot - Goal,12.0,6,5,ESP,3.0,LEITON ARRONES P,9 - 5,25,ESP,0:25,9
Centre shot - Goal,2.0,6,5,ESP,3.0,MUSSELMAN M,10 - 5,1,USA,0:01,10
Starting goalkeeper,1.0,6,5,ESP,4.0,STONE G,10 - 5,480,USA,8:00,10
Starting goalkeeper,1.0,6,5,ESP,4.0,ESTER RAMOS L,10 - 5,480,ESP,8:00,10
Sprint won possession,4.0,6,5,ESP,4.0,FATTAL R,10 - 5,480,USA,8:00,10
5m shot - Missed,4.0,6,5,ESP,4.0,FATTAL R,10 - 5,452,USA,7:32,10
20 sec. exclusion in field,2.0,6,5,ESP,4.0,MUSSELMAN M,10 - 5,452,USA,7:32,10
5m shot - Blocked,9.0,6,5,ESP,4.0,FORCA ARIZA J,10 - 5,424,ESP,7:04,10
5m shot - Goal,6.0,6,5,ESP,4.0,STEFFENS M,11 - 5,394,USA,6:34,11
Turnover foul,12.0,6,5,ESP,4.0,LEITON ARRONES P,11 - 5,365,ESP,6:05,11
Steal,4.0,6,5,ESP,4.0,FATTAL R,11 - 5,365,USA,6:05,11
20 sec. exclusion in centre,10.0,6,5,ESP,4.0,CRESPI BARRIGA P,11 - 5,340,ESP,5:40,11
Extra player shot - Goal,8.0,6,5,ESP,4.0,NEUSHUL K,12 - 5,334,USA,5:34,12
Turnover foul,11.0,6,5,ESP,4.0,GUAL ROVIROSA A,12 - 5,308,ESP,5:08,12
Steal,8.0,6,5,ESP,4.0,NEUSHUL K,12 - 5,308,USA,5:08,12
Turnover foul,3.0,6,5,ESP,4.0,SEIDEMANN M,12 - 5,279,USA,4:39,12
Steal,9.0,6,5,ESP,4.0,FORCA ARIZA J,12 - 5,279,ESP,4:39,12
Action shot - Missed,11.0,6,5,ESP,4.0,GUAL ROVIROSA A,12 - 5,252,ESP,4:12,12
20 sec. exclusion in centre,7.0,6,5,ESP,4.0,ESPAR LLAQUET C,12 - 5,226,ESP,3:46,12
Extra player shot - Goal,2.0,6,5,ESP,4.0,MUSSELMAN M,13 - 5,222,USA,3:42,13
5m shot - Missed,4.0,6,5,ESP,4.0,ORTIZ MUNOZ B,13 - 5,193,ESP,3:13,13
20 sec. exclusion in centre,4.0,6,5,ESP,4.0,ORTIZ MUNOZ B,13 - 5,165,ESP,2:45,13
Extra player shot - Blocked,5.0,6,5,ESP,4.0,HAUSCHILD P,13 - 5,151,USA,2:31,13
Time-Out,,6,5,ESP,4.0,,13 - 5,139,USA,2:19,13
Goalkeeper substitution,13.0,6,5,ESP,4.0,LONGAN A,13 - 5,139,USA,2:19,13
Action shot - Post,12.0,6,5,ESP,4.0,WILLIAMS A,13 - 5,121,USA,2:01,13
Time-Out,,6,5,ESP,4.0,,13 - 5,120,ESP,2:00,13
5m shot - Goal,3.0,6,6,ESP,4.0,ESPAR LLAQUET A,13 - 6,96,ESP,1:36,13
Centre shot - Saved,9.0,6,6,ESP,4.0,FISCHER A,13 - 6,67,USA,1:07,13
5m shot - Missed,3.0,6,6,ESP,4.0,ESPAR LLAQUET A,13 - 6,38,ESP,0:38,13
20 sec. exclusion in field,10.0,6,6,ESP,4.0,CRESPI BARRIGA P,13 - 6,8,ESP,0:08,13
