AUS,Action,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
3,Turnover foul,5.0,3,4,SRB,2.0,CUK M,4 - 3,194,SRB,3:14
3,5m shot - Blocked,7.0,3,4,SRB,2.0,ROACH A,4 - 3,180,AUS,3:00
3,5m shot - Saved,2.0,3,4,SRB,2.0,MANDIC D,4 - 3,155,SRB,2:35
4,Action shot - Goal,12.0,3,4,SRB,2.0,MARTIN T,4 - 4,131,AUS,2:11
4,5m shot - Goal,8.0,3,5,SRB,2.0,ALEKSIC M,5 - 4,101,SRB,1:41
4,Turnover foul,2.0,3,5,SRB,2.0,CAMPBELL R,5 - 4,71,AUS,1:11
4,Steal,12.0,3,5,SRB,2.0,MITROVIC S,5 - 4,71,SRB,1:11
4,Turnover foul,2.0,3,5,SRB,2.0,MANDIC D,5 - 4,51,SRB,0:51
4,Time-Out,,3,5,SRB,2.0,,5 - 4,51,AUS,0:51
4,20 sec. exclusion in centre,4.0,3,5,SRB,2.0,RANDELOVIC S,5 - 4,32,SRB,0:32
4,Turnover foul,8.0,3,5,SRB,2.0,YOUNGER A,5 - 4,17,AUS,0:17
4,Turnover foul,6.0,3,5,SRB,2.0,PIJETLOVIC D,5 - 4,2,SRB,0:02
4,Starting goalkeeper,1.0,3,5,SRB,3.0,PIJETLOVIC G,5 - 4,480,SRB,8:00
4,Starting goalkeeper,13.0,3,5,SRB,3.0,DENNERLEY J,5 - 4,480,AUS,8:00
4,Sprint won possession,11.0,3,5,SRB,3.0,HOWDEN R,5 - 4,480,AUS,8:00
4,Turnover foul,2.0,3,5,SRB,3.0,CAMPBELL R,5 - 4,450,AUS,7:30
4,Steal,11.0,3,5,SRB,3.0,PRLAINOVIC A,5 - 4,450,SRB,7:30
4,5m shot - Missed,8.0,3,5,SRB,3.0,ALEKSIC M,5 - 4,425,SRB,7:05
4,Turnover foul,11.0,3,5,SRB,3.0,HOWDEN R,5 - 4,402,AUS,6:42
4,Steal,11.0,3,5,SRB,3.0,PRLAINOVIC A,5 - 4,402,SRB,6:42
4,Action shot - Goal,12.0,3,6,SRB,3.0,MITROVIC S,6 - 4,380,SRB,6:20
4,20 sec. exclusion in centre,4.0,3,6,SRB,3.0,RANDELOVIC S,6 - 4,353,SRB,5:53
5,Extra player shot - Goal,9.0,3,6,SRB,3.0,SWIFT J,6 - 5,335,AUS,5:35
5,Action shot - Saved,12.0,3,6,SRB,3.0,MITROVIC S,6 - 5,316,SRB,5:16
6,Action shot - Goal,4.0,3,6,SRB,3.0,COTTERILL J,6 - 6,286,AUS,4:46
6,20 sec. exclusion in centre,5.0,3,6,SRB,3.0,POWER N,6 - 6,271,AUS,4:31
6,5m shot - Saved,11.0,3,6,SRB,3.0,PRLAINOVIC A,6 - 6,250,SRB,4:10
7,Counter attack - Goal,8.0,3,6,SRB,3.0,YOUNGER A,6 - 7,235,AUS,3:55
7,Action shot - Saved,3.0,3,6,SRB,3.0,GOCIC Z,6 - 7,217,SRB,3:37
7,Turnover foul,8.0,3,6,SRB,3.0,ALEKSIC M,6 - 7,190,SRB,3:10
7,Steal,8.0,3,6,SRB,3.0,YOUNGER A,6 - 7,190,AUS,3:10
7,5m shot - Saved,6.0,3,6,SRB,3.0,GILCHRIST J,6 - 7,165,AUS,2:45
8,5m shot - Goal,8.0,3,6,SRB,3.0,YOUNGER A,6 - 8,139,AUS,2:19
8,Turnover foul,8.0,3,6,SRB,3.0,ALEKSIC M,6 - 8,99,SRB,1:39
8,Turnover foul,7.0,3,6,SRB,3.0,ROACH A,6 - 8,91,AUS,1:31
8,Action shot - Saved,10.0,3,6,SRB,3.0,FILIPOVIC F,6 - 8,64,SRB,1:04
8,Time-Out,,3,6,SRB,3.0,,6 - 8,59,AUS,0:59
8,Turnover foul,7.0,3,6,SRB,3.0,ROACH A,6 - 8,30,AUS,0:30
8,20 sec. exclusion in centre,3.0,3,6,SRB,3.0,FORD G,6 - 8,19,AUS,0:19
8,Exclusion with substitution,3.0,3,6,SRB,3.0,FORD G,6 - 8,19,AUS,0:19
8,Time-Out,,3,6,SRB,3.0,,6 - 8,19,SRB,0:19
8,Extra player shot - Saved,8.0,3,6,SRB,3.0,ALEKSIC M,6 - 8,1,SRB,0:01
8,Starting goalkeeper,13.0,3,6,SRB,4.0,MITROVIC B,6 - 8,480,SRB,8:00
8,Starting goalkeeper,13.0,3,6,SRB,4.0,DENNERLEY J,6 - 8,480,AUS,8:00
8,Sprint won possession,11.0,3,6,SRB,4.0,HOWDEN R,6 - 8,480,AUS,8:00
8,Action shot - Post,9.0,3,6,SRB,4.0,SWIFT J,6 - 8,456,AUS,7:36
8,20 sec. exclusion in centre,2.0,3,6,SRB,4.0,CAMPBELL R,6 - 8,440,AUS,7:20
8,Extra player shot - Goal,8.0,3,7,SRB,4.0,ALEKSIC M,7 - 8,427,SRB,7:07
8,Action shot - Post,11.0,3,7,SRB,4.0,HOWDEN R,7 - 8,404,AUS,6:44
8,Action shot - Saved,12.0,3,7,SRB,4.0,MITROVIC S,7 - 8,388,SRB,6:28
8,20 sec. exclusion in centre,2.0,3,7,SRB,4.0,CAMPBELL R,7 - 8,372,AUS,6:12
8,Extra player shot - Blocked,10.0,3,7,SRB,4.0,FILIPOVIC F,7 - 8,360,SRB,6:00
8,5m shot - Post,11.0,3,7,SRB,4.0,HOWDEN R,7 - 8,332,AUS,5:32
8,Action shot - Goal,12.0,3,8,SRB,4.0,MITROVIC S,8 - 8,311,SRB,5:11
8,5m shot - Saved,2.0,3,8,SRB,4.0,CAMPBELL R,8 - 8,283,AUS,4:43
8,Action shot - Goal,3.0,3,9,SRB,4.0,GOCIC Z,9 - 8,258,SRB,4:18
8,Time-Out,,3,9,SRB,4.0,,9 - 8,258,AUS,4:18
8,Turnover foul,7.0,3,9,SRB,4.0,ROACH A,9 - 8,230,AUS,3:50
8,Steal,3.0,3,9,SRB,4.0,GOCIC Z,9 - 8,230,SRB,3:50
8,5m shot - Goal,10.0,3,10,SRB,4.0,FILIPOVIC F,10 - 8,206,SRB,3:26
8,20 sec. exclusion in centre,8.0,3,10,SRB,4.0,ALEKSIC M,10 - 8,180,SRB,3:00
8,Extra player shot - Saved,8.0,3,10,SRB,4.0,YOUNGER A,10 - 8,170,AUS,2:50
8,Action shot - Missed,11.0,3,10,SRB,4.0,PRLAINOVIC A,10 - 8,146,SRB,2:26
8,20 sec. exclusion in centre,10.0,3,10,SRB,4.0,FILIPOVIC F,10 - 8,118,SRB,1:58
9,Extra player shot - Goal,9.0,3,10,SRB,4.0,SWIFT J,10 - 9,96,AUS,1:36
9,Yellow card,,3,10,SRB,4.0,Team Official,10 - 9,96,AUS,1:36
9,5m shot - Blocked,8.0,3,10,SRB,4.0,ALEKSIC M,10 - 9,73,SRB,1:13
9,Action shot - Post,4.0,3,10,SRB,4.0,COTTERILL J,10 - 9,44,AUS,0:44
9,5m shot - Missed,11.0,3,10,SRB,4.0,PRLAINOVIC A,10 - 9,13,SRB,0:13
9,20 sec. exclusion in centre,8.0,3,10,SRB,4.0,ALEKSIC M,10 - 9,1,SRB,0:01
0,Starting goalkeeper,13.0,4,0,RSA,1.0,LEWIS J,0 - 0,480,RSA,8:00
0,Starting goalkeeper,1.0,4,0,RSA,1.0,STANTON-FRENCH J,0 - 0,480,AUS,8:00
0,Sprint won possession,6.0,4,0,RSA,1.0,GILCHRIST J,0 - 0,480,AUS,8:00
0,Turnover foul,6.0,4,0,RSA,1.0,GILCHRIST J,0 - 0,451,AUS,7:31
0,Turnover foul,2.0,4,0,RSA,1.0,LE ROUX E,0 - 0,429,RSA,7:09
0,Steal,6.0,4,0,RSA,1.0,GILCHRIST J,0 - 0,429,AUS,7:09
0,Centre shot - Saved,9.0,4,0,RSA,1.0,SWIFT J,0 - 0,399,AUS,6:39
0,5m shot - Saved,10.0,4,0,RSA,1.0,LE ROUX P,0 - 0,372,RSA,6:12
0,Centre shot - Saved,9.0,4,0,RSA,1.0,SWIFT J,0 - 0,351,AUS,5:51
0,20 sec. exclusion in centre,4.0,4,0,RSA,1.0,BADENHORST I,0 - 0,338,RSA,5:38
0,Extra player shot - Saved,6.0,4,0,RSA,1.0,GILCHRIST J,0 - 0,322,AUS,5:22
1,Action shot - Goal,2.0,4,0,RSA,1.0,CAMPBELL R,0 - 1,314,AUS,5:14
1,Turnover foul,11.0,4,0,RSA,1.0,MOLYNEUX N,0 - 1,297,RSA,4:57
2,Counter attack - Goal,10.0,4,0,RSA,1.0,EMERY M,0 - 2,285,AUS,4:45
2,Turnover foul,5.0,4,0,RSA,1.0,HOCK N,0 - 2,270,RSA,4:30
2,Steal,11.0,4,0,RSA,1.0,HOWDEN R,0 - 2,270,AUS,4:30
3,Counter attack - Goal,10.0,4,0,RSA,1.0,EMERY M,0 - 3,254,AUS,4:14
3,Action shot - Saved,10.0,4,0,RSA,1.0,LE ROUX P,0 - 3,234,RSA,3:54
3,Action shot - Saved,11.0,4,0,RSA,1.0,HOWDEN R,0 - 3,216,AUS,3:36
3,Time-Out,,4,0,RSA,1.0,,0 - 3,216,RSA,3:36
3,20 sec. exclusion in centre,5.0,4,0,RSA,1.0,POWER N,0 - 3,200,AUS,3:20
3,Action shot - Goal,2.0,4,1,RSA,1.0,LE ROUX E,1 - 3,178,RSA,2:58
3,20 sec. exclusion in field,8.0,4,1,RSA,1.0,WINGATE-PEARSE J,1 - 3,150,RSA,2:30
4,Extra player shot - Goal,8.0,4,1,RSA,1.0,YOUNGER A,1 - 4,138,AUS,2:18
4,Turnover foul,2.0,4,1,RSA,1.0,LE ROUX E,1 - 4,125,RSA,2:05
4,Action shot - Post,7.0,4,1,RSA,1.0,ROACH A,1 - 4,96,AUS,1:36
5,Counter attack - Goal,7.0,4,1,RSA,1.0,ROACH A,1 - 5,50,AUS,0:50
5,5m shot - Saved,8.0,4,1,RSA,1.0,WINGATE-PEARSE J,1 - 5,21,RSA,0:21
5,Turnover foul,9.0,4,1,RSA,1.0,SWIFT J,1 - 5,11,AUS,0:11
5,Starting goalkeeper,13.0,4,1,RSA,2.0,LEWIS J,1 - 5,480,RSA,8:00
5,Starting goalkeeper,1.0,4,1,RSA,2.0,STANTON-FRENCH J,1 - 5,480,AUS,8:00
5,Sprint won possession,11.0,4,1,RSA,2.0,HOWDEN R,1 - 5,480,AUS,8:00
5,Penalty foul,9.0,4,1,RSA,2.0,WHYTE D,1 - 5,464,RSA,7:44
6,Penalty shot - Goal,6.0,4,1,RSA,2.0,GILCHRIST J,1 - 6,464,AUS,7:44
6,Turnover foul,8.0,4,1,RSA,2.0,WINGATE-PEARSE J,1 - 6,435,RSA,7:15
6,Counter attack - Saved,5.0,4,1,RSA,2.0,POWER N,1 - 6,419,AUS,6:59
6,Turnover foul,6.0,4,1,RSA,2.0,DE CARVALHO J,1 - 6,389,RSA,6:29
6,Counter attack - Saved,12.0,4,1,RSA,2.0,MARTIN T,1 - 6,374,AUS,6:14
7,Centre shot - Goal,12.0,4,1,RSA,2.0,MARTIN T,1 - 7,322,AUS,5:22
7,Turnover foul,7.0,4,1,RSA,2.0,JAGGA D,1 - 7,315,RSA,5:15
7,Turnover foul,9.0,4,1,RSA,2.0,SWIFT J,1 - 7,303,AUS,5:03
7,5m shot - Saved,2.0,4,1,RSA,2.0,LE ROUX E,1 - 7,278,RSA,4:38
8,Action shot - Goal,8.0,4,1,RSA,2.0,YOUNGER A,1 - 8,264,AUS,4:24
8,Turnover foul,2.0,4,1,RSA,2.0,LE ROUX E,1 - 8,240,RSA,4:00
8,Turnover foul,9.0,4,1,RSA,2.0,SWIFT J,1 - 8,221,AUS,3:41
8,Action shot - Blocked,11.0,4,1,RSA,2.0,MOLYNEUX N,1 - 8,193,RSA,3:13
9,Action shot - Goal,7.0,4,1,RSA,2.0,ROACH A,1 - 9,171,AUS,2:51
9,5m shot - Missed,11.0,4,1,RSA,2.0,MOLYNEUX N,1 - 9,144,RSA,2:24
9,Turnover foul,10.0,4,1,RSA,2.0,EMERY M,1 - 9,129,AUS,2:09
9,Time-Out,,4,1,RSA,2.0,,1 - 9,129,RSA,2:09
9,5m shot - Saved,5.0,4,1,RSA,2.0,HOCK N,1 - 9,97,RSA,1:37
9,20 sec. exclusion in field,8.0,4,1,RSA,2.0,WINGATE-PEARSE J,1 - 9,78,RSA,1:18
9,Time-Out,,4,1,RSA,2.0,,1 - 9,78,AUS,1:18
10,Extra player shot - Goal,12.0,4,1,RSA,2.0,MARTIN T,1 - 10,58,AUS,0:58
10,Penalty foul,3.0,4,1,RSA,2.0,FORD G,1 - 10,31,AUS,0:31
10,Penalty shot - Post,11.0,4,1,RSA,2.0,MOLYNEUX N,1 - 10,31,RSA,0:31
10,Turnover foul,3.0,4,1,RSA,2.0,CARD D,1 - 10,14,RSA,0:14
11,Action shot - Goal,10.0,4,1,RSA,2.0,EMERY M,1 - 11,3,AUS,0:03
11,Starting goalkeeper,1.0,4,1,RSA,3.0,FLATSCHER D,1 - 11,480,RSA,8:00
11,Starting goalkeeper,13.0,4,1,RSA,3.0,DENNERLEY J,1 - 11,480,AUS,8:00
11,Sprint won possession,10.0,4,1,RSA,3.0,EMERY M,1 - 11,480,AUS,8:00
11,5m shot - Blocked,10.0,4,1,RSA,3.0,LE ROUX P,1 - 11,422,RSA,7:02
11,Action shot - Post,5.0,4,1,RSA,3.0,POWER N,1 - 11,403,AUS,6:43
11,Turnover foul,2.0,4,1,RSA,3.0,CAMPBELL R,1 - 11,359,AUS,5:59
11,Steal,7.0,4,1,RSA,3.0,JAGGA D,1 - 11,359,RSA,5:59
11,Action shot - Saved,2.0,4,1,RSA,3.0,LE ROUX E,1 - 11,326,RSA,5:26
11,Action shot - Blocked,12.0,4,1,RSA,3.0,MARTIN T,1 - 11,312,AUS,5:12
11,Turnover foul,2.0,4,1,RSA,3.0,LE ROUX E,1 - 11,291,RSA,4:51
11,5m shot - Missed,2.0,4,1,RSA,3.0,CAMPBELL R,1 - 11,260,AUS,4:20
11,Turnover foul,6.0,4,1,RSA,3.0,DE CARVALHO J,1 - 11,235,RSA,3:55
11,Steal,8.0,4,1,RSA,3.0,YOUNGER A,1 - 11,235,AUS,3:55
11,Time-Out,,4,1,RSA,3.0,,1 - 11,235,AUS,3:55
11,Turnover foul,4.0,4,1,RSA,3.0,COTTERILL J,1 - 11,203,AUS,3:23
11,Time-Out,,4,1,RSA,3.0,,1 - 11,202,RSA,3:22
11,Turnover foul,8.0,4,1,RSA,3.0,YOUNGER A,1 - 11,176,AUS,2:56
11,5m shot - Missed,2.0,4,1,RSA,3.0,LE ROUX E,1 - 11,168,RSA,2:48
11,20 sec. exclusion in field,3.0,4,1,RSA,3.0,CARD D,1 - 11,165,RSA,2:45
12,Extra player shot - Goal,8.0,4,1,RSA,3.0,YOUNGER A,1 - 12,145,AUS,2:25
12,Turnover foul,7.0,4,1,RSA,3.0,JAGGA D,1 - 12,88,RSA,1:28
13,Action shot - Goal,3.0,4,1,RSA,3.0,FORD G,1 - 13,61,AUS,1:01
13,5m shot - Saved,4.0,4,1,RSA,3.0,BADENHORST I,1 - 13,31,RSA,0:31
13,Action shot - Missed,6.0,4,1,RSA,3.0,GILCHRIST J,1 - 13,19,AUS,0:19
13,5m shot - Missed,12.0,4,1,RSA,3.0,BOHATA W,1 - 13,4,RSA,0:04
13,Starting goalkeeper,1.0,4,1,RSA,4.0,FLATSCHER D,1 - 13,480,RSA,8:00
13,Starting goalkeeper,13.0,4,1,RSA,4.0,DENNERLEY J,1 - 13,480,AUS,8:00
13,Sprint won possession,6.0,4,1,RSA,4.0,GILCHRIST J,1 - 13,480,AUS,8:00
13,Turnover foul,12.0,4,1,RSA,4.0,MARTIN T,1 - 13,453,AUS,7:33
13,5m shot - Blocked,4.0,4,1,RSA,4.0,BADENHORST I,1 - 13,421,RSA,7:01
13,5m shot - Saved,2.0,4,1,RSA,4.0,CAMPBELL R,1 - 13,394,AUS,6:34
13,5m shot - Missed,4.0,4,1,RSA,4.0,BADENHORST I,1 - 13,363,RSA,6:03
13,Turnover foul,2.0,4,1,RSA,4.0,CAMPBELL R,1 - 13,343,AUS,5:43
13,5m shot - Missed,10.0,4,1,RSA,4.0,LE ROUX P,1 - 13,343,RSA,5:43
13,Action shot - Saved,6.0,4,1,RSA,4.0,GILCHRIST J,1 - 13,299,AUS,4:59
13,Time-Out,,4,1,RSA,4.0,,1 - 13,298,RSA,4:58
13,Turnover foul,6.0,4,1,RSA,4.0,DE CARVALHO J,1 - 13,276,RSA,4:36
13,20 sec. exclusion in centre,2.0,4,1,RSA,4.0,LE ROUX E,1 - 13,250,RSA,4:10
14,Extra player shot - Goal,9.0,4,1,RSA,4.0,SWIFT J,1 - 14,231,AUS,3:51
14,Turnover foul,7.0,4,1,RSA,4.0,JAGGA D,1 - 14,209,RSA,3:29
14,Action shot - Saved,8.0,4,1,RSA,4.0,YOUNGER A,1 - 14,186,AUS,3:06
14,Turnover foul,4.0,4,1,RSA,4.0,COTTERILL J,1 - 14,139,AUS,2:19
14,Steal,2.0,4,1,RSA,4.0,LE ROUX E,1 - 14,139,RSA,2:19
14,Turnover foul,2.0,4,1,RSA,4.0,LE ROUX E,1 - 14,109,RSA,1:49
15,Counter attack - Goal,8.0,4,1,RSA,4.0,YOUNGER A,1 - 15,90,AUS,1:30
15,5m shot - Blocked,8.0,4,1,RSA,4.0,WINGATE-PEARSE J,1 - 15,59,RSA,0:59
15,Centre shot - Saved,10.0,4,1,RSA,4.0,LE ROUX P,1 - 15,59,RSA,0:59
16,Counter attack - Goal,6.0,4,1,RSA,4.0,GILCHRIST J,1 - 16,38,AUS,0:38
16,Turnover foul,8.0,4,1,RSA,4.0,WINGATE-PEARSE J,1 - 16,7,RSA,0:07
17,Counter attack - Goal,7.0,4,1,RSA,4.0,ROACH A,1 - 17,3,AUS,0:03
17,5m shot - Missed,4.0,4,1,RSA,4.0,BADENHORST I,1 - 17,0,RSA,0:00
0,Starting goalkeeper,1.0,5,0,GRE,1.0,FLEGKAS K,0 - 0,480,GRE,8:00
0,Starting goalkeeper,1.0,5,0,GRE,1.0,STANTON-FRENCH J,0 - 0,480,AUS,8:00
0,Sprint won possession,11.0,5,0,GRE,1.0,HOWDEN R,0 - 0,480,AUS,8:00
0,Turnover foul,2.0,5,0,GRE,1.0,CAMPBELL R,0 - 0,454,AUS,7:34
0,Centre shot - Post,10.0,5,0,GRE,1.0,KOLOMVOS C,0 - 0,425,GRE,7:05
0,Turnover foul,11.0,5,0,GRE,1.0,HOWDEN R,0 - 0,397,AUS,6:37
0,Steal,5.0,5,0,GRE,1.0,FOUNTOULIS I,0 - 0,397,GRE,6:37
0,Turnover foul,2.0,5,0,GRE,1.0,MYLONAKIS E,0 - 0,368,GRE,6:08
0,Steal,7.0,5,0,GRE,1.0,ROACH A,0 - 0,368,AUS,6:08
0,Action shot - Blocked,3.0,5,0,GRE,1.0,FORD G,0 - 0,348,AUS,5:48
0,5m shot - Saved,6.0,5,0,GRE,1.0,PONTIKEAS K,0 - 0,318,GRE,5:18
0,Action shot - Saved,2.0,5,0,GRE,1.0,CAMPBELL R,0 - 0,298,AUS,4:58
0,Counter attack - Saved,7.0,5,0,GRE,1.0,AFROUDAKIS C,0 - 0,285,GRE,4:45
0,5m shot - Blocked,8.0,5,0,GRE,1.0,YOUNGER A,0 - 0,255,AUS,4:15
0,20 sec. exclusion in centre,6.0,5,0,GRE,1.0,PONTIKEAS K,0 - 0,206,GRE,3:26
0,Turnover foul,8.0,5,0,GRE,1.0,YOUNGER A,0 - 0,191,AUS,3:11
0,20 sec. exclusion in centre,3.0,5,0,GRE,1.0,FORD G,0 - 0,167,AUS,2:47
0,Extra player shot - Saved,12.0,5,0,GRE,1.0,VLACHOPOULOS A,0 - 0,145,GRE,2:25
0,Turnover foul,2.0,5,0,GRE,1.0,CAMPBELL R,0 - 0,109,AUS,1:49
0,20 sec. exclusion in centre,5.0,5,0,GRE,1.0,POWER N,0 - 0,93,AUS,1:33
0,Time-Out,,5,0,GRE,1.0,,0 - 0,93,GRE,1:33
0,5m shot - Goal,7.0,5,1,GRE,1.0,AFROUDAKIS C,1 - 0,70,GRE,1:10
0,Turnover foul,2.0,5,1,GRE,1.0,CAMPBELL R,1 - 0,48,AUS,0:48
0,Steal,5.0,5,1,GRE,1.0,FOUNTOULIS I,1 - 0,48,GRE,0:48
0,5m shot - Blocked,8.0,5,1,GRE,1.0,DELAKAS E,1 - 0,22,GRE,0:22
0,Time-Out,,5,1,GRE,1.0,,1 - 0,21,AUS,0:21
0,Turnover foul,8.0,5,1,GRE,1.0,YOUNGER A,1 - 0,2,AUS,0:02
0,Starting goalkeeper,1.0,5,1,GRE,2.0,FLEGKAS K,1 - 0,480,GRE,8:00
0,Starting goalkeeper,1.0,5,1,GRE,2.0,STANTON-FRENCH J,1 - 0,480,AUS,8:00
0,Sprint won possession,11.0,5,1,GRE,2.0,HOWDEN R,1 - 0,480,AUS,8:00
0,20 sec. exclusion in centre,8.0,5,1,GRE,2.0,DELAKAS E,1 - 0,461,GRE,7:41
1,Extra player shot - Goal,8.0,5,1,GRE,2.0,YOUNGER A,1 - 1,446,AUS,7:26
1,Turnover foul,12.0,5,1,GRE,2.0,VLACHOPOULOS A,1 - 1,431,GRE,7:11
1,Turnover foul,7.0,5,1,GRE,2.0,ROACH A,1 - 1,403,AUS,6:43
1,20 sec. exclusion in centre,7.0,5,1,GRE,2.0,ROACH A,1 - 1,386,AUS,6:26
1,Extra player shot - Goal,5.0,5,2,GRE,2.0,FOUNTOULIS I,2 - 1,376,GRE,6:16
1,Action shot - Saved,6.0,5,2,GRE,2.0,GILCHRIST J,2 - 1,345,AUS,5:45
1,Turnover foul,2.0,5,2,GRE,2.0,CAMPBELL R,2 - 1,322,AUS,5:22
1,Action shot - Blocked,11.0,5,2,GRE,2.0,GOUNAS A,2 - 1,294,GRE,4:54
1,20 sec. exclusion in field,10.0,5,2,GRE,2.0,KOLOMVOS C,2 - 1,278,GRE,4:38
1,Action shot - Saved,11.0,5,2,GRE,2.0,HOWDEN R,2 - 1,256,AUS,4:16
1,Time-Out,,5,2,GRE,2.0,,2 - 1,248,GRE,4:08
1,Action shot - Saved,7.0,5,2,GRE,2.0,AFROUDAKIS C,2 - 1,229,GRE,3:49
1,20 sec. exclusion in field,4.0,5,2,GRE,2.0,COTTERILL J,2 - 1,215,AUS,3:35
1,Extra player shot - Missed,9.0,5,2,GRE,2.0,MOURIKIS K,2 - 1,195,GRE,3:15
1,20 sec. exclusion in centre,6.0,5,2,GRE,2.0,PONTIKEAS K,2 - 1,175,GRE,2:55
1,Time-Out,,5,2,GRE,2.0,,2 - 1,175,AUS,2:55
2,Extra player shot - Goal,7.0,5,2,GRE,2.0,ROACH A,2 - 2,161,AUS,2:41
2,20 sec. exclusion in centre,12.0,5,2,GRE,2.0,MARTIN T,2 - 2,134,AUS,2:14
2,Extra player shot - Saved,9.0,5,2,GRE,2.0,MOURIKIS K,2 - 2,114,GRE,1:54
3,5m shot - Goal,8.0,5,2,GRE,2.0,YOUNGER A,2 - 3,91,AUS,1:31
3,Action shot - Blocked,4.0,5,2,GRE,2.0,GENIDOUNIAS K,2 - 3,63,GRE,1:03
3,Action shot - Saved,7.0,5,2,GRE,2.0,ROACH A,2 - 3,47,AUS,0:47
3,5m shot - Post,12.0,5,2,GRE,2.0,VLACHOPOULOS A,2 - 3,23,GRE,0:23
3,Penalty foul,10.0,5,2,GRE,2.0,EMERY M,2 - 3,5,AUS,0:05
3,Penalty shot - Post,7.0,5,2,GRE,2.0,AFROUDAKIS C,2 - 3,5,GRE,0:05
3,Starting goalkeeper,1.0,5,2,GRE,3.0,FLEGKAS K,2 - 3,480,GRE,8:00
3,Starting goalkeeper,1.0,5,2,GRE,3.0,STANTON-FRENCH J,2 - 3,480,AUS,8:00
3,Sprint won possession,11.0,5,2,GRE,3.0,HOWDEN R,2 - 3,480,AUS,8:00
4,Action shot - Goal,9.0,5,2,GRE,3.0,SWIFT J,2 - 4,453,AUS,7:33
4,20 sec. exclusion in centre,3.0,5,2,GRE,3.0,FORD G,2 - 4,428,AUS,7:08
4,Extra player shot - Goal,10.0,5,3,GRE,3.0,KOLOMVOS C,3 - 4,421,GRE,7:01
4,Turnover foul,2.0,5,3,GRE,3.0,CAMPBELL R,3 - 4,393,AUS,6:33
4,Steal,2.0,5,3,GRE,3.0,MYLONAKIS E,3 - 4,393,GRE,6:33
4,Action shot - Saved,5.0,5,3,GRE,3.0,FOUNTOULIS I,3 - 4,365,GRE,6:05
4,Counter attack - Saved,8.0,5,3,GRE,3.0,YOUNGER A,3 - 4,316,AUS,5:16
4,Turnover foul,3.0,5,3,GRE,3.0,DERVISIS G,3 - 4,310,GRE,5:10
4,Action shot - Saved,12.0,5,3,GRE,3.0,MARTIN T,3 - 4,282,AUS,4:42
4,20 sec. exclusion in centre,6.0,5,3,GRE,3.0,GILCHRIST J,3 - 4,259,AUS,4:19
4,Turnover foul,3.0,5,3,GRE,3.0,DERVISIS G,3 - 4,233,GRE,3:53
4,Time-Out,,5,3,GRE,3.0,,3 - 4,233,AUS,3:53
4,Turnover foul,2.0,5,3,GRE,3.0,CAMPBELL R,3 - 4,214,AUS,3:34
4,Turnover foul,2.0,5,3,GRE,3.0,MYLONAKIS E,3 - 4,211,GRE,3:31
4,Centre shot - Post,4.0,5,3,GRE,3.0,COTTERILL J,3 - 4,207,AUS,3:27
4,5m shot - Goal,4.0,5,4,GRE,3.0,GENIDOUNIAS K,4 - 4,144,GRE,2:24
4,Action shot - Saved,4.0,5,4,GRE,3.0,COTTERILL J,4 - 4,118,AUS,1:58
4,20 sec. exclusion in centre,8.0,5,4,GRE,3.0,YOUNGER A,4 - 4,99,AUS,1:39
4,Time-Out,,5,4,GRE,3.0,,4 - 4,99,GRE,1:39
4,Extra player shot - Goal,11.0,5,5,GRE,3.0,GOUNAS A,5 - 4,82,GRE,1:22
4,Action shot - Saved,5.0,5,5,GRE,3.0,POWER N,5 - 4,63,AUS,1:03
4,5m shot - Saved,2.0,5,5,GRE,3.0,MYLONAKIS E,5 - 4,33,GRE,0:33
4,20 sec. exclusion in centre,12.0,5,5,GRE,3.0,VLACHOPOULOS A,5 - 4,15,GRE,0:15
4,Extra player shot - Saved,6.0,5,5,GRE,3.0,GILCHRIST J,5 - 4,2,AUS,0:02
4,Starting goalkeeper,1.0,5,5,GRE,4.0,FLEGKAS K,5 - 4,480,GRE,8:00
4,Starting goalkeeper,1.0,5,5,GRE,4.0,STANTON-FRENCH J,5 - 4,480,AUS,8:00
4,Sprint won possession,11.0,5,5,GRE,4.0,GOUNAS A,5 - 4,480,GRE,8:00
4,5m shot - Blocked,8.0,5,5,GRE,4.0,DELAKAS E,5 - 4,450,GRE,7:30
4,Action shot - Saved,11.0,5,5,GRE,4.0,HOWDEN R,5 - 4,426,AUS,7:06
4,20 sec. exclusion in centre,8.0,5,5,GRE,4.0,DELAKAS E,5 - 4,405,GRE,6:45
4,Action shot - Saved,11.0,5,5,GRE,4.0,HOWDEN R,5 - 4,376,AUS,6:16
4,Action shot - Saved,9.0,5,5,GRE,4.0,SWIFT J,5 - 4,350,AUS,5:50
4,Turnover foul,9.0,5,5,GRE,4.0,MOURIKIS K,5 - 4,324,GRE,5:24
4,Time-Out,,5,5,GRE,4.0,,5 - 4,321,AUS,5:21
4,Yellow card,,5,5,GRE,4.0,Team Official,5 - 4,321,AUS,5:21
4,5m shot - Saved,7.0,5,5,GRE,4.0,ROACH A,5 - 4,301,AUS,5:01
4,5m shot - Saved,5.0,5,5,GRE,4.0,FOUNTOULIS I,5 - 4,269,GRE,4:29
4,20 sec. exclusion in field,7.0,5,5,GRE,4.0,AFROUDAKIS C,5 - 4,266,GRE,4:26
