Action,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time,USA
Turnover foul,9.0,3,0,JPN,2.0,GROSSMAN A,0 - 8,164,USA,2:44,8
Steal,9.0,3,0,JPN,2.0,HOSOYA K,0 - 8,164,JPN,2:44,8
Turnover foul,11.0,3,0,JPN,2.0,FISCHER M,0 - 8,105,USA,1:45,8
Time-Out,,3,0,JPN,2.0,,0 - 8,102,JPN,1:42,8
20 sec. exclusion in centre,11.0,3,0,JPN,2.0,FISCHER M,0 - 8,77,USA,1:17,8
Turnover foul,10.0,3,0,JPN,2.0,MORI T,0 - 8,50,JPN,0:50,8
Action shot - Blocked,7.0,3,0,JPN,2.0,NAKANO Y,0 - 8,10,JPN,0:10,8
Time-Out,,3,0,JPN,2.0,,0 - 8,8,USA,0:08,8
Centre shot - Post,2.0,3,0,JPN,2.0,MUSSELMAN M,0 - 8,4,USA,0:04,8
Starting goalkeeper,1.0,3,0,JPN,3.0,MIURA R,0 - 8,480,JPN,8:00,8
Starting goalkeeper,13.0,3,0,JPN,3.0,JOHNSON A,0 - 8,480,USA,8:00,8
Sprint won possession,8.0,3,0,JPN,3.0,NEUSHUL K,0 - 8,480,USA,8:00,8
Turnover foul,7.0,3,0,JPN,3.0,MATHEWSON C,0 - 8,468,USA,7:48,8
Action shot - Missed,9.0,3,0,JPN,3.0,HOSOYA K,0 - 8,446,JPN,7:26,8
20 sec. exclusion in centre,2.0,3,0,JPN,3.0,SAKANOUE C,0 - 8,433,JPN,7:13,8
Extra player shot - Goal,8.0,3,0,JPN,3.0,NEUSHUL K,0 - 9,416,USA,6:56,9
Turnover foul,8.0,3,0,JPN,3.0,HASHIGUCHI M,0 - 9,398,JPN,6:38,9
Steal,6.0,3,0,JPN,3.0,STEFFENS M,0 - 9,398,USA,6:38,9
Counter attack - Goal,7.0,3,0,JPN,3.0,MATHEWSON C,0 - 10,384,USA,6:24,10
Turnover foul,2.0,3,0,JPN,3.0,SAKANOUE C,0 - 10,359,JPN,5:59,10
Steal,6.0,3,0,JPN,3.0,STEFFENS M,0 - 10,359,USA,5:59,10
Counter attack - Goal,6.0,3,0,JPN,3.0,STEFFENS M,0 - 11,352,USA,5:52,11
Goalkeeper substitution,1.0,3,0,JPN,3.0,HILL S,0 - 11,335,USA,5:35,11
Turnover foul,6.0,3,0,JPN,3.0,STEFFENS M,0 - 11,305,USA,5:05,11
Action shot - Missed,12.0,3,0,JPN,3.0,CRAIG K,0 - 11,263,USA,4:23,11
Turnover foul,3.0,3,0,JPN,3.0,KAZAMA Y,0 - 11,244,JPN,4:04,11
Steal,11.0,3,0,JPN,3.0,FISCHER M,0 - 11,244,USA,4:04,11
Turnover foul,11.0,3,0,JPN,3.0,FISCHER M,0 - 11,233,USA,3:53,11
Turnover foul,7.0,3,0,JPN,3.0,NAKANO Y,0 - 11,219,JPN,3:39,11
Action shot - Goal,12.0,3,0,JPN,3.0,CRAIG K,0 - 12,196,USA,3:16,12
Turnover foul,4.0,3,0,JPN,3.0,MAGARIYAMA S,0 - 12,167,JPN,2:47,12
Steal,10.0,3,0,JPN,3.0,GILCHRIST K,0 - 12,167,USA,2:47,12
Counter attack - Goal,9.0,3,0,JPN,3.0,GROSSMAN A,0 - 13,157,USA,2:37,13
20 sec. exclusion in centre,11.0,3,0,JPN,3.0,FISCHER M,0 - 13,142,USA,2:22,13
Time-Out,,3,0,JPN,3.0,,0 - 13,140,JPN,2:20,13
Goalkeeper substitution,13.0,3,0,JPN,3.0,UMEDA Y,0 - 13,140,JPN,2:20,13
Extra player shot - Saved,2.0,3,0,JPN,3.0,SAKANOUE C,0 - 13,120,JPN,2:00,13
Action shot - Goal,9.0,3,0,JPN,3.0,GROSSMAN A,0 - 14,104,USA,1:44,14
Action shot - Goal,7.0,3,1,JPN,3.0,NAKANO Y,1 - 14,74,JPN,1:14,14
Turnover foul,11.0,3,1,JPN,3.0,FISCHER M,1 - 14,52,USA,0:52,14
20 sec. exclusion in centre,4.0,3,1,JPN,3.0,MAGARIYAMA S,1 - 14,51,JPN,0:51,14
Extra player shot - Missed,10.0,3,1,JPN,3.0,GILCHRIST K,1 - 14,32,USA,0:32,14
5m shot - Saved,6.0,3,1,JPN,3.0,TAKAHASHI A,1 - 14,13,JPN,0:13,14
Starting goalkeeper,13.0,3,1,JPN,4.0,UMEDA Y,1 - 14,480,JPN,8:00,14
Starting goalkeeper,1.0,3,1,JPN,4.0,HILL S,1 - 14,480,USA,8:00,14
Sprint won possession,8.0,3,1,JPN,4.0,NEUSHUL K,1 - 14,480,USA,8:00,14
Turnover foul,6.0,3,1,JPN,4.0,STEFFENS M,1 - 14,456,USA,7:36,14
Turnover foul,11.0,3,1,JPN,4.0,TOKUMOTO M,1 - 14,432,JPN,7:12,14
Steal,6.0,3,1,JPN,4.0,STEFFENS M,1 - 14,432,USA,7:12,14
Turnover foul,2.0,3,1,JPN,4.0,SAKANOUE C,1 - 14,386,JPN,6:26,14
Centre shot - Post,6.0,3,1,JPN,4.0,STEFFENS M,1 - 14,362,USA,6:02,14
20 sec. exclusion in centre,7.0,3,1,JPN,4.0,MATHEWSON C,1 - 14,344,USA,5:44,14
Time-Out,,3,1,JPN,4.0,,1 - 14,344,JPN,5:44,14
Action shot - Blocked,7.0,3,1,JPN,4.0,NAKANO Y,1 - 14,325,JPN,5:25,14
Counter attack - Goal,7.0,3,2,JPN,4.0,NAKANO Y,2 - 14,286,JPN,4:46,14
Action shot - Goal,9.0,3,2,JPN,4.0,GROSSMAN A,2 - 15,276,USA,4:36,15
Turnover foul,8.0,3,2,JPN,4.0,HASHIGUCHI M,2 - 15,248,JPN,4:08,15
Action shot - Goal,11.0,3,2,JPN,4.0,FISCHER M,2 - 16,231,USA,3:51,16
Turnover foul,9.0,3,2,JPN,4.0,GROSSMAN A,2 - 16,162,USA,2:42,16
Turnover foul,6.0,3,2,JPN,4.0,TAKAHASHI A,2 - 16,151,JPN,2:31,16
Time-Out,,3,2,JPN,4.0,,2 - 16,151,USA,2:31,16
Turnover foul,2.0,3,2,JPN,4.0,MUSSELMAN M,2 - 16,128,USA,2:08,16
Turnover foul,5.0,3,2,JPN,4.0,NAKATA M,2 - 16,100,JPN,1:40,16
Steal,9.0,3,2,JPN,4.0,GROSSMAN A,2 - 16,100,USA,1:40,16
Turnover foul,1.0,3,2,JPN,4.0,HILL S,2 - 16,84,USA,1:24,16
Steal,12.0,3,2,JPN,4.0,SUZUKI K,2 - 16,84,JPN,1:24,16
Turnover foul,12.0,3,2,JPN,4.0,SUZUKI K,2 - 16,77,JPN,1:17,16
Steal,10.0,3,2,JPN,4.0,GILCHRIST K,2 - 16,77,USA,1:17,16
Action shot - Goal,2.0,3,2,JPN,4.0,MUSSELMAN M,2 - 17,49,USA,0:49,17
Turnover foul,2.0,3,2,JPN,4.0,SAKANOUE C,2 - 17,22,JPN,0:22,17
Action shot - Missed,3.0,3,2,JPN,4.0,SEIDEMANN M,2 - 17,1,USA,0:01,17
Starting goalkeeper,13.0,4,0,HUN,1.0,JOHNSON A,0 - 0,480,USA,8:00,0
Starting goalkeeper,13.0,4,0,HUN,1.0,GANGL E,0 - 0,480,HUN,8:00,0
Sprint won possession,8.0,4,0,HUN,1.0,NEUSHUL K,0 - 0,480,USA,8:00,0
Turnover foul,2.0,4,0,HUN,1.0,CZIGANY D,0 - 0,417,HUN,6:57,0
Counter attack - Goal,4.0,4,0,HUN,1.0,FATTAL R,1 - 0,411,USA,6:51,1
Turnover foul,9.0,4,0,HUN,1.0,TOTH I,1 - 0,393,HUN,6:33,1
Steal,13.0,4,0,HUN,1.0,JOHNSON A,1 - 0,393,USA,6:33,1
20 sec. exclusion in centre,5.0,4,0,HUN,1.0,SZUCS G,1 - 0,376,HUN,6:16,1
Extra player shot - Goal,7.0,4,0,HUN,1.0,MATHEWSON C,2 - 0,358,USA,5:58,2
Turnover foul,10.0,4,0,HUN,1.0,BUJKA B,2 - 0,332,HUN,5:32,2
Steal,3.0,4,0,HUN,1.0,SEIDEMANN M,2 - 0,332,USA,5:32,2
Turnover foul,3.0,4,0,HUN,1.0,SEIDEMANN M,2 - 0,306,USA,5:06,2
Steal,3.0,4,0,HUN,1.0,ANTAL D,2 - 0,306,HUN,5:06,2
Turnover foul,12.0,4,0,HUN,1.0,MENCZINGER K,2 - 0,297,HUN,4:57,2
Turnover foul,12.0,4,0,HUN,1.0,CRAIG K,2 - 0,272,USA,4:32,2
Action shot - Saved,8.0,4,0,HUN,1.0,KESZTHELYI R,2 - 0,244,HUN,4:04,2
Action shot - Saved,7.0,4,0,HUN,1.0,MATHEWSON C,2 - 0,216,USA,3:36,2
5m shot - Missed,3.0,4,0,HUN,1.0,SEIDEMANN M,2 - 0,199,USA,3:19,2
Turnover foul,4.0,4,0,HUN,1.0,KISTELEKI D,2 - 0,188,HUN,3:08,2
Centre shot - Goal,6.0,4,0,HUN,1.0,STEFFENS M,3 - 0,159,USA,2:39,3
20 sec. exclusion in centre,11.0,4,0,HUN,1.0,FISCHER M,3 - 0,149,USA,2:29,3
Action shot - Goal,3.0,4,1,HUN,1.0,ANTAL D,3 - 1,121,HUN,2:01,3
Turnover foul,9.0,4,1,HUN,1.0,GROSSMAN A,3 - 1,95,USA,1:35,3
Turnover foul,9.0,4,1,HUN,1.0,TOTH I,3 - 1,79,HUN,1:19,3
Turnover foul,13.0,4,1,HUN,1.0,JOHNSON A,3 - 1,65,USA,1:05,3
Action shot - Blocked,5.0,4,1,HUN,1.0,SZUCS G,3 - 1,53,HUN,0:53,3
Time-Out,,4,1,HUN,1.0,,3 - 1,49,USA,0:49,3
5m shot - Saved,7.0,4,1,HUN,1.0,MATHEWSON C,3 - 1,23,USA,0:23,3
Time-Out,,4,1,HUN,1.0,,3 - 1,22,HUN,0:22,3
5m shot - Missed,3.0,4,1,HUN,1.0,ANTAL D,3 - 1,1,HUN,0:01,3
Starting goalkeeper,13.0,4,1,HUN,2.0,JOHNSON A,3 - 1,480,USA,8:00,3
Starting goalkeeper,13.0,4,1,HUN,2.0,GANGL E,3 - 1,480,HUN,8:00,3
Sprint won possession,8.0,4,1,HUN,2.0,NEUSHUL K,3 - 1,480,USA,8:00,3
20 sec. exclusion in field,11.0,4,1,HUN,2.0,GARDA K,3 - 1,470,HUN,7:50,3
5m shot - Saved,6.0,4,1,HUN,2.0,STEFFENS M,3 - 1,444,USA,7:24,3
Turnover foul,13.0,4,1,HUN,2.0,GANGL E,3 - 1,426,HUN,7:06,3
5m shot - Goal,4.0,4,1,HUN,2.0,FATTAL R,4 - 1,408,USA,6:48,4
Turnover foul,3.0,4,1,HUN,2.0,ANTAL D,4 - 1,379,HUN,6:19,4
Steal,4.0,4,1,HUN,2.0,FATTAL R,4 - 1,379,USA,6:19,4
Action shot - Post,3.0,4,1,HUN,2.0,SEIDEMANN M,4 - 1,356,USA,5:56,4
Turnover foul,3.0,4,1,HUN,2.0,ANTAL D,4 - 1,332,HUN,5:32,4
5m shot - Missed,2.0,4,1,HUN,2.0,MUSSELMAN M,4 - 1,303,USA,5:03,4
Turnover foul,8.0,4,1,HUN,2.0,KESZTHELYI R,4 - 1,282,HUN,4:42,4
Steal,3.0,4,1,HUN,2.0,SEIDEMANN M,4 - 1,282,USA,4:42,4
Action shot - Goal,4.0,4,1,HUN,2.0,FATTAL R,5 - 1,256,USA,4:16,5
20 sec. exclusion in field,5.0,4,1,HUN,2.0,WILLIAMS A,5 - 1,245,USA,4:05,5
Extra player shot - Blocked,8.0,4,1,HUN,2.0,KESZTHELYI R,5 - 1,231,HUN,3:51,5
Action shot - Post,6.0,4,1,HUN,2.0,TAKACS O,5 - 1,218,HUN,3:38,5
Action shot - Goal,7.0,4,1,HUN,2.0,MATHEWSON C,6 - 1,192,USA,3:12,6
Goalkeeper substitution,1.0,4,1,HUN,2.0,BOLONYAI F,6 - 1,192,HUN,3:12,6
Turnover foul,8.0,4,1,HUN,2.0,KESZTHELYI R,6 - 1,176,HUN,2:56,6
Steal,10.0,4,1,HUN,2.0,GILCHRIST K,6 - 1,176,USA,2:56,6
20 sec. exclusion in field,8.0,4,1,HUN,2.0,KESZTHELYI R,6 - 1,172,HUN,2:52,6
Time-Out,,4,1,HUN,2.0,,6 - 1,172,USA,2:52,6
Extra player shot - Goal,6.0,4,1,HUN,2.0,STEFFENS M,7 - 1,152,USA,2:32,7
Action shot - Saved,10.0,4,1,HUN,2.0,BUJKA B,7 - 1,126,HUN,2:06,7
Action shot - Missed,8.0,4,1,HUN,2.0,NEUSHUL K,7 - 1,99,USA,1:39,7
20 sec. exclusion in field,4.0,4,1,HUN,2.0,FATTAL R,7 - 1,77,USA,1:17,7
Time-Out,,4,1,HUN,2.0,,7 - 1,77,HUN,1:17,7
Extra player shot - Saved,3.0,4,1,HUN,2.0,ANTAL D,7 - 1,61,HUN,1:01,7
5m shot - Missed,8.0,4,1,HUN,2.0,NEUSHUL K,7 - 1,31,USA,0:31,7
Counter attack - Goal,8.0,4,2,HUN,2.0,KESZTHELYI R,7 - 2,22,HUN,0:22,7
Turnover foul,8.0,4,2,HUN,2.0,NEUSHUL K,7 - 2,1,USA,0:01,7
Steal,8.0,4,2,HUN,2.0,KESZTHELYI R,7 - 2,1,HUN,0:01,7
Starting goalkeeper,13.0,4,2,HUN,3.0,JOHNSON A,7 - 2,480,USA,8:00,7
Starting goalkeeper,1.0,4,2,HUN,3.0,BOLONYAI F,7 - 2,480,HUN,8:00,7
Sprint won possession,8.0,4,2,HUN,3.0,KESZTHELYI R,7 - 2,480,HUN,8:00,7
Turnover foul,9.0,4,2,HUN,3.0,TOTH I,7 - 2,459,HUN,7:39,7
5m shot - Blocked,3.0,4,2,HUN,3.0,SEIDEMANN M,7 - 2,426,USA,7:06,7
Action shot - Post,7.0,4,2,HUN,3.0,MATHEWSON C,7 - 2,414,USA,6:54,7
5m shot - Blocked,8.0,4,2,HUN,3.0,KESZTHELYI R,7 - 2,386,HUN,6:26,7
Action shot - Goal,7.0,4,2,HUN,3.0,MATHEWSON C,8 - 2,359,USA,5:59,8
20 sec. exclusion in centre,3.0,4,2,HUN,3.0,SEIDEMANN M,8 - 2,342,USA,5:42,8
Extra player shot - Post,12.0,4,2,HUN,3.0,MENCZINGER K,8 - 2,322,HUN,5:22,8
Action shot - Goal,6.0,4,2,HUN,3.0,STEFFENS M,9 - 2,294,USA,4:54,9
5m shot - Post,12.0,4,2,HUN,3.0,MENCZINGER K,9 - 2,264,HUN,4:24,9
Turnover foul,6.0,4,2,HUN,3.0,STEFFENS M,9 - 2,245,USA,4:05,9
Steal,8.0,4,2,HUN,3.0,KESZTHELYI R,9 - 2,245,HUN,4:05,9
5m shot - Post,8.0,4,2,HUN,3.0,KESZTHELYI R,9 - 2,221,HUN,3:41,9
20 sec. exclusion in field,4.0,4,2,HUN,3.0,KISTELEKI D,9 - 2,204,HUN,3:24,9
Action shot - Goal,4.0,4,2,HUN,3.0,FATTAL R,10 - 2,184,USA,3:04,10
Time-Out,,4,2,HUN,3.0,,10 - 2,184,HUN,3:04,10
Action shot - Saved,4.0,4,2,HUN,3.0,KISTELEKI D,10 - 2,154,HUN,2:34,10
Turnover foul,11.0,4,2,HUN,3.0,FISCHER M,10 - 2,137,USA,2:17,10
Steal,8.0,4,2,HUN,3.0,KESZTHELYI R,10 - 2,137,HUN,2:17,10
Action shot - Goal,2.0,4,3,HUN,3.0,CZIGANY D,10 - 3,115,HUN,1:55,10
20 sec. exclusion in field,6.0,4,3,HUN,3.0,TAKACS O,10 - 3,96,HUN,1:36,10
Action shot - Saved,6.0,4,3,HUN,3.0,STEFFENS M,10 - 3,75,USA,1:15,10
Action shot - Goal,3.0,4,3,HUN,3.0,SEIDEMANN M,11 - 3,73,USA,1:13,11
Action shot - Blocked,7.0,4,3,HUN,3.0,ILLES A,11 - 3,46,HUN,0:46,11
Time-Out,,4,3,HUN,3.0,,11 - 3,42,USA,0:42,11
Turnover foul,11.0,4,3,HUN,3.0,FISCHER M,11 - 3,18,USA,0:18,11
Turnover foul,6.0,4,3,HUN,3.0,TAKACS O,11 - 3,3,HUN,0:03,11
Steal,2.0,4,3,HUN,3.0,MUSSELMAN M,11 - 3,3,USA,0:03,11
Starting goalkeeper,13.0,4,3,HUN,4.0,JOHNSON A,11 - 3,480,USA,8:00,11
Starting goalkeeper,1.0,4,3,HUN,4.0,BOLONYAI F,11 - 3,480,HUN,8:00,11
Sprint won possession,8.0,4,3,HUN,4.0,KESZTHELYI R,11 - 3,480,HUN,8:00,11
20 sec. exclusion in centre,5.0,4,3,HUN,4.0,WILLIAMS A,11 - 3,467,USA,7:47,11
Extra player shot - Goal,8.0,4,4,HUN,4.0,KESZTHELYI R,11 - 4,447,HUN,7:27,11
20 sec. exclusion in centre,7.0,4,4,HUN,4.0,ILLES A,11 - 4,432,HUN,7:12,11
Centre shot - Saved,9.0,4,4,HUN,4.0,GROSSMAN A,11 - 4,401,USA,6:41,11
Turnover foul,9.0,4,4,HUN,4.0,TOTH I,11 - 4,379,HUN,6:19,11
Turnover foul,11.0,4,4,HUN,4.0,FISCHER M,11 - 4,349,USA,5:49,11
Turnover foul,2.0,4,4,HUN,4.0,CZIGANY D,11 - 4,337,HUN,5:37,11
Action shot - Goal,2.0,4,5,HUN,4.0,CZIGANY D,11 - 5,285,HUN,4:45,11
20 sec. exclusion in centre,11.0,4,5,HUN,4.0,GARDA K,11 - 5,267,HUN,4:27,11
Action shot - Blocked,4.0,4,5,HUN,4.0,FATTAL R,11 - 5,244,USA,4:04,11
Turnover foul,10.0,4,5,HUN,4.0,BUJKA B,11 - 5,223,HUN,3:43,11
Steal,3.0,4,5,HUN,4.0,SEIDEMANN M,11 - 5,223,USA,3:43,11
Time-Out,,4,5,HUN,4.0,,11 - 5,180,HUN,3:00,11
20 sec. exclusion in field,3.0,4,5,HUN,4.0,SEIDEMANN M,11 - 5,170,USA,2:50,11
Action shot - Goal,12.0,4,6,HUN,4.0,MENCZINGER K,11 - 6,147,HUN,2:27,11
Turnover foul,3.0,4,6,HUN,4.0,SEIDEMANN M,11 - 6,124,USA,2:04,11
Turnover foul,9.0,4,6,HUN,4.0,TOTH I,11 - 6,107,HUN,1:47,11
Steal,13.0,4,6,HUN,4.0,JOHNSON A,11 - 6,107,USA,1:47,11
Time-Out,,4,6,HUN,4.0,,11 - 6,101,USA,1:41,11
Turnover foul,10.0,4,6,HUN,4.0,GILCHRIST K,11 - 6,79,USA,1:19,11
Steal,2.0,4,6,HUN,4.0,CZIGANY D,11 - 6,79,HUN,1:19,11
Penalty foul,2.0,4,6,HUN,4.0,MUSSELMAN M,11 - 6,67,USA,1:07,11
Penalty shot - Goal,8.0,4,7,HUN,4.0,KESZTHELYI R,11 - 7,67,HUN,1:07,11
Action shot - Goal,9.0,4,7,HUN,4.0,GROSSMAN A,12 - 7,38,USA,0:38,12
5m shot - Missed,8.0,4,7,HUN,4.0,KESZTHELYI R,12 - 7,14,HUN,0:14,12
Starting goalkeeper,1.0,5,0,ESP,1.0,ESTER L,0 - 0,480,ESP,8:00,0
Starting goalkeeper,13.0,5,0,ESP,1.0,JOHNSON A,0 - 0,480,USA,8:00,0
Sprint won possession,6.0,5,0,ESP,1.0,PAREJA J,0 - 0,480,ESP,8:00,0
Turnover foul,11.0,5,0,ESP,1.0,GARCIA M,0 - 0,451,ESP,7:31,0
Counter attack - Goal,8.0,5,0,ESP,1.0,NEUSHUL K,0 - 1,434,USA,7:14,1
Turnover foul,10.0,5,0,ESP,1.0,TARRAGO R,0 - 1,411,ESP,6:51,1
Steal,12.0,5,0,ESP,1.0,CRAIG K,0 - 1,411,USA,6:51,1
Turnover foul,6.0,5,0,ESP,1.0,STEFFENS M,0 - 1,396,USA,6:36,1
Action shot - Post,10.0,5,0,ESP,1.0,TARRAGO R,0 - 1,375,ESP,6:15,1
Action shot - Post,4.0,5,0,ESP,1.0,FATTAL R,0 - 1,353,USA,5:53,1
5m shot - Post,10.0,5,0,ESP,1.0,TARRAGO R,0 - 1,326,ESP,5:26,1
20 sec. exclusion in centre,6.0,5,0,ESP,1.0,PAREJA J,0 - 1,306,ESP,5:06,1
Extra player shot - Post,4.0,5,0,ESP,1.0,FATTAL R,0 - 1,290,USA,4:50,1
5m shot - Saved,8.0,5,0,ESP,1.0,PENA P,0 - 1,261,ESP,4:21,1
Action shot - Blocked,8.0,5,0,ESP,1.0,NEUSHUL K,0 - 1,230,USA,3:50,1
20 sec. exclusion in centre,3.0,5,0,ESP,1.0,SEIDEMANN M,0 - 1,209,USA,3:29,1
20 sec. exclusion in centre,7.0,5,0,ESP,1.0,MATHEWSON C,0 - 1,195,USA,3:15,1
Turnover foul,10.0,5,0,ESP,1.0,TARRAGO R,0 - 1,184,ESP,3:04,1
Time-Out,,5,0,ESP,1.0,,0 - 1,184,USA,3:04,1
20 sec. exclusion in centre,4.0,5,0,ESP,1.0,LEITON P,0 - 1,173,ESP,2:53,1
Action shot - Blocked,6.0,5,0,ESP,1.0,STEFFENS M,0 - 1,148,USA,2:28,1
Turnover foul,10.0,5,0,ESP,1.0,TARRAGO R,0 - 1,120,ESP,2:00,1
Action shot - Saved,6.0,5,0,ESP,1.0,STEFFENS M,0 - 1,98,USA,1:38,1
Action shot - Saved,3.0,5,0,ESP,1.0,ESPAR A,0 - 1,69,ESP,1:09,1
Action shot - Goal,10.0,5,0,ESP,1.0,GILCHRIST K,0 - 2,58,USA,0:58,2
20 sec. exclusion in field,11.0,5,0,ESP,1.0,FISCHER M,0 - 2,37,USA,0:37,2
Time-Out,,5,0,ESP,1.0,,0 - 2,37,ESP,0:37,2
Centre shot - Saved,11.0,5,0,ESP,1.0,GARCIA M,0 - 2,6,ESP,0:06,2
5m shot - Saved,11.0,5,0,ESP,1.0,FISCHER M,0 - 2,1,USA,0:01,2
Starting goalkeeper,1.0,5,0,ESP,2.0,ESTER L,0 - 2,480,ESP,8:00,2
Starting goalkeeper,13.0,5,0,ESP,2.0,JOHNSON A,0 - 2,480,USA,8:00,2
Sprint won possession,6.0,5,0,ESP,2.0,PAREJA J,0 - 2,480,ESP,8:00,2
20 sec. exclusion in centre,6.0,5,0,ESP,2.0,STEFFENS M,0 - 2,467,USA,7:47,2
Action shot - Saved,11.0,5,0,ESP,2.0,GARCIA M,0 - 2,444,ESP,7:24,2
20 sec. exclusion in centre,11.0,5,0,ESP,2.0,GARCIA M,0 - 2,425,ESP,7:05,2
Action shot - Goal,4.0,5,0,ESP,2.0,FATTAL R,0 - 3,405,USA,6:45,3
Turnover foul,12.0,5,0,ESP,2.0,LOPEZ L,0 - 3,375,ESP,6:15,3
Turnover foul,8.0,5,0,ESP,2.0,NEUSHUL K,0 - 3,347,USA,5:47,3
Steal,3.0,5,0,ESP,2.0,ESPAR A,0 - 3,347,ESP,5:47,3
20 sec. exclusion in centre,5.0,5,0,ESP,2.0,WILLIAMS A,0 - 3,324,USA,5:24,3
Extra player shot - Goal,3.0,5,1,ESP,2.0,ESPAR A,1 - 3,307,ESP,5:07,3
20 sec. exclusion in centre,5.0,5,1,ESP,2.0,ORTIZ M,1 - 3,289,ESP,4:49,3
Turnover foul,8.0,5,1,ESP,2.0,NEUSHUL K,1 - 3,276,USA,4:36,3
20 sec. exclusion in centre,10.0,5,1,ESP,2.0,GILCHRIST K,1 - 3,248,USA,4:08,3
Extra player shot - Post,6.0,5,1,ESP,2.0,PAREJA J,1 - 3,232,ESP,3:52,3
Penalty foul,3.0,5,1,ESP,2.0,ESPAR A,1 - 3,216,ESP,3:36,3
Penalty shot - Goal,6.0,5,1,ESP,2.0,STEFFENS M,1 - 4,216,USA,3:36,4
Turnover foul,10.0,5,1,ESP,2.0,TARRAGO R,1 - 4,193,ESP,3:13,4
Steal,8.0,5,1,ESP,2.0,NEUSHUL K,1 - 4,193,USA,3:13,4
20 sec. exclusion in centre,9.0,5,1,ESP,2.0,FORCA J,1 - 4,169,ESP,2:49,4
Time-Out,,5,1,ESP,2.0,,1 - 4,169,USA,2:49,4
Action shot - Goal,8.0,5,1,ESP,2.0,NEUSHUL K,1 - 5,143,USA,2:23,5
Turnover foul,6.0,5,1,ESP,2.0,PAREJA J,1 - 5,125,ESP,2:05,5
Steal,13.0,5,1,ESP,2.0,JOHNSON A,1 - 5,125,USA,2:05,5
20 sec. exclusion in centre,11.0,5,1,ESP,2.0,GARCIA M,1 - 5,107,ESP,1:47,5
Action shot - Saved,8.0,5,1,ESP,2.0,NEUSHUL K,1 - 5,80,USA,1:20,5
5m shot - Saved,12.0,5,1,ESP,2.0,LOPEZ L,1 - 5,50,ESP,0:50,5
Turnover foul,6.0,5,1,ESP,2.0,STEFFENS M,1 - 5,37,USA,0:37,5
Time-Out,,5,1,ESP,2.0,,1 - 5,37,ESP,0:37,5
5m shot - Saved,9.0,5,1,ESP,2.0,FORCA J,1 - 5,21,ESP,0:21,5
Action shot - Goal,9.0,5,2,ESP,2.0,FORCA J,2 - 5,11,ESP,0:11,5
Turnover foul,10.0,5,2,ESP,2.0,GILCHRIST K,2 - 5,3,USA,0:03,5
Starting goalkeeper,1.0,5,2,ESP,3.0,ESTER L,2 - 5,480,ESP,8:00,5
Starting goalkeeper,13.0,5,2,ESP,3.0,JOHNSON A,2 - 5,480,USA,8:00,5
Sprint won possession,6.0,5,2,ESP,3.0,PAREJA J,2 - 5,480,ESP,8:00,5
Turnover foul,3.0,5,2,ESP,3.0,ESPAR A,2 - 5,451,ESP,7:31,5
Action shot - Missed,2.0,5,2,ESP,3.0,MUSSELMAN M,2 - 5,421,USA,7:01,5
Action shot - Blocked,9.0,5,2,ESP,3.0,FORCA J,2 - 5,395,ESP,6:35,5
Turnover foul,8.0,5,2,ESP,3.0,NEUSHUL K,2 - 5,381,USA,6:21,5
Centre shot - Saved,3.0,5,2,ESP,3.0,ESPAR A,2 - 5,351,ESP,5:51,5
Turnover foul,4.0,5,2,ESP,3.0,FATTAL R,2 - 5,323,USA,5:23,5
Turnover foul,9.0,5,2,ESP,3.0,FORCA J,2 - 5,308,ESP,5:08,5
Turnover foul,6.0,5,2,ESP,3.0,STEFFENS M,2 - 5,308,USA,5:08,5
20 sec. exclusion in centre,8.0,5,2,ESP,3.0,NEUSHUL K,2 - 5,295,USA,4:55,5
Extra player shot - Goal,4.0,5,3,ESP,3.0,LEITON P,3 - 5,293,ESP,4:53,5
Action shot - Blocked,6.0,5,3,ESP,3.0,STEFFENS M,3 - 5,263,USA,4:23,5
Action shot - Saved,6.0,5,3,ESP,3.0,PAREJA J,3 - 5,230,ESP,3:50,5
Turnover foul,3.0,5,3,ESP,3.0,SEIDEMANN M,3 - 5,209,USA,3:29,5
Action shot - Goal,3.0,5,4,ESP,3.0,ESPAR A,4 - 5,188,ESP,3:08,5
Action shot - Saved,3.0,5,4,ESP,3.0,SEIDEMANN M,4 - 5,161,USA,2:41,5
5m shot - Saved,6.0,5,4,ESP,3.0,PAREJA J,4 - 5,132,ESP,2:12,5
Action shot - Blocked,8.0,5,4,ESP,3.0,NEUSHUL K,4 - 5,105,USA,1:45,5
20 sec. exclusion in centre,5.0,5,4,ESP,3.0,ORTIZ M,4 - 5,98,ESP,1:38,5
Action shot - Goal,12.0,5,4,ESP,3.0,CRAIG K,4 - 6,74,USA,1:14,6
20 sec. exclusion in centre,8.0,5,4,ESP,3.0,NEUSHUL K,4 - 6,63,USA,1:03,6
Action shot - Saved,6.0,5,4,ESP,3.0,PAREJA J,4 - 6,37,ESP,0:37,6
Time-Out,,5,4,ESP,3.0,,4 - 6,32,USA,0:32,6
Turnover foul,6.0,5,4,ESP,3.0,STEFFENS M,4 - 6,6,USA,0:06,6
Steal,10.0,5,4,ESP,3.0,TARRAGO R,4 - 6,6,ESP,0:06,6
