Action,Cap,GRE,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Action shot - Goal,4.0,4,5,6,CRO,3.0,LONCAR L,6 - 4,389,CRO,6:29
20 sec. exclusion in centre,11.0,4,5,6,CRO,3.0,SETKA A,6 - 4,375,CRO,6:15
Extra player shot - Saved,5.0,13,5,14,CRO,3.0,FOUNTOULIS I,14 - 13,355,GRE,5:55
Turnover foul,2.0,13,5,14,CRO,3.0,BURIC D,14 - 13,327,CRO,5:27
Steal,5.0,13,5,14,CRO,3.0,FOUNTOULIS I,14 - 13,327,GRE,5:27
Action shot - Saved,2.0,13,5,14,CRO,3.0,MYLONAKIS E,14 - 13,301,GRE,5:01
20 sec. exclusion in centre,4.0,13,5,14,CRO,3.0,GENIDOUNIAS K,14 - 13,283,GRE,4:43
Extra player shot - Saved,6.0,13,5,14,CRO,3.0,BUKIC L,14 - 13,263,CRO,4:23
20 sec. exclusion in centre,2.0,13,5,14,CRO,3.0,BURIC D,14 - 13,235,CRO,3:55
5m shot - Goal,12.0,5,5,6,CRO,3.0,VLACHOPOULOS A,6 - 5,214,GRE,3:34
20 sec. exclusion in centre,4.0,5,5,6,CRO,3.0,GENIDOUNIAS K,6 - 5,198,GRE,3:18
Extra player shot - Goal,7.0,5,5,7,CRO,3.0,MUSLIM P,7 - 5,180,CRO,3:00
20 sec. exclusion in centre,11.0,5,5,7,CRO,3.0,SETKA A,7 - 5,163,CRO,2:43
Extra player shot - Goal,7.0,6,5,7,CRO,3.0,AFROUDAKIS C,7 - 6,153,GRE,2:33
Turnover foul,12.0,6,5,7,CRO,3.0,OBRADOVIC P,7 - 6,124,CRO,2:04
Steal,5.0,6,5,7,CRO,3.0,FOUNTOULIS I,7 - 6,124,GRE,2:04
5m shot - Blocked,5.0,6,5,7,CRO,3.0,FOUNTOULIS I,7 - 6,100,GRE,1:40
Turnover foul,7.0,6,5,7,CRO,3.0,MUSLIM P,7 - 6,69,CRO,1:09
Steal,3.0,6,5,7,CRO,3.0,DERVISIS G,7 - 6,69,GRE,1:09
Time-Out,,6,5,7,CRO,3.0,,7 - 6,65,GRE,1:05
20 sec. exclusion in centre,8.0,6,5,7,CRO,3.0,BUSLJE A,7 - 6,48,CRO,0:48
Action shot - Blocked,7.0,6,5,7,CRO,3.0,AFROUDAKIS C,7 - 6,20,GRE,0:20
Turnover foul,3.0,6,5,7,CRO,3.0,DERVISIS G,7 - 6,12,GRE,0:12
Time-Out,,6,5,7,CRO,3.0,,7 - 6,12,CRO,0:12
5m shot - Goal,5.0,6,5,8,CRO,3.0,JOKOVIC M,8 - 6,5,CRO,0:05
5m shot - Saved,12.0,6,5,8,CRO,3.0,VLACHOPOULOS A,8 - 6,1,GRE,0:01
Starting goalkeeper,1.0,6,5,8,CRO,4.0,PAVIC J,8 - 6,480,CRO,8:00
Starting goalkeeper,1.0,6,5,8,CRO,4.0,FLEGKAS K,8 - 6,480,GRE,8:00
Sprint won possession,5.0,6,5,8,CRO,4.0,JOKOVIC M,8 - 6,480,CRO,8:00
5m shot - Saved,3.0,6,5,8,CRO,4.0,PETKOVIC A,8 - 6,453,CRO,7:33
20 sec. exclusion in centre,12.0,6,5,8,CRO,4.0,OBRADOVIC P,8 - 6,427,CRO,7:07
Extra player shot - Goal,11.0,7,5,8,CRO,4.0,GOUNAS A,8 - 7,412,GRE,6:52
20 sec. exclusion in centre,6.0,7,5,8,CRO,4.0,PONTIKEAS K,8 - 7,401,GRE,6:41
Exclusion with substitution,6.0,7,5,8,CRO,4.0,PONTIKEAS K,8 - 7,401,GRE,6:41
Extra player shot - Goal,12.0,7,5,9,CRO,4.0,OBRADOVIC P,9 - 7,382,CRO,6:22
5m shot - Post,12.0,7,5,9,CRO,4.0,VLACHOPOULOS A,9 - 7,352,GRE,5:52
Turnover foul,8.0,7,5,9,CRO,4.0,BUSLJE A,9 - 7,326,CRO,5:26
5m shot - Blocked,3.0,7,5,9,CRO,4.0,DERVISIS G,9 - 7,302,GRE,5:02
20 sec. exclusion in centre,3.0,7,5,9,CRO,4.0,DERVISIS G,9 - 7,277,GRE,4:37
Action shot - Blocked,6.0,7,5,9,CRO,4.0,BUKIC L,9 - 7,250,CRO,4:10
20 sec. exclusion in centre,8.0,7,5,9,CRO,4.0,BUSLJE A,9 - 7,233,CRO,3:53
Exclusion with substitution,8.0,7,5,9,CRO,4.0,BUSLJE A,9 - 7,233,CRO,3:53
5m shot - Goal,12.0,8,5,9,CRO,4.0,VLACHOPOULOS A,9 - 8,211,GRE,3:31
20 sec. exclusion in centre,8.0,8,5,9,CRO,4.0,DELAKAS E,9 - 8,186,GRE,3:06
Exclusion with substitution,8.0,8,5,9,CRO,4.0,DELAKAS E,9 - 8,186,GRE,3:06
Extra player shot - Saved,7.0,8,5,9,CRO,4.0,MUSLIM P,9 - 8,169,CRO,2:49
20 sec. exclusion in centre,11.0,8,5,9,CRO,4.0,GOUNAS A,9 - 8,148,GRE,2:28
Extra player shot - Goal,9.0,8,5,10,CRO,4.0,SUKNO S,10 - 8,130,CRO,2:10
5m shot - Goal,2.0,9,5,10,CRO,4.0,MYLONAKIS E,10 - 9,102,GRE,1:42
20 sec. exclusion in centre,4.0,9,5,10,CRO,4.0,GENIDOUNIAS K,10 - 9,83,GRE,1:23
Exclusion with substitution,4.0,9,5,10,CRO,4.0,GENIDOUNIAS K,10 - 9,83,GRE,1:23
Extra player shot - Missed,5.0,9,5,10,CRO,4.0,JOKOVIC M,10 - 9,59,CRO,0:59
20 sec. exclusion in centre,12.0,9,5,10,CRO,4.0,OBRADOVIC P,10 - 9,46,CRO,0:46
Exclusion with substitution,12.0,9,5,10,CRO,4.0,OBRADOVIC P,10 - 9,46,CRO,0:46
Time-Out,,9,5,10,CRO,4.0,,10 - 9,46,GRE,0:46
Extra player shot - Goal,10.0,10,5,10,CRO,4.0,KOLOMVOS C,10 - 10,27,GRE,0:27
Time-Out,,10,5,10,CRO,4.0,,10 - 10,27,CRO,0:27
Turnover foul,7.0,10,5,10,CRO,4.0,MUSLIM P,10 - 10,2,CRO,0:02
Starting goalkeeper,1.0,0,6,0,ITA,1.0,FLEGKAS K,0 - 0,480,GRE,8:00
Starting goalkeeper,1.0,0,6,0,ITA,1.0,TEMPESTI S,0 - 0,480,ITA,8:00
Sprint won possession,4.0,0,6,0,ITA,1.0,FIGLIOLI P,0 - 0,480,ITA,8:00
Turnover foul,9.0,0,6,0,ITA,1.0,GITTO N,0 - 0,454,ITA,7:34
Turnover foul,7.0,0,6,0,ITA,1.0,AFROUDAKIS C,0 - 0,427,GRE,7:07
5m shot - Blocked,9.0,0,6,0,ITA,1.0,GITTO N,0 - 0,405,ITA,6:45
Turnover foul,12.0,0,6,0,ITA,1.0,VLACHOPOULOS A,0 - 0,376,GRE,6:16
Turnover foul,11.0,0,6,0,ITA,1.0,AICARDI M,0 - 0,356,ITA,5:56
20 sec. exclusion in centre,9.0,0,6,0,ITA,1.0,GITTO N,0 - 0,331,ITA,5:31
Extra player shot - Goal,7.0,1,6,0,ITA,1.0,AFROUDAKIS C,1 - 0,312,GRE,5:12
Penalty foul,3.0,1,6,0,ITA,1.0,DERVISIS G,1 - 0,297,GRE,4:57
Penalty shot - Post,5.0,1,6,0,ITA,1.0,GIORGETTI A,1 - 0,297,ITA,4:57
Turnover foul,7.0,1,6,0,ITA,1.0,AFROUDAKIS C,1 - 0,275,GRE,4:35
20 sec. exclusion in centre,12.0,1,6,0,ITA,1.0,VLACHOPOULOS A,1 - 0,257,GRE,4:17
Extra player shot - Missed,5.0,1,6,0,ITA,1.0,GIORGETTI A,1 - 0,245,ITA,4:05
20 sec. exclusion in centre,6.0,1,6,0,ITA,1.0,FONDELLI A,1 - 0,221,ITA,3:41
Extra player shot - Blocked,5.0,1,6,0,ITA,1.0,FOUNTOULIS I,1 - 0,206,GRE,3:26
Counter attack - Saved,10.0,1,6,0,ITA,1.0,LUONGO S,1 - 0,192,ITA,3:12
Turnover foul,7.0,1,6,0,ITA,1.0,AFROUDAKIS C,1 - 0,169,GRE,2:49
Turnover foul,12.0,1,6,0,ITA,1.0,BARALDI F,1 - 0,155,ITA,2:35
Turnover foul,5.0,1,6,0,ITA,1.0,FOUNTOULIS I,1 - 0,126,GRE,2:06
Time-Out,,1,6,0,ITA,1.0,,1 - 0,125,ITA,2:05
20 sec. exclusion in centre,6.0,1,6,0,ITA,1.0,PONTIKEAS K,1 - 0,114,GRE,1:54
Extra player shot - Missed,8.0,1,6,0,ITA,1.0,PRESCIUTTI N,1 - 0,97,ITA,1:37
Turnover foul,11.0,1,6,0,ITA,1.0,GOUNAS A,1 - 0,75,GRE,1:15
Steal,10.0,1,6,0,ITA,1.0,LUONGO S,1 - 0,75,ITA,1:15
Turnover foul,11.0,1,6,0,ITA,1.0,AICARDI M,1 - 0,50,ITA,0:50
Time-Out,,1,6,0,ITA,1.0,,1 - 0,50,GRE,0:50
20 sec. exclusion in centre,8.0,1,6,0,ITA,1.0,PRESCIUTTI N,1 - 0,36,ITA,0:36
20 sec. exclusion in centre,4.0,1,6,0,ITA,1.0,FIGLIOLI P,1 - 0,28,ITA,0:28
Extra player shot - Saved,11.0,1,6,0,ITA,1.0,GOUNAS A,1 - 0,14,GRE,0:14
5m shot - Missed,4.0,1,6,0,ITA,1.0,FIGLIOLI P,1 - 0,0,ITA,0:00
Starting goalkeeper,1.0,1,6,0,ITA,2.0,FLEGKAS K,1 - 0,480,GRE,8:00
Starting goalkeeper,1.0,1,6,0,ITA,2.0,TEMPESTI S,1 - 0,480,ITA,8:00
Sprint won possession,2.0,1,6,0,ITA,2.0,DI FULVIO F,1 - 0,480,ITA,8:00
Turnover foul,11.0,1,6,0,ITA,2.0,AICARDI M,1 - 0,457,ITA,7:37
Turnover foul,9.0,1,6,0,ITA,2.0,MOURIKIS K,1 - 0,432,GRE,7:12
5m shot - Post,4.0,1,6,0,ITA,2.0,FIGLIOLI P,1 - 0,412,ITA,6:52
Turnover foul,7.0,1,6,0,ITA,2.0,AFROUDAKIS C,1 - 0,386,GRE,6:26
Steal,7.0,1,6,0,ITA,2.0,GIACOPPO M,1 - 0,386,ITA,6:26
5m shot - Blocked,7.0,1,6,0,ITA,2.0,GIACOPPO M,1 - 0,361,ITA,6:01
Turnover foul,5.0,1,6,0,ITA,2.0,FOUNTOULIS I,1 - 0,332,GRE,5:32
Steal,11.0,1,6,0,ITA,2.0,AICARDI M,1 - 0,332,ITA,5:32
5m shot - Goal,2.0,1,6,1,ITA,2.0,DI FULVIO F,1 - 1,308,ITA,5:08
5m shot - Post,12.0,1,6,1,ITA,2.0,VLACHOPOULOS A,1 - 1,282,GRE,4:42
Action shot - Blocked,5.0,1,6,1,ITA,2.0,GIORGETTI A,1 - 1,256,ITA,4:16
20 sec. exclusion in centre,3.0,1,6,1,ITA,2.0,VELOTTO A,1 - 1,240,ITA,4:00
Extra player shot - Missed,10.0,1,6,1,ITA,2.0,KOLOMVOS C,1 - 1,224,GRE,3:44
20 sec. exclusion in centre,8.0,1,6,1,ITA,2.0,DELAKAS E,1 - 1,198,GRE,3:18
Turnover foul,10.0,1,6,1,ITA,2.0,LUONGO S,1 - 1,179,ITA,2:59
Turnover foul,10.0,1,6,1,ITA,2.0,KOLOMVOS C,1 - 1,146,GRE,2:26
Time-Out,,1,6,1,ITA,2.0,,1 - 1,146,ITA,2:26
Action shot - Saved,4.0,1,6,1,ITA,2.0,FIGLIOLI P,1 - 1,122,ITA,2:02
5m shot - Goal,12.0,2,6,1,ITA,2.0,VLACHOPOULOS A,2 - 1,96,GRE,1:36
20 sec. exclusion in centre,6.0,2,6,1,ITA,2.0,PONTIKEAS K,2 - 1,78,GRE,1:18
Extra player shot - Missed,10.0,2,6,1,ITA,2.0,LUONGO S,2 - 1,61,ITA,1:01
Time-Out,,2,6,1,ITA,2.0,,2 - 1,61,GRE,1:01
Action shot - Goal,12.0,3,6,1,ITA,2.0,VLACHOPOULOS A,3 - 1,45,GRE,0:45
20 sec. exclusion in centre,10.0,3,6,1,ITA,2.0,KOLOMVOS C,3 - 1,27,GRE,0:27
Extra player shot - Goal,4.0,3,6,2,ITA,2.0,FIGLIOLI P,3 - 2,9,ITA,0:09
5m shot - Saved,12.0,3,6,2,ITA,2.0,VLACHOPOULOS A,3 - 2,1,GRE,0:01
Starting goalkeeper,1.0,3,6,2,ITA,3.0,FLEGKAS K,3 - 2,480,GRE,8:00
Starting goalkeeper,1.0,3,6,2,ITA,3.0,TEMPESTI S,3 - 2,480,ITA,8:00
Sprint won possession,4.0,3,6,2,ITA,3.0,FIGLIOLI P,3 - 2,480,ITA,8:00
Turnover foul,4.0,3,6,2,ITA,3.0,GENIDOUNIAS K,3 - 2,421,GRE,7:01
20 sec. exclusion in centre,12.0,3,6,2,ITA,3.0,VLACHOPOULOS A,3 - 2,405,GRE,6:45
Action shot - Blocked,4.0,3,6,2,ITA,3.0,FIGLIOLI P,3 - 2,378,ITA,6:18
Action shot - Goal,2.0,4,6,2,ITA,3.0,MYLONAKIS E,4 - 2,352,GRE,5:52
20 sec. exclusion in centre,8.0,4,6,2,ITA,3.0,DELAKAS E,4 - 2,328,GRE,5:28
Action shot - Goal,3.0,4,6,3,ITA,3.0,VELOTTO A,4 - 3,301,ITA,5:01
5m shot - Saved,5.0,4,6,3,ITA,3.0,FOUNTOULIS I,4 - 3,275,GRE,4:35
20 sec. exclusion in centre,3.0,4,6,3,ITA,3.0,VELOTTO A,4 - 3,268,ITA,4:28
Centre shot - Goal,9.0,5,6,3,ITA,3.0,MOURIKIS K,5 - 3,245,GRE,4:05
Turnover foul,6.0,5,6,3,ITA,3.0,FONDELLI A,5 - 3,217,ITA,3:37
Steal,5.0,5,6,3,ITA,3.0,FOUNTOULIS I,5 - 3,217,GRE,3:37
5m shot - Saved,3.0,5,6,3,ITA,3.0,DERVISIS G,5 - 3,192,GRE,3:12
Turnover foul,7.0,5,6,3,ITA,3.0,AFROUDAKIS C,5 - 3,171,GRE,2:51
Counter attack - Goal,6.0,5,6,4,ITA,3.0,FONDELLI A,5 - 4,160,ITA,2:40
20 sec. exclusion in centre,7.0,5,6,4,ITA,3.0,GIACOPPO M,5 - 4,140,ITA,2:20
Centre shot - Goal,11.0,6,6,4,ITA,3.0,GOUNAS A,6 - 4,116,GRE,1:56
Centre shot - Goal,11.0,6,6,5,ITA,3.0,AICARDI M,6 - 5,95,ITA,1:35
Action shot - Missed,10.0,6,6,5,ITA,3.0,KOLOMVOS C,6 - 5,68,GRE,1:08
Action shot - Saved,7.0,6,6,5,ITA,3.0,GIACOPPO M,6 - 5,38,ITA,0:38
Time-Out,,6,6,5,ITA,3.0,,6 - 5,38,GRE,0:38
20 sec. exclusion in centre,9.0,6,6,5,ITA,3.0,GITTO N,6 - 5,13,ITA,0:13
Extra player shot - Goal,12.0,7,6,5,ITA,3.0,VLACHOPOULOS A,7 - 5,6,GRE,0:06
Time-Out,,7,6,5,ITA,3.0,,7 - 5,6,ITA,0:06
Centre shot - Goal,11.0,7,6,6,ITA,3.0,AICARDI M,7 - 6,1,ITA,0:01
Starting goalkeeper,1.0,7,6,6,ITA,4.0,FLEGKAS K,7 - 6,480,GRE,8:00
Starting goalkeeper,1.0,7,6,6,ITA,4.0,TEMPESTI S,7 - 6,480,ITA,8:00
Sprint won possession,4.0,7,6,6,ITA,4.0,FIGLIOLI P,7 - 6,480,ITA,8:00
20 sec. exclusion in centre,6.0,7,6,6,ITA,4.0,PONTIKEAS K,7 - 6,453,GRE,7:33
Exclusion with substitution,6.0,7,6,6,ITA,4.0,PONTIKEAS K,7 - 6,453,GRE,7:33
Turnover foul,5.0,7,6,6,ITA,4.0,GIORGETTI A,7 - 6,423,ITA,7:03
Steal,12.0,7,6,6,ITA,4.0,VLACHOPOULOS A,7 - 6,423,GRE,7:03
Turnover foul,5.0,7,6,6,ITA,4.0,FOUNTOULIS I,7 - 6,395,GRE,6:35
Steal,1.0,7,6,6,ITA,4.0,TEMPESTI S,7 - 6,395,ITA,6:35
Turnover foul,5.0,7,6,6,ITA,4.0,GIORGETTI A,7 - 6,369,ITA,6:09
20 sec. exclusion in centre,7.0,7,6,6,ITA,4.0,GIACOPPO M,7 - 6,345,ITA,5:45
Turnover foul,12.0,7,6,6,ITA,4.0,VLACHOPOULOS A,7 - 6,317,GRE,5:17
Steal,3.0,7,6,6,ITA,4.0,VELOTTO A,7 - 6,317,ITA,5:17
5m shot - Saved,3.0,7,6,6,ITA,4.0,VELOTTO A,7 - 6,293,ITA,4:53
Penalty foul,3.0,7,6,6,ITA,4.0,DERVISIS G,7 - 6,266,GRE,4:26
Penalty shot - Goal,4.0,7,6,7,ITA,4.0,FIGLIOLI P,7 - 7,266,ITA,4:26
5m shot - Saved,12.0,7,6,7,ITA,4.0,VLACHOPOULOS A,7 - 7,239,GRE,3:59
Yellow card,,7,6,7,ITA,4.0,Team Official,7 - 7,239,GRE,3:59
20 sec. exclusion in centre,9.0,7,6,7,ITA,4.0,GITTO N,7 - 7,217,ITA,3:37
Exclusion with substitution,9.0,7,6,7,ITA,4.0,GITTO N,7 - 7,217,ITA,3:37
Action shot - Post,11.0,7,6,7,ITA,4.0,GOUNAS A,7 - 7,195,GRE,3:15
5m shot - Saved,12.0,7,6,7,ITA,4.0,VLACHOPOULOS A,7 - 7,164,GRE,2:44
5m shot - Blocked,4.0,7,6,7,ITA,4.0,FIGLIOLI P,7 - 7,140,ITA,2:20
Time-Out,,7,6,7,ITA,4.0,,7 - 7,139,GRE,2:19
20 sec. exclusion in centre,2.0,7,6,7,ITA,4.0,DI FULVIO F,7 - 7,112,ITA,1:52
Action shot - Post,5.0,7,6,7,ITA,4.0,FOUNTOULIS I,7 - 7,85,GRE,1:25
Turnover foul,5.0,7,6,7,ITA,4.0,GIORGETTI A,7 - 7,56,ITA,0:56
Turnover foul,7.0,7,6,7,ITA,4.0,AFROUDAKIS C,7 - 7,41,GRE,0:41
5m shot - Post,2.0,7,6,7,ITA,4.0,DI FULVIO F,7 - 7,12,ITA,0:12
5m shot - Saved,7.0,7,6,7,ITA,4.0,AFROUDAKIS C,7 - 7,0,GRE,0:00
