Action,Cap,GRE,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
20 sec. exclusion in field,12.0,3,6,1,AUS,1.0,MILLER W,3 - 1,130,AUS,2:10
Turnover foul,12.0,3,6,1,AUS,1.0,VLACHOPOULOS A,3 - 1,105,GRE,1:45
Steal,4.0,3,6,1,AUS,1.0,COTTERILL J,3 - 1,105,AUS,1:45
Turnover foul,7.0,3,6,1,AUS,1.0,ROACH A,3 - 1,91,AUS,1:31
Steal,7.0,3,6,1,AUS,1.0,AFROUDAKIS C,3 - 1,91,GRE,1:31
20 sec. exclusion in centre,4.0,3,6,1,AUS,1.0,COTTERILL J,3 - 1,74,AUS,1:14
Extra player shot - Saved,10.0,3,6,1,AUS,1.0,KOLOMVOS C,3 - 1,68,GRE,1:08
Action shot - Missed,6.0,3,6,1,AUS,1.0,GILCHRIST J,3 - 1,42,AUS,0:42
Action shot - Saved,12.0,3,6,1,AUS,1.0,VLACHOPOULOS A,3 - 1,14,GRE,0:14
Starting goalkeeper,1.0,3,6,1,AUS,2.0,TSALKANIS K,3 - 1,480,GRE,8:00
Starting goalkeeper,13.0,3,6,1,AUS,2.0,CLARK J,3 - 1,480,AUS,8:00
Sprint won possession,6.0,3,6,1,AUS,2.0,GILCHRIST J,3 - 1,480,AUS,8:00
Action shot - Goal,2.0,3,6,2,AUS,2.0,CAMPBELL R,3 - 2,457,AUS,7:37
Penalty foul,5.0,3,6,2,AUS,2.0,POWER N,3 - 2,434,AUS,7:14
Penalty shot - Goal,5.0,4,6,2,AUS,2.0,FOUNTOULIS I,4 - 2,434,GRE,7:14
20 sec. exclusion in centre,10.0,4,6,2,AUS,2.0,KOLOMVOS C,4 - 2,409,GRE,6:49
Extra player shot - Goal,7.0,4,6,3,AUS,2.0,ROACH A,4 - 3,391,AUS,6:31
Turnover foul,9.0,4,6,3,AUS,2.0,MOURIKIS K,4 - 3,375,GRE,6:15
Turnover foul,10.0,4,6,3,AUS,2.0,MARTIN T,4 - 3,352,AUS,5:52
5m shot - Goal,8.0,5,6,3,AUS,2.0,DELAKAS E,5 - 3,325,GRE,5:25
Turnover foul,9.0,5,6,3,AUS,2.0,SWIFT J,5 - 3,298,AUS,4:58
Steal,6.0,5,6,3,AUS,2.0,PONTIKEAS K,5 - 3,298,GRE,4:58
20 sec. exclusion in centre,6.0,5,6,3,AUS,2.0,GILCHRIST J,5 - 3,271,AUS,4:31
Extra player shot - Goal,12.0,6,6,3,AUS,2.0,VLACHOPOULOS A,6 - 3,253,GRE,4:13
Turnover foul,8.0,6,6,3,AUS,2.0,YOUNGER A,6 - 3,227,AUS,3:47
Action shot - Goal,6.0,7,6,3,AUS,2.0,PONTIKEAS K,7 - 3,200,GRE,3:20
Goalkeeper substitution,1.0,7,6,3,AUS,2.0,DENNERLEY J,7 - 3,200,AUS,3:20
5m shot - Saved,8.0,7,6,3,AUS,2.0,YOUNGER A,7 - 3,172,AUS,2:52
20 sec. exclusion in field,9.0,7,6,3,AUS,2.0,MOURIKIS K,7 - 3,139,GRE,2:19
Extra player shot - Goal,2.0,7,6,4,AUS,2.0,CAMPBELL R,7 - 4,120,AUS,2:00
Turnover foul,11.0,7,6,4,AUS,2.0,GOUNAS A,7 - 4,96,GRE,1:36
Action shot - Saved,2.0,7,6,4,AUS,2.0,CAMPBELL R,7 - 4,83,AUS,1:23
Action shot - Saved,8.0,7,6,4,AUS,2.0,DELAKAS E,7 - 4,54,GRE,0:54
Turnover foul,11.0,7,6,4,AUS,2.0,HOWDEN R,7 - 4,26,AUS,0:26
Steal,11.0,7,6,4,AUS,2.0,GOUNAS A,7 - 4,26,GRE,0:26
Action shot - Blocked,5.0,7,6,4,AUS,2.0,FOUNTOULIS I,7 - 4,1,GRE,0:01
Starting goalkeeper,1.0,7,6,4,AUS,3.0,TSALKANIS K,7 - 4,480,GRE,8:00
Starting goalkeeper,1.0,7,6,4,AUS,3.0,DENNERLEY J,7 - 4,480,AUS,8:00
Sprint won possession,11.0,7,6,4,AUS,3.0,HOWDEN R,7 - 4,480,AUS,8:00
Action shot - Goal,6.0,7,6,5,AUS,3.0,GILCHRIST J,7 - 5,457,AUS,7:37
20 sec. exclusion in centre,8.0,7,6,5,AUS,3.0,YOUNGER A,7 - 5,431,AUS,7:11
Action shot - Post,9.0,7,6,5,AUS,3.0,MOURIKIS K,7 - 5,405,GRE,6:45
Turnover foul,9.0,7,6,5,AUS,3.0,MOURIKIS K,7 - 5,381,GRE,6:21
Steal,1.0,7,6,5,AUS,3.0,DENNERLEY J,7 - 5,381,AUS,6:21
20 sec. exclusion in field,12.0,7,6,5,AUS,3.0,VLACHOPOULOS A,7 - 5,359,GRE,5:59
20 sec. exclusion in field,5.0,7,6,5,AUS,3.0,FOUNTOULIS I,7 - 5,343,GRE,5:43
Extra player shot - Goal,8.0,7,6,6,AUS,3.0,YOUNGER A,7 - 6,334,AUS,5:34
Turnover foul,7.0,7,6,6,AUS,3.0,AFROUDAKIS C,7 - 6,322,GRE,5:22
Steal,11.0,7,6,6,AUS,3.0,HOWDEN R,7 - 6,322,AUS,5:22
Turnover foul,11.0,7,6,6,AUS,3.0,HOWDEN R,7 - 6,311,AUS,5:11
Steal,7.0,7,6,6,AUS,3.0,AFROUDAKIS C,7 - 6,311,GRE,5:11
Action shot - Saved,12.0,7,6,6,AUS,3.0,VLACHOPOULOS A,7 - 6,287,GRE,4:47
Turnover foul,12.0,7,6,6,AUS,3.0,VLACHOPOULOS A,7 - 6,281,GRE,4:41
20 sec. exclusion in field,12.0,7,6,6,AUS,3.0,VLACHOPOULOS A,7 - 6,280,GRE,4:40
Time-Out,,7,6,6,AUS,3.0,,7 - 6,280,AUS,4:40
Action shot - Goal,11.0,7,6,7,AUS,3.0,HOWDEN R,7 - 7,254,AUS,4:14
20 sec. exclusion in centre,10.0,7,6,7,AUS,3.0,MARTIN T,7 - 7,239,AUS,3:59
Turnover foul,5.0,7,6,7,AUS,3.0,FOUNTOULIS I,7 - 7,217,GRE,3:37
Double exclusion,2.0,7,6,7,AUS,3.0,MYLONAKIS E,7 - 7,193,GRE,3:13
Double exclusion,10.0,7,6,7,AUS,3.0,MARTIN T,7 - 7,193,AUS,3:13
Centre shot - Goal,10.0,8,6,7,AUS,3.0,KOLOMVOS C,8 - 7,166,GRE,2:46
20 sec. exclusion in centre,8.0,8,6,7,AUS,3.0,DELAKAS E,8 - 7,140,GRE,2:20
Extra player shot - Saved,9.0,8,6,7,AUS,3.0,SWIFT J,8 - 7,124,AUS,2:04
Extra player shot - Goal,6.0,8,6,8,AUS,3.0,GILCHRIST J,8 - 8,123,AUS,2:03
Action shot - Goal,12.0,9,6,8,AUS,3.0,VLACHOPOULOS A,9 - 8,96,GRE,1:36
20 sec. exclusion in centre,6.0,9,6,8,AUS,3.0,PONTIKEAS K,9 - 8,68,GRE,1:08
Turnover foul,4.0,9,6,8,AUS,3.0,COTTERILL J,9 - 8,48,AUS,0:48
Steal,12.0,9,6,8,AUS,3.0,VLACHOPOULOS A,9 - 8,48,GRE,0:48
Action shot - Blocked,6.0,9,6,8,AUS,3.0,PONTIKEAS K,9 - 8,18,GRE,0:18
Turnover foul,9.0,9,6,8,AUS,3.0,SWIFT J,9 - 8,6,AUS,0:06
Starting goalkeeper,1.0,9,6,8,AUS,4.0,DENNERLEY J,9 - 8,480,AUS,8:00
Starting goalkeeper,1.0,9,6,8,AUS,4.0,TSALKANIS K,9 - 8,480,GRE,8:00
Sprint won possession,11.0,9,6,8,AUS,4.0,HOWDEN R,9 - 8,480,AUS,8:00
Turnover foul,9.0,9,6,8,AUS,4.0,SWIFT J,9 - 8,456,AUS,7:36
Turnover foul,2.0,9,6,8,AUS,4.0,MYLONAKIS E,9 - 8,439,GRE,7:19
Steal,8.0,9,6,8,AUS,4.0,YOUNGER A,9 - 8,439,AUS,7:19
Counter attack - Goal,8.0,9,6,9,AUS,4.0,YOUNGER A,9 - 9,425,AUS,7:05
20 sec. exclusion in centre,2.0,9,6,9,AUS,4.0,CAMPBELL R,9 - 9,402,AUS,6:42
Centre shot - Goal,8.0,10,6,9,AUS,4.0,DELAKAS E,10 - 9,377,GRE,6:17
Centre shot - Blocked,8.0,10,6,9,AUS,4.0,YOUNGER A,10 - 9,350,AUS,5:50
5m shot - Post,8.0,10,6,9,AUS,4.0,DELAKAS E,10 - 9,324,GRE,5:24
Turnover foul,6.0,10,6,9,AUS,4.0,GILCHRIST J,10 - 9,299,AUS,4:59
Steal,5.0,10,6,9,AUS,4.0,FOUNTOULIS I,10 - 9,299,GRE,4:59
Turnover foul,10.0,10,6,9,AUS,4.0,KOLOMVOS C,10 - 9,282,GRE,4:42
Turnover foul,8.0,10,6,9,AUS,4.0,YOUNGER A,10 - 9,259,AUS,4:19
Turnover foul,10.0,10,6,9,AUS,4.0,KOLOMVOS C,10 - 9,245,GRE,4:05
20 sec. exclusion in field,10.0,10,6,9,AUS,4.0,KOLOMVOS C,10 - 9,244,GRE,4:04
Time-Out,,10,6,9,AUS,4.0,,10 - 9,243,AUS,4:03
Extra player shot - Missed,11.0,10,6,9,AUS,4.0,HOWDEN R,10 - 9,227,AUS,3:47
20 sec. exclusion in field,11.0,10,6,9,AUS,4.0,HOWDEN R,10 - 9,227,AUS,3:47
Time-Out,,10,6,9,AUS,4.0,,10 - 9,227,GRE,3:47
Action shot - Goal,12.0,11,6,9,AUS,4.0,VLACHOPOULOS A,11 - 9,206,GRE,3:26
20 sec. exclusion in centre,8.0,11,6,9,AUS,4.0,DELAKAS E,11 - 9,191,GRE,3:11
Turnover foul,11.0,11,6,9,AUS,4.0,HOWDEN R,11 - 9,166,AUS,2:46
Steal,5.0,11,6,9,AUS,4.0,FOUNTOULIS I,11 - 9,166,GRE,2:46
20 sec. exclusion in centre,2.0,11,6,9,AUS,4.0,CAMPBELL R,11 - 9,141,AUS,2:21
Exclusion with substitution,2.0,11,6,9,AUS,4.0,CAMPBELL R,11 - 9,141,AUS,2:21
Action shot - Post,12.0,11,6,9,AUS,4.0,VLACHOPOULOS A,11 - 9,117,GRE,1:57
20 sec. exclusion in centre,9.0,11,6,9,AUS,4.0,MOURIKIS K,11 - 9,92,GRE,1:32
Extra player shot - Saved,9.0,11,6,9,AUS,4.0,SWIFT J,11 - 9,83,AUS,1:23
Turnover foul,4.0,11,6,9,AUS,4.0,COTTERILL J,11 - 9,46,AUS,0:46
Steal,2.0,11,6,9,AUS,4.0,MYLONAKIS E,11 - 9,46,GRE,0:46
20 sec. exclusion in field,4.0,11,6,9,AUS,4.0,COTTERILL J,11 - 9,28,AUS,0:28
Double exclusion,7.0,11,6,9,AUS,4.0,AFROUDAKIS C,11 - 9,18,GRE,0:18
Double exclusion,6.0,11,6,9,AUS,4.0,GILCHRIST J,11 - 9,18,AUS,0:18
Starting goalkeeper,1.0,0,7,0,ESP,1.0,AGUILAR I,0 - 0,480,ESP,8:00
Starting goalkeeper,1.0,0,7,0,ESP,1.0,TSALKANIS K,0 - 0,480,GRE,8:00
Sprint won possession,8.0,0,7,0,ESP,1.0,ESPANOL A,0 - 0,480,ESP,8:00
Action shot - Post,12.0,0,7,0,ESP,1.0,GARCIA X,0 - 0,454,ESP,7:34
Centre shot - Missed,9.0,0,7,0,ESP,1.0,MOURIKIS K,0 - 0,433,GRE,7:13
Turnover foul,6.0,0,7,0,ESP,1.0,MINGUELL M,0 - 0,419,ESP,6:59
Steal,9.0,0,7,0,ESP,1.0,MOURIKIS K,0 - 0,419,GRE,6:59
Action shot - Saved,12.0,0,7,0,ESP,1.0,VLACHOPOULOS A,0 - 0,393,GRE,6:33
Turnover foul,10.0,0,7,0,ESP,1.0,PERRONE F,0 - 0,365,ESP,6:05
5m shot - Goal,5.0,1,7,0,ESP,1.0,FOUNTOULIS I,1 - 0,341,GRE,5:41
20 sec. exclusion in centre,6.0,1,7,0,ESP,1.0,PONTIKEAS K,1 - 0,318,GRE,5:18
Extra player shot - Saved,6.0,1,7,0,ESP,1.0,MINGUELL M,1 - 0,304,ESP,5:04
Extra player shot - Missed,9.0,1,7,0,ESP,1.0,VALLES X,1 - 0,298,ESP,4:58
Action shot - Post,12.0,1,7,0,ESP,1.0,VLACHOPOULOS A,1 - 0,272,GRE,4:32
Turnover foul,6.0,1,7,0,ESP,1.0,MINGUELL M,1 - 0,250,ESP,4:10
Steal,5.0,1,7,0,ESP,1.0,FOUNTOULIS I,1 - 0,250,GRE,4:10
Action shot - Saved,2.0,1,7,0,ESP,1.0,MYLONAKIS E,1 - 0,222,GRE,3:42
Action shot - Saved,10.0,1,7,0,ESP,1.0,PERRONE F,1 - 0,205,ESP,3:25
Centre shot - Goal,5.0,1,7,1,ESP,1.0,MOLINA G,1 - 1,204,ESP,3:24
20 sec. exclusion in centre,2.0,1,7,1,ESP,1.0,MUNARRIZ A,1 - 1,183,ESP,3:03
Extra player shot - Goal,8.0,2,7,1,ESP,1.0,DELAKAS E,2 - 1,168,GRE,2:48
Action shot - Saved,5.0,2,7,1,ESP,1.0,MOLINA G,2 - 1,140,ESP,2:20
5m shot - Missed,7.0,2,7,1,ESP,1.0,AFROUDAKIS C,2 - 1,112,GRE,1:52
Turnover foul,7.0,2,7,1,ESP,1.0,SZIRANYI B,2 - 1,85,ESP,1:25
Steal,8.0,2,7,1,ESP,1.0,DELAKAS E,2 - 1,85,GRE,1:25
5m shot - Saved,5.0,2,7,1,ESP,1.0,FOUNTOULIS I,2 - 1,61,GRE,1:01
20 sec. exclusion in centre,2.0,2,7,1,ESP,1.0,MUNARRIZ A,2 - 1,50,ESP,0:50
Extra player shot - Missed,5.0,2,7,1,ESP,1.0,FOUNTOULIS I,2 - 1,30,GRE,0:30
Action shot - Saved,3.0,2,7,1,ESP,1.0,de LERA R,2 - 1,7,ESP,0:07
Starting goalkeeper,1.0,2,7,1,ESP,2.0,TSALKANIS K,2 - 1,480,GRE,8:00
Starting goalkeeper,1.0,2,7,1,ESP,2.0,AGUILAR I,2 - 1,480,ESP,8:00
Sprint won possession,8.0,2,7,1,ESP,2.0,ESPANOL A,2 - 1,480,ESP,8:00
20 sec. exclusion in centre,6.0,2,7,1,ESP,2.0,PONTIKEAS K,2 - 1,458,GRE,7:38
Extra player shot - Goal,8.0,2,7,2,ESP,2.0,ESPANOL A,2 - 2,442,ESP,7:22
Turnover foul,10.0,2,7,2,ESP,2.0,KOLOMVOS C,2 - 2,413,GRE,6:53
Steal,10.0,2,7,2,ESP,2.0,PERRONE F,2 - 2,413,ESP,6:53
20 sec. exclusion in field,5.0,2,7,2,ESP,2.0,FOUNTOULIS I,2 - 2,396,GRE,6:36
Extra player shot - Goal,8.0,2,7,3,ESP,2.0,ESPANOL A,2 - 3,379,ESP,6:19
5m shot - Goal,8.0,3,7,3,ESP,2.0,DELAKAS E,3 - 3,352,GRE,5:52
Turnover foul,10.0,3,7,3,ESP,2.0,PERRONE F,3 - 3,332,ESP,5:32
Steal,8.0,3,7,3,ESP,2.0,DELAKAS E,3 - 3,332,GRE,5:32
Turnover foul,9.0,3,7,3,ESP,2.0,MOURIKIS K,3 - 3,311,GRE,5:11
20 sec. exclusion in centre,8.0,3,7,3,ESP,2.0,DELAKAS E,3 - 3,295,GRE,4:55
Extra player shot - Goal,9.0,3,7,4,ESP,2.0,VALLES X,3 - 4,280,ESP,4:40
20 sec. exclusion in centre,4.0,3,7,4,ESP,2.0,ALARCON R,3 - 4,251,ESP,4:11
Turnover foul,7.0,3,7,4,ESP,2.0,AFROUDAKIS C,3 - 4,221,GRE,3:41
Steal,10.0,3,7,4,ESP,2.0,PERRONE F,3 - 4,221,ESP,3:41
20 sec. exclusion in centre,10.0,3,7,4,ESP,2.0,KOLOMVOS C,3 - 4,196,GRE,3:16
Extra player shot - Goal,8.0,3,7,5,ESP,2.0,ESPANOL A,3 - 5,179,ESP,2:59
Turnover foul,9.0,3,7,5,ESP,2.0,MOURIKIS K,3 - 5,160,GRE,2:40
5m shot - Saved,6.0,3,7,5,ESP,2.0,MINGUELL M,3 - 5,133,ESP,2:13
20 sec. exclusion in centre,6.0,3,7,5,ESP,2.0,MINGUELL M,3 - 5,120,ESP,2:00
Action shot - Goal,11.0,4,7,5,ESP,2.0,GOUNAS A,4 - 5,95,GRE,1:35
Turnover foul,9.0,4,7,5,ESP,2.0,VALLES X,4 - 5,66,ESP,1:06
Steal,1.0,4,7,5,ESP,2.0,TSALKANIS K,4 - 5,66,GRE,1:06
5m shot - Saved,7.0,4,7,5,ESP,2.0,AFROUDAKIS C,4 - 5,36,GRE,0:36
Penalty foul,2.0,4,7,5,ESP,2.0,MYLONAKIS E,4 - 5,7,GRE,0:07
Penalty shot - Goal,8.0,4,7,6,ESP,2.0,ESPANOL A,4 - 6,7,ESP,0:07
5m shot - Saved,12.0,4,7,6,ESP,2.0,VLACHOPOULOS A,4 - 6,2,GRE,0:02
Starting goalkeeper,1.0,4,7,6,ESP,3.0,TSALKANIS K,4 - 6,480,GRE,8:00
Starting goalkeeper,1.0,4,7,6,ESP,3.0,AGUILAR I,4 - 6,480,ESP,8:00
Sprint won possession,11.0,4,7,6,ESP,3.0,GOUNAS A,4 - 6,480,GRE,8:00
20 sec. exclusion in centre,6.0,4,7,6,ESP,3.0,MINGUELL M,4 - 6,457,ESP,7:37
Extra player shot - Goal,8.0,5,7,6,ESP,3.0,DELAKAS E,5 - 6,441,GRE,7:21
Turnover foul,5.0,5,7,6,ESP,3.0,MOLINA G,5 - 6,421,ESP,7:01
Centre shot - Saved,9.0,5,7,6,ESP,3.0,MOURIKIS K,5 - 6,397,GRE,6:37
20 sec. exclusion in centre,8.0,5,7,6,ESP,3.0,DELAKAS E,5 - 6,373,GRE,6:13
Extra player shot - Saved,12.0,5,7,6,ESP,3.0,GARCIA X,5 - 6,370,ESP,6:10
Extra player shot - Goal,12.0,5,7,7,ESP,3.0,GARCIA X,5 - 7,356,ESP,5:56
5m shot - Blocked,7.0,5,7,7,ESP,3.0,AFROUDAKIS C,5 - 7,326,GRE,5:26
Action shot - Saved,3.0,5,7,7,ESP,3.0,de LERA R,5 - 7,300,ESP,5:00
20 sec. exclusion in field,12.0,5,7,7,ESP,3.0,VLACHOPOULOS A,5 - 7,278,GRE,4:38
Turnover foul,5.0,5,7,7,ESP,3.0,MOLINA G,5 - 7,252,ESP,4:12
Steal,7.0,5,7,7,ESP,3.0,AFROUDAKIS C,5 - 7,252,GRE,4:12
20 sec. exclusion in centre,10.0,5,7,7,ESP,3.0,PERRONE F,5 - 7,231,ESP,3:51
5m shot - Goal,12.0,6,7,7,ESP,3.0,VLACHOPOULOS A,6 - 7,206,GRE,3:26
Turnover foul,9.0,6,7,7,ESP,3.0,VALLES X,6 - 7,183,ESP,3:03
Steal,6.0,6,7,7,ESP,3.0,PONTIKEAS K,6 - 7,183,GRE,3:03
5m shot - Goal,5.0,6,7,8,ESP,3.0,MOLINA G,6 - 8,129,ESP,2:09
20 sec. exclusion in field,9.0,6,7,8,ESP,3.0,VALLES X,6 - 8,108,ESP,1:48
Extra player shot - Goal,10.0,7,7,8,ESP,3.0,KOLOMVOS C,7 - 8,89,GRE,1:29
5m shot - Saved,4.0,7,7,8,ESP,3.0,ALARCON R,7 - 8,60,ESP,1:00
Penalty foul,10.0,7,7,8,ESP,3.0,PERRONE F,7 - 8,33,ESP,0:33
Penalty shot - Goal,5.0,8,7,8,ESP,3.0,FOUNTOULIS I,8 - 8,33,GRE,0:33
Turnover foul,9.0,8,7,8,ESP,3.0,VALLES X,8 - 8,20,ESP,0:20
Steal,3.0,8,7,8,ESP,3.0,GOUVIS K,8 - 8,20,GRE,0:20
Turnover foul,12.0,8,7,8,ESP,3.0,VLACHOPOULOS A,8 - 8,4,GRE,0:04
Starting goalkeeper,1.0,8,7,8,ESP,4.0,TSALKANIS K,8 - 8,480,GRE,8:00
Starting goalkeeper,1.0,8,7,8,ESP,4.0,AGUILAR I,8 - 8,480,ESP,8:00
Sprint won possession,8.0,8,7,8,ESP,4.0,ESPANOL A,8 - 8,480,ESP,8:00
20 sec. exclusion in centre,3.0,8,7,8,ESP,4.0,GOUVIS K,8 - 8,457,GRE,7:37
Action shot - Missed,12.0,8,7,8,ESP,4.0,GARCIA X,8 - 8,433,ESP,7:13
Action shot - Missed,5.0,8,7,8,ESP,4.0,FOUNTOULIS I,8 - 8,406,GRE,6:46
Turnover foul,9.0,8,7,8,ESP,4.0,VALLES X,8 - 8,389,ESP,6:29
Steal,8.0,8,7,8,ESP,4.0,DELAKAS E,8 - 8,389,GRE,6:29
Turnover foul,10.0,8,7,8,ESP,4.0,KOLOMVOS C,8 - 8,368,GRE,6:08
Action shot - Missed,5.0,8,7,8,ESP,4.0,MOLINA G,8 - 8,352,ESP,5:52
Action shot - Post,7.0,8,7,8,ESP,4.0,AFROUDAKIS C,8 - 8,334,GRE,5:34
Action shot - Blocked,10.0,8,7,8,ESP,4.0,PERRONE F,8 - 8,317,ESP,5:17
20 sec. exclusion in centre,5.0,8,7,8,ESP,4.0,FOUNTOULIS I,8 - 8,291,GRE,4:51
Time-Out,,8,7,8,ESP,4.0,,8 - 8,291,ESP,4:51
Centre shot - Goal,6.0,8,7,9,ESP,4.0,MINGUELL M,8 - 9,264,ESP,4:24
Turnover foul,8.0,8,7,9,ESP,4.0,DELAKAS E,8 - 9,244,GRE,4:04
Steal,6.0,8,7,9,ESP,4.0,MINGUELL M,8 - 9,244,ESP,4:04
Action shot - Goal,8.0,8,7,10,ESP,4.0,ESPANOL A,8 - 10,225,ESP,3:45
Turnover foul,10.0,8,7,10,ESP,4.0,KOLOMVOS C,8 - 10,204,GRE,3:24
Steal,12.0,8,7,10,ESP,4.0,GARCIA X,8 - 10,204,ESP,3:24
5m shot - Post,10.0,8,7,10,ESP,4.0,PERRONE F,8 - 10,179,ESP,2:59
20 sec. exclusion in centre,5.0,8,7,10,ESP,4.0,MOLINA G,8 - 10,154,ESP,2:34
Extra player shot - Post,10.0,8,7,10,ESP,4.0,KOLOMVOS C,8 - 10,144,GRE,2:24
20 sec. exclusion in centre,8.0,8,7,10,ESP,4.0,DELAKAS E,8 - 10,123,GRE,2:03
Exclusion with substitution,8.0,8,7,10,ESP,4.0,DELAKAS E,8 - 10,123,GRE,2:03
Centre shot - Post,7.0,8,7,10,ESP,4.0,SZIRANYI B,8 - 10,97,ESP,1:37
Time-Out,,8,7,10,ESP,4.0,,8 - 10,95,GRE,1:35
Action shot - Saved,12.0,8,7,10,ESP,4.0,VLACHOPOULOS A,8 - 10,71,GRE,1:11
Time-Out,,8,7,10,ESP,4.0,,8 - 10,25,GRE,0:25
Centre shot - Saved,10.0,8,7,10,ESP,4.0,KOLOMVOS C,8 - 10,18,GRE,0:18
