Action,Cap,Game,HUN,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Turnover foul,9.0,5,4,3,CAN,3.0,EGGENS C,3 - 4,443,CAN,7:23
5m shot - Missed,5.0,5,4,3,CAN,3.0,SZUCS G,3 - 4,438,HUN,7:18
Action shot - Blocked,9.0,5,4,3,CAN,3.0,EGGENS C,3 - 4,420,CAN,7:00
5m shot - Saved,8.0,5,4,3,CAN,3.0,KESZTHELYI R,3 - 4,403,HUN,6:43
Turnover foul,4.0,5,4,3,CAN,3.0,KISTELEKI D,3 - 4,382,HUN,6:22
Turnover foul,12.0,5,4,3,CAN,3.0,PERREAULT D,3 - 4,365,CAN,6:05
20 sec. exclusion in centre,8.0,5,4,3,CAN,3.0,FOURNIER S,3 - 4,361,CAN,6:01
Extra player shot - Goal,4.0,5,5,3,CAN,3.0,KISTELEKI D,3 - 5,352,HUN,5:52
Turnover foul,6.0,5,5,3,CAN,3.0,MCKEE K,3 - 5,335,CAN,5:35
Turnover foul,12.0,5,5,3,CAN,3.0,MENCZINGER K,3 - 5,315,HUN,5:15
20 sec. exclusion in centre,7.0,5,5,3,CAN,3.0,ILLES A,3 - 5,294,HUN,4:54
Extra player shot - Goal,10.0,5,5,4,CAN,3.0,ROBINSON C,4 - 5,273,CAN,4:33
Turnover foul,8.0,5,5,4,CAN,3.0,KESZTHELYI R,4 - 5,260,HUN,4:20
Centre shot - Saved,2.0,5,5,4,CAN,3.0,ALOGBO K,4 - 5,230,CAN,3:50
20 sec. exclusion in field,2.0,5,5,4,CAN,3.0,ALOGBO K,4 - 5,222,CAN,3:42
Time-Out,,5,5,4,CAN,3.0,,4 - 5,222,HUN,3:42
Extra player shot - Goal,8.0,5,6,4,CAN,3.0,KESZTHELYI R,4 - 6,199,HUN,3:19
Action shot - Missed,9.0,5,6,4,CAN,3.0,EGGENS C,4 - 6,180,CAN,3:00
Action shot - Saved,3.0,5,6,4,CAN,3.0,ANTAL D,4 - 6,149,HUN,2:29
5m shot - Goal,7.0,5,6,5,CAN,3.0,BEKHAZI J,5 - 6,125,CAN,2:05
Turnover foul,8.0,5,6,5,CAN,3.0,KESZTHELYI R,5 - 6,116,HUN,1:56
20 sec. exclusion in centre,8.0,5,6,5,CAN,3.0,KESZTHELYI R,5 - 6,98,HUN,1:38
Time-Out,,5,6,5,CAN,3.0,,5 - 6,98,CAN,1:38
Action shot - Goal,4.0,5,6,6,CAN,3.0,WRIGHT E,6 - 6,75,CAN,1:15
5m shot - Saved,4.0,5,6,6,CAN,3.0,KISTELEKI D,6 - 6,44,HUN,0:44
Turnover foul,12.0,5,6,6,CAN,3.0,PERREAULT D,6 - 6,26,CAN,0:26
Action shot - Saved,8.0,5,6,6,CAN,3.0,KESZTHELYI R,6 - 6,13,HUN,0:13
Starting goalkeeper,1.0,5,6,6,CAN,4.0,GAUDREAULT J,6 - 6,480,CAN,8:00
Starting goalkeeper,1.0,5,6,6,CAN,4.0,BOLONYAI F,6 - 6,480,HUN,8:00
Sprint won possession,8.0,5,6,6,CAN,4.0,KESZTHELYI R,6 - 6,480,HUN,8:00
Turnover foul,10.0,5,6,6,CAN,4.0,ROBINSON C,6 - 6,435,CAN,7:15
20 sec. exclusion in centre,6.0,5,6,6,CAN,4.0,MCKEE K,6 - 6,425,CAN,7:05
Extra player shot - Goal,8.0,5,7,6,CAN,4.0,KESZTHELYI R,6 - 7,421,HUN,7:01
Turnover foul,10.0,5,7,6,CAN,4.0,ROBINSON C,6 - 7,392,CAN,6:32
Steal,2.0,5,7,6,CAN,4.0,CZIGANY D,6 - 7,392,HUN,6:32
Action shot - Goal,10.0,5,8,6,CAN,4.0,BUJKA B,6 - 8,380,HUN,6:20
Turnover foul,4.0,5,8,6,CAN,4.0,WRIGHT E,6 - 8,360,CAN,6:00
Action shot - Post,6.0,5,8,6,CAN,4.0,TAKACS O,6 - 8,336,HUN,5:36
5m shot - Blocked,4.0,5,8,6,CAN,4.0,WRIGHT E,6 - 8,306,CAN,5:06
Action shot - Post,8.0,5,8,6,CAN,4.0,FOURNIER S,6 - 8,281,CAN,4:41
20 sec. exclusion in centre,3.0,5,8,6,CAN,4.0,MONTON K,6 - 8,256,CAN,4:16
Action shot - Goal,7.0,5,9,6,CAN,4.0,ILLES A,6 - 9,231,HUN,3:51
20 sec. exclusion in centre,12.0,5,9,6,CAN,4.0,MENCZINGER K,6 - 9,211,HUN,3:31
Action shot - Goal,4.0,5,9,7,CAN,4.0,WRIGHT E,7 - 9,188,CAN,3:08
5m shot - Missed,10.0,5,9,7,CAN,4.0,BUJKA B,7 - 9,157,HUN,2:37
Turnover foul,7.0,5,9,7,CAN,4.0,BEKHAZI J,7 - 9,143,CAN,2:23
Steal,8.0,5,9,7,CAN,4.0,KESZTHELYI R,7 - 9,143,HUN,2:23
Counter attack - Goal,10.0,5,10,7,CAN,4.0,BUJKA B,7 - 10,138,HUN,2:18
20 sec. exclusion in centre,11.0,5,10,7,CAN,4.0,GARDA K,7 - 10,130,HUN,2:10
Extra player shot - Post,5.0,5,10,7,CAN,4.0,EGGENS M,7 - 10,124,CAN,2:04
Time-Out,,5,10,7,CAN,4.0,,7 - 10,124,HUN,2:04
5m shot - Missed,7.0,5,10,7,CAN,4.0,ILLES A,7 - 10,97,HUN,1:37
20 sec. exclusion in centre,12.0,5,10,7,CAN,4.0,MENCZINGER K,7 - 10,77,HUN,1:17
Time-Out,,5,10,7,CAN,4.0,,7 - 10,77,CAN,1:17
Extra player shot - Saved,4.0,5,10,7,CAN,4.0,WRIGHT E,7 - 10,67,CAN,1:07
Turnover foul,3.0,5,10,7,CAN,4.0,ANTAL D,7 - 10,44,HUN,0:44
20 sec. exclusion in centre,7.0,5,10,7,CAN,4.0,ILLES A,7 - 10,34,HUN,0:34
Turnover foul,2.0,5,10,7,CAN,4.0,ALOGBO K,7 - 10,20,CAN,0:20
Starting goalkeeper,1.0,6,0,0,BRA,1.0,BOLONYAI F,0 - 0,480,HUN,8:00
Starting goalkeeper,1.0,6,0,0,BRA,1.0,OLIVEIRA T,0 - 0,480,BRA,8:00
Sprint won possession,8.0,6,0,0,BRA,1.0,KESZTHELYI R,0 - 0,480,HUN,8:00
20 sec. exclusion in centre,9.0,6,0,0,BRA,1.0,DIAS M,0 - 0,464,BRA,7:44
Extra player shot - Goal,10.0,6,1,0,BRA,1.0,BUJKA B,1 - 0,452,HUN,7:32
Turnover foul,12.0,6,1,0,BRA,1.0,MANTELLATO G,1 - 0,431,BRA,7:11
Steal,2.0,6,1,0,BRA,1.0,CZIGANY D,1 - 0,431,HUN,7:11
Turnover foul,1.0,6,1,0,BRA,1.0,BOLONYAI F,1 - 0,413,HUN,6:53
Steal,6.0,6,1,0,BRA,1.0,CHIAPPINI I,1 - 0,413,BRA,6:53
20 sec. exclusion in centre,2.0,6,1,0,BRA,1.0,CZIGANY D,1 - 0,413,HUN,6:53
Turnover foul,9.0,6,1,0,BRA,1.0,DIAS M,1 - 0,396,BRA,6:36
Counter attack - Goal,8.0,6,2,0,BRA,1.0,KESZTHELYI R,2 - 0,392,HUN,6:32
Turnover foul,9.0,6,2,0,BRA,1.0,DIAS M,2 - 0,369,BRA,6:09
Action shot - Goal,4.0,6,3,0,BRA,1.0,KISTELEKI D,3 - 0,340,HUN,5:40
5m shot - Goal,7.0,6,3,1,BRA,1.0,OLIVEIRA A,3 - 1,314,BRA,5:14
Action shot - Goal,6.0,6,3,2,BRA,1.0,CHIAPPINI I,3 - 2,271,BRA,4:31
Turnover foul,8.0,6,3,2,BRA,1.0,KESZTHELYI R,3 - 2,249,HUN,4:09
Turnover foul,7.0,6,3,2,BRA,1.0,OLIVEIRA A,3 - 2,227,BRA,3:47
Steal,12.0,6,3,2,BRA,1.0,MENCZINGER K,3 - 2,227,HUN,3:47
Centre shot - Saved,9.0,6,3,2,BRA,1.0,TOTH I,3 - 2,199,HUN,3:19
Turnover foul,7.0,6,3,2,BRA,1.0,OLIVEIRA A,3 - 2,169,BRA,2:49
Counter attack - Goal,2.0,6,4,2,BRA,1.0,CZIGANY D,4 - 2,157,HUN,2:37
Turnover foul,6.0,6,4,2,BRA,1.0,CHIAPPINI I,4 - 2,146,BRA,2:26
Steal,2.0,6,4,2,BRA,1.0,CZIGANY D,4 - 2,146,HUN,2:26
Turnover foul,2.0,6,4,2,BRA,1.0,CZIGANY D,4 - 2,129,HUN,2:09
Steal,6.0,6,4,2,BRA,1.0,CHIAPPINI I,4 - 2,129,BRA,2:09
20 sec. exclusion in centre,10.0,6,4,2,BRA,1.0,BAHIA V,4 - 2,73,BRA,1:13
Extra player shot - Goal,2.0,6,5,2,BRA,1.0,CZIGANY D,5 - 2,70,HUN,1:10
5m shot - Missed,6.0,6,5,2,BRA,1.0,CHIAPPINI I,5 - 2,42,BRA,0:42
Turnover foul,10.0,6,5,2,BRA,1.0,BUJKA B,5 - 2,23,HUN,0:23
Steal,2.0,6,5,2,BRA,1.0,ABLA D,5 - 2,23,BRA,0:23
Time-Out,,6,5,2,BRA,1.0,,5 - 2,23,BRA,0:23
Turnover foul,6.0,6,5,2,BRA,1.0,CHIAPPINI I,5 - 2,11,BRA,0:11
Steal,10.0,6,5,2,BRA,1.0,BUJKA B,5 - 2,11,HUN,0:11
20 sec. exclusion in field,6.0,6,5,2,BRA,1.0,CHIAPPINI I,5 - 2,6,BRA,0:06
Starting goalkeeper,1.0,6,5,2,BRA,2.0,BOLONYAI F,5 - 2,480,HUN,8:00
Starting goalkeeper,1.0,6,5,2,BRA,2.0,OLIVEIRA T,5 - 2,480,BRA,8:00
Sprint won possession,3.0,6,5,2,BRA,2.0,ZABLITH M,5 - 2,480,BRA,8:00
20 sec. exclusion in centre,3.0,6,5,2,BRA,2.0,ZABLITH M,5 - 2,441,BRA,7:21
Penalty foul,4.0,6,5,2,BRA,2.0,DUARTE M,5 - 2,423,BRA,7:03
Penalty shot - Goal,10.0,6,6,2,BRA,2.0,BUJKA B,6 - 2,423,HUN,7:03
Turnover foul,7.0,6,6,2,BRA,2.0,OLIVEIRA A,6 - 2,407,BRA,6:47
Steal,5.0,6,6,2,BRA,2.0,SZUCS G,6 - 2,399,HUN,6:39
Counter attack - Goal,5.0,6,7,2,BRA,2.0,SZUCS G,7 - 2,399,HUN,6:39
Turnover foul,4.0,6,7,2,BRA,2.0,DUARTE M,7 - 2,383,BRA,6:23
Steal,11.0,6,7,2,BRA,2.0,GARDA K,7 - 2,383,HUN,6:23
Centre shot - Saved,4.0,6,7,2,BRA,2.0,KISTELEKI D,7 - 2,371,HUN,6:11
5m shot - Post,7.0,6,7,2,BRA,2.0,OLIVEIRA A,7 - 2,348,BRA,5:48
Counter attack - Goal,8.0,6,8,2,BRA,2.0,KESZTHELYI R,8 - 2,336,HUN,5:36
20 sec. exclusion in field,3.0,6,8,2,BRA,2.0,ANTAL D,8 - 2,320,HUN,5:20
Time-Out,,6,8,2,BRA,2.0,,8 - 2,320,BRA,5:20
Extra player shot - Post,9.0,6,8,2,BRA,2.0,DIAS M,8 - 2,302,BRA,5:02
Action shot - Post,6.0,6,8,2,BRA,2.0,CHIAPPINI I,8 - 2,285,BRA,4:45
Turnover foul,12.0,6,8,2,BRA,2.0,MENCZINGER K,8 - 2,283,HUN,4:43
Turnover foul,6.0,6,8,2,BRA,2.0,CHIAPPINI I,8 - 2,267,BRA,4:27
Steal,7.0,6,8,2,BRA,2.0,ILLES A,8 - 2,267,HUN,4:27
Action shot - Goal,2.0,6,9,2,BRA,2.0,CZIGANY D,9 - 2,240,HUN,4:00
Turnover foul,12.0,6,9,2,BRA,2.0,MANTELLATO G,9 - 2,212,BRA,3:32
Steal,12.0,6,9,2,BRA,2.0,MENCZINGER K,9 - 2,212,HUN,3:32
5m shot - Post,6.0,6,9,2,BRA,2.0,TAKACS O,9 - 2,195,HUN,3:15
Action shot - Blocked,7.0,6,9,2,BRA,2.0,OLIVEIRA A,9 - 2,172,BRA,2:52
Counter attack - Goal,3.0,6,10,2,BRA,2.0,ANTAL D,10 - 2,158,HUN,2:38
20 sec. exclusion in centre,11.0,6,10,2,BRA,2.0,GARDA K,10 - 2,148,HUN,2:28
Action shot - Goal,3.0,6,10,3,BRA,2.0,ZABLITH M,10 - 3,123,BRA,2:03
Steal,5.0,6,10,3,BRA,4.0,SZUCS G,10 - 3,312,HUN,5:12
Action shot - Saved,11.0,6,10,3,BRA,4.0,GARDA K,10 - 3,296,HUN,4:56
Turnover foul,5.0,6,10,3,BRA,4.0,SZUCS G,10 - 3,288,HUN,4:48
Action shot - Goal,6.0,6,19,5,BRA,4.0,CHIAPPINI I,19 - 5,273,BRA,4:33
Centre shot - Goal,4.0,6,20,5,BRA,4.0,KISTELEKI D,20 - 5,256,HUN,4:16
5m shot - Missed,6.0,6,20,5,BRA,4.0,CHIAPPINI I,20 - 5,231,BRA,3:51
Action shot - Post,12.0,6,20,5,BRA,4.0,MENCZINGER K,20 - 5,220,HUN,3:40
Turnover foul,3.0,6,20,5,BRA,4.0,ZABLITH M,20 - 5,198,BRA,3:18
Steal,13.0,6,20,5,BRA,4.0,GANGL E,20 - 5,198,HUN,3:18
Action shot - Saved,6.0,6,20,5,BRA,4.0,TAKACS O,20 - 5,177,HUN,2:57
Turnover foul,4.0,6,20,5,BRA,4.0,KISTELEKI D,20 - 5,162,HUN,2:42
Centre shot - Goal,4.0,6,11,3,BRA,2.0,KISTELEKI D,11 - 3,103,HUN,1:43
Turnover foul,6.0,6,11,3,BRA,2.0,CHIAPPINI I,11 - 3,84,BRA,1:24
Steal,5.0,6,11,3,BRA,2.0,SZUCS G,11 - 3,84,HUN,1:24
5m shot - Saved,11.0,6,11,3,BRA,2.0,GARDA K,11 - 3,61,HUN,1:01
Action shot - Goal,3.0,6,11,4,BRA,2.0,ZABLITH M,11 - 4,45,BRA,0:45
Turnover foul,9.0,6,11,4,BRA,2.0,TOTH I,11 - 4,27,HUN,0:27
Steal,1.0,6,11,4,BRA,2.0,OLIVEIRA T,11 - 4,27,BRA,0:27
Turnover foul,2.0,6,11,4,BRA,2.0,ABLA D,11 - 4,5,BRA,0:05
Steal,6.0,6,11,4,BRA,2.0,TAKACS O,11 - 4,5,HUN,0:05
5m shot - Saved,9.0,6,11,4,BRA,2.0,TOTH I,11 - 4,0,HUN,0:00
Starting goalkeeper,13.0,6,11,4,BRA,3.0,GANGL E,11 - 4,480,HUN,8:00
Starting goalkeeper,13.0,6,11,4,BRA,3.0,CHAMORRO V,11 - 4,480,BRA,8:00
Sprint won possession,3.0,6,11,4,BRA,3.0,ZABLITH M,11 - 4,480,BRA,8:00
Action shot - Saved,12.0,6,11,4,BRA,3.0,MANTELLATO G,11 - 4,457,BRA,7:37
Action shot - Goal,10.0,6,12,4,BRA,3.0,BUJKA B,12 - 4,440,HUN,7:20
Turnover foul,12.0,6,12,4,BRA,3.0,MANTELLATO G,12 - 4,419,BRA,6:59
Steal,2.0,6,12,4,BRA,3.0,CZIGANY D,12 - 4,419,HUN,6:59
Counter attack - Goal,11.0,6,13,4,BRA,3.0,GARDA K,13 - 4,401,HUN,6:41
Turnover foul,6.0,6,13,4,BRA,3.0,CHIAPPINI I,13 - 4,370,BRA,6:10
Turnover foul,2.0,6,13,4,BRA,3.0,CZIGANY D,13 - 4,356,HUN,5:56
Turnover foul,6.0,6,13,4,BRA,3.0,CHIAPPINI I,13 - 4,327,BRA,5:27
Steal,11.0,6,13,4,BRA,3.0,GARDA K,13 - 4,327,HUN,5:27
Counter attack - Goal,8.0,6,14,4,BRA,3.0,KESZTHELYI R,14 - 4,316,HUN,5:16
Turnover foul,9.0,6,14,4,BRA,3.0,DIAS M,14 - 4,283,BRA,4:43
Turnover foul,6.0,6,14,4,BRA,3.0,TAKACS O,14 - 4,277,HUN,4:37
5m shot - Post,7.0,6,14,4,BRA,3.0,OLIVEIRA A,14 - 4,258,BRA,4:18
Turnover foul,6.0,6,14,4,BRA,3.0,TAKACS O,14 - 4,232,HUN,3:52
Steal,10.0,6,14,4,BRA,3.0,BAHIA V,14 - 4,232,BRA,3:52
5m shot - Saved,4.0,6,14,4,BRA,3.0,DUARTE M,14 - 4,204,BRA,3:24
Action shot - Saved,11.0,6,14,4,BRA,3.0,GARDA K,14 - 4,183,HUN,3:03
20 sec. exclusion in centre,4.0,6,14,4,BRA,3.0,DUARTE M,14 - 4,183,BRA,3:03
Time-Out,,6,14,4,BRA,3.0,,14 - 4,183,HUN,3:03
Action shot - Saved,3.0,6,14,4,BRA,3.0,ANTAL D,14 - 4,159,HUN,2:39
Centre shot - Saved,10.0,6,14,4,BRA,3.0,BUJKA B,14 - 4,149,HUN,2:29
Turnover foul,6.0,6,14,4,BRA,3.0,CHIAPPINI I,14 - 4,128,BRA,2:08
Steal,10.0,6,14,4,BRA,3.0,BUJKA B,14 - 4,128,HUN,2:08
Counter attack - Goal,8.0,6,15,4,BRA,3.0,KESZTHELYI R,15 - 4,119,HUN,1:59
Turnover foul,6.0,6,15,4,BRA,3.0,CHIAPPINI I,15 - 4,98,BRA,1:38
Steal,4.0,6,15,4,BRA,3.0,KISTELEKI D,15 - 4,98,HUN,1:38
Turnover foul,10.0,6,15,4,BRA,3.0,BUJKA B,15 - 4,79,HUN,1:19
Counter attack - Post,6.0,6,15,4,BRA,3.0,CHIAPPINI I,15 - 4,66,BRA,1:06
Action shot - Post,5.0,6,15,4,BRA,3.0,SZUCS G,15 - 4,44,HUN,0:44
Time-Out,,6,15,4,BRA,3.0,,15 - 4,44,BRA,0:44
Turnover foul,6.0,6,15,4,BRA,3.0,CHIAPPINI I,15 - 4,26,BRA,0:26
Steal,2.0,6,15,4,BRA,3.0,CZIGANY D,15 - 4,26,HUN,0:26
Counter attack - Goal,2.0,6,16,4,BRA,3.0,CZIGANY D,16 - 4,16,HUN,0:16
Turnover foul,6.0,6,16,4,BRA,3.0,CHIAPPINI I,16 - 4,5,BRA,0:05
Steal,8.0,6,16,4,BRA,3.0,KESZTHELYI R,16 - 4,5,HUN,0:05
20 sec. exclusion in field,6.0,6,16,4,BRA,3.0,CHIAPPINI I,16 - 4,7,BRA,0:07
Extra player shot - Goal,8.0,6,17,4,BRA,3.0,KESZTHELYI R,17 - 4,1,HUN,0:01
Starting goalkeeper,13.0,6,17,4,BRA,4.0,GANGL E,17 - 4,480,HUN,8:00
Starting goalkeeper,13.0,6,17,4,BRA,4.0,CHAMORRO V,17 - 4,480,BRA,8:00
Sprint won possession,8.0,6,17,4,BRA,4.0,KESZTHELYI R,17 - 4,480,HUN,8:00
Turnover foul,4.0,6,17,4,BRA,4.0,KISTELEKI D,17 - 4,452,HUN,7:32
Steal,6.0,6,17,4,BRA,4.0,CHIAPPINI I,17 - 4,452,BRA,7:32
Turnover foul,6.0,6,17,4,BRA,4.0,CHIAPPINI I,17 - 4,428,BRA,7:08
Steal,8.0,6,17,4,BRA,4.0,KESZTHELYI R,17 - 4,428,HUN,7:08
Counter attack - Goal,4.0,6,18,4,BRA,4.0,KISTELEKI D,18 - 4,421,HUN,7:01
5m shot - Saved,6.0,6,18,4,BRA,4.0,CHIAPPINI I,18 - 4,405,BRA,6:45
Centre shot - Goal,10.0,6,19,4,BRA,4.0,BUJKA B,19 - 4,380,HUN,6:20
Turnover foul,4.0,6,19,4,BRA,4.0,DUARTE M,19 - 4,355,BRA,5:55
Turnover foul,8.0,6,19,4,BRA,4.0,KESZTHELYI R,19 - 4,338,HUN,5:38
Steal,6.0,6,19,4,BRA,4.0,CHIAPPINI I,19 - 4,338,BRA,5:38
Turnover foul,6.0,6,19,4,BRA,4.0,CHIAPPINI I,19 - 4,312,BRA,5:12
Steal,6.0,6,19,4,BRA,4.0,CHIAPPINI I,19 - 4,162,BRA,2:42
20 sec. exclusion in field,12.0,6,19,4,BRA,4.0,MENCZINGER K,19 - 4,162,HUN,2:42
Time-Out,,6,19,4,BRA,4.0,,19 - 4,162,BRA,2:42
5m shot - Goal,9.0,6,20,6,BRA,4.0,DIAS M,20 - 6,138,BRA,2:18
Action shot - Goal,3.0,6,21,6,BRA,4.0,ANTAL D,21 - 6,125,HUN,2:05
Action shot - Goal,12.0,6,21,7,BRA,4.0,MANTELLATO G,21 - 7,104,BRA,1:44
20 sec. exclusion in field,8.0,6,21,7,BRA,4.0,KESZTHELYI R,21 - 7,99,HUN,1:39
Turnover foul,6.0,6,21,7,BRA,4.0,CHIAPPINI I,21 - 7,73,BRA,1:13
Action shot - Goal,6.0,6,22,7,BRA,4.0,TAKACS O,22 - 7,59,HUN,0:59
Counter attack - Saved,4.0,6,22,7,BRA,4.0,KISTELEKI D,22 - 7,18,HUN,0:18
