AUS,Action,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
2,Action shot - Saved,10.0,3,2,GRE,1.0,MANOLIOUDAKI T,2 - 2,103,GRE,1:43
2,Turnover foul,12.0,3,2,GRE,1.0,XENAKI E,2 - 2,79,GRE,1:19
2,20 sec. exclusion in field,12.0,3,2,GRE,1.0,XENAKI E,2 - 2,69,GRE,1:09
2,Extra player shot - Blocked,7.0,3,2,GRE,1.0,WEBSTER R,2 - 2,48,AUS,0:48
2,Turnover foul,2.0,3,2,GRE,1.0,TSOUKALA C,2 - 2,27,GRE,0:27
2,Steal,1.0,3,2,GRE,1.0,YANITSAS L,2 - 2,27,AUS,0:27
2,5m shot - Saved,5.0,3,2,GRE,1.0,BISHOP I,2 - 2,1,AUS,0:01
2,Starting goalkeeper,1.0,3,2,GRE,2.0,YANITSAS L,2 - 2,480,AUS,8:00
2,Starting goalkeeper,13.0,3,2,GRE,2.0,DIAMANTOPOULOU C,2 - 2,480,GRE,8:00
2,Sprint won possession,11.0,3,2,GRE,2.0,PLEVRITOU E,2 - 2,480,GRE,8:00
2,20 sec. exclusion in field,4.0,3,2,GRE,2.0,HALLIGAN B,2 - 2,466,AUS,7:46
2,Action shot - Saved,4.0,3,2,GRE,2.0,ELEFTHERIADOU N,2 - 2,441,GRE,7:21
2,Centre shot - Goal,7.0,3,3,GRE,2.0,ASIMAKI A,2 - 3,431,GRE,7:11
2,Action shot - Saved,4.0,3,3,GRE,2.0,HALLIGAN B,2 - 3,403,AUS,6:43
2,20 sec. exclusion in centre,2.0,3,3,GRE,2.0,GOFERS K,2 - 3,393,AUS,6:33
2,Extra player shot - Goal,7.0,3,4,GRE,2.0,ASIMAKI A,2 - 4,378,GRE,6:18
2,20 sec. exclusion in centre,2.0,3,4,GRE,2.0,TSOUKALA C,2 - 4,356,GRE,5:56
3,Action shot - Goal,2.0,3,4,GRE,2.0,GOFERS K,3 - 4,332,AUS,5:32
3,Action shot - Missed,10.0,3,4,GRE,2.0,MANOLIOUDAKI T,3 - 4,305,GRE,5:05
3,Turnover foul,5.0,3,4,GRE,2.0,BISHOP I,3 - 4,277,AUS,4:37
3,Steal,12.0,3,4,GRE,2.0,XENAKI E,3 - 4,277,GRE,4:37
3,20 sec. exclusion in field,6.0,3,4,GRE,2.0,RIDGE A,3 - 4,262,AUS,4:22
3,Centre shot - Goal,10.0,3,5,GRE,2.0,MANOLIOUDAKI T,3 - 5,238,GRE,3:58
3,5m shot - Saved,2.0,3,5,GRE,2.0,GOFERS K,3 - 5,216,AUS,3:36
3,Action shot - Post,2.0,3,5,GRE,2.0,TSOUKALA C,3 - 5,186,GRE,3:06
3,5m shot - Saved,3.0,3,5,GRE,2.0,BUCKLING H,3 - 5,171,AUS,2:51
3,Turnover foul,4.0,3,5,GRE,2.0,ELEFTHERIADOU N,3 - 5,156,GRE,2:36
3,Steal,1.0,3,5,GRE,2.0,YANITSAS L,3 - 5,156,AUS,2:36
4,Action shot - Goal,2.0,3,5,GRE,2.0,GOFERS K,4 - 5,126,AUS,2:06
4,Penalty foul,12.0,3,5,GRE,2.0,STEERE M,4 - 5,112,AUS,1:52
4,Penalty shot - Saved,11.0,3,5,GRE,2.0,PLEVRITOU E,4 - 5,112,GRE,1:52
4,Turnover foul,7.0,3,5,GRE,2.0,ASIMAKI A,4 - 5,91,GRE,1:31
4,Turnover foul,5.0,3,5,GRE,2.0,BISHOP I,4 - 5,62,AUS,1:02
4,Time-Out,,3,5,GRE,2.0,,4 - 5,62,GRE,1:02
4,Turnover foul,7.0,3,5,GRE,2.0,ASIMAKI A,4 - 5,43,GRE,0:43
4,Time-Out,,3,5,GRE,2.0,,4 - 5,29,AUS,0:29
4,20 sec. exclusion in field,3.0,3,5,GRE,2.0,DIAMANTOPOULOU V,4 - 5,18,GRE,0:18
5,Extra player shot - Goal,4.0,3,5,GRE,2.0,HALLIGAN B,5 - 5,5,AUS,0:05
5,5m shot - Saved,2.0,3,5,GRE,2.0,TSOUKALA C,5 - 5,1,GRE,0:01
5,Starting goalkeeper,1.0,3,5,GRE,3.0,YANITSAS L,5 - 5,480,AUS,8:00
5,Starting goalkeeper,13.0,3,5,GRE,3.0,DIAMANTOPOULOU C,5 - 5,480,GRE,8:00
5,Sprint won possession,11.0,3,5,GRE,3.0,PLEVRITOU E,5 - 5,480,GRE,8:00
5,5m shot - Saved,9.0,3,5,GRE,3.0,KOTSIA C,5 - 5,451,GRE,7:31
5,Action shot - Post,3.0,3,5,GRE,3.0,BUCKLING H,5 - 5,434,AUS,7:14
5,5m shot - Goal,10.0,3,6,GRE,3.0,MANOLIOUDAKI T,5 - 6,408,GRE,6:48
5,Action shot - Blocked,5.0,3,6,GRE,3.0,BISHOP I,5 - 6,375,AUS,6:15
5,Turnover foul,12.0,3,6,GRE,3.0,XENAKI E,5 - 6,353,GRE,5:53
5,Centre shot - Saved,7.0,3,6,GRE,3.0,WEBSTER R,5 - 6,324,AUS,5:24
5,20 sec. exclusion in field,11.0,3,6,GRE,3.0,PLEVRITOU E,5 - 6,319,GRE,5:19
6,Action shot - Goal,7.0,3,6,GRE,3.0,WEBSTER R,6 - 6,294,AUS,4:54
6,20 sec. exclusion in centre,6.0,3,6,GRE,3.0,RIDGE A,6 - 6,271,AUS,4:31
6,Extra player shot - Saved,4.0,3,6,GRE,3.0,ELEFTHERIADOU N,6 - 6,261,GRE,4:21
6,Action shot - Post,9.0,3,6,GRE,3.0,ARANCINI Z,6 - 6,235,AUS,3:55
6,20 sec. exclusion in centre,12.0,3,6,GRE,3.0,STEERE M,6 - 6,218,AUS,3:38
6,Action shot - Goal,12.0,3,7,GRE,3.0,XENAKI E,6 - 7,198,GRE,3:18
6,5m shot - Saved,7.0,3,7,GRE,3.0,WEBSTER R,6 - 7,168,AUS,2:48
6,Action shot - Saved,8.0,3,7,GRE,3.0,CHYDIRIOTI I,6 - 7,138,GRE,2:18
6,20 sec. exclusion in field,7.0,3,7,GRE,3.0,WEBSTER R,6 - 7,136,AUS,2:16
6,Action shot - Goal,6.0,3,8,GRE,3.0,AVRAMIDOU A,6 - 8,111,GRE,1:51
6,20 sec. exclusion in centre,9.0,3,8,GRE,3.0,KOTSIA C,6 - 8,85,GRE,1:25
7,Centre shot - Goal,3.0,3,8,GRE,3.0,BUCKLING H,7 - 8,61,AUS,1:01
7,Centre shot - Saved,7.0,3,8,GRE,3.0,ASIMAKI A,7 - 8,32,GRE,0:32
7,Action shot - Saved,5.0,3,8,GRE,3.0,BISHOP I,7 - 8,3,AUS,0:03
7,Time-Out,,3,8,GRE,3.0,,7 - 8,3,GRE,0:03
7,Yellow card,,3,8,GRE,3.0,Team Official,7 - 8,3,AUS,0:03
7,Action shot - Missed,11.0,3,8,GRE,3.0,PLEVRITOU E,7 - 8,1,GRE,0:01
7,Starting goalkeeper,1.0,3,8,GRE,4.0,YANITSAS L,7 - 8,480,AUS,8:00
7,Starting goalkeeper,13.0,3,8,GRE,4.0,DIAMANTOPOULOU C,7 - 8,480,GRE,8:00
7,Sprint won possession,11.0,3,8,GRE,4.0,PLEVRITOU E,7 - 8,480,GRE,8:00
7,5m shot - Goal,11.0,3,9,GRE,4.0,PLEVRITOU E,7 - 9,452,GRE,7:32
7,20 sec. exclusion in field,10.0,3,9,GRE,4.0,MANOLIOUDAKI T,7 - 9,422,GRE,7:02
7,Yellow card,,3,9,GRE,4.0,Team Official,7 - 9,421,GRE,7:01
8,Action shot - Goal,5.0,3,9,GRE,4.0,BISHOP I,8 - 9,397,AUS,6:37
8,20 sec. exclusion in centre,6.0,3,9,GRE,4.0,RIDGE A,8 - 9,381,AUS,6:21
8,Exclusion with substitution,6.0,3,9,GRE,4.0,RIDGE A,8 - 9,381,AUS,6:21
8,Action shot - Goal,7.0,3,10,GRE,4.0,ASIMAKI A,8 - 10,358,GRE,5:58
8,Action shot - Blocked,4.0,3,10,GRE,4.0,HALLIGAN B,8 - 10,328,AUS,5:28
8,Turnover foul,12.0,3,10,GRE,4.0,XENAKI E,8 - 10,300,GRE,5:00
8,Steal,3.0,3,10,GRE,4.0,BUCKLING H,8 - 10,300,AUS,5:00
8,5m shot - Blocked,7.0,3,10,GRE,4.0,WEBSTER R,8 - 10,272,AUS,4:32
8,5m shot - Blocked,2.0,3,10,GRE,4.0,GOFERS K,8 - 10,245,AUS,4:05
8,Double exclusion,12.0,3,10,GRE,4.0,XENAKI E,8 - 10,221,GRE,3:41
8,Double exclusion,7.0,3,10,GRE,4.0,WEBSTER R,8 - 10,221,AUS,3:41
8,5m shot - Missed,2.0,3,10,GRE,4.0,TSOUKALA C,8 - 10,219,GRE,3:39
8,Centre shot - Saved,4.0,3,10,GRE,4.0,HALLIGAN B,8 - 10,189,AUS,3:09
8,5m shot - Saved,4.0,3,10,GRE,4.0,ELEFTHERIADOU N,8 - 10,168,GRE,2:48
8,20 sec. exclusion in centre,3.0,3,10,GRE,4.0,BUCKLING H,8 - 10,157,AUS,2:37
8,Action shot - Goal,8.0,3,11,GRE,4.0,CHYDIRIOTI I,8 - 11,134,GRE,2:14
8,Turnover foul,5.0,3,11,GRE,4.0,BISHOP I,8 - 11,111,AUS,1:51
8,Steal,7.0,3,11,GRE,4.0,ASIMAKI A,8 - 11,111,GRE,1:51
8,Turnover foul,4.0,3,11,GRE,4.0,ELEFTHERIADOU N,8 - 11,92,GRE,1:32
8,5m shot - Post,7.0,3,11,GRE,4.0,WEBSTER R,8 - 11,70,AUS,1:10
8,Time-Out,,3,11,GRE,4.0,,8 - 11,70,GRE,1:10
8,Turnover foul,12.0,3,11,GRE,4.0,XENAKI E,8 - 11,43,GRE,0:43
8,Turnover foul,2.0,3,11,GRE,4.0,GOFERS K,8 - 11,22,AUS,0:22
8,Steal,13.0,3,11,GRE,4.0,DIAMANTOPOULOU C,8 - 11,22,GRE,0:22
8,Turnover foul,4.0,3,11,GRE,4.0,ELEFTHERIADOU N,8 - 11,4,GRE,0:04
8,20 sec. exclusion in centre,4.0,3,11,GRE,4.0,ELEFTHERIADOU N,8 - 11,1,GRE,0:01
0,Starting goalkeeper,1.0,4,0,FRA,1.0,COUNIL L,0 - 0,480,FRA,8:00
0,Starting goalkeeper,1.0,4,0,FRA,1.0,YANITSAS L,0 - 0,480,AUS,8:00
0,Sprint won possession,12.0,4,0,FRA,1.0,DAULE A,0 - 0,480,FRA,8:00
0,Turnover foul,7.0,4,0,FRA,1.0,VALVERDE C,0 - 0,452,FRA,7:32
0,Steal,2.0,4,0,FRA,1.0,GOFERS K,0 - 0,452,AUS,7:32
1,5m shot - Goal,7.0,4,0,FRA,1.0,WEBSTER R,0 - 1,428,AUS,7:08
1,5m shot - Post,5.0,4,0,FRA,1.0,GUILLET L,0 - 1,398,FRA,6:38
1,5m shot - Post,3.0,4,0,FRA,1.0,BUCKLING H,0 - 1,382,AUS,6:22
1,Penalty foul,7.0,4,0,FRA,1.0,VALVERDE C,0 - 1,341,FRA,5:41
2,Penalty shot - Goal,7.0,4,0,FRA,1.0,WEBSTER R,0 - 2,341,AUS,5:41
2,5m shot - Blocked,3.0,4,0,FRA,1.0,BACHELIER L,0 - 2,310,FRA,5:10
3,Centre shot - Goal,9.0,4,0,FRA,1.0,ARANCINI Z,0 - 3,287,AUS,4:47
3,5m shot - Saved,10.0,4,0,FRA,1.0,DESCHAMPT Y,0 - 3,257,FRA,4:17
3,Action shot - Missed,7.0,4,0,FRA,1.0,WEBSTER R,0 - 3,230,AUS,3:50
3,Action shot - Saved,5.0,4,0,FRA,1.0,GUILLET L,0 - 3,212,FRA,3:32
3,Turnover foul,2.0,4,0,FRA,1.0,GOFERS K,0 - 3,187,AUS,3:07
3,Steal,2.0,4,0,FRA,1.0,MILLOT E,0 - 3,187,FRA,3:07
3,5m shot - Saved,2.0,4,0,FRA,1.0,MILLOT E,0 - 3,161,FRA,2:41
4,Counter attack - Goal,2.0,4,0,FRA,1.0,GOFERS K,0 - 4,145,AUS,2:25
4,5m shot - Saved,7.0,4,0,FRA,1.0,VALVERDE C,0 - 4,116,FRA,1:56
4,Turnover foul,6.0,4,0,FRA,1.0,MAHIEU G,0 - 4,91,FRA,1:31
4,Steal,7.0,4,0,FRA,1.0,WEBSTER R,0 - 4,91,AUS,1:31
4,20 sec. exclusion in centre,12.0,4,0,FRA,1.0,DAULE A,0 - 4,71,FRA,1:11
4,Time-Out,,4,0,FRA,1.0,,0 - 4,71,AUS,1:11
5,Extra player shot - Goal,3.0,4,0,FRA,1.0,BUCKLING H,0 - 5,47,AUS,0:47
5,20 sec. exclusion in centre,3.0,4,0,FRA,1.0,BUCKLING H,0 - 5,38,AUS,0:38
5,Time-Out,,4,0,FRA,1.0,,0 - 5,38,FRA,0:38
5,Extra player shot - Missed,6.0,4,0,FRA,1.0,MAHIEU G,0 - 5,13,FRA,0:13
5,5m shot - Saved,5.0,4,0,FRA,1.0,BISHOP I,0 - 5,0,AUS,0:00
5,Starting goalkeeper,1.0,4,0,FRA,2.0,COUNIL L,0 - 5,480,FRA,8:00
5,Starting goalkeeper,1.0,4,0,FRA,2.0,YANITSAS L,0 - 5,480,AUS,8:00
5,Sprint won possession,4.0,4,0,FRA,2.0,HALLIGAN B,0 - 5,476,AUS,7:56
5,Turnover foul,6.0,4,0,FRA,2.0,RIDGE A,0 - 5,446,AUS,7:26
5,Steal,8.0,4,0,FRA,2.0,BATTU A,0 - 5,446,FRA,7:26
6,Action shot - Goal,7.0,4,0,FRA,2.0,WEBSTER R,0 - 6,400,AUS,6:40
6,20 sec. exclusion in centre,12.0,4,0,FRA,2.0,STEERE M,0 - 6,385,AUS,6:25
6,Turnover foul,11.0,4,0,FRA,2.0,BARBIEUX M,0 - 6,353,FRA,5:53
6,Steal,1.0,4,0,FRA,2.0,YANITSAS L,0 - 6,353,AUS,5:53
7,Action shot - Goal,4.0,4,0,FRA,2.0,HALLIGAN B,0 - 7,333,AUS,5:33
7,5m shot - Missed,9.0,4,0,FRA,2.0,SACRE A,0 - 7,309,FRA,5:09
8,Counter attack - Goal,2.0,4,0,FRA,2.0,GOFERS K,0 - 8,296,AUS,4:56
8,20 sec. exclusion in centre,6.0,4,0,FRA,2.0,RIDGE A,0 - 8,282,AUS,4:42
8,Extra player shot - Saved,4.0,4,0,FRA,2.0,SACRE A,0 - 8,279,FRA,4:39
8,Extra player shot - Saved,5.0,4,0,FRA,2.0,GUILLET L,0 - 8,264,FRA,4:24
8,Turnover foul,3.0,4,0,FRA,2.0,BACHELIER L,0 - 8,203,FRA,3:23
8,Steal,11.0,4,0,FRA,2.0,BAXTER M,0 - 8,203,AUS,3:23
8,5m shot - Saved,11.0,4,0,FRA,2.0,BAXTER M,0 - 8,178,AUS,2:58
8,Action shot - Saved,3.0,4,0,FRA,2.0,BACHELIER L,0 - 8,153,FRA,2:33
8,5m shot - Saved,12.0,4,0,FRA,2.0,STEERE M,0 - 8,124,AUS,2:04
8,20 sec. exclusion in centre,4.0,4,0,FRA,2.0,HALLIGAN B,0 - 8,103,AUS,1:43
8,Time-Out,,4,0,FRA,2.0,,0 - 8,103,FRA,1:43
8,Turnover foul,7.0,4,0,FRA,2.0,VALVERDE C,0 - 8,75,FRA,1:15
8,Steal,4.0,4,0,FRA,2.0,HALLIGAN B,0 - 8,75,AUS,1:15
8,5m shot - Post,6.0,4,0,FRA,2.0,RIDGE A,0 - 8,47,AUS,0:47
8,5m shot - Saved,7.0,4,0,FRA,2.0,VALVERDE C,0 - 8,25,FRA,0:25
8,Turnover foul,8.0,4,0,FRA,2.0,BATTU A,0 - 8,17,FRA,0:17
8,Steal,7.0,4,0,FRA,2.0,WEBSTER R,0 - 8,17,AUS,0:17
9,5m shot - Goal,4.0,4,0,FRA,2.0,HALLIGAN B,0 - 9,1,AUS,0:01
9,Starting goalkeeper,1.0,4,0,FRA,3.0,COUNIL L,0 - 9,480,FRA,8:00
9,Starting goalkeeper,1.0,4,0,FRA,3.0,YANITSAS L,0 - 9,480,AUS,8:00
9,Sprint won possession,2.0,4,0,FRA,3.0,GOFERS K,0 - 9,480,AUS,8:00
9,Action shot - Saved,7.0,4,0,FRA,3.0,WEBSTER R,0 - 9,438,AUS,7:18
9,Action shot - Missed,7.0,4,0,FRA,3.0,VALVERDE C,0 - 9,414,FRA,6:54
9,Turnover foul,2.0,4,0,FRA,3.0,GOFERS K,0 - 9,389,AUS,6:29
9,Steal,2.0,4,0,FRA,3.0,MILLOT E,0 - 9,389,FRA,6:29
9,Action shot - Saved,2.0,4,0,FRA,3.0,MILLOT E,0 - 9,364,FRA,6:04
9,Action shot - Missed,5.0,4,0,FRA,3.0,BISHOP I,0 - 9,345,AUS,5:45
9,20 sec. exclusion in centre,6.0,4,0,FRA,3.0,RIDGE A,0 - 9,318,AUS,5:18
9,Extra player shot - Goal,2.0,4,1,FRA,3.0,MILLOT E,1 - 9,299,FRA,4:59
9,Turnover foul,7.0,4,1,FRA,3.0,WEBSTER R,1 - 9,269,AUS,4:29
9,Steal,5.0,4,1,FRA,3.0,GUILLET L,1 - 9,269,FRA,4:29
9,20 sec. exclusion in field,7.0,4,1,FRA,3.0,WEBSTER R,1 - 9,267,AUS,4:27
9,20 sec. exclusion in field,9.0,4,1,FRA,3.0,SACRE A,1 - 9,232,FRA,3:52
9,Extra player shot - Blocked,7.0,4,1,FRA,3.0,WEBSTER R,1 - 9,202,AUS,3:22
9,5m shot - Post,12.0,4,1,FRA,3.0,STEERE M,1 - 9,171,AUS,2:51
9,20 sec. exclusion in centre,3.0,4,1,FRA,3.0,BUCKLING H,1 - 9,142,AUS,2:22
9,Time-Out,,4,1,FRA,3.0,,1 - 9,141,FRA,2:21
9,Turnover foul,7.0,4,1,FRA,3.0,VALVERDE C,1 - 9,128,FRA,2:08
9,Steal,2.0,4,1,FRA,3.0,GOFERS K,1 - 9,128,AUS,2:08
9,20 sec. exclusion in centre,6.0,4,1,FRA,3.0,RIDGE A,1 - 9,68,AUS,1:08
9,Exclusion with substitution,6.0,4,1,FRA,3.0,RIDGE A,1 - 9,68,AUS,1:08
9,Extra player shot - Missed,4.0,4,1,FRA,3.0,SACRE A,1 - 9,44,FRA,0:44
9,20 sec. exclusion in centre,8.0,4,1,FRA,3.0,BATTU A,1 - 9,24,FRA,0:24
10,Extra player shot - Goal,9.0,4,1,FRA,3.0,ARANCINI Z,1 - 10,13,AUS,0:13
10,Starting goalkeeper,1.0,4,1,FRA,4.0,COUNIL L,1 - 10,480,FRA,8:00
10,Starting goalkeeper,1.0,4,1,FRA,4.0,YANITSAS L,1 - 10,480,AUS,8:00
10,Sprint won possession,2.0,4,1,FRA,4.0,MILLOT E,1 - 10,480,FRA,8:00
10,Turnover foul,3.0,4,1,FRA,4.0,BACHELIER L,1 - 10,451,FRA,7:31
10,Steal,10.0,4,1,FRA,4.0,MIHAILOVIC L,1 - 10,451,AUS,7:31
11,Action shot - Goal,3.0,4,1,FRA,4.0,BUCKLING H,1 - 11,436,AUS,7:16
11,5m shot - Blocked,2.0,4,1,FRA,4.0,MILLOT E,1 - 11,407,FRA,6:47
11,Goalkeeper substitution,13.0,4,1,FRA,4.0,HEDGES L,1 - 11,391,AUS,6:31
12,Counter attack - Goal,10.0,4,1,FRA,4.0,MIHAILOVIC L,1 - 12,391,AUS,6:31
12,Turnover foul,4.0,4,1,FRA,4.0,SACRE A,1 - 12,367,FRA,6:07
12,Steal,4.0,4,1,FRA,4.0,HALLIGAN B,1 - 12,367,AUS,6:07
13,Centre shot - Goal,4.0,4,1,FRA,4.0,HALLIGAN B,1 - 13,346,AUS,5:46
13,5m shot - Goal,8.0,4,2,FRA,4.0,BATTU A,2 - 13,317,FRA,5:17
14,Action shot - Goal,9.0,4,2,FRA,4.0,ARANCINI Z,2 - 14,290,AUS,4:50
14,Turnover foul,7.0,4,2,FRA,4.0,VALVERDE C,2 - 14,262,FRA,4:22
14,Steal,11.0,4,2,FRA,4.0,BAXTER M,2 - 14,262,AUS,4:22
14,Centre shot - Saved,8.0,4,2,FRA,4.0,ZIMMERMAN J,2 - 14,240,AUS,4:00
14,5m shot - Missed,7.0,4,2,FRA,4.0,VALVERDE C,2 - 14,219,FRA,3:39
14,20 sec. exclusion in centre,9.0,4,2,FRA,4.0,SACRE A,2 - 14,194,FRA,3:14
15,Extra player shot - Goal,9.0,4,2,FRA,4.0,ARANCINI Z,2 - 15,175,AUS,2:55
15,20 sec. exclusion in centre,9.0,4,2,FRA,4.0,ARANCINI Z,2 - 15,162,AUS,2:42
15,5m shot - Post,5.0,4,2,FRA,4.0,GUILLET L,2 - 15,131,FRA,2:11
16,5m shot - Goal,11.0,4,2,FRA,4.0,BAXTER M,2 - 16,105,AUS,1:45
16,20 sec. exclusion in centre,9.0,4,2,FRA,4.0,ARANCINI Z,2 - 16,78,AUS,1:18
16,Extra player shot - Post,3.0,4,2,FRA,4.0,BACHELIER L,2 - 16,58,FRA,0:58
16,5m shot - Missed,10.0,4,2,FRA,4.0,MIHAILOVIC L,2 - 16,33,AUS,0:33
16,5m shot - Saved,3.0,4,2,FRA,4.0,BACHELIER L,2 - 16,3,FRA,0:03
0,Starting goalkeeper,1.0,5,0,USA,1.0,STONE G,0 - 0,480,USA,8:00
0,Starting goalkeeper,1.0,5,0,USA,1.0,YANITSAS L,0 - 0,480,AUS,8:00
0,Sprint won possession,4.0,5,0,USA,1.0,FATTAL R,0 - 0,480,USA,8:00
0,Turnover foul,3.0,5,0,USA,1.0,SEIDEMANN M,0 - 0,459,USA,7:39
0,5m shot - Post,6.0,5,0,USA,1.0,STEFFENS M,0 - 0,409,USA,6:49
0,5m shot - Post,11.0,5,0,USA,1.0,FISCHER M,0 - 0,349,USA,5:49
0,Time-Out,,5,0,USA,1.0,,0 - 0,346,AUS,5:46
0,Turnover foul,2.0,5,0,USA,1.0,GOFERS K,0 - 0,335,AUS,5:35
0,Steal,8.0,5,0,USA,1.0,NEUSHUL K,0 - 0,335,USA,5:35
0,Turnover foul,3.0,5,0,USA,1.0,SEIDEMANN M,0 - 0,312,USA,5:12
0,Steal,2.0,5,0,USA,1.0,GOFERS K,0 - 0,312,AUS,5:12
0,Turnover foul,4.0,5,0,USA,1.0,HALLIGAN B,0 - 0,282,AUS,4:42
0,Steal,6.0,5,0,USA,1.0,STEFFENS M,0 - 0,282,USA,4:42
0,Turnover foul,6.0,5,0,USA,1.0,STEFFENS M,0 - 0,267,USA,4:27
0,Steal,2.0,5,0,USA,1.0,GOFERS K,0 - 0,267,AUS,4:27
0,20 sec. exclusion in field,6.0,5,0,USA,1.0,STEFFENS M,0 - 0,243,USA,4:03
0,Action shot - Blocked,7.0,5,0,USA,1.0,WEBSTER R,0 - 0,219,AUS,3:39
0,Centre shot - Saved,2.0,5,0,USA,1.0,GOFERS K,0 - 0,193,AUS,3:13
0,Action shot - Blocked,2.0,5,0,USA,1.0,MUSSELMAN M,0 - 0,174,USA,2:54
0,Action shot - Post,2.0,5,0,USA,1.0,MUSSELMAN M,0 - 0,169,USA,2:49
0,5m shot - Missed,3.0,5,0,USA,1.0,BUCKLING H,0 - 0,141,AUS,2:21
0,5m shot - Post,4.0,5,0,USA,1.0,FATTAL R,0 - 0,114,USA,1:54
0,Turnover foul,7.0,5,0,USA,1.0,WEBSTER R,0 - 0,98,AUS,1:38
0,Turnover foul,3.0,5,0,USA,1.0,SEIDEMANN M,0 - 0,83,USA,1:23
0,Steal,3.0,5,0,USA,1.0,BUCKLING H,0 - 0,83,AUS,1:23
0,Action shot - Blocked,3.0,5,0,USA,1.0,BUCKLING H,0 - 0,56,AUS,0:56
0,Time-Out,,5,0,USA,1.0,,0 - 0,26,USA,0:26
0,Turnover foul,9.0,5,0,USA,1.0,FISCHER A,0 - 0,10,USA,0:10
0,Steal,7.0,5,0,USA,1.0,WEBSTER R,0 - 0,10,AUS,0:10
0,Turnover foul,7.0,5,0,USA,1.0,WEBSTER R,0 - 0,1,AUS,0:01
0,Steal,6.0,5,0,USA,1.0,STEFFENS M,0 - 0,1,USA,0:01
0,Starting goalkeeper,1.0,5,0,USA,2.0,STONE G,0 - 0,480,USA,8:00
0,Starting goalkeeper,1.0,5,0,USA,2.0,YANITSAS L,0 - 0,480,AUS,8:00
0,Sprint won possession,8.0,5,0,USA,2.0,NEUSHUL K,0 - 0,480,USA,8:00
0,Turnover foul,12.0,5,0,USA,2.0,WILLIAMS A,0 - 0,451,USA,7:31
0,Steal,7.0,5,0,USA,2.0,WEBSTER R,0 - 0,451,AUS,7:31
0,Action shot - Missed,4.0,5,0,USA,2.0,HALLIGAN B,0 - 0,425,AUS,7:05
0,Centre shot - Post,9.0,5,0,USA,2.0,FISCHER A,0 - 0,399,USA,6:39
0,Centre shot - Saved,7.0,5,0,USA,2.0,WEBSTER R,0 - 0,371,AUS,6:11
0,Turnover foul,6.0,5,0,USA,2.0,STEFFENS M,0 - 0,356,USA,5:56
0,Steal,5.0,5,0,USA,2.0,BISHOP I,0 - 0,356,AUS,5:56
0,Action shot - Post,8.0,5,0,USA,2.0,NEUSHUL K,0 - 0,314,USA,5:14
0,Action shot - Post,7.0,5,0,USA,2.0,WEBSTER R,0 - 0,296,AUS,4:56
0,Action shot - Saved,12.0,5,0,USA,2.0,WILLIAMS A,0 - 0,264,USA,4:24
0,Action shot - Saved,2.0,5,0,USA,2.0,GOFERS K,0 - 0,233,AUS,3:53
0,20 sec. exclusion in centre,4.0,5,0,USA,2.0,HALLIGAN B,0 - 0,209,AUS,3:29
0,Extra player shot - Goal,7.0,5,1,USA,2.0,RANEY J,1 - 0,208,USA,3:28
0,Action shot - Goal,7.0,5,2,USA,2.0,RANEY J,2 - 0,149,USA,2:29
0,20 sec. exclusion in centre,7.0,5,2,USA,2.0,WEBSTER R,2 - 0,95,AUS,1:35
0,Time-Out,,5,2,USA,2.0,,2 - 0,95,USA,1:35
0,5m shot - Blocked,11.0,5,2,USA,2.0,FISCHER M,2 - 0,65,USA,1:05
0,Action shot - Goal,2.0,5,3,USA,2.0,MUSSELMAN M,3 - 0,36,USA,0:36
0,Time-Out,,5,3,USA,2.0,,3 - 0,35,AUS,0:35
0,20 sec. exclusion in centre,2.0,5,3,USA,2.0,MUSSELMAN M,3 - 0,11,USA,0:11
0,Extra player shot - Saved,4.0,5,3,USA,2.0,HALLIGAN B,3 - 0,1,AUS,0:01
0,Starting goalkeeper,1.0,5,3,USA,3.0,STONE G,3 - 0,480,USA,8:00
0,Starting goalkeeper,1.0,5,3,USA,3.0,YANITSAS L,3 - 0,480,AUS,8:00
0,Sprint won possession,4.0,5,3,USA,3.0,FATTAL R,3 - 0,480,USA,8:00
0,20 sec. exclusion in centre,5.0,5,3,USA,3.0,BISHOP I,3 - 0,454,AUS,7:34
0,Extra player shot - Saved,2.0,5,3,USA,3.0,MUSSELMAN M,3 - 0,434,USA,7:14
0,Action shot - Missed,2.0,5,3,USA,3.0,MUSSELMAN M,3 - 0,416,USA,6:56
0,20 sec. exclusion in field,8.0,5,3,USA,3.0,NEUSHUL K,3 - 0,413,USA,6:53
1,Action shot - Goal,2.0,5,3,USA,3.0,GOFERS K,3 - 1,387,AUS,6:27
1,Turnover foul,3.0,5,3,USA,3.0,SEIDEMANN M,3 - 1,361,USA,6:01
1,Steal,7.0,5,3,USA,3.0,WEBSTER R,3 - 1,361,AUS,6:01
1,Turnover foul,5.0,5,3,USA,3.0,BISHOP I,3 - 1,346,AUS,5:46
1,Steal,11.0,5,3,USA,3.0,FISCHER M,3 - 1,346,USA,5:46
1,5m shot - Saved,5.0,5,3,USA,3.0,BISHOP I,3 - 1,308,AUS,5:08
1,Action shot - Saved,8.0,5,3,USA,3.0,NEUSHUL K,3 - 1,276,USA,4:36
