Action,Cap,Game,JPN,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Starting goalkeeper,13.0,4,15,7,KAZ,3.0,SHIOYA M,15 - 7,480,JPN,8:00
Starting goalkeeper,1.0,4,15,7,KAZ,3.0,ZHARKIMBAYEVA A,15 - 7,480,KAZ,8:00
Sprint won possession,5.0,4,15,7,KAZ,3.0,ZAKIROVA K,15 - 7,480,KAZ,8:00
Action shot - Goal,10.0,4,5,3,KAZ,3.0,MYRZABEKOVA Z,5 - 3,464,KAZ,7:44
Turnover foul,5.0,4,5,3,KAZ,3.0,SAKANOUE C,5 - 3,446,JPN,7:26
Steal,12.0,4,5,3,KAZ,3.0,MUSSAROVA A,5 - 3,446,KAZ,7:26
Action shot - Missed,10.0,4,5,3,KAZ,3.0,MYRZABEKOVA Z,5 - 3,436,KAZ,7:16
Action shot - Goal,3.0,4,6,3,KAZ,3.0,KAZAMA Y,6 - 3,421,JPN,7:01
Turnover foul,10.0,4,6,3,KAZ,3.0,MYRZABEKOVA Z,6 - 3,406,KAZ,6:46
Counter attack - Saved,2.0,4,6,3,KAZ,3.0,ARIMA Y,6 - 3,400,JPN,6:40
Turnover foul,2.0,4,6,3,KAZ,3.0,ARIMA Y,6 - 3,375,JPN,6:15
Steal,1.0,4,6,3,KAZ,3.0,ZHARKIMBAYEVA A,6 - 3,371,KAZ,6:11
Turnover foul,10.0,4,6,3,KAZ,3.0,MYRZABEKOVA Z,6 - 3,364,KAZ,6:04
Steal,3.0,4,6,3,KAZ,3.0,KAZAMA Y,6 - 3,364,JPN,6:04
Action shot - Goal,7.0,4,7,3,KAZ,3.0,INABA A,7 - 3,357,JPN,5:57
20 sec. exclusion in centre,11.0,4,7,3,KAZ,3.0,TOKUMOTO M,7 - 3,343,JPN,5:43
Extra player shot - Saved,10.0,4,7,3,KAZ,3.0,MYRZABEKOVA Z,7 - 3,335,KAZ,5:35
20 sec. exclusion in field,11.0,4,7,3,KAZ,3.0,MIRSHINA A,7 - 3,329,KAZ,5:29
Time-Out,,4,7,3,KAZ,3.0,,7 - 3,329,JPN,5:29
Extra player shot - Goal,8.0,4,8,3,KAZ,3.0,NIIZAWA Y,8 - 3,308,JPN,5:08
5m shot - Blocked,5.0,4,8,3,KAZ,3.0,ZAKIROVA K,8 - 3,278,KAZ,4:38
Action shot - Goal,7.0,4,9,3,KAZ,3.0,INABA A,9 - 3,267,JPN,4:27
Turnover foul,4.0,4,9,3,KAZ,3.0,TUROVA A,9 - 3,255,KAZ,4:15
Counter attack - Goal,6.0,4,10,3,KAZ,3.0,YAMAMOTO M,10 - 3,248,JPN,4:08
Action shot - Saved,8.0,4,10,3,KAZ,3.0,NIIZAWA Y,10 - 3,207,JPN,3:27
5m shot - Goal,11.0,4,10,4,KAZ,3.0,MIRSHINA A,10 - 4,188,KAZ,3:08
Turnover foul,6.0,4,10,4,KAZ,3.0,YAMAMOTO M,10 - 4,175,JPN,2:55
Steal,4.0,4,10,4,KAZ,3.0,TUROVA A,10 - 4,175,KAZ,2:55
Turnover foul,11.0,4,10,4,KAZ,3.0,MIRSHINA A,10 - 4,165,KAZ,2:45
Counter attack - Goal,6.0,4,11,4,KAZ,3.0,YAMAMOTO M,11 - 4,160,JPN,2:40
5m shot - Blocked,11.0,4,11,4,KAZ,3.0,MIRSHINA A,11 - 4,139,KAZ,2:19
Action shot - Goal,2.0,4,12,4,KAZ,3.0,ARIMA Y,12 - 4,127,JPN,2:07
Action shot - Goal,10.0,4,12,5,KAZ,3.0,MYRZABEKOVA Z,12 - 5,116,KAZ,1:56
Turnover foul,5.0,4,12,5,KAZ,3.0,SAKANOUE C,12 - 5,96,JPN,1:36
Steal,4.0,4,12,5,KAZ,3.0,TUROVA A,12 - 5,96,KAZ,1:36
Turnover foul,10.0,4,12,5,KAZ,3.0,MYRZABEKOVA Z,12 - 5,70,KAZ,1:10
Steal,2.0,4,12,5,KAZ,3.0,ARIMA Y,12 - 5,70,JPN,1:10
Turnover foul,6.0,4,12,5,KAZ,3.0,YAMAMOTO M,12 - 5,65,JPN,1:05
Action shot - Saved,3.0,4,12,5,KAZ,3.0,AKILBAYEVA A,12 - 5,46,KAZ,0:46
Action shot - Missed,5.0,4,12,5,KAZ,3.0,SAKANOUE C,12 - 5,30,JPN,0:30
Time-Out,,4,12,5,KAZ,3.0,,12 - 5,30,KAZ,0:30
Centre shot - Goal,11.0,4,12,6,KAZ,3.0,MIRSHINA A,12 - 6,18,KAZ,0:18
5m shot - Blocked,5.0,4,12,6,KAZ,3.0,SAKANOUE C,12 - 6,1,JPN,0:01
Starting goalkeeper,13.0,4,12,6,KAZ,4.0,SHIOYA M,12 - 6,480,JPN,8:00
Starting goalkeeper,1.0,4,12,6,KAZ,4.0,ZHARKIMBAYEVA A,12 - 6,480,KAZ,8:00
Sprint won possession,5.0,4,12,6,KAZ,4.0,ZAKIROVA K,12 - 6,480,KAZ,8:00
Turnover foul,10.0,4,12,6,KAZ,4.0,MYRZABEKOVA Z,12 - 6,457,KAZ,7:37
Steal,11.0,4,12,6,KAZ,4.0,TOKUMOTO M,12 - 6,457,JPN,7:37
Action shot - Goal,5.0,4,13,6,KAZ,4.0,SAKANOUE C,13 - 6,440,JPN,7:20
Counter attack - Goal,5.0,4,16,7,KAZ,4.0,SAKANOUE C,16 - 7,205,JPN,3:25
Turnover foul,8.0,4,16,7,KAZ,4.0,SAICHUK O,16 - 7,183,KAZ,3:03
Steal,9.0,4,16,7,KAZ,4.0,HOSOYA K,16 - 7,183,JPN,3:03
Counter attack - Goal,5.0,4,17,7,KAZ,4.0,SAKANOUE C,17 - 7,177,JPN,2:57
5m shot - Missed,11.0,4,17,7,KAZ,4.0,MIRSHINA A,17 - 7,146,KAZ,2:26
Turnover foul,10.0,4,17,7,KAZ,4.0,NORO M,17 - 7,127,JPN,2:07
Steal,4.0,4,17,7,KAZ,4.0,TUROVA A,17 - 7,127,KAZ,2:07
Action shot - Saved,2.0,4,17,7,KAZ,4.0,ARIMA Y,17 - 7,94,JPN,1:34
Penalty foul,10.0,4,17,7,KAZ,4.0,NORO M,17 - 7,79,JPN,1:19
Penalty shot - Post,11.0,4,17,7,KAZ,4.0,MIRSHINA A,17 - 7,79,KAZ,1:19
Turnover foul,11.0,4,17,7,KAZ,4.0,MIRSHINA A,17 - 7,77,KAZ,1:17
Action shot - Saved,4.0,4,17,7,KAZ,4.0,MAGARIYAMA S,17 - 7,57,JPN,0:57
20 sec. exclusion in centre,5.0,4,17,7,KAZ,4.0,SAKANOUE C,17 - 7,43,JPN,0:43
Exclusion with substitution,5.0,4,17,7,KAZ,4.0,SAKANOUE C,17 - 7,43,JPN,0:43
Extra player shot - Goal,7.0,4,17,8,KAZ,4.0,NOVIKOVA A,17 - 8,43,KAZ,0:43
Action shot - Missed,8.0,4,17,8,KAZ,4.0,NIIZAWA Y,17 - 8,32,JPN,0:32
Turnover foul,5.0,4,17,8,KAZ,4.0,ZAKIROVA K,17 - 8,15,KAZ,0:15
Steal,4.0,4,17,8,KAZ,4.0,MAGARIYAMA S,17 - 8,15,JPN,0:15
Starting goalkeeper,1.0,5,0,0,BRA,1.0,CHAMORRO V,0 - 0,480,BRA,8:00
Starting goalkeeper,13.0,5,0,0,BRA,1.0,SHIOYA M,0 - 0,480,JPN,8:00
Sprint won possession,3.0,5,0,0,BRA,1.0,ZABLITH M,0 - 0,480,BRA,8:00
Action shot - Missed,3.0,5,0,0,BRA,1.0,ZABLITH M,0 - 0,453,BRA,7:33
Turnover foul,6.0,5,0,0,BRA,1.0,YAMAMOTO M,0 - 0,434,JPN,7:14
Steal,12.0,5,0,0,BRA,1.0,BELORIO L,0 - 0,434,BRA,7:14
20 sec. exclusion in field,11.0,5,0,0,BRA,1.0,TOKUMOTO M,0 - 0,413,JPN,6:53
Extra player shot - Saved,9.0,5,0,0,BRA,1.0,DIAS M,0 - 0,396,BRA,6:36
Action shot - Saved,10.0,5,0,0,BRA,1.0,BAHIA V,0 - 0,384,BRA,6:24
Turnover foul,11.0,5,0,0,BRA,1.0,DUARTE M,0 - 0,372,BRA,6:12
Centre shot - Saved,12.0,5,0,0,BRA,1.0,SUZUKI K,0 - 0,359,JPN,5:59
Centre shot - Post,3.0,5,0,0,BRA,1.0,ZABLITH M,0 - 0,340,BRA,5:40
5m shot - Post,11.0,5,0,0,BRA,1.0,TOKUMOTO M,0 - 0,316,JPN,5:16
Turnover foul,11.0,5,0,0,BRA,1.0,TOKUMOTO M,0 - 0,262,JPN,4:22
Steal,1.0,5,0,0,BRA,1.0,CHAMORRO V,0 - 0,262,BRA,4:22
5m shot - Saved,11.0,5,0,0,BRA,1.0,DUARTE M,0 - 0,237,BRA,3:57
5m shot - Saved,5.0,5,0,0,BRA,1.0,SAKANOUE C,0 - 0,226,JPN,3:46
Turnover foul,3.0,5,0,0,BRA,1.0,ZABLITH M,0 - 0,211,BRA,3:31
Steal,11.0,5,0,0,BRA,1.0,TOKUMOTO M,0 - 0,211,JPN,3:31
Penalty foul,12.0,5,0,0,BRA,1.0,BELORIO L,0 - 0,200,BRA,3:20
Penalty shot - Saved,12.0,5,0,0,BRA,1.0,SUZUKI K,0 - 0,200,JPN,3:20
Time-Out,,5,0,0,BRA,1.0,,0 - 0,196,BRA,3:16
5m shot - Post,12.0,5,0,0,BRA,1.0,BELORIO L,0 - 0,173,BRA,2:53
Counter attack - Goal,5.0,5,1,0,BRA,1.0,SAKANOUE C,0 - 1,162,JPN,2:42
Turnover foul,11.0,5,1,0,BRA,1.0,DUARTE M,0 - 1,150,BRA,2:30
Steal,12.0,5,1,0,BRA,1.0,SUZUKI K,0 - 1,150,JPN,2:30
Action shot - Goal,5.0,5,2,0,BRA,1.0,SAKANOUE C,0 - 2,134,JPN,2:14
Action shot - Goal,2.0,5,2,1,BRA,1.0,ABLA D,1 - 2,119,BRA,1:59
Turnover foul,11.0,5,2,1,BRA,1.0,TOKUMOTO M,1 - 2,95,JPN,1:35
Steal,1.0,5,2,1,BRA,1.0,CHAMORRO V,1 - 2,95,BRA,1:35
Turnover foul,9.0,5,2,1,BRA,1.0,DIAS M,1 - 2,76,BRA,1:16
Steal,4.0,5,2,1,BRA,1.0,MAGARIYAMA S,1 - 2,76,JPN,1:16
Turnover foul,6.0,5,2,1,BRA,1.0,YAMAMOTO M,1 - 2,64,JPN,1:04
Steal,12.0,5,2,1,BRA,1.0,BELORIO L,1 - 2,64,BRA,1:04
5m shot - Goal,11.0,5,2,2,BRA,1.0,DUARTE M,2 - 2,36,BRA,0:36
20 sec. exclusion in centre,10.0,5,2,2,BRA,1.0,BAHIA V,2 - 2,23,BRA,0:23
Extra player shot - Saved,2.0,5,2,2,BRA,1.0,ARIMA Y,2 - 2,8,JPN,0:08
Starting goalkeeper,1.0,5,2,2,BRA,2.0,CHAMORRO V,2 - 2,480,BRA,8:00
Starting goalkeeper,13.0,5,2,2,BRA,2.0,SHIOYA M,2 - 2,480,JPN,8:00
Sprint won possession,3.0,5,2,2,BRA,2.0,ZABLITH M,2 - 2,480,BRA,8:00
Turnover foul,11.0,5,2,2,BRA,2.0,DUARTE M,2 - 2,451,BRA,7:31
Turnover foul,6.0,5,2,2,BRA,2.0,YAMAMOTO M,2 - 2,436,JPN,7:16
Steal,12.0,5,2,2,BRA,2.0,BELORIO L,2 - 2,436,BRA,7:16
Turnover foul,1.0,5,2,2,BRA,2.0,CHAMORRO V,2 - 2,424,BRA,7:04
Steal,5.0,5,2,2,BRA,2.0,SAKANOUE C,2 - 2,424,JPN,7:04
Action shot - Goal,5.0,5,3,2,BRA,2.0,SAKANOUE C,2 - 3,409,JPN,6:49
20 sec. exclusion in field,12.0,5,3,2,BRA,2.0,SUZUKI K,2 - 3,383,JPN,6:23
Centre shot - Saved,4.0,5,3,2,BRA,2.0,SOUZA J,2 - 3,357,BRA,5:57
Penalty foul,12.0,5,3,2,BRA,2.0,BELORIO L,2 - 3,343,BRA,5:43
Penalty shot - Goal,12.0,5,4,2,BRA,2.0,SUZUKI K,2 - 4,343,JPN,5:43
Turnover foul,12.0,5,4,2,BRA,2.0,BELORIO L,2 - 4,314,BRA,5:14
Steal,2.0,5,4,2,BRA,2.0,ARIMA Y,2 - 4,314,JPN,5:14
Action shot - Goal,2.0,5,5,2,BRA,2.0,ARIMA Y,2 - 5,303,JPN,5:03
Turnover foul,9.0,5,5,2,BRA,2.0,DIAS M,2 - 5,283,BRA,4:43
Steal,4.0,5,5,2,BRA,2.0,MAGARIYAMA S,2 - 5,283,JPN,4:43
Counter attack - Goal,5.0,5,6,2,BRA,2.0,SAKANOUE C,2 - 6,274,JPN,4:34
Time-Out,,5,6,2,BRA,2.0,,2 - 6,273,BRA,4:33
Action shot - Goal,2.0,5,6,3,BRA,2.0,ABLA D,3 - 6,254,BRA,4:14
Action shot - Saved,2.0,5,6,3,BRA,2.0,ARIMA Y,3 - 6,243,JPN,4:03
Turnover foul,3.0,5,6,3,BRA,2.0,ZABLITH M,3 - 6,210,BRA,3:30
Steal,13.0,5,6,3,BRA,2.0,SHIOYA M,3 - 6,210,JPN,3:30
5m shot - Post,2.0,5,6,3,BRA,4.0,ARIMA Y,3 - 6,410,JPN,6:50
5m shot - Post,3.0,5,6,3,BRA,4.0,ZABLITH M,3 - 6,382,BRA,6:22
Action shot - Missed,3.0,5,6,3,BRA,4.0,KAZAMA Y,3 - 6,365,JPN,6:05
Counter attack - Goal,11.0,5,9,8,BRA,4.0,DUARTE M,8 - 9,352,BRA,5:52
20 sec. exclusion in field,12.0,5,9,8,BRA,4.0,BELORIO L,8 - 9,343,BRA,5:43
Exclusion with substitution,12.0,5,9,8,BRA,4.0,BELORIO L,8 - 9,342,BRA,5:42
Extra player shot - Goal,2.0,5,10,8,BRA,4.0,ARIMA Y,8 - 10,325,JPN,5:25
Action shot - Saved,10.0,5,10,8,BRA,4.0,BAHIA V,8 - 10,306,BRA,5:06
Centre shot - Goal,8.0,5,10,9,BRA,4.0,BRUZZO M,9 - 10,306,BRA,5:06
5m shot - Blocked,2.0,5,10,9,BRA,4.0,ARIMA Y,9 - 10,284,JPN,4:44
Action shot - Saved,3.0,5,10,9,BRA,4.0,ZABLITH M,9 - 10,255,BRA,4:15
Action shot - Goal,4.0,5,11,9,BRA,4.0,MAGARIYAMA S,9 - 11,243,JPN,4:03
Turnover foul,3.0,5,11,9,BRA,4.0,ZABLITH M,9 - 11,213,BRA,3:33
Action shot - Post,5.0,5,11,9,BRA,4.0,SAKANOUE C,9 - 11,202,JPN,3:22
Turnover foul,11.0,5,11,9,BRA,2.0,TOKUMOTO M,9 - 11,196,JPN,3:16
Turnover foul,7.0,5,11,9,BRA,2.0,FERREIRA S,9 - 11,178,BRA,2:58
Action shot - Post,7.0,5,11,9,BRA,2.0,INABA A,9 - 11,164,JPN,2:44
Turnover foul,2.0,5,11,9,BRA,2.0,ABLA D,9 - 11,136,BRA,2:16
Steal,4.0,5,11,9,BRA,2.0,MAGARIYAMA S,9 - 11,136,JPN,2:16
Counter attack - Goal,3.0,5,7,3,BRA,2.0,KAZAMA Y,3 - 7,127,JPN,2:07
20 sec. exclusion in field,12.0,5,7,3,BRA,2.0,SUZUKI K,3 - 7,113,JPN,1:53
Centre shot - Goal,7.0,5,7,4,BRA,2.0,FERREIRA S,4 - 7,92,BRA,1:32
Turnover foul,5.0,5,7,4,BRA,2.0,SAKANOUE C,4 - 7,74,JPN,1:14
Steal,1.0,5,7,4,BRA,2.0,CHAMORRO V,4 - 7,74,BRA,1:14
Turnover foul,9.0,5,7,4,BRA,2.0,DIAS M,4 - 7,66,BRA,1:06
Steal,5.0,5,7,4,BRA,2.0,SAKANOUE C,4 - 7,66,JPN,1:06
20 sec. exclusion in field,3.0,5,7,4,BRA,2.0,ZABLITH M,4 - 7,58,BRA,0:58
Time-Out,,5,7,4,BRA,2.0,,4 - 7,58,JPN,0:58
Action shot - Post,9.0,5,7,4,BRA,2.0,HOSOYA K,4 - 7,32,JPN,0:32
Action shot - Missed,3.0,5,7,4,BRA,2.0,ZABLITH M,4 - 7,15,BRA,0:15
Counter attack - Goal,7.0,5,8,4,BRA,2.0,INABA A,4 - 8,2,JPN,0:02
5m shot - Blocked,3.0,5,8,4,BRA,2.0,ZABLITH M,4 - 8,1,BRA,0:01
Starting goalkeeper,1.0,5,8,4,BRA,3.0,CHAMORRO V,4 - 8,480,BRA,8:00
Starting goalkeeper,13.0,5,8,4,BRA,3.0,SHIOYA M,4 - 8,480,JPN,8:00
Sprint won possession,3.0,5,8,4,BRA,3.0,ZABLITH M,4 - 8,480,BRA,8:00
Turnover foul,2.0,5,8,4,BRA,3.0,ABLA D,4 - 8,466,BRA,7:46
Steal,5.0,5,8,4,BRA,3.0,SAKANOUE C,4 - 8,466,JPN,7:46
Centre shot - Saved,6.0,5,8,4,BRA,3.0,YAMAMOTO M,4 - 8,447,JPN,7:27
5m shot - Post,3.0,5,8,4,BRA,3.0,ZABLITH M,4 - 8,414,BRA,6:54
5m shot - Saved,12.0,5,8,4,BRA,3.0,SUZUKI K,4 - 8,401,JPN,6:41
Centre shot - Saved,10.0,5,8,4,BRA,3.0,BAHIA V,4 - 8,386,BRA,6:26
20 sec. exclusion in field,11.0,5,8,4,BRA,3.0,DUARTE M,4 - 8,369,BRA,6:09
20 sec. exclusion in centre,2.0,5,8,4,BRA,3.0,ABLA D,4 - 8,359,BRA,5:59
Extra player shot - Blocked,12.0,5,8,4,BRA,3.0,SUZUKI K,4 - 8,345,JPN,5:45
Action shot - Saved,12.0,5,8,4,BRA,3.0,BELORIO L,4 - 8,319,BRA,5:19
Turnover foul,5.0,5,8,4,BRA,3.0,SAKANOUE C,4 - 8,305,JPN,5:05
Steal,3.0,5,8,4,BRA,3.0,ZABLITH M,4 - 8,305,BRA,5:05
Action shot - Goal,2.0,5,8,5,BRA,3.0,ABLA D,5 - 8,281,BRA,4:41
Turnover foul,6.0,5,8,5,BRA,3.0,YAMAMOTO M,5 - 8,261,JPN,4:21
Turnover foul,2.0,5,8,5,BRA,3.0,ABLA D,5 - 8,244,BRA,4:04
Steal,11.0,5,8,5,BRA,3.0,TOKUMOTO M,5 - 8,244,JPN,4:04
5m shot - Post,3.0,5,8,5,BRA,3.0,KAZAMA Y,5 - 8,222,JPN,3:42
5m shot - Post,9.0,5,8,5,BRA,3.0,DIAS M,5 - 8,193,BRA,3:13
Turnover foul,3.0,5,8,5,BRA,3.0,ZABLITH M,5 - 8,180,BRA,3:00
Steal,4.0,5,8,5,BRA,3.0,MAGARIYAMA S,5 - 8,180,JPN,3:00
5m shot - Saved,4.0,5,8,5,BRA,3.0,MAGARIYAMA S,5 - 8,153,JPN,2:33
Centre shot - Post,12.0,5,8,5,BRA,3.0,BELORIO L,5 - 8,138,BRA,2:18
Action shot - Post,4.0,5,8,5,BRA,3.0,MAGARIYAMA S,5 - 8,111,JPN,1:51
Penalty foul,6.0,5,8,5,BRA,3.0,YAMAMOTO M,5 - 8,89,JPN,1:29
Penalty shot - Goal,2.0,5,8,6,BRA,3.0,ABLA D,6 - 8,89,BRA,1:29
Double exclusion,3.0,5,8,6,BRA,3.0,ZABLITH M,6 - 8,77,BRA,1:17
Double exclusion,6.0,5,8,6,BRA,3.0,YAMAMOTO M,6 - 8,77,JPN,1:17
Turnover foul,5.0,5,8,6,BRA,3.0,SAKANOUE C,6 - 8,68,JPN,1:08
Steal,1.0,5,8,6,BRA,3.0,CHAMORRO V,6 - 8,68,BRA,1:08
5m shot - Saved,2.0,5,8,6,BRA,3.0,ABLA D,6 - 8,42,BRA,0:42
Turnover foul,5.0,5,8,6,BRA,3.0,SAKANOUE C,6 - 8,31,JPN,0:31
Steal,3.0,5,8,6,BRA,3.0,ZABLITH M,6 - 8,31,BRA,0:31
Action shot - Saved,8.0,5,8,6,BRA,3.0,BRUZZO M,6 - 8,15,BRA,0:15
5m shot - Goal,2.0,5,9,6,BRA,3.0,ARIMA Y,6 - 9,3,JPN,0:03
5m shot - Blocked,13.0,5,9,6,BRA,3.0,SHIOYA M,6 - 9,1,JPN,0:01
Starting goalkeeper,1.0,5,9,6,BRA,4.0,CHAMORRO V,6 - 9,480,BRA,8:00
Starting goalkeeper,13.0,5,9,6,BRA,4.0,SHIOYA M,6 - 9,480,JPN,8:00
Sprint won possession,3.0,5,9,6,BRA,4.0,ZABLITH M,6 - 9,480,BRA,8:00
20 sec. exclusion in field,3.0,5,9,6,BRA,4.0,KAZAMA Y,6 - 9,461,JPN,7:41
Action shot - Goal,11.0,5,9,7,BRA,4.0,DUARTE M,7 - 9,440,BRA,7:20
Turnover foul,2.0,5,9,7,BRA,4.0,ABLA D,7 - 9,178,BRA,2:58
Steal,2.0,5,9,7,BRA,4.0,ARIMA Y,7 - 9,178,JPN,2:58
Turnover foul,7.0,5,9,7,BRA,4.0,INABA A,7 - 9,149,JPN,2:29
Steal,7.0,5,9,7,BRA,4.0,FERREIRA S,7 - 9,149,BRA,2:29
Action shot - Missed,10.0,5,9,7,BRA,4.0,BAHIA V,7 - 9,120,BRA,2:00
5m shot - Saved,5.0,5,9,7,BRA,4.0,SAKANOUE C,7 - 9,104,JPN,1:44
Turnover foul,10.0,5,9,7,BRA,4.0,BAHIA V,7 - 9,75,BRA,1:15
Steal,13.0,5,9,7,BRA,4.0,SHIOYA M,7 - 9,75,JPN,1:15
Time-Out,,5,9,7,BRA,4.0,,7 - 9,74,JPN,1:14
5m shot - Blocked,12.0,5,9,7,BRA,4.0,SUZUKI K,7 - 9,46,JPN,0:46
20 sec. exclusion in centre,6.0,5,9,7,BRA,4.0,YAMAMOTO M,7 - 9,28,JPN,0:28
Exclusion with substitution,6.0,5,9,7,BRA,4.0,YAMAMOTO M,7 - 9,28,JPN,0:28
Time-Out,,5,9,7,BRA,4.0,,7 - 9,28,BRA,0:28
Turnover foul,4.0,5,9,7,BRA,4.0,SOUZA J,7 - 9,3,BRA,0:03
