Action,Cap,Game,Opponent,Opponent name,Period,Player,RSA,Score,Seconds,Team,Time
5m shot - Saved,7.0,3,2,CRO,1.0,MUSLIM P,0,2 - 0,246,CRO,4:06
Steal,6.0,3,2,CRO,1.0,KYTE J,0,2 - 0,227,RSA,3:47
Turnover foul,10.0,3,2,CRO,1.0,DOBUD N,0,2 - 0,227,CRO,3:47
Turnover foul,11.0,3,2,CRO,1.0,MOLYNEUX N,0,2 - 0,205,RSA,3:25
Steal,12.0,3,2,CRO,1.0,OBRADOVIC P,0,2 - 0,205,CRO,3:25
Centre shot - Saved,10.0,3,2,CRO,1.0,DOBUD N,0,2 - 0,177,CRO,2:57
Action shot - Saved,2.0,3,2,CRO,1.0,le ROUX E,0,2 - 0,150,RSA,2:30
Turnover foul,12.0,3,2,CRO,1.0,OBRADOVIC P,0,2 - 0,134,CRO,2:14
Steal,1.0,3,2,CRO,1.0,FLATSCHER D,0,2 - 0,134,RSA,2:14
Centre shot - Missed,13.0,3,2,CRO,1.0,STEWART D,0,2 - 0,108,RSA,1:48
Action shot - Goal,12.0,3,3,CRO,1.0,OBRADOVIC P,0,3 - 0,86,CRO,1:26
20 sec. exclusion in centre,2.0,3,3,CRO,1.0,LONCAR L,0,3 - 0,72,CRO,1:12
Extra player shot - Post,8.0,3,3,CRO,1.0,BELL R,0,3 - 0,57,RSA,0:57
Extra player shot - Blocked,11.0,3,3,CRO,1.0,MOLYNEUX N,0,3 - 0,40,RSA,0:40
Turnover foul,4.0,3,3,CRO,1.0,BADENHORST I,0,3 - 0,26,RSA,0:26
Steal,11.0,3,3,CRO,1.0,SETKA A,0,3 - 0,26,CRO,0:26
Turnover foul,5.0,3,3,CRO,1.0,JOKOVIC M,0,3 - 0,16,CRO,0:16
Steal,11.0,3,3,CRO,1.0,MOLYNEUX N,0,3 - 0,16,RSA,0:16
5m shot - Missed,13.0,3,3,CRO,1.0,STEWART D,0,3 - 0,1,RSA,0:01
Starting goalkeeper,1.0,3,3,CRO,2.0,PAVIC J,0,3 - 0,480,CRO,8:00
Starting goalkeeper,1.0,3,3,CRO,2.0,FLATSCHER D,0,3 - 0,480,RSA,8:00
Sprint won possession,11.0,3,3,CRO,2.0,SETKA A,0,3 - 0,480,CRO,8:00
Turnover foul,9.0,3,3,CRO,2.0,SUKNO S,0,3 - 0,455,CRO,7:35
5m shot - Post,8.0,3,3,CRO,2.0,BELL R,0,3 - 0,426,RSA,7:06
Action shot - Goal,2.0,3,4,CRO,2.0,LONCAR L,0,4 - 0,412,CRO,6:52
Turnover foul,4.0,3,4,CRO,2.0,BADENHORST I,0,4 - 0,386,RSA,6:26
Steal,3.0,3,4,CRO,2.0,MILAKOVIC I,0,4 - 0,386,CRO,6:26
Turnover foul,9.0,3,4,CRO,2.0,SUKNO S,0,4 - 0,364,CRO,6:04
Steal,10.0,3,4,CRO,2.0,le ROUX P,0,4 - 0,364,RSA,6:04
20 sec. exclusion in field,5.0,3,4,CRO,2.0,JOKOVIC M,0,4 - 0,351,CRO,5:51
Extra player shot - Saved,5.0,3,4,CRO,2.0,RODDA N,0,4 - 0,345,RSA,5:45
20 sec. exclusion in field,5.0,3,4,CRO,2.0,RODDA N,0,4 - 0,342,RSA,5:42
Extra player shot - Post,9.0,3,4,CRO,2.0,SUKNO S,0,4 - 0,326,CRO,5:26
Turnover foul,8.0,3,4,CRO,2.0,BELL R,0,4 - 0,299,RSA,4:59
Steal,4.0,3,4,CRO,2.0,PASKVALIN F,0,4 - 0,299,CRO,4:59
Action shot - Goal,5.0,3,5,CRO,2.0,JOKOVIC M,0,5 - 0,273,CRO,4:33
Turnover foul,8.0,3,5,CRO,2.0,BELL R,0,5 - 0,268,RSA,4:28
Counter attack - Goal,11.0,3,6,CRO,2.0,SETKA A,0,6 - 0,264,CRO,4:24
Turnover foul,7.0,3,6,CRO,2.0,DOWNES R,0,6 - 0,256,RSA,4:16
Steal,3.0,3,6,CRO,2.0,MILAKOVIC I,0,6 - 0,256,CRO,4:16
Counter attack - Post,6.0,3,6,CRO,2.0,BUKIC L,0,6 - 0,241,CRO,4:01
Counter attack - Saved,13.0,3,6,CRO,2.0,STEWART D,0,6 - 0,227,RSA,3:47
Centre shot - Saved,7.0,3,6,CRO,2.0,MUSLIM P,0,6 - 0,207,CRO,3:27
20 sec. exclusion in centre,12.0,3,6,CRO,2.0,OBRADOVIC P,0,6 - 0,184,CRO,3:04
Centre shot - Saved,3.0,3,6,CRO,2.0,CARD D,0,6 - 0,162,RSA,2:42
Centre shot - Saved,4.0,3,6,CRO,2.0,PASKVALIN F,0,6 - 0,137,CRO,2:17
Counter attack - Goal,11.0,3,18,CRO,4.0,SETKA A,0,18 - 0,130,CRO,2:10
20 sec. exclusion in field,7.0,3,18,CRO,4.0,MUSLIM P,0,18 - 0,106,CRO,1:46
Extra player shot - Saved,8.0,3,18,CRO,4.0,BELL R,0,18 - 0,90,RSA,1:30
20 sec. exclusion in field,13.0,3,18,CRO,4.0,STEWART D,0,18 - 0,73,RSA,1:13
Extra player shot - Goal,9.0,3,19,CRO,4.0,SUKNO S,0,19 - 0,55,CRO,0:55
Turnover foul,8.0,3,19,CRO,4.0,BELL R,0,19 - 0,41,RSA,0:41
Turnover foul,2.0,3,19,CRO,2.0,le ROUX E,0,19 - 0,116,RSA,1:56
Action shot - Goal,7.0,3,7,CRO,2.0,MUSLIM P,0,7 - 0,105,CRO,1:45
Centre shot - Missed,10.0,3,7,CRO,2.0,le ROUX P,0,7 - 0,77,RSA,1:17
Centre shot - Missed,10.0,3,7,CRO,2.0,DOBUD N,0,7 - 0,51,CRO,0:51
Action shot - Blocked,10.0,3,7,CRO,2.0,le ROUX P,0,7 - 0,33,RSA,0:33
5m shot - Saved,7.0,3,7,CRO,2.0,MUSLIM P,0,7 - 0,10,CRO,0:10
Starting goalkeeper,13.0,3,7,CRO,3.0,BIJAC M,0,7 - 0,480,CRO,8:00
Starting goalkeeper,1.0,3,7,CRO,3.0,FLATSCHER D,0,7 - 0,480,RSA,8:00
Sprint won possession,6.0,3,7,CRO,3.0,BUKIC L,0,7 - 0,480,CRO,8:00
Centre shot - Saved,10.0,3,7,CRO,3.0,DOBUD N,0,7 - 0,452,CRO,7:32
5m shot - Post,9.0,3,7,CRO,3.0,SUKNO S,0,7 - 0,429,CRO,7:09
Action shot - Goal,12.0,3,8,CRO,3.0,OBRADOVIC P,0,8 - 0,413,CRO,6:53
20 sec. exclusion in centre,8.0,3,8,CRO,3.0,BUSLJE A,0,8 - 0,389,CRO,6:29
5m shot - Blocked,2.0,3,8,CRO,3.0,le ROUX E,0,8 - 0,361,RSA,6:01
20 sec. exclusion in field,2.0,3,8,CRO,3.0,le ROUX E,0,8 - 0,336,RSA,5:36
Extra player shot - Goal,10.0,3,9,CRO,3.0,DOBUD N,0,9 - 0,335,CRO,5:35
5m shot - Saved,8.0,3,9,CRO,3.0,BELL R,0,9 - 0,317,RSA,5:17
Centre shot - Goal,10.0,3,10,CRO,3.0,DOBUD N,0,10 - 0,294,CRO,4:54
Turnover foul,6.0,3,10,CRO,3.0,KYTE J,0,10 - 0,279,RSA,4:39
Steal,5.0,3,10,CRO,3.0,JOKOVIC M,0,10 - 0,279,CRO,4:39
Action shot - Saved,4.0,3,10,CRO,3.0,PASKVALIN F,0,10 - 0,261,CRO,4:21
20 sec. exclusion in centre,6.0,3,10,CRO,3.0,KYTE J,0,10 - 0,246,RSA,4:06
Extra player shot - Post,9.0,3,10,CRO,3.0,SUKNO S,0,10 - 0,230,CRO,3:50
Turnover foul,12.0,3,10,CRO,3.0,KAJEE A,0,10 - 0,211,RSA,3:31
Steal,9.0,3,10,CRO,3.0,SUKNO S,0,10 - 0,211,CRO,3:31
Counter attack - Goal,11.0,3,11,CRO,3.0,SETKA A,0,11 - 0,196,CRO,3:16
20 sec. exclusion in centre,11.0,3,11,CRO,3.0,SETKA A,0,11 - 0,168,CRO,2:48
Time-Out,,3,11,CRO,3.0,,0,11 - 0,168,RSA,2:48
5m shot - Saved,6.0,3,11,CRO,3.0,KYTE J,0,11 - 0,143,RSA,2:23
Counter attack - Goal,9.0,3,12,CRO,3.0,SUKNO S,0,12 - 0,135,CRO,2:15
5m shot - Saved,8.0,3,12,CRO,3.0,BELL R,0,12 - 0,113,RSA,1:53
Turnover foul,3.0,3,12,CRO,3.0,CARD D,0,12 - 0,102,RSA,1:42
Action shot - Goal,9.0,3,13,CRO,3.0,SUKNO S,0,13 - 0,87,CRO,1:27
Turnover foul,8.0,3,13,CRO,3.0,BELL R,0,13 - 0,59,RSA,0:59
Steal,5.0,3,13,CRO,3.0,JOKOVIC M,0,13 - 0,59,CRO,0:59
20 sec. exclusion in centre,11.0,3,13,CRO,3.0,MOLYNEUX N,0,13 - 0,41,RSA,0:41
Extra player shot - Goal,6.0,3,14,CRO,3.0,BUKIC L,0,14 - 0,26,CRO,0:26
Turnover foul,10.0,3,14,CRO,3.0,le ROUX P,0,14 - 0,5,RSA,0:05
5m shot - Saved,7.0,3,14,CRO,3.0,MUSLIM P,0,14 - 0,1,CRO,0:01
Starting goalkeeper,13.0,3,14,CRO,4.0,BIJAC M,0,14 - 0,480,CRO,8:00
Starting goalkeeper,1.0,3,14,CRO,4.0,FLATSCHER D,0,14 - 0,480,RSA,8:00
Sprint won possession,6.0,3,14,CRO,4.0,BUKIC L,0,14 - 0,480,CRO,8:00
5m shot - Missed,5.0,3,14,CRO,4.0,JOKOVIC M,0,14 - 0,452,CRO,7:32
20 sec. exclusion in centre,7.0,3,14,CRO,4.0,MUSLIM P,0,14 - 0,437,CRO,7:17
Centre shot - Missed,4.0,3,14,CRO,4.0,BADENHORST I,0,14 - 0,414,RSA,6:54
20 sec. exclusion in centre,8.0,3,14,CRO,4.0,BELL R,0,14 - 0,390,RSA,6:30
Extra player shot - Goal,12.0,3,15,CRO,4.0,OBRADOVIC P,0,15 - 0,389,CRO,6:29
5m shot - Blocked,6.0,3,15,CRO,4.0,KYTE J,0,15 - 0,367,RSA,6:07
Turnover foul,10.0,3,15,CRO,4.0,DOBUD N,0,15 - 0,342,CRO,5:42
Steal,1.0,3,15,CRO,4.0,FLATSCHER D,0,15 - 0,342,RSA,5:42
Centre shot - Saved,10.0,3,15,CRO,4.0,le ROUX P,0,15 - 0,312,RSA,5:12
Action shot - Goal,12.0,3,16,CRO,4.0,OBRADOVIC P,0,16 - 0,288,CRO,4:48
20 sec. exclusion in centre,2.0,3,16,CRO,4.0,LONCAR L,0,16 - 0,269,CRO,4:29
Action shot - Saved,2.0,3,16,CRO,4.0,le ROUX E,0,16 - 0,244,RSA,4:04
Counter attack - Goal,10.0,3,17,CRO,4.0,DOBUD N,0,17 - 0,232,CRO,3:52
Turnover foul,7.0,3,17,CRO,4.0,DOWNES R,0,17 - 0,219,RSA,3:39
Steal,11.0,3,17,CRO,4.0,SETKA A,0,17 - 0,219,CRO,3:39
Turnover foul,11.0,3,17,CRO,4.0,SETKA A,0,17 - 0,210,CRO,3:30
Steal,7.0,3,17,CRO,4.0,DOWNES R,0,17 - 0,210,RSA,3:30
Counter attack - Saved,2.0,3,17,CRO,4.0,le ROUX E,0,17 - 0,192,RSA,3:12
5m shot - Saved,5.0,3,17,CRO,4.0,JOKOVIC M,0,17 - 0,165,CRO,2:45
Turnover foul,11.0,3,17,CRO,4.0,MOLYNEUX N,0,17 - 0,145,RSA,2:25
Steal,9.0,3,17,CRO,4.0,SUKNO S,0,17 - 0,145,CRO,2:25
Steal,12.0,3,17,CRO,4.0,OBRADOVIC P,0,17 - 0,41,CRO,0:41
Turnover foul,7.0,3,17,CRO,4.0,MUSLIM P,0,17 - 0,22,CRO,0:22
Steal,4.0,3,17,CRO,4.0,BADENHORST I,0,17 - 0,22,RSA,0:22
20 sec. exclusion in centre,4.0,3,17,CRO,4.0,PASKVALIN F,0,17 - 0,6,CRO,0:06
Extra player shot - Post,8.0,3,17,CRO,4.0,BELL R,0,17 - 0,1,RSA,0:01
Starting goalkeeper,1.0,4,0,GRE,1.0,TSALKANIS K,0,0 - 0,480,GRE,8:00
Starting goalkeeper,1.0,4,0,GRE,1.0,FLATSCHER D,0,0 - 0,480,RSA,8:00
Sprint won possession,12.0,4,0,GRE,1.0,VLACHOPOULOS A,0,0 - 0,480,GRE,8:00
Turnover foul,9.0,4,0,GRE,1.0,MOURIKIS K,0,0 - 0,460,GRE,7:40
Turnover foul,2.0,4,0,GRE,1.0,le ROUX E,0,0 - 0,440,RSA,7:20
Steal,1.0,4,0,GRE,1.0,TSALKANIS K,0,0 - 0,440,GRE,7:20
Action shot - Goal,12.0,4,1,GRE,1.0,VLACHOPOULOS A,0,1 - 0,410,GRE,6:50
Centre shot - Goal,3.0,4,1,GRE,1.0,CARD D,1,1 - 1,389,RSA,6:29
Action shot - Missed,8.0,4,1,GRE,1.0,DELAKAS E,1,1 - 1,364,GRE,6:04
Turnover foul,3.0,4,1,GRE,1.0,CARD D,1,1 - 1,341,RSA,5:41
Steal,12.0,4,1,GRE,1.0,VLACHOPOULOS A,1,1 - 1,341,GRE,5:41
Turnover foul,2.0,4,1,GRE,1.0,MYLONAKIS E,1,1 - 1,321,GRE,5:21
Steal,10.0,4,1,GRE,1.0,le ROUX P,1,1 - 1,321,RSA,5:21
Turnover foul,8.0,4,1,GRE,1.0,BELL R,1,1 - 1,299,RSA,4:59
20 sec. exclusion in centre,8.0,4,1,GRE,1.0,BELL R,1,1 - 1,280,RSA,4:40
Extra player shot - Saved,8.0,4,1,GRE,1.0,DELAKAS E,1,1 - 1,266,GRE,4:26
Turnover foul,3.0,4,1,GRE,1.0,CARD D,1,1 - 1,237,RSA,3:57
Steal,2.0,4,1,GRE,1.0,MYLONAKIS E,1,1 - 1,237,GRE,3:57
Centre shot - Saved,9.0,4,1,GRE,1.0,MOURIKIS K,1,1 - 1,210,GRE,3:30
Turnover foul,6.0,4,1,GRE,1.0,KYTE J,1,1 - 1,189,RSA,3:09
5m shot - Post,12.0,4,1,GRE,1.0,VLACHOPOULOS A,1,1 - 1,163,GRE,2:43
Centre shot - Goal,9.0,4,2,GRE,1.0,MOURIKIS K,1,2 - 1,144,GRE,2:24
Turnover foul,10.0,4,2,GRE,1.0,le ROUX P,1,2 - 1,133,RSA,2:13
Counter attack - Goal,7.0,4,3,GRE,1.0,AFROUDAKIS C,1,3 - 1,119,GRE,1:59
Turnover foul,11.0,4,3,GRE,1.0,MOLYNEUX N,1,3 - 1,92,RSA,1:32
Steal,7.0,4,3,GRE,1.0,AFROUDAKIS C,1,3 - 1,92,GRE,1:32
Action shot - Saved,5.0,4,3,GRE,1.0,FOUNTOULIS I,1,3 - 1,72,GRE,1:12
5m shot - Saved,2.0,4,3,GRE,1.0,le ROUX E,1,3 - 1,42,RSA,0:42
5m shot - Goal,11.0,4,3,GRE,1.0,MOLYNEUX N,2,3 - 2,29,RSA,0:29
Turnover foul,10.0,4,3,GRE,1.0,KOLOMVOS C,2,3 - 2,6,GRE,0:06
Steal,4.0,4,3,GRE,1.0,BADENHORST I,2,3 - 2,6,RSA,0:06
5m shot - Missed,8.0,4,3,GRE,1.0,BELL R,2,3 - 2,1,RSA,0:01
Starting goalkeeper,1.0,4,3,GRE,2.0,FLATSCHER D,2,3 - 2,480,RSA,8:00
Starting goalkeeper,1.0,4,3,GRE,2.0,TSALKANIS K,2,3 - 2,480,GRE,8:00
Sprint won possession,11.0,4,3,GRE,2.0,MOLYNEUX N,2,3 - 2,480,RSA,8:00
Turnover foul,8.0,4,3,GRE,2.0,BELL R,2,3 - 2,453,RSA,7:33
Steal,12.0,4,3,GRE,2.0,VLACHOPOULOS A,2,3 - 2,453,GRE,7:33
Action shot - Blocked,5.0,4,3,GRE,2.0,FOUNTOULIS I,2,3 - 2,426,GRE,7:06
Turnover foul,10.0,4,3,GRE,2.0,le ROUX P,2,3 - 2,399,RSA,6:39
Steal,2.0,4,3,GRE,2.0,MYLONAKIS E,2,3 - 2,399,GRE,6:39
20 sec. exclusion in centre,10.0,4,3,GRE,2.0,le ROUX P,2,3 - 2,380,RSA,6:20
Extra player shot - Post,7.0,4,3,GRE,2.0,AFROUDAKIS C,2,3 - 2,373,GRE,6:13
Turnover foul,5.0,4,3,GRE,2.0,RODDA N,2,3 - 2,348,RSA,5:48
Steal,2.0,4,3,GRE,2.0,MYLONAKIS E,2,3 - 2,348,GRE,5:48
Turnover foul,10.0,4,3,GRE,2.0,KOLOMVOS C,2,3 - 2,323,GRE,5:23
Steal,1.0,4,3,GRE,2.0,FLATSCHER D,2,3 - 2,323,RSA,5:23
Centre shot - Goal,4.0,4,3,GRE,2.0,BADENHORST I,3,3 - 3,302,RSA,5:02
20 sec. exclusion in centre,8.0,4,3,GRE,2.0,BELL R,3,3 - 3,286,RSA,4:46
Action shot - Goal,12.0,4,4,GRE,2.0,VLACHOPOULOS A,3,4 - 3,261,GRE,4:21
Turnover foul,3.0,4,4,GRE,2.0,CARD D,3,4 - 3,241,RSA,4:01
Steal,9.0,4,4,GRE,2.0,MOURIKIS K,3,4 - 3,241,GRE,4:01
Turnover foul,9.0,4,4,GRE,2.0,MOURIKIS K,3,4 - 3,212,GRE,3:32
Steal,6.0,4,4,GRE,2.0,KYTE J,3,4 - 3,212,RSA,3:32
Turnover foul,3.0,4,4,GRE,2.0,CARD D,3,4 - 3,191,RSA,3:11
Turnover foul,9.0,4,4,GRE,2.0,MOURIKIS K,3,4 - 3,177,GRE,2:57
Steal,1.0,4,4,GRE,2.0,FLATSCHER D,3,4 - 3,177,RSA,2:57
20 sec. exclusion in centre,8.0,4,4,GRE,2.0,DELAKAS E,3,4 - 3,154,GRE,2:34
Action shot - Post,5.0,4,4,GRE,2.0,RODDA N,3,4 - 3,133,RSA,2:13
Centre shot - Goal,7.0,4,4,GRE,2.0,DOWNES R,4,4 - 4,131,RSA,2:11
Turnover foul,10.0,4,4,GRE,2.0,KOLOMVOS C,4,4 - 4,106,GRE,1:46
Steal,1.0,4,4,GRE,2.0,FLATSCHER D,4,4 - 4,106,RSA,1:46
20 sec. exclusion in centre,8.0,4,4,GRE,2.0,DELAKAS E,4,4 - 4,79,GRE,1:19
Extra player shot - Post,2.0,4,4,GRE,2.0,le ROUX E,4,4 - 4,73,RSA,1:13
Turnover foul,12.0,4,4,GRE,4.0,VLACHOPOULOS A,4,4 - 4,183,GRE,3:03
Steal,6.0,4,4,GRE,4.0,KYTE J,4,4 - 4,183,RSA,3:03
Action shot - Missed,2.0,4,4,GRE,4.0,le ROUX E,4,4 - 4,169,RSA,2:49
Centre shot - Goal,5.0,4,13,GRE,4.0,FOUNTOULIS I,5,13 - 5,157,GRE,2:37
20 sec. exclusion in field,6.0,4,13,GRE,4.0,PONTIKEAS K,5,13 - 5,137,GRE,2:17
Extra player shot - Saved,2.0,4,13,GRE,4.0,le ROUX E,5,13 - 5,121,RSA,2:01
Turnover foul,11.0,4,13,GRE,4.0,MOLYNEUX N,5,13 - 5,92,RSA,1:32
Steal,9.0,4,13,GRE,4.0,MOURIKIS K,5,13 - 5,92,GRE,1:32
20 sec. exclusion in field,11.0,4,13,GRE,2.0,MOLYNEUX N,5,13 - 5,46,RSA,0:46
Action shot - Goal,11.0,4,5,GRE,2.0,GOUNAS A,4,5 - 4,25,GRE,0:25
Turnover foul,10.0,4,5,GRE,2.0,le ROUX P,4,5 - 4,15,RSA,0:15
20 sec. exclusion in field,13.0,4,5,GRE,2.0,STEWART D,4,5 - 4,4,RSA,0:04
Extra player shot - Goal,11.0,4,6,GRE,2.0,GOUNAS A,4,6 - 4,1,GRE,0:01
Starting goalkeeper,1.0,4,6,GRE,3.0,FLATSCHER D,4,6 - 4,480,RSA,8:00
Starting goalkeeper,1.0,4,6,GRE,3.0,TSALKANIS K,4,6 - 4,480,GRE,8:00
Sprint won possession,11.0,4,6,GRE,3.0,GOUNAS A,4,6 - 4,480,GRE,8:00
20 sec. exclusion in centre,7.0,4,6,GRE,3.0,DOWNES R,4,6 - 4,456,RSA,7:36
Action shot - Goal,11.0,4,7,GRE,3.0,GOUNAS A,4,7 - 4,430,GRE,7:10
Turnover foul,8.0,4,7,GRE,3.0,BELL R,4,7 - 4,403,RSA,6:43
Steal,2.0,4,7,GRE,3.0,MYLONAKIS E,4,7 - 4,403,GRE,6:43
20 sec. exclusion in field,8.0,4,7,GRE,3.0,BELL R,4,7 - 4,401,RSA,6:41
Exclusion with substitution,8.0,4,7,GRE,3.0,BELL R,4,7 - 4,401,RSA,6:41
Extra player shot - Goal,10.0,4,8,GRE,3.0,KOLOMVOS C,4,8 - 4,381,GRE,6:21
Turnover foul,2.0,4,8,GRE,3.0,MYLONAKIS E,4,8 - 4,330,GRE,5:30
Steal,1.0,4,8,GRE,3.0,FLATSCHER D,4,8 - 4,330,RSA,5:30
Turnover foul,13.0,4,8,GRE,3.0,STEWART D,4,8 - 4,311,RSA,5:11
Steal,12.0,4,8,GRE,3.0,VLACHOPOULOS A,4,8 - 4,311,GRE,5:11
Turnover foul,10.0,4,8,GRE,3.0,KOLOMVOS C,4,8 - 4,283,GRE,4:43
Steal,10.0,4,8,GRE,3.0,le ROUX P,4,8 - 4,283,RSA,4:43
Action shot - Saved,2.0,4,8,GRE,3.0,le ROUX E,4,8 - 4,258,RSA,4:18
20 sec. exclusion in field,2.0,4,8,GRE,3.0,le ROUX E,4,8 - 4,255,RSA,4:15
Extra player shot - Goal,10.0,4,9,GRE,3.0,KOLOMVOS C,4,9 - 4,240,GRE,4:00
Action shot - Saved,12.0,4,9,GRE,3.0,KAJEE A,4,9 - 4,221,RSA,3:41
Centre shot - Saved,6.0,4,9,GRE,3.0,PONTIKEAS K,4,9 - 4,193,GRE,3:13
Turnover foul,6.0,4,9,GRE,3.0,KYTE J,4,9 - 4,173,RSA,2:53
Steal,12.0,4,9,GRE,3.0,VLACHOPOULOS A,4,9 - 4,173,GRE,2:53
20 sec. exclusion in field,10.0,4,9,GRE,3.0,le ROUX P,4,9 - 4,172,RSA,2:52
Extra player shot - Goal,5.0,4,10,GRE,3.0,FOUNTOULIS I,4,10 - 4,161,GRE,2:41
5m shot - Saved,11.0,4,10,GRE,3.0,MOLYNEUX N,4,10 - 4,133,RSA,2:13
Action shot - Saved,5.0,4,10,GRE,3.0,RODDA N,4,10 - 4,112,RSA,1:52
Turnover foul,13.0,4,10,GRE,3.0,STEWART D,4,10 - 4,93,RSA,1:33
Steal,8.0,4,10,GRE,3.0,DELAKAS E,4,10 - 4,93,GRE,1:33
Turnover foul,9.0,4,10,GRE,3.0,MOURIKIS K,4,10 - 4,75,GRE,1:15
Turnover foul,9.0,4,10,GRE,3.0,MOURIKIS K,4,10 - 4,32,GRE,0:32
Steal,1.0,4,10,GRE,3.0,FLATSCHER D,4,10 - 4,32,RSA,0:32
Starting goalkeeper,1.0,4,10,GRE,4.0,TSALKANIS K,4,10 - 4,480,GRE,8:00
Starting goalkeeper,1.0,4,10,GRE,4.0,FLATSCHER D,4,10 - 4,480,RSA,8:00
Sprint won possession,7.0,4,10,GRE,4.0,DOWNES R,4,10 - 4,480,RSA,8:00
Turnover foul,10.0,4,10,GRE,4.0,le ROUX P,4,10 - 4,465,RSA,7:45
Steal,11.0,4,10,GRE,4.0,GOUNAS A,4,10 - 4,465,GRE,7:45
Centre shot - Post,10.0,4,10,GRE,4.0,KOLOMVOS C,4,10 - 4,444,GRE,7:24
Turnover foul,4.0,4,10,GRE,4.0,BADENHORST I,4,10 - 4,423,RSA,7:03
Steal,12.0,4,10,GRE,4.0,VLACHOPOULOS A,4,10 - 4,423,GRE,7:03
Action shot - Saved,8.0,4,10,GRE,4.0,DELAKAS E,4,10 - 4,400,GRE,6:40
5m shot - Missed,6.0,4,10,GRE,4.0,KYTE J,4,10 - 4,371,RSA,6:11
20 sec. exclusion in field,11.0,4,10,GRE,4.0,MOLYNEUX N,4,10 - 4,348,RSA,5:48
Extra player shot - Goal,7.0,4,11,GRE,4.0,AFROUDAKIS C,4,11 - 4,346,GRE,5:46
Turnover foul,10.0,4,11,GRE,4.0,le ROUX P,4,11 - 4,332,RSA,5:32
Steal,11.0,4,11,GRE,4.0,GOUNAS A,4,11 - 4,332,GRE,5:32
Counter attack - Goal,2.0,4,12,GRE,4.0,MYLONAKIS E,4,12 - 4,322,GRE,5:22
Time-Out,,4,12,GRE,4.0,,4,12 - 4,322,RSA,5:22
Turnover foul,5.0,4,12,GRE,4.0,RODDA N,4,12 - 4,295,RSA,4:55
Steal,12.0,4,12,GRE,4.0,VLACHOPOULOS A,4,12 - 4,295,GRE,4:55
Turnover foul,10.0,4,12,GRE,4.0,KOLOMVOS C,4,12 - 4,269,GRE,4:29
Steal,3.0,4,12,GRE,4.0,CARD D,4,12 - 4,269,RSA,4:29
Action shot - Goal,2.0,4,12,GRE,4.0,le ROUX E,5,12 - 5,243,RSA,4:03
20 sec. exclusion in centre,4.0,4,12,GRE,4.0,BADENHORST I,5,12 - 5,217,RSA,3:37
Turnover foul,10.0,4,12,GRE,4.0,KOLOMVOS C,5,12 - 5,214,GRE,3:34
Steal,11.0,4,12,GRE,4.0,MOLYNEUX N,5,12 - 5,214,RSA,3:34
Turnover foul,6.0,4,12,GRE,4.0,KYTE J,5,12 - 5,186,RSA,3:06
Steal,12.0,4,12,GRE,4.0,VLACHOPOULOS A,5,12 - 5,186,GRE,3:06
Turnover foul,5.0,4,12,GRE,4.0,FOUNTOULIS I,5,12 - 5,69,GRE,1:09
Steal,7.0,4,12,GRE,4.0,DOWNES R,5,12 - 5,69,RSA,1:09
20 sec. exclusion in field,5.0,4,12,GRE,4.0,FOUNTOULIS I,5,12 - 5,66,GRE,1:06
Turnover foul,6.0,4,12,GRE,4.0,KYTE J,5,12 - 5,38,RSA,0:38
Steal,3.0,4,12,GRE,4.0,GOUVIS K,5,12 - 5,38,GRE,0:38
Turnover foul,9.0,4,12,GRE,4.0,MOURIKIS K,5,12 - 5,14,GRE,0:14
5m shot - Missed,7.0,4,12,GRE,4.0,DOWNES R,5,12 - 5,1,RSA,0:01
