Action,Cap,Game,Opponent,Opponent name,Period,Player,SRB,Score,Seconds,Team,Time
5m shot - Post,3.0,7,2,AUS,1.0,GOCIC Z,2,2 - 2,152,SRB,2:32
Action shot - Blocked,12.0,7,2,AUS,1.0,MILLER W,2,2 - 2,123,AUS,2:03
Turnover foul,7.0,7,2,AUS,1.0,NIKIC S,2,2 - 2,94,SRB,1:34
Steal,4.0,7,2,AUS,1.0,COTTERILL J,2,2 - 2,94,AUS,1:34
Action shot - Saved,4.0,7,2,AUS,1.0,COTTERILL J,2,2 - 2,74,AUS,1:14
Centre shot - Post,8.0,7,2,AUS,1.0,YOUNGER A,2,2 - 2,67,AUS,1:07
Penalty foul,10.0,7,2,AUS,1.0,MARTIN T,2,2 - 2,44,AUS,0:44
Penalty shot - Saved,10.0,7,2,AUS,1.0,FILIPOVIC F,2,2 - 2,44,SRB,0:44
Counter attack - Goal,3.0,7,2,AUS,1.0,GOCIC Z,3,2 - 3,9,SRB,0:09
5m shot - Missed,12.0,7,2,AUS,1.0,MILLER W,3,2 - 3,1,AUS,0:01
Starting goalkeeper,1.0,7,2,AUS,2.0,MITROVIC B,3,2 - 3,480,SRB,8:00
Starting goalkeeper,1.0,7,2,AUS,2.0,DENNERLEY J,3,2 - 3,480,AUS,8:00
Sprint won possession,11.0,7,2,AUS,2.0,HOWDEN R,3,2 - 3,480,AUS,8:00
Action shot - Saved,11.0,7,2,AUS,2.0,HOWDEN R,3,2 - 3,452,AUS,7:32
20 sec. exclusion in centre,9.0,7,2,AUS,2.0,RADEN N,3,2 - 3,429,SRB,7:09
Action shot - Saved,11.0,7,2,AUS,2.0,HOWDEN R,3,2 - 3,406,AUS,6:46
20 sec. exclusion in centre,5.0,7,2,AUS,2.0,POWER N,3,2 - 3,382,AUS,6:22
Turnover foul,5.0,7,2,AUS,2.0,CUK M,3,2 - 3,365,SRB,6:05
Steal,7.0,7,2,AUS,2.0,ROACH A,3,2 - 3,365,AUS,6:05
Action shot - Saved,11.0,7,2,AUS,2.0,PRLAINOVIC A,3,2 - 3,313,SRB,5:13
5m shot - Goal,8.0,7,3,AUS,2.0,YOUNGER A,3,3 - 3,286,AUS,4:46
Turnover foul,3.0,7,3,AUS,2.0,GOCIC Z,3,3 - 3,274,SRB,4:34
Steal,7.0,7,3,AUS,2.0,ROACH A,3,3 - 3,274,AUS,4:34
Turnover foul,7.0,7,3,AUS,2.0,ROACH A,3,3 - 3,265,AUS,4:25
Steal,4.0,7,3,AUS,2.0,UDOVICIC V,3,3 - 3,265,SRB,4:25
Counter attack - Post,11.0,7,3,AUS,2.0,PRLAINOVIC A,3,3 - 3,247,SRB,4:07
Action shot - Missed,9.0,7,3,AUS,2.0,RADEN N,3,3 - 3,187,SRB,3:07
5m shot - Saved,8.0,7,3,AUS,2.0,YOUNGER A,3,3 - 3,164,AUS,2:44
Action shot - Goal,9.0,7,3,AUS,2.0,RADEN N,4,3 - 4,145,SRB,2:25
Turnover foul,12.0,7,3,AUS,2.0,MILLER W,4,3 - 4,116,AUS,1:56
Steal,11.0,7,3,AUS,2.0,PRLAINOVIC A,4,3 - 4,116,SRB,1:56
Action shot - Saved,5.0,7,3,AUS,2.0,CUK M,4,3 - 4,96,SRB,1:36
Turnover foul,8.0,7,3,AUS,2.0,YOUNGER A,4,3 - 4,74,AUS,1:14
Steal,3.0,7,3,AUS,2.0,GOCIC Z,4,3 - 4,74,SRB,1:14
Action shot - Goal,3.0,7,3,AUS,2.0,GOCIC Z,5,3 - 5,46,SRB,0:46
20 sec. exclusion in centre,2.0,7,3,AUS,2.0,MANDIC D,5,3 - 5,28,SRB,0:28
Extra player shot - Goal,9.0,7,4,AUS,2.0,SWIFT J,5,4 - 5,13,AUS,0:13
Centre shot - Saved,11.0,7,4,AUS,2.0,PRLAINOVIC A,5,4 - 5,1,SRB,0:01
Starting goalkeeper,1.0,7,4,AUS,3.0,MITROVIC B,5,4 - 5,480,SRB,8:00
Starting goalkeeper,1.0,7,4,AUS,3.0,DENNERLEY J,5,4 - 5,480,AUS,8:00
Sprint won possession,11.0,7,4,AUS,3.0,HOWDEN R,5,4 - 5,480,AUS,8:00
Action shot - Blocked,2.0,7,4,AUS,3.0,CAMPBELL R,5,4 - 5,454,AUS,7:34
20 sec. exclusion in field,11.0,7,4,AUS,3.0,HOWDEN R,5,4 - 5,434,AUS,7:14
Action shot - Saved,2.0,7,4,AUS,3.0,MANDIC D,5,4 - 5,409,SRB,6:49
Centre shot - Saved,9.0,7,4,AUS,3.0,SWIFT J,5,4 - 5,379,AUS,6:19
Turnover foul,9.0,7,4,AUS,3.0,SWIFT J,5,4 - 5,351,AUS,5:51
Steal,11.0,7,4,AUS,3.0,PRLAINOVIC A,5,4 - 5,351,SRB,5:51
Centre shot - Saved,11.0,7,4,AUS,3.0,PRLAINOVIC A,5,4 - 5,331,SRB,5:31
Action shot - Goal,10.0,7,4,AUS,3.0,FILIPOVIC F,6,4 - 6,328,SRB,5:28
20 sec. exclusion in centre,9.0,7,4,AUS,3.0,RADEN N,6,4 - 6,316,SRB,5:16
Extra player shot - Blocked,8.0,7,4,AUS,3.0,YOUNGER A,6,4 - 6,296,AUS,4:56
20 sec. exclusion in centre,8.0,7,4,AUS,3.0,YOUNGER A,6,4 - 6,274,AUS,4:34
Extra player shot - Goal,6.0,7,4,AUS,3.0,PIJETLOVIC D,7,4 - 7,259,SRB,4:19
Turnover foul,11.0,7,4,AUS,3.0,HOWDEN R,7,4 - 7,231,AUS,3:51
Steal,10.0,7,4,AUS,3.0,FILIPOVIC F,7,4 - 7,231,SRB,3:51
Turnover foul,7.0,7,4,AUS,3.0,NIKIC S,7,4 - 7,206,SRB,3:26
Steal,1.0,7,4,AUS,3.0,DENNERLEY J,7,4 - 7,206,AUS,3:26
20 sec. exclusion in centre,7.0,7,4,AUS,3.0,NIKIC S,7,4 - 7,182,SRB,3:02
Time-Out,,7,4,AUS,3.0,,7,4 - 7,181,AUS,3:01
Action shot - Goal,7.0,7,5,AUS,3.0,ROACH A,7,5 - 7,155,AUS,2:35
5m shot - Goal,10.0,7,5,AUS,3.0,FILIPOVIC F,8,5 - 8,140,SRB,2:20
5m shot - Missed,2.0,7,5,AUS,3.0,CAMPBELL R,8,5 - 8,115,AUS,1:55
5m shot - Goal,12.0,7,5,AUS,3.0,MITROVIC S,9,5 - 9,98,SRB,1:38
Turnover foul,9.0,7,5,AUS,3.0,SWIFT J,9,5 - 9,69,AUS,1:09
Steal,1.0,7,5,AUS,3.0,MITROVIC B,9,5 - 9,69,SRB,1:09
Turnover foul,9.0,7,5,AUS,3.0,RADEN N,9,5 - 9,42,SRB,0:42
Steal,6.0,7,5,AUS,3.0,GILCHRIST J,9,5 - 9,42,AUS,0:42
Action shot - Goal,12.0,7,6,AUS,3.0,MILLER W,9,6 - 9,25,AUS,0:25
Turnover foul,6.0,7,6,AUS,3.0,PIJETLOVIC D,9,6 - 9,8,SRB,0:08
Steal,11.0,7,6,AUS,3.0,HOWDEN R,9,6 - 9,8,AUS,0:08
5m shot - Saved,4.0,7,6,AUS,3.0,COTTERILL J,9,6 - 9,3,AUS,0:03
Starting goalkeeper,1.0,7,6,AUS,4.0,MITROVIC B,9,6 - 9,480,SRB,8:00
Starting goalkeeper,1.0,7,6,AUS,4.0,DENNERLEY J,9,6 - 9,480,AUS,8:00
Sprint won possession,2.0,7,6,AUS,4.0,MANDIC D,9,6 - 9,480,SRB,8:00
Action shot - Saved,2.0,7,6,AUS,4.0,MANDIC D,9,6 - 9,460,SRB,7:40
Centre shot - Goal,11.0,7,7,AUS,4.0,HOWDEN R,9,7 - 9,437,AUS,7:17
20 sec. exclusion in centre,10.0,7,7,AUS,4.0,MARTIN T,9,7 - 9,423,AUS,7:03
Centre shot - Goal,6.0,7,7,AUS,4.0,PIJETLOVIC D,10,7 - 10,400,SRB,6:40
Action shot - Blocked,11.0,7,7,AUS,4.0,HOWDEN R,10,7 - 10,371,AUS,6:11
Action shot - Saved,8.0,7,7,AUS,4.0,YOUNGER A,10,7 - 10,350,AUS,5:50
5m shot - Blocked,4.0,7,7,AUS,4.0,UDOVICIC V,10,7 - 10,324,SRB,5:24
20 sec. exclusion in field,12.0,7,7,AUS,4.0,MILLER W,10,7 - 10,271,AUS,4:31
Time-Out,,7,7,AUS,4.0,,10,7 - 10,271,SRB,4:31
Action shot - Goal,10.0,7,7,AUS,4.0,FILIPOVIC F,11,7 - 11,246,SRB,4:06
Centre shot - Saved,9.0,7,7,AUS,4.0,SWIFT J,11,7 - 11,226,AUS,3:46
5m shot - Goal,4.0,7,7,AUS,4.0,UDOVICIC V,12,7 - 12,199,SRB,3:19
Action shot - Saved,11.0,7,7,AUS,4.0,HOWDEN R,12,7 - 12,170,AUS,2:50
Turnover foul,4.0,7,7,AUS,4.0,UDOVICIC V,12,7 - 12,144,SRB,2:24
Steal,2.0,7,7,AUS,4.0,CAMPBELL R,12,7 - 12,144,AUS,2:24
Turnover foul,7.0,7,7,AUS,4.0,ROACH A,12,7 - 12,115,AUS,1:55
Steal,3.0,7,7,AUS,4.0,GOCIC Z,12,7 - 12,115,SRB,1:55
Centre shot - Goal,7.0,7,7,AUS,4.0,NIKIC S,13,7 - 13,85,SRB,1:25
Turnover foul,8.0,7,7,AUS,4.0,YOUNGER A,13,7 - 13,64,AUS,1:04
Steal,11.0,7,7,AUS,4.0,PRLAINOVIC A,13,7 - 13,64,SRB,1:04
Turnover foul,6.0,7,7,AUS,4.0,PIJETLOVIC D,13,7 - 13,57,SRB,0:57
20 sec. exclusion in centre,2.0,7,7,AUS,4.0,MANDIC D,13,7 - 13,42,SRB,0:42
Extra player shot - Saved,6.0,7,7,AUS,4.0,GILCHRIST J,13,7 - 13,25,AUS,0:25
5m shot - Blocked,6.0,7,7,AUS,4.0,PIJETLOVIC D,13,7 - 13,8,SRB,0:08
5m shot - Saved,3.0,7,7,AUS,4.0,MARTIN M,13,7 - 13,1,AUS,0:01
