Action,Cap,Game,Opponent,Opponent name,Period,Player,RUS,Score,Seconds,Team,Time
Turnover foul,9.0,5,5,JPN,2.0,STEPANIUK K,5,5 - 5,257,RUS,4:17
Steal,8.0,5,5,JPN,2.0,KADONO Y,5,5 - 5,257,JPN,4:17
Action shot - Saved,6.0,5,5,JPN,2.0,IIDA A,5,5 - 5,239,JPN,3:59
20 sec. exclusion in field,11.0,5,5,JPN,2.0,LISUNOV S,5,5 - 5,220,RUS,3:40
Extra player shot - Post,2.0,5,5,JPN,2.0,ADACHI S,5,5 - 5,211,JPN,3:31
Action shot - Blocked,3.0,5,5,JPN,2.0,ARAI A,5,5 - 5,191,JPN,3:11
5m shot - Missed,10.0,5,5,JPN,2.0,KHOLOD D,5,5 - 5,164,RUS,2:44
20 sec. exclusion in field,2.0,5,5,JPN,2.0,BUGAYCHUK A,5,5 - 5,156,RUS,2:36
Time-Out,,5,5,JPN,2.0,,5,5 - 5,156,JPN,2:36
Turnover foul,4.0,5,5,JPN,2.0,SHIGA M,5,5 - 5,128,JPN,2:08
Penalty shot - Post,2.0,5,5,JPN,4.0,ADACHI S,5,5 - 5,254,JPN,4:14
Turnover foul,6.0,5,5,JPN,4.0,ASHAEV A,5,5 - 5,227,RUS,3:47
Steal,1.0,5,5,JPN,4.0,TANAMURA K,5,5 - 5,227,JPN,3:47
5m shot - Saved,2.0,5,5,JPN,4.0,ADACHI S,5,5 - 5,203,JPN,3:23
5m shot - Post,8.0,5,5,JPN,4.0,NAGAEV I,5,5 - 5,179,RUS,2:59
Turnover foul,9.0,5,5,JPN,4.0,TAKEI K,5,5 - 5,149,JPN,2:29
Turnover foul,4.0,5,5,JPN,4.0,BYCHKOV I,5,5 - 5,137,RUS,2:17
Steal,11.0,5,5,JPN,4.0,OKAWA K,5,5 - 5,137,JPN,2:17
Time-Out,,5,5,JPN,4.0,,5,5 - 5,137,JPN,2:17
Steal,9.0,5,5,JPN,2.0,STEPANIUK K,5,5 - 5,128,RUS,2:08
20 sec. exclusion in field,9.0,5,5,JPN,2.0,TAKEI K,5,5 - 5,126,JPN,2:06
Action shot - Saved,9.0,5,5,JPN,2.0,STEPANIUK K,5,5 - 5,101,RUS,1:41
Counter attack - Goal,3.0,5,6,JPN,2.0,ARAI A,5,5 - 6,84,JPN,1:24
20 sec. exclusion in centre,12.0,5,6,JPN,2.0,HAZUI S,5,5 - 6,56,JPN,0:56
Extra player shot - Saved,8.0,5,6,JPN,2.0,NAGAEV I,5,5 - 6,39,RUS,0:39
Counter attack - Saved,2.0,5,6,JPN,2.0,ADACHI S,5,5 - 6,24,JPN,0:24
Turnover foul,4.0,5,6,JPN,2.0,BYCHKOV I,5,5 - 6,0,RUS,0:00
Steal,4.0,5,6,JPN,2.0,SHIGA M,5,5 - 6,0,JPN,0:00
Starting goalkeeper,13.0,5,6,JPN,3.0,IVANOV V,5,5 - 6,480,RUS,8:00
Starting goalkeeper,1.0,5,6,JPN,3.0,TANAMURA K,5,5 - 6,480,JPN,8:00
Sprint won possession,10.0,5,6,JPN,3.0,KHOLOD D,5,5 - 6,480,RUS,8:00
Turnover foul,3.0,5,6,JPN,3.0,ODINTSOV A,5,5 - 6,451,RUS,7:31
Turnover foul,11.0,5,6,JPN,3.0,OKAWA K,5,5 - 6,422,JPN,7:02
Turnover foul,8.0,5,6,JPN,3.0,NAGAEV I,5,5 - 6,396,RUS,6:36
Steal,12.0,5,6,JPN,3.0,HAZUI S,5,5 - 6,396,JPN,6:36
Counter attack - Goal,11.0,5,7,JPN,3.0,OKAWA K,5,5 - 7,383,JPN,6:23
Turnover foul,10.0,5,7,JPN,3.0,KHOLOD D,5,5 - 7,362,RUS,6:02
Steal,4.0,5,7,JPN,3.0,SHIGA M,5,5 - 7,362,JPN,6:02
Penalty foul,8.0,5,7,JPN,3.0,NAGAEV I,5,5 - 7,355,RUS,5:55
Penalty shot - Goal,3.0,5,8,JPN,3.0,ARAI A,5,5 - 8,355,JPN,5:55
Penalty foul,9.0,5,8,JPN,3.0,TAKEI K,5,5 - 8,334,JPN,5:34
Penalty shot - Goal,2.0,5,8,JPN,3.0,BUGAYCHUK A,6,6 - 8,334,RUS,5:34
Turnover foul,6.0,5,8,JPN,3.0,ASHAEV A,6,6 - 8,294,RUS,4:54
20 sec. exclusion in centre,3.0,5,8,JPN,3.0,ODINTSOV A,6,6 - 8,291,RUS,4:51
Extra player shot - Goal,7.0,5,9,JPN,3.0,SHIMIZU Y,6,6 - 9,286,JPN,4:46
Turnover foul,9.0,5,9,JPN,3.0,TAKEI K,6,6 - 9,223,JPN,3:43
Steal,4.0,5,9,JPN,3.0,BYCHKOV I,6,6 - 9,223,RUS,3:43
20 sec. exclusion in field,7.0,5,9,JPN,3.0,SHIMIZU Y,6,6 - 9,222,JPN,3:42
Extra player shot - Missed,4.0,5,9,JPN,3.0,BYCHKOV I,6,6 - 9,200,RUS,3:20
Action shot - Post,4.0,5,9,JPN,3.0,SHIGA M,6,6 - 9,175,JPN,2:55
20 sec. exclusion in centre,5.0,5,9,JPN,3.0,ZINNATULLIN A,6,6 - 9,163,RUS,2:43
Time-Out,,5,9,JPN,3.0,,6,6 - 9,162,JPN,2:42
Action shot - Goal,9.0,5,10,JPN,3.0,TAKEI K,6,6 - 10,138,JPN,2:18
Action shot - Goal,4.0,5,10,JPN,3.0,BYCHKOV I,7,7 - 10,116,RUS,1:56
Turnover foul,8.0,5,10,JPN,3.0,KADONO Y,7,7 - 10,101,JPN,1:41
Steal,6.0,5,10,JPN,3.0,ASHAEV A,7,7 - 10,101,RUS,1:41
Turnover foul,11.0,5,10,JPN,3.0,LISUNOV S,7,7 - 10,72,RUS,1:12
Turnover foul,8.0,5,10,JPN,3.0,KADONO Y,7,7 - 10,57,JPN,0:57
Steal,11.0,5,10,JPN,3.0,LISUNOV S,7,7 - 10,57,RUS,0:57
Action shot - Saved,11.0,5,10,JPN,3.0,LISUNOV S,7,7 - 10,36,RUS,0:36
Counter attack - Goal,9.0,5,11,JPN,3.0,TAKEI K,7,7 - 11,22,JPN,0:22
Turnover foul,11.0,5,11,JPN,3.0,LISUNOV S,7,7 - 11,5,RUS,0:05
Steal,6.0,5,11,JPN,3.0,IIDA A,7,7 - 11,5,JPN,0:05
Starting goalkeeper,13.0,5,11,JPN,4.0,IVANOV V,7,7 - 11,480,RUS,8:00
Starting goalkeeper,1.0,5,11,JPN,4.0,TANAMURA K,7,7 - 11,480,JPN,8:00
Sprint won possession,10.0,5,11,JPN,4.0,KHOLOD D,7,7 - 11,480,RUS,8:00
Centre shot - Saved,7.0,5,11,JPN,4.0,TIMAKOV V,7,7 - 11,451,RUS,7:31
Counter attack - Saved,12.0,5,11,JPN,4.0,HAZUI S,7,7 - 11,434,JPN,7:14
20 sec. exclusion in field,3.0,5,11,JPN,4.0,ARAI A,7,7 - 11,432,JPN,7:12
Time-Out,,5,11,JPN,4.0,,7,7 - 11,432,RUS,7:12
Action shot - Goal,2.0,5,11,JPN,4.0,BUGAYCHUK A,8,8 - 11,409,RUS,6:49
Turnover foul,8.0,5,11,JPN,4.0,NAGAEV I,8,8 - 11,359,RUS,5:59
Steal,6.0,5,11,JPN,4.0,IIDA A,8,8 - 11,359,JPN,5:59
Counter attack - Goal,11.0,5,12,JPN,4.0,OKAWA K,8,8 - 12,350,JPN,5:50
Goalkeeper substitution,1.0,5,12,JPN,4.0,ANTONOV A,8,8 - 12,350,RUS,5:50
Turnover foul,2.0,5,12,JPN,4.0,BUGAYCHUK A,8,8 - 12,330,RUS,5:30
Steal,4.0,5,12,JPN,4.0,SHIGA M,8,8 - 12,330,JPN,5:30
Counter attack - Post,6.0,5,12,JPN,4.0,IIDA A,8,8 - 12,315,JPN,5:15
20 sec. exclusion in centre,7.0,5,12,JPN,4.0,TIMAKOV V,8,8 - 12,308,RUS,5:08
Extra player shot - Goal,6.0,5,13,JPN,4.0,IIDA A,8,8 - 13,298,JPN,4:58
Turnover foul,3.0,5,13,JPN,4.0,ODINTSOV A,8,8 - 13,262,RUS,4:22
Steal,9.0,5,13,JPN,4.0,TAKEI K,8,8 - 13,262,JPN,4:22
Penalty foul,6.0,5,13,JPN,4.0,ASHAEV A,8,8 - 13,254,RUS,4:14
Goalkeeper substitution,13.0,5,13,JPN,4.0,FUKUSHIMA T,8,8 - 13,137,JPN,2:17
Penalty foul,8.0,5,13,JPN,4.0,KADONO Y,8,8 - 13,115,JPN,1:55
Penalty shot - Goal,9.0,5,13,JPN,4.0,STEPANIUK K,9,9 - 13,115,RUS,1:55
Centre shot - Saved,7.0,5,13,JPN,4.0,SHIMIZU Y,9,9 - 13,83,JPN,1:23
5m shot - Post,12.0,5,13,JPN,4.0,MAGOMAEV L,9,9 - 13,53,RUS,0:53
Action shot - Missed,12.0,5,13,JPN,4.0,MAGOMAEV L,9,9 - 13,43,RUS,0:43
Turnover foul,3.0,5,13,JPN,4.0,ARAI A,9,9 - 13,34,JPN,0:34
Counter attack - Saved,7.0,5,13,JPN,4.0,TIMAKOV V,9,9 - 13,29,RUS,0:29
Turnover foul,10.0,5,13,JPN,4.0,YASUDA K,9,9 - 13,0,JPN,0:00
