Action,Cap,Game,Opponent,Opponent name,Period,Player,RSA,Score,Seconds,Team,Time
Turnover foul,10.0,5,2,JPN,2.0,KILLEEN L,0,0 - 2,372,RSA,6:12
Counter attack - Saved,8.0,5,2,JPN,2.0,HASHIGUCHI M,0,0 - 2,358,JPN,5:58
20 sec. exclusion in centre,6.0,5,2,JPN,2.0,TAKAHASHI A,0,0 - 2,345,JPN,5:45
Action shot - Post,12.0,5,2,JPN,2.0,WHITE K,0,0 - 2,318,RSA,5:18
Action shot - Goal,7.0,5,3,JPN,2.0,NAKANO Y,0,0 - 3,296,JPN,4:56
Turnover foul,10.0,5,3,JPN,2.0,KILLEEN L,0,0 - 3,273,RSA,4:33
Steal,2.0,5,3,JPN,2.0,SAKANOUE C,0,0 - 3,273,JPN,4:33
Turnover foul,9.0,5,3,JPN,2.0,HOSOYA K,0,0 - 3,253,JPN,4:13
Steal,2.0,5,3,JPN,2.0,PARKES M,0,0 - 3,253,RSA,4:13
Action shot - Missed,7.0,5,3,JPN,2.0,KAY K,0,0 - 3,229,RSA,3:49
Turnover foul,3.0,5,3,JPN,2.0,KAZAMA Y,0,0 - 3,204,JPN,3:24
Steal,11.0,5,3,JPN,2.0,O'HANLON D,0,0 - 3,204,RSA,3:24
Action shot - Missed,4.0,5,3,JPN,2.0,VERSFELD R,0,0 - 3,178,RSA,2:58
5m shot - Saved,3.0,5,3,JPN,2.0,KAZAMA Y,0,0 - 3,165,JPN,2:45
Turnover foul,10.0,5,3,JPN,2.0,KILLEEN L,0,0 - 3,140,RSA,2:20
Steal,2.0,5,3,JPN,2.0,SAKANOUE C,0,0 - 3,140,JPN,2:20
Action shot - Saved,8.0,5,3,JPN,2.0,HASHIGUCHI M,0,0 - 3,119,JPN,1:59
Time-Out,,5,3,JPN,2.0,,0,0 - 3,119,RSA,1:59
Turnover foul,7.0,5,3,JPN,2.0,KAY K,0,0 - 3,112,RSA,1:52
Extra player shot - Saved,7.0,5,3,JPN,4.0,KAY K,0,0 - 3,171,RSA,2:51
Turnover foul,12.0,5,3,JPN,4.0,SUZUKI K,0,0 - 3,159,JPN,2:39
Steal,6.0,5,3,JPN,4.0,HALLENDORFF A,0,0 - 3,159,RSA,2:39
Counter attack - Goal,12.0,5,15,JPN,4.0,WHITE K,6,6 - 15,145,RSA,2:25
Turnover foul,7.0,5,15,JPN,4.0,NAKANO Y,6,6 - 15,120,JPN,2:00
20 sec. exclusion in field,6.0,5,15,JPN,4.0,TAKAHASHI A,6,6 - 15,119,JPN,1:59
Exclusion with substitution,6.0,5,15,JPN,4.0,TAKAHASHI A,6,6 - 15,119,JPN,1:59
Action shot - Saved,10.0,5,15,JPN,2.0,MORI T,6,6 - 15,94,JPN,1:34
Turnover foul,7.0,5,15,JPN,2.0,KAY K,6,6 - 15,87,RSA,1:27
Counter attack - Goal,7.0,5,4,JPN,2.0,NAKANO Y,0,0 - 4,78,JPN,1:18
Turnover foul,7.0,5,4,JPN,2.0,KAY K,0,0 - 4,60,RSA,1:00
Action shot - Missed,7.0,5,4,JPN,2.0,NAKANO Y,0,0 - 4,47,JPN,0:47
Turnover foul,4.0,5,4,JPN,2.0,VERSFELD R,0,0 - 4,30,RSA,0:30
Action shot - Saved,10.0,5,4,JPN,2.0,MORI T,0,0 - 4,14,JPN,0:14
5m shot - Saved,12.0,5,4,JPN,2.0,WHITE K,0,0 - 4,0,RSA,0:00
Starting goalkeeper,1.0,5,4,JPN,3.0,THOMAS R,0,0 - 4,480,RSA,8:00
Starting goalkeeper,13.0,5,4,JPN,3.0,UMEDA Y,0,0 - 4,480,JPN,8:00
Sprint won possession,11.0,5,4,JPN,3.0,O'HANLON D,0,0 - 4,480,RSA,8:00
Action shot - Goal,4.0,5,4,JPN,3.0,VERSFELD R,1,1 - 4,455,RSA,7:35
5m shot - Missed,11.0,5,4,JPN,3.0,TOKUMOTO M,1,1 - 4,429,JPN,7:09
Turnover foul,7.0,5,4,JPN,3.0,KAY K,1,1 - 4,423,RSA,7:03
Counter attack - Goal,11.0,5,5,JPN,3.0,TOKUMOTO M,1,1 - 5,413,JPN,6:53
Turnover foul,7.0,5,5,JPN,3.0,KAY K,1,1 - 5,398,RSA,6:38
Counter attack - Goal,2.0,5,6,JPN,3.0,SAKANOUE C,1,1 - 6,386,JPN,6:26
Action shot - Saved,7.0,5,6,JPN,3.0,KAY K,1,1 - 6,365,RSA,6:05
20 sec. exclusion in centre,11.0,5,6,JPN,3.0,TOKUMOTO M,1,1 - 6,363,JPN,6:03
Action shot - Goal,11.0,5,6,JPN,3.0,O'HANLON D,2,2 - 6,341,RSA,5:41
Turnover foul,7.0,5,6,JPN,3.0,NAKANO Y,2,2 - 6,319,JPN,5:19
Steal,12.0,5,6,JPN,3.0,WHITE K,2,2 - 6,319,RSA,5:19
Turnover foul,12.0,5,6,JPN,3.0,WHITE K,2,2 - 6,312,RSA,5:12
Counter attack - Saved,5.0,5,6,JPN,3.0,NAKATA M,2,2 - 6,303,JPN,5:03
Counter attack - Goal,8.0,5,7,JPN,3.0,HASHIGUCHI M,2,2 - 7,298,JPN,4:58
Turnover foul,10.0,5,7,JPN,3.0,KILLEEN L,2,2 - 7,274,RSA,4:34
Steal,7.0,5,7,JPN,3.0,NAKANO Y,2,2 - 7,274,JPN,4:34
Counter attack - Goal,7.0,5,8,JPN,3.0,NAKANO Y,2,2 - 8,264,JPN,4:24
Turnover foul,12.0,5,8,JPN,3.0,WHITE K,2,2 - 8,249,RSA,4:09
Steal,4.0,5,8,JPN,3.0,MAGARIYAMA S,2,2 - 8,249,JPN,4:09
Counter attack - Goal,2.0,5,9,JPN,3.0,SAKANOUE C,2,2 - 9,237,JPN,3:57
Turnover foul,3.0,5,9,JPN,3.0,PALEY K,2,2 - 9,204,RSA,3:24
Action shot - Goal,10.0,5,10,JPN,3.0,MORI T,2,2 - 10,186,JPN,3:06
Turnover foul,12.0,5,10,JPN,3.0,WHITE K,2,2 - 10,161,RSA,2:41
Steal,8.0,5,10,JPN,3.0,HASHIGUCHI M,2,2 - 10,161,JPN,2:41
Centre shot - Saved,8.0,5,10,JPN,3.0,HASHIGUCHI M,2,2 - 10,136,JPN,2:16
Action shot - Goal,7.0,5,11,JPN,3.0,NAKANO Y,2,2 - 11,124,JPN,2:04
Action shot - Saved,3.0,5,11,JPN,3.0,PALEY K,2,2 - 11,98,RSA,1:38
5m shot - Goal,5.0,5,12,JPN,3.0,NAKATA M,2,2 - 12,78,JPN,1:18
Centre shot - Post,7.0,5,12,JPN,3.0,KAY K,2,2 - 12,61,RSA,1:01
Centre shot - Goal,7.0,5,12,JPN,3.0,KAY K,3,3 - 12,55,RSA,0:55
5m shot - Saved,12.0,5,12,JPN,3.0,SUZUKI K,3,3 - 12,32,JPN,0:32
20 sec. exclusion in centre,2.0,5,12,JPN,3.0,SAKANOUE C,3,3 - 12,7,JPN,0:07
Extra player shot - Missed,7.0,5,12,JPN,3.0,KAY K,3,3 - 12,1,RSA,0:01
Starting goalkeeper,13.0,5,12,JPN,4.0,GASCOIGNE A,3,3 - 12,480,RSA,8:00
Starting goalkeeper,1.0,5,12,JPN,4.0,MIURA R,3,3 - 12,480,JPN,8:00
Sprint won possession,6.0,5,12,JPN,4.0,HALLENDORFF A,3,3 - 12,480,RSA,8:00
Turnover foul,11.0,5,12,JPN,4.0,O'HANLON D,3,3 - 12,451,RSA,7:31
5m shot - Goal,10.0,5,13,JPN,4.0,MORI T,3,3 - 13,422,JPN,7:02
Centre shot - Saved,7.0,5,13,JPN,4.0,KAY K,3,3 - 13,406,RSA,6:46
Turnover foul,8.0,5,13,JPN,4.0,HASHIGUCHI M,3,3 - 13,387,JPN,6:27
Steal,5.0,5,13,JPN,4.0,SCHOOLING M,3,3 - 13,387,RSA,6:27
20 sec. exclusion in centre,6.0,5,13,JPN,4.0,TAKAHASHI A,3,3 - 13,375,JPN,6:15
Extra player shot - Goal,12.0,5,13,JPN,4.0,WHITE K,4,4 - 13,358,RSA,5:58
Turnover foul,10.0,5,13,JPN,4.0,MORI T,4,4 - 13,344,JPN,5:44
Steal,12.0,5,13,JPN,4.0,WHITE K,4,4 - 13,344,RSA,5:44
Turnover foul,12.0,5,13,JPN,4.0,WHITE K,4,4 - 13,322,RSA,5:22
5m shot - Post,4.0,5,13,JPN,4.0,MAGARIYAMA S,4,4 - 13,311,JPN,5:11
Action shot - Goal,6.0,5,13,JPN,4.0,HALLENDORFF A,5,5 - 13,289,RSA,4:49
20 sec. exclusion in centre,11.0,5,13,JPN,4.0,O'HANLON D,5,5 - 13,272,RSA,4:32
Action shot - Goal,9.0,5,14,JPN,4.0,HOSOYA K,5,5 - 14,250,JPN,4:10
Turnover foul,5.0,5,14,JPN,4.0,SCHOOLING M,5,5 - 14,233,RSA,3:53
Counter attack - Goal,6.0,5,15,JPN,4.0,TAKAHASHI A,5,5 - 15,221,JPN,3:41
20 sec. exclusion in centre,11.0,5,15,JPN,4.0,TOKUMOTO M,5,5 - 15,201,JPN,3:21
Extra player shot - Goal,5.0,5,15,JPN,4.0,SCHOOLING M,7,7 - 15,99,RSA,1:39
Turnover foul,2.0,5,15,JPN,4.0,SAKANOUE C,7,7 - 15,70,JPN,1:10
Steal,6.0,5,15,JPN,4.0,HALLENDORFF A,7,7 - 15,70,RSA,1:10
Turnover foul,3.0,5,15,JPN,4.0,PALEY K,7,7 - 15,45,RSA,0:45
Turnover foul,8.0,5,15,JPN,4.0,HASHIGUCHI M,7,7 - 15,33,JPN,0:33
Turnover foul,12.0,5,15,JPN,4.0,WHITE K,7,7 - 15,19,RSA,0:19
Counter attack - Saved,4.0,5,15,JPN,4.0,MAGARIYAMA S,7,7 - 15,6,JPN,0:06
