Action,Cap,Game,HUN,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Starting goalkeeper,13.0,3,12,3,KAZ,3.0,KASO O,12 - 3,480,HUN,8:00
Sprint won possession,7.0,3,12,3,KAZ,3.0,MISKOLCZI I,12 - 3,480,HUN,8:00
Action shot - Blocked,11.0,3,12,3,KAZ,3.0,GARDA K,12 - 3,456,HUN,7:36
Turnover foul,10.0,3,12,3,KAZ,3.0,GRITSENKO M,12 - 3,404,KAZ,6:44
Steal,11.0,3,12,3,KAZ,3.0,GARDA K,12 - 3,404,HUN,6:44
20 sec. exclusion in centre,6.0,3,12,3,KAZ,3.0,ZUBKOVA A,12 - 3,395,KAZ,6:35
Extra player shot - Goal,4.0,3,13,3,KAZ,3.0,KISTELEKI D,13 - 3,392,HUN,6:32
20 sec. exclusion in centre,11.0,3,13,3,KAZ,3.0,GARDA K,13 - 3,383,HUN,6:23
Action shot - Missed,2.0,3,13,3,KAZ,3.0,SHEPELINA N,13 - 3,357,KAZ,5:57
Turnover foul,4.0,3,13,3,KAZ,3.0,KISTELEKI D,13 - 3,344,HUN,5:44
Steal,1.0,3,13,3,KAZ,3.0,ZHARKOVA A,13 - 3,344,KAZ,5:44
Counter attack - Goal,9.0,3,13,4,KAZ,3.0,JAKAYEVA A,13 - 4,336,KAZ,5:36
Action shot - Goal,11.0,3,14,4,KAZ,3.0,GARDA K,14 - 4,312,HUN,5:12
Centre shot - Missed,9.0,3,14,4,KAZ,3.0,JAKAYEVA A,14 - 4,298,KAZ,4:58
Action shot - Goal,7.0,3,15,4,KAZ,3.0,MISKOLCZI I,15 - 4,278,HUN,4:38
Turnover foul,9.0,3,15,4,KAZ,3.0,JAKAYEVA A,15 - 4,262,KAZ,4:22
Steal,6.0,3,15,4,KAZ,3.0,TAKACS O,15 - 4,262,HUN,4:22
20 sec. exclusion in field,3.0,3,15,4,KAZ,3.0,AKILBAYEVA A,15 - 4,258,KAZ,4:18
Extra player shot - Saved,4.0,3,15,4,KAZ,3.0,KISTELEKI D,15 - 4,245,HUN,4:05
Action shot - Saved,7.0,3,15,4,KAZ,3.0,ALEXANDROVA N,15 - 4,219,KAZ,3:39
Counter attack - Saved,10.0,3,15,4,KAZ,3.0,BUJKA B,15 - 4,190,HUN,3:10
Counter attack - Goal,3.0,3,15,5,KAZ,3.0,AKILBAYEVA A,15 - 5,176,KAZ,2:56
Turnover foul,9.0,3,15,5,KAZ,3.0,TOTH I,15 - 5,170,HUN,2:50
Centre shot - Saved,8.0,3,15,5,KAZ,3.0,GLUSHKOVA Y,15 - 5,151,KAZ,2:31
Action shot - Blocked,3.0,3,15,5,KAZ,3.0,AKILBAYEVA A,15 - 5,135,KAZ,2:15
Action shot - Saved,11.0,3,15,5,KAZ,3.0,GARDA K,15 - 5,110,HUN,1:50
Turnover foul,8.0,3,15,5,KAZ,3.0,GLUSHKOVA Y,15 - 5,85,KAZ,1:25
Steal,11.0,3,15,5,KAZ,3.0,GARDA K,15 - 5,85,HUN,1:25
Action shot - Saved,12.0,3,15,5,KAZ,3.0,MENCZINGER K,15 - 5,57,HUN,0:57
Action shot - Post,3.0,3,15,5,KAZ,3.0,AKILBAYEVA A,15 - 5,30,KAZ,0:30
Centre shot - Saved,11.0,3,15,5,KAZ,3.0,GARDA K,15 - 5,6,HUN,0:06
Starting goalkeeper,13.0,3,15,5,KAZ,4.0,KASO O,15 - 5,480,HUN,8:00
Starting goalkeeper,1.0,3,15,5,KAZ,4.0,ZHARKOVA A,15 - 5,480,KAZ,8:00
Sprint won possession,2.0,3,15,5,KAZ,4.0,ILLES A,15 - 5,480,HUN,8:00
Turnover foul,9.0,3,15,5,KAZ,4.0,TOTH I,15 - 5,459,HUN,7:39
Steal,4.0,3,15,5,KAZ,4.0,TUROVA A,15 - 5,459,KAZ,7:39
20 sec. exclusion in field,4.0,3,15,5,KAZ,4.0,TUROVA A,15 - 5,418,KAZ,6:58
Extra player shot - Goal,12.0,3,16,5,KAZ,4.0,MENCZINGER K,16 - 5,390,HUN,6:30
Action shot - Goal,3.0,3,16,6,KAZ,4.0,AKILBAYEVA A,16 - 6,368,KAZ,6:08
Centre shot - Saved,9.0,3,16,6,KAZ,4.0,TOTH I,16 - 6,349,HUN,5:49
Centre shot - Goal,9.0,3,16,7,KAZ,4.0,JAKAYEVA A,16 - 7,328,KAZ,5:28
Action shot - Goal,5.0,3,17,7,KAZ,4.0,SZUCS G,17 - 7,314,HUN,5:14
20 sec. exclusion in centre,11.0,3,17,7,KAZ,4.0,GARDA K,17 - 7,291,HUN,4:51
Exclusion with substitution,11.0,3,17,7,KAZ,4.0,GARDA K,17 - 7,291,HUN,4:51
20 sec. exclusion in field,9.0,3,17,7,KAZ,4.0,TOTH I,17 - 7,276,HUN,4:36
Extra player shot - Blocked,10.0,3,17,7,KAZ,4.0,GRITSENKO M,17 - 7,260,KAZ,4:20
Turnover foul,13.0,3,17,7,KAZ,4.0,KASO O,17 - 7,256,HUN,4:16
20 sec. exclusion in field,5.0,3,17,7,KAZ,4.0,MIRSHINA A,17 - 7,215,KAZ,3:35
Time-Out,,3,17,7,KAZ,4.0,,17 - 7,213,HUN,3:33
Action shot - Post,5.0,3,17,7,KAZ,4.0,SZUCS G,17 - 7,186,HUN,3:06
Action shot - Saved,3.0,3,17,7,KAZ,4.0,AKILBAYEVA A,17 - 7,158,KAZ,2:38
Turnover foul,6.0,3,17,7,KAZ,4.0,TAKACS O,17 - 7,134,HUN,2:14
Steal,1.0,3,17,7,KAZ,4.0,ZHARKOVA A,17 - 7,134,KAZ,2:14
Action shot - Post,5.0,3,17,7,KAZ,4.0,MIRSHINA A,17 - 7,109,KAZ,1:49
Time-Out,,3,17,7,KAZ,4.0,,17 - 7,105,HUN,1:45
Goalkeeper substitution,13.0,3,17,7,KAZ,4.0,KRASSIKOVA K,17 - 7,105,KAZ,1:45
Action shot - Missed,6.0,3,17,7,KAZ,4.0,TAKACS O,17 - 7,87,HUN,1:27
Action shot - Goal,6.0,3,18,7,KAZ,4.0,TAKACS O,18 - 7,39,HUN,0:39
Action shot - Blocked,5.0,3,18,7,KAZ,4.0,MIRSHINA A,18 - 7,13,KAZ,0:13
Starting goalkeeper,1.0,4,0,0,GBR,1.0,MORRIS R,0 - 0,480,GBR,8:00
Starting goalkeeper,1.0,4,0,0,GBR,1.0,BOLONYAI F,0 - 0,480,HUN,8:00
Sprint won possession,2.0,4,0,0,GBR,1.0,WILCOX C,0 - 0,480,GBR,8:00
Turnover foul,10.0,4,0,0,GBR,1.0,WINSTANLEY-SMITH A,0 - 0,460,GBR,7:40
Steal,3.0,4,0,0,GBR,1.0,ANTAL D,0 - 0,460,HUN,7:40
Turnover foul,10.0,4,0,0,GBR,1.0,BUJKA B,0 - 0,446,HUN,7:26
Steal,8.0,4,0,0,GBR,1.0,MUSGROVE H,0 - 0,446,GBR,7:26
Turnover foul,6.0,4,0,0,GBR,1.0,NIXON C,0 - 0,430,GBR,7:10
Counter attack - Goal,4.0,4,1,0,GBR,1.0,KISTELEKI D,1 - 0,418,HUN,6:58
Action shot - Goal,6.0,4,1,1,GBR,1.0,NIXON C,1 - 1,393,GBR,6:33
Turnover foul,9.0,4,1,1,GBR,1.0,TOTH I,1 - 1,383,HUN,6:23
Steal,6.0,4,1,1,GBR,1.0,NIXON C,1 - 1,383,GBR,6:23
Turnover foul,4.0,4,1,1,GBR,1.0,GIBSON-BYRNE C,1 - 1,367,GBR,6:07
Steal,6.0,4,1,1,GBR,1.0,TAKACS O,1 - 1,367,HUN,6:07
Turnover foul,5.0,4,1,1,GBR,1.0,SZUCS G,1 - 1,359,HUN,5:59
Turnover foul,5.0,4,1,1,GBR,1.0,HOY A,1 - 1,351,GBR,5:51
Steal,6.0,4,1,1,GBR,1.0,TAKACS O,1 - 1,351,HUN,5:51
Turnover foul,9.0,4,1,1,GBR,1.0,TOTH I,1 - 1,331,HUN,5:31
Turnover foul,8.0,4,1,1,GBR,1.0,MUSGROVE H,1 - 1,318,GBR,5:18
Steal,3.0,4,1,1,GBR,1.0,ANTAL D,1 - 1,318,HUN,5:18
Turnover foul,3.0,4,1,1,GBR,1.0,ANTAL D,1 - 1,303,HUN,5:03
Steal,1.0,4,1,1,GBR,1.0,MORRIS R,1 - 1,303,GBR,5:03
Turnover foul,6.0,4,1,1,GBR,1.0,NIXON C,1 - 1,276,GBR,4:36
Steal,5.0,4,1,1,GBR,1.0,SZUCS G,1 - 1,276,HUN,4:36
20 sec. exclusion in centre,5.0,4,1,1,GBR,1.0,HOY A,1 - 1,266,GBR,4:26
Extra player shot - Blocked,5.0,4,1,1,GBR,1.0,SZUCS G,1 - 1,246,HUN,4:06
Turnover foul,10.0,4,1,1,GBR,1.0,WINSTANLEY-SMITH A,1 - 1,231,GBR,3:51
Steal,1.0,4,1,1,GBR,1.0,BOLONYAI F,1 - 1,231,HUN,3:51
Turnover foul,8.0,4,1,1,GBR,1.0,KESZTHELYI R,1 - 1,216,HUN,3:36
Steal,1.0,4,1,1,GBR,1.0,MORRIS R,1 - 1,216,GBR,3:36
Turnover foul,5.0,4,1,1,GBR,1.0,HOY A,1 - 1,203,GBR,3:23
Steal,3.0,4,1,1,GBR,1.0,ANTAL D,1 - 1,203,HUN,3:23
20 sec. exclusion in field,5.0,4,1,1,GBR,1.0,HOY A,1 - 1,199,GBR,3:19
Extra player shot - Goal,4.0,4,2,1,GBR,1.0,KISTELEKI D,2 - 1,193,HUN,3:13
Turnover foul,7.0,4,2,1,GBR,1.0,GIBSON L,2 - 1,178,GBR,2:58
Steal,12.0,4,2,1,GBR,1.0,MENCZINGER K,2 - 1,178,HUN,2:58
Action shot - Post,7.0,4,2,1,GBR,1.0,MISKOLCZI I,2 - 1,155,HUN,2:35
5m shot - Post,8.0,4,2,1,GBR,1.0,MUSGROVE H,2 - 1,125,GBR,2:05
Turnover foul,2.0,4,2,1,GBR,1.0,ILLES A,2 - 1,112,HUN,1:52
Steal,1.0,4,2,1,GBR,1.0,MORRIS R,2 - 1,112,GBR,1:52
Turnover foul,4.0,4,2,1,GBR,1.0,GIBSON-BYRNE C,2 - 1,88,GBR,1:28
Steal,3.0,4,2,1,GBR,1.0,ANTAL D,2 - 1,88,HUN,1:28
Centre shot - Goal,10.0,4,3,1,GBR,1.0,BUJKA B,3 - 1,73,HUN,1:13
Turnover foul,2.0,4,3,1,GBR,1.0,WILCOX C,3 - 1,59,GBR,0:59
Centre shot - Goal,10.0,4,4,1,GBR,1.0,BUJKA B,4 - 1,39,HUN,0:39
Action shot - Goal,4.0,4,4,2,GBR,1.0,GIBSON-BYRNE C,4 - 2,16,GBR,0:16
Turnover foul,8.0,4,4,2,GBR,1.0,KESZTHELYI R,4 - 2,6,HUN,0:06
Steal,1.0,4,4,2,GBR,1.0,MORRIS R,4 - 2,6,GBR,0:06
5m shot - Saved,6.0,4,4,2,GBR,1.0,NIXON C,4 - 2,1,GBR,0:01
Starting goalkeeper,1.0,4,4,2,GBR,2.0,MORRIS R,4 - 2,480,GBR,8:00
Starting goalkeeper,1.0,4,4,2,GBR,2.0,BOLONYAI F,4 - 2,480,HUN,8:00
Sprint won possession,2.0,4,4,2,GBR,2.0,WILCOX C,4 - 2,480,GBR,8:00
Turnover foul,4.0,4,4,2,GBR,2.0,GIBSON-BYRNE C,4 - 2,465,GBR,7:45
Steal,8.0,4,4,2,GBR,2.0,KESZTHELYI R,4 - 2,465,HUN,7:45
Turnover foul,10.0,4,4,2,GBR,2.0,WINSTANLEY-SMITH A,4 - 2,419,GBR,6:59
Action shot - Saved,4.0,4,4,2,GBR,2.0,KISTELEKI D,4 - 2,397,HUN,6:37
Action shot - Saved,10.0,4,4,2,GBR,2.0,WINSTANLEY-SMITH A,4 - 2,369,GBR,6:09
Counter attack - Goal,8.0,4,5,2,GBR,2.0,KESZTHELYI R,5 - 2,359,HUN,5:59
Turnover foul,8.0,4,5,2,GBR,2.0,MUSGROVE H,5 - 2,349,GBR,5:49
20 sec. exclusion in field,3.0,4,5,2,GBR,2.0,McCANN F,5 - 2,343,GBR,5:43
Extra player shot - Goal,4.0,4,6,2,GBR,2.0,KISTELEKI D,6 - 2,337,HUN,5:37
Time-Out,,4,6,2,GBR,2.0,,6 - 2,337,GBR,5:37
Turnover foul,7.0,4,6,2,GBR,2.0,GIBSON L,6 - 2,319,GBR,5:19
Steal,2.0,4,6,2,GBR,4.0,WILCOX C,6 - 2,368,GBR,6:08
20 sec. exclusion in centre,7.0,4,6,2,GBR,4.0,MISKOLCZI I,6 - 2,349,HUN,5:49
Extra player shot - Saved,8.0,4,6,2,GBR,4.0,MUSGROVE H,6 - 2,333,GBR,5:33
Turnover foul,10.0,4,6,2,GBR,4.0,WINSTANLEY-SMITH A,6 - 2,309,GBR,5:09
Steal,13.0,4,6,2,GBR,4.0,KASO O,6 - 2,309,HUN,5:09
Centre shot - Goal,10.0,4,12,5,GBR,4.0,BUJKA B,12 - 5,292,HUN,4:52
Turnover foul,10.0,4,12,5,GBR,4.0,WINSTANLEY-SMITH A,12 - 5,277,GBR,4:37
Turnover foul,9.0,4,12,5,GBR,4.0,TOTH I,12 - 5,265,HUN,4:25
Steal,9.0,4,12,5,GBR,4.0,ETIEBET P,12 - 5,265,GBR,4:25
Turnover foul,10.0,4,12,5,GBR,4.0,WINSTANLEY-SMITH A,12 - 5,244,GBR,4:04
Steal,7.0,4,12,5,GBR,4.0,MISKOLCZI I,12 - 5,244,HUN,4:04
Counter attack - Missed,3.0,4,12,5,GBR,4.0,ANTAL D,12 - 5,235,HUN,3:55
Turnover foul,10.0,4,12,5,GBR,4.0,WINSTANLEY-SMITH A,12 - 5,217,GBR,3:37
Steal,3.0,4,12,5,GBR,4.0,ANTAL D,12 - 5,217,HUN,3:37
20 sec. exclusion in centre,6.0,4,12,5,GBR,4.0,NIXON C,12 - 5,201,GBR,3:21
Steal,9.0,4,12,5,GBR,2.0,TOTH I,12 - 5,319,HUN,5:19
Penalty foul,8.0,4,12,5,GBR,2.0,MUSGROVE H,12 - 5,295,GBR,4:55
Penalty shot - Goal,7.0,4,7,2,GBR,2.0,MISKOLCZI I,7 - 2,295,HUN,4:55
Action shot - Post,8.0,4,7,2,GBR,2.0,MUSGROVE H,7 - 2,267,GBR,4:27
Action shot - Saved,8.0,4,7,2,GBR,2.0,KESZTHELYI R,7 - 2,244,HUN,4:04
Turnover foul,9.0,4,7,2,GBR,2.0,TOTH I,7 - 2,213,HUN,3:33
Turnover foul,4.0,4,7,2,GBR,2.0,GIBSON-BYRNE C,7 - 2,198,GBR,3:18
Steal,12.0,4,7,2,GBR,2.0,MENCZINGER K,7 - 2,198,HUN,3:18
Counter attack - Missed,12.0,4,7,2,GBR,2.0,MENCZINGER K,7 - 2,189,HUN,3:09
Turnover foul,10.0,4,7,2,GBR,2.0,WINSTANLEY-SMITH A,7 - 2,170,GBR,2:50
Steal,9.0,4,7,2,GBR,2.0,TOTH I,7 - 2,170,HUN,2:50
Turnover foul,8.0,4,7,2,GBR,2.0,KESZTHELYI R,7 - 2,147,HUN,2:27
20 sec. exclusion in centre,2.0,4,7,2,GBR,2.0,ILLES A,7 - 2,129,HUN,2:09
Action shot - Saved,4.0,4,7,2,GBR,2.0,GIBSON-BYRNE C,7 - 2,103,GBR,1:43
Action shot - Goal,5.0,4,8,2,GBR,2.0,SZUCS G,8 - 2,83,HUN,1:23
Centre shot - Goal,10.0,4,8,3,GBR,2.0,WINSTANLEY-SMITH A,8 - 3,65,GBR,1:05
20 sec. exclusion in centre,3.0,4,8,3,GBR,2.0,McCANN F,8 - 3,53,GBR,0:53
Action shot - Saved,2.0,4,8,3,GBR,2.0,ILLES A,8 - 3,24,HUN,0:24
Counter attack - Goal,3.0,4,8,4,GBR,2.0,McCANN F,8 - 4,13,GBR,0:13
Starting goalkeeper,1.0,4,8,4,GBR,3.0,BOLONYAI F,8 - 4,480,HUN,8:00
Starting goalkeeper,1.0,4,8,4,GBR,3.0,MORRIS R,8 - 4,480,GBR,8:00
Sprint won possession,2.0,4,8,4,GBR,3.0,WILCOX C,8 - 4,480,GBR,8:00
Centre shot - Saved,7.0,4,8,4,GBR,3.0,GIBSON L,8 - 4,451,GBR,7:31
20 sec. exclusion in centre,8.0,4,8,4,GBR,3.0,MUSGROVE H,8 - 4,439,GBR,7:19
Action shot - Post,3.0,4,8,4,GBR,3.0,ANTAL D,8 - 4,414,HUN,6:54
Action shot - Missed,4.0,4,8,4,GBR,3.0,GIBSON-BYRNE C,8 - 4,388,GBR,6:28
Counter attack - Goal,10.0,4,9,4,GBR,3.0,BUJKA B,9 - 4,381,HUN,6:21
Penalty foul,12.0,4,9,4,GBR,3.0,MENCZINGER K,9 - 4,357,HUN,5:57
Penalty shot - Missed,6.0,4,9,4,GBR,3.0,NIXON C,9 - 4,357,GBR,5:57
Turnover foul,7.0,4,9,4,GBR,3.0,MISKOLCZI I,9 - 4,339,HUN,5:39
Action shot - Post,6.0,4,9,4,GBR,3.0,NIXON C,9 - 4,332,GBR,5:32
Centre shot - Goal,9.0,4,10,4,GBR,3.0,TOTH I,10 - 4,306,HUN,5:06
Turnover foul,4.0,4,10,4,GBR,3.0,GIBSON-BYRNE C,10 - 4,290,GBR,4:50
Steal,9.0,4,10,4,GBR,3.0,TOTH I,10 - 4,290,HUN,4:50
Centre shot - Saved,8.0,4,10,4,GBR,3.0,KESZTHELYI R,10 - 4,273,HUN,4:33
20 sec. exclusion in centre,2.0,4,10,4,GBR,3.0,WILCOX C,10 - 4,254,GBR,4:14
Extra player shot - Missed,2.0,4,10,4,GBR,3.0,ILLES A,10 - 4,251,HUN,4:11
Time-Out,,4,10,4,GBR,3.0,,10 - 4,248,GBR,4:08
5m shot - Post,4.0,4,10,4,GBR,3.0,GIBSON-BYRNE C,10 - 4,235,GBR,3:55
Action shot - Saved,8.0,4,10,4,GBR,3.0,KESZTHELYI R,10 - 4,220,HUN,3:40
20 sec. exclusion in centre,2.0,4,10,4,GBR,3.0,ILLES A,10 - 4,197,HUN,3:17
Extra player shot - Blocked,2.0,4,10,4,GBR,3.0,WILCOX C,10 - 4,179,GBR,2:59
20 sec. exclusion in field,6.0,4,10,4,GBR,3.0,TAKACS O,10 - 4,166,HUN,2:46
Extra player shot - Missed,8.0,4,10,4,GBR,3.0,MUSGROVE H,10 - 4,147,GBR,2:27
Turnover foul,8.0,4,10,4,GBR,3.0,KESZTHELYI R,10 - 4,130,HUN,2:10
Turnover foul,11.0,4,10,4,GBR,3.0,CLAYTON F,10 - 4,117,GBR,1:57
Steal,8.0,4,10,4,GBR,3.0,KESZTHELYI R,10 - 4,117,HUN,1:57
20 sec. exclusion in field,2.0,4,10,4,GBR,3.0,WILCOX C,10 - 4,96,GBR,1:36
Extra player shot - Post,8.0,4,10,4,GBR,3.0,KESZTHELYI R,10 - 4,94,HUN,1:34
Counter attack - Saved,11.0,4,10,4,GBR,3.0,CLAYTON F,10 - 4,77,GBR,1:17
Turnover foul,6.0,4,10,4,GBR,3.0,TAKACS O,10 - 4,58,HUN,0:58
20 sec. exclusion in field,9.0,4,10,4,GBR,3.0,TOTH I,10 - 4,37,HUN,0:37
Turnover foul,10.0,4,10,4,GBR,3.0,WINSTANLEY-SMITH A,10 - 4,8,GBR,0:08
Steal,10.0,4,10,4,GBR,3.0,BUJKA B,10 - 4,8,HUN,0:08
Starting goalkeeper,1.0,4,10,4,GBR,4.0,MORRIS R,10 - 4,480,GBR,8:00
Starting goalkeeper,13.0,4,10,4,GBR,4.0,KASO O,10 - 4,480,HUN,8:00
Sprint won possession,2.0,4,10,4,GBR,4.0,WILCOX C,10 - 4,480,GBR,8:00
Turnover foul,7.0,4,10,4,GBR,4.0,GIBSON L,10 - 4,455,GBR,7:35
20 sec. exclusion in centre,7.0,4,10,4,GBR,4.0,GIBSON L,10 - 4,434,GBR,7:14
Extra player shot - Goal,10.0,4,11,4,GBR,4.0,BUJKA B,11 - 4,432,HUN,7:12
20 sec. exclusion in centre,6.0,4,11,4,GBR,4.0,TAKACS O,11 - 4,409,HUN,6:49
Action shot - Goal,6.0,4,11,5,GBR,4.0,NIXON C,11 - 5,388,GBR,6:28
Turnover foul,7.0,4,11,5,GBR,4.0,MISKOLCZI I,11 - 5,368,HUN,6:08
Centre shot - Goal,4.0,4,13,5,GBR,4.0,KISTELEKI D,13 - 5,180,HUN,3:00
Turnover foul,9.0,4,13,5,GBR,4.0,ETIEBET P,13 - 5,159,GBR,2:39
Steal,3.0,4,13,5,GBR,4.0,ANTAL D,13 - 5,159,HUN,2:39
Turnover foul,10.0,4,13,5,GBR,4.0,WINSTANLEY-SMITH A,13 - 5,112,GBR,1:52
Steal,2.0,4,13,5,GBR,4.0,ILLES A,13 - 5,112,HUN,1:52
20 sec. exclusion in field,12.0,4,13,5,GBR,4.0,FOWLER K,13 - 5,101,GBR,1:41
Time-Out,,4,13,5,GBR,4.0,,13 - 5,100,HUN,1:40
Extra player shot - Goal,3.0,4,14,5,GBR,4.0,ANTAL D,14 - 5,82,HUN,1:22
5m shot - Post,4.0,4,14,5,GBR,4.0,GIBSON-BYRNE C,14 - 5,64,GBR,1:04
Turnover foul,3.0,4,14,5,GBR,4.0,ANTAL D,14 - 5,53,HUN,0:53
20 sec. exclusion in field,9.0,4,14,5,GBR,4.0,TOTH I,14 - 5,41,HUN,0:41
Turnover foul,11.0,4,14,5,GBR,4.0,CLAYTON F,14 - 5,20,GBR,0:20
Steal,4.0,4,14,5,GBR,4.0,KISTELEKI D,14 - 5,20,HUN,0:20
20 sec. exclusion in field,11.0,4,14,5,GBR,4.0,CLAYTON F,14 - 5,12,GBR,0:12
Extra player shot - Post,4.0,4,14,5,GBR,4.0,KISTELEKI D,14 - 5,1,HUN,0:01
Starting goalkeeper,1.0,5,0,0,NED,1.0,BOLONYAI F,0 - 0,480,HUN,8:00
Starting goalkeeper,1.0,5,0,0,NED,1.0,van der MEIJDEN I,0 - 0,480,NED,8:00
Sprint won possession,7.0,5,0,0,NED,1.0,van BELKUM I,0 - 0,480,NED,8:00
Action shot - Goal,4.0,5,0,1,NED,1.0,HAKHVERDIAN B,1 - 0,457,NED,7:37
20 sec. exclusion in centre,10.0,5,0,1,NED,1.0,GENEE D,1 - 0,439,NED,7:19
Extra player shot - Missed,8.0,5,0,1,NED,1.0,KESZTHELYI R,1 - 0,433,HUN,7:13
Action shot - Saved,2.0,5,0,1,NED,1.0,SMIT Y,1 - 0,410,NED,6:50
Action shot - Goal,7.0,5,1,1,NED,1.0,MISKOLCZI I,1 - 1,392,HUN,6:32
Turnover foul,4.0,5,1,1,NED,1.0,HAKHVERDIAN B,1 - 1,374,NED,6:14
Steal,7.0,5,1,1,NED,1.0,MISKOLCZI I,1 - 1,374,HUN,6:14
Turnover foul,10.0,5,1,1,NED,1.0,BUJKA B,1 - 1,355,HUN,5:55
Centre shot - Saved,11.0,5,1,1,NED,1.0,KLAASSEN L,1 - 1,327,NED,5:27
Turnover foul,10.0,5,1,1,NED,1.0,BUJKA B,1 - 1,301,HUN,5:01
Steal,4.0,5,1,1,NED,1.0,HAKHVERDIAN B,1 - 1,301,NED,5:01
20 sec. exclusion in field,10.0,5,1,1,NED,1.0,BUJKA B,1 - 1,283,HUN,4:43
Extra player shot - Post,7.0,5,1,1,NED,1.0,van BELKUM I,1 - 1,268,NED,4:28
Action shot - Saved,5.0,5,1,1,NED,1.0,SZUCS G,1 - 1,255,HUN,4:15
20 sec. exclusion in centre,5.0,5,1,1,NED,1.0,SZUCS G,1 - 1,239,HUN,3:59
Extra player shot - Saved,7.0,5,1,1,NED,1.0,van BELKUM I,1 - 1,221,NED,3:41
Counter attack - Goal,8.0,5,2,1,NED,1.0,KESZTHELYI R,1 - 2,209,HUN,3:29
Turnover foul,12.0,5,2,1,NED,1.0,van der MOLEN l,1 - 2,192,NED,3:12
Steal,4.0,5,2,1,NED,1.0,KISTELEKI D,1 - 2,192,HUN,3:12
20 sec. exclusion in centre,11.0,5,2,1,NED,1.0,KLAASSEN L,1 - 2,176,NED,2:56
Extra player shot - Goal,4.0,5,3,1,NED,1.0,KISTELEKI D,1 - 3,171,HUN,2:51
5m shot - Missed,2.0,5,3,1,NED,1.0,SMIT Y,1 - 3,153,NED,2:33
Turnover foul,6.0,5,3,1,NED,1.0,TAKACS O,1 - 3,134,HUN,2:14
Turnover foul,8.0,5,3,1,NED,1.0,SEVENICH V,1 - 3,124,NED,2:04
Action shot - Goal,8.0,5,4,1,NED,1.0,KESZTHELYI R,1 - 4,106,HUN,1:46
Turnover foul,8.0,5,4,1,NED,1.0,SEVENICH V,1 - 4,89,NED,1:29
Steal,5.0,5,4,1,NED,1.0,SZUCS G,1 - 4,89,HUN,1:29
5m shot - Goal,5.0,5,5,1,NED,1.0,SZUCS G,1 - 5,65,HUN,1:05
Turnover foul,7.0,5,5,1,NED,1.0,van BELKUM I,1 - 5,48,NED,0:48
Steal,11.0,5,5,1,NED,1.0,GARDA K,1 - 5,48,HUN,0:48
20 sec. exclusion in centre,11.0,5,5,1,NED,1.0,KLAASSEN L,1 - 5,28,NED,0:28
Extra player shot - Blocked,4.0,5,5,1,NED,1.0,KISTELEKI D,1 - 5,8,HUN,0:08
5m shot - Missed,7.0,5,5,1,NED,1.0,van BELKUM I,1 - 5,2,NED,0:02
Starting goalkeeper,1.0,5,5,1,NED,2.0,van der MEIJDEN I,1 - 5,480,NED,8:00
Starting goalkeeper,1.0,5,5,1,NED,2.0,BOLONYAI F,1 - 5,480,HUN,8:00
Sprint won possession,7.0,5,5,1,NED,2.0,van BELKUM I,1 - 5,480,NED,8:00
5m shot - Post,10.0,5,5,1,NED,2.0,GENEE D,1 - 5,456,NED,7:36
Turnover foul,5.0,5,5,1,NED,2.0,SZUCS G,1 - 5,431,HUN,7:11
20 sec. exclusion in centre,8.0,5,5,1,NED,2.0,KESZTHELYI R,1 - 5,404,HUN,6:44
Extra player shot - Blocked,2.0,5,5,1,NED,2.0,SMIT Y,1 - 5,386,NED,6:26
Turnover foul,10.0,5,5,1,NED,2.0,BUJKA B,1 - 5,366,HUN,6:06
Turnover foul,7.0,5,5,1,NED,2.0,van BELKUM I,1 - 5,339,NED,5:39
Steal,6.0,5,5,1,NED,2.0,TAKACS O,1 - 5,339,HUN,5:39
Turnover foul,10.0,5,5,1,NED,2.0,BUJKA B,1 - 5,320,HUN,5:20
Turnover foul,10.0,5,5,1,NED,2.0,GENEE D,1 - 5,306,NED,5:06
Steal,10.0,5,5,1,NED,2.0,BUJKA B,1 - 5,306,HUN,5:06
Counter attack - Goal,8.0,5,6,1,NED,2.0,KESZTHELYI R,1 - 6,295,HUN,4:55
Turnover foul,12.0,5,6,1,NED,2.0,van der MOLEN l,1 - 6,277,NED,4:37
Steal,5.0,5,6,1,NED,2.0,SZUCS G,1 - 6,277,HUN,4:37
Turnover foul,9.0,5,6,1,NED,2.0,TOTH I,1 - 6,252,HUN,4:12
Steal,6.0,5,6,1,NED,2.0,STOMPHORST N,1 - 6,252,NED,4:12
Turnover foul,12.0,5,6,1,NED,2.0,van der MOLEN l,1 - 6,228,NED,3:48
Steal,4.0,5,6,1,NED,2.0,KISTELEKI D,1 - 6,228,HUN,3:48
Action shot - Saved,11.0,5,6,1,NED,2.0,GARDA K,1 - 6,209,HUN,3:29
Turnover foul,9.0,5,6,1,NED,2.0,TOTH I,1 - 6,196,HUN,3:16
Centre shot - Saved,12.0,5,6,1,NED,2.0,van der MOLEN l,1 - 6,174,NED,2:54
Turnover foul,12.0,5,6,1,NED,2.0,van der MOLEN l,1 - 6,161,NED,2:41
Steal,2.0,5,6,1,NED,2.0,ILLES A,1 - 6,161,HUN,2:41
