Action,CAN,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
20 sec. exclusion in centre,4,5.0,3,4,GRE,2.0,EGGENS M,4 - 4,226,CAN,3:46
Extra player shot - Saved,4,11.0,3,4,GRE,2.0,PLEVRITOU E,4 - 4,207,GRE,3:27
5m shot - Blocked,4,6.0,3,4,GRE,2.0,BARON la SALLE S,4 - 4,182,CAN,3:02
Turnover foul,4,3.0,3,4,GRE,2.0,DIAMANTOPOULOU V,4 - 4,158,GRE,2:38
Steal,4,11.0,3,4,GRE,2.0,VALIN S,4 - 4,158,CAN,2:38
Action shot - Missed,4,6.0,3,4,GRE,2.0,BARON la SALLE S,4 - 4,132,CAN,2:12
Action shot - Goal,4,11.0,3,5,GRE,2.0,PLEVRITOU E,4 - 5,106,GRE,1:46
Action shot - Goal,4,4.0,3,6,GRE,2.0,PSOUNI I,4 - 6,50,GRE,0:50
5m shot - Saved,4,4.0,3,6,GRE,2.0,WRIGHT E,4 - 6,22,CAN,0:22
5m shot - Post,4,2.0,3,6,GRE,2.0,TSOUKALA C,4 - 6,2,GRE,0:02
Starting goalkeeper,4,1.0,3,6,GRE,3.0,RELTON M,4 - 6,480,CAN,8:00
Starting goalkeeper,4,1.0,3,6,GRE,3.0,KOUVDOU E,4 - 6,480,GRE,8:00
Sprint won possession,4,8.0,3,6,GRE,3.0,PERREAULT D,4 - 6,480,CAN,8:00
Turnover foul,4,7.0,3,6,GRE,3.0,BEKHAZI J,4 - 6,455,CAN,7:35
Steal,4,10.0,3,6,GRE,3.0,MANOLIOUDAKI T,4 - 6,455,GRE,7:35
Turnover foul,4,7.0,3,6,GRE,3.0,ASIMAKI A,4 - 6,430,GRE,7:10
Steal,4,2.0,3,6,GRE,3.0,ALOGBO K,4 - 6,430,CAN,7:10
Action shot - Goal,5,5.0,3,6,GRE,3.0,EGGENS M,5 - 6,412,CAN,6:52
5m shot - Blocked,5,7.0,3,6,GRE,3.0,BEKHAZI J,5 - 6,352,CAN,5:52
Penalty foul,5,6.0,3,6,GRE,3.0,AVRAMIDOU A,5 - 6,351,GRE,5:51
Penalty shot - Saved,5,7.0,3,6,GRE,3.0,BEKHAZI J,5 - 6,351,CAN,5:51
20 sec. exclusion in centre,5,10.0,3,6,GRE,3.0,ROBINSON C,5 - 6,338,CAN,5:38
Action shot - Blocked,5,8.0,3,6,GRE,3.0,ROUMPESI A,5 - 6,310,GRE,5:10
Counter attack - Goal,6,7.0,3,6,GRE,3.0,BEKHAZI J,6 - 6,299,CAN,4:59
Centre shot - Post,6,7.0,3,6,GRE,3.0,ASIMAKI A,6 - 6,273,GRE,4:33
Action shot - Saved,6,6.0,3,6,GRE,3.0,BARON la SALLE S,6 - 6,245,CAN,4:05
Centre shot - Saved,6,3.0,3,6,GRE,3.0,MONTON K,6 - 6,230,CAN,3:50
Action shot - Saved,6,8.0,3,6,GRE,3.0,ROUMPESI A,6 - 6,201,GRE,3:21
Action shot - Missed,6,12.0,3,6,GRE,3.0,RADU M,6 - 6,175,CAN,2:55
Centre shot - Saved,6,7.0,3,6,GRE,3.0,ASIMAKI A,6 - 6,157,GRE,2:37
5m shot - Post,6,11.0,3,6,GRE,3.0,VALIN S,6 - 6,130,CAN,2:10
20 sec. exclusion in centre,6,11.0,3,6,GRE,3.0,VALIN S,6 - 6,120,CAN,2:00
Time-Out,6,,3,6,GRE,3.0,,6 - 6,120,GRE,2:00
Action shot - Blocked,6,10.0,3,6,GRE,3.0,MANOLIOUDAKI T,6 - 6,94,GRE,1:34
Turnover foul,6,2.0,3,6,GRE,3.0,ALOGBO K,6 - 6,73,CAN,1:13
Turnover foul,6,8.0,3,6,GRE,3.0,ROUMPESI A,6 - 6,55,GRE,0:55
Steal,6,1.0,3,6,GRE,3.0,RELTON M,6 - 6,55,CAN,0:55
Turnover foul,6,2.0,3,6,GRE,3.0,ALOGBO K,6 - 6,52,CAN,0:52
20 sec. exclusion in centre,6,12.0,3,6,GRE,3.0,RADU M,6 - 6,43,CAN,0:43
Action shot - Post,6,2.0,3,6,GRE,3.0,TSOUKALA C,6 - 6,16,GRE,0:16
5m shot - Goal,7,5.0,3,6,GRE,3.0,EGGENS M,7 - 6,3,CAN,0:03
5m shot - Saved,7,8.0,3,6,GRE,3.0,ROUMPESI A,7 - 6,1,GRE,0:01
Starting goalkeeper,7,1.0,3,6,GRE,4.0,RELTON M,7 - 6,480,CAN,8:00
Starting goalkeeper,7,1.0,3,6,GRE,4.0,KOUVDOU E,7 - 6,480,GRE,8:00
Sprint won possession,7,8.0,3,6,GRE,4.0,PERREAULT D,7 - 6,480,CAN,8:00
Turnover foul,7,2.0,3,6,GRE,4.0,ALOGBO K,7 - 6,459,CAN,7:39
Action shot - Post,7,8.0,3,6,GRE,4.0,ROUMPESI A,7 - 6,433,GRE,7:13
20 sec. exclusion in centre,7,10.0,3,6,GRE,4.0,MANOLIOUDAKI T,7 - 6,416,GRE,6:56
Extra player shot - Saved,7,5.0,3,6,GRE,4.0,EGGENS M,7 - 6,409,CAN,6:49
20 sec. exclusion in centre,7,7.0,3,6,GRE,4.0,BEKHAZI J,7 - 6,398,CAN,6:38
Extra player shot - Saved,7,6.0,3,6,GRE,4.0,AVRAMIDOU A,7 - 6,380,GRE,6:20
Action shot - Saved,7,9.0,3,6,GRE,4.0,EGGENS C,7 - 6,353,CAN,5:53
5m shot - Saved,7,9.0,3,6,GRE,4.0,EGGENS C,7 - 6,336,CAN,5:36
Action shot - Post,7,6.0,3,6,GRE,4.0,AVRAMIDOU A,7 - 6,310,GRE,5:10
20 sec. exclusion in centre,7,9.0,3,6,GRE,4.0,EGGENS C,7 - 6,291,CAN,4:51
Action shot - Goal,7,6.0,3,7,GRE,4.0,AVRAMIDOU A,7 - 7,269,GRE,4:29
Centre shot - Post,7,10.0,3,7,GRE,4.0,ROBINSON C,7 - 7,247,CAN,4:07
Action shot - Missed,7,6.0,3,7,GRE,4.0,AVRAMIDOU A,7 - 7,220,GRE,3:40
20 sec. exclusion in centre,7,4.0,3,7,GRE,4.0,PSOUNI I,7 - 7,195,GRE,3:15
Time-Out,7,,3,7,GRE,4.0,,7 - 7,194,CAN,3:14
Extra player shot - Blocked,7,8.0,3,7,GRE,4.0,PERREAULT D,7 - 7,177,CAN,2:57
20 sec. exclusion in centre,7,10.0,3,7,GRE,4.0,ROBINSON C,7 - 7,158,CAN,2:38
Exclusion with substitution,7,10.0,3,7,GRE,4.0,ROBINSON C,7 - 7,158,CAN,2:38
Time-Out,7,,3,7,GRE,4.0,,7 - 7,157,GRE,2:37
Extra player shot - Goal,7,7.0,3,8,GRE,4.0,ASIMAKI A,7 - 8,140,GRE,2:20
Turnover foul,7,7.0,3,8,GRE,4.0,ASIMAKI A,7 - 8,82,GRE,1:22
Steal,7,12.0,3,8,GRE,4.0,RADU M,7 - 8,82,CAN,1:22
20 sec. exclusion in centre,7,2.0,3,8,GRE,4.0,TSOUKALA C,7 - 8,65,GRE,1:05
Time-Out,7,,3,8,GRE,4.0,,7 - 8,65,CAN,1:05
Action shot - Goal,8,5.0,3,8,GRE,4.0,EGGENS M,8 - 8,43,CAN,0:43
5m shot - Saved,8,8.0,3,8,GRE,4.0,ROUMPESI A,8 - 8,13,GRE,0:13
Starting goalkeeper,0,1.0,4,0,KAZ,1.0,ZHARKOVA A,0 - 0,480,KAZ,8:00
Starting goalkeeper,0,1.0,4,0,KAZ,1.0,RELTON M,0 - 0,480,CAN,8:00
Sprint won possession,0,8.0,4,0,KAZ,1.0,PERREAULT D,0 - 0,480,CAN,8:00
20 sec. exclusion in field,0,4.0,4,0,KAZ,1.0,TUROVA A,0 - 0,468,KAZ,7:48
Extra player shot - Goal,1,4.0,4,0,KAZ,1.0,WRIGHT E,1 - 0,453,CAN,7:33
5m shot - Saved,1,6.0,4,0,KAZ,1.0,ZUBKOVA A,1 - 0,423,KAZ,7:03
5m shot - Goal,2,10.0,4,0,KAZ,1.0,ROBINSON C,2 - 0,404,CAN,6:44
5m shot - Saved,2,10.0,4,0,KAZ,1.0,GRITSENKO M,2 - 0,377,KAZ,6:17
Action shot - Saved,2,5.0,4,0,KAZ,1.0,EGGENS M,2 - 0,347,CAN,5:47
5m shot - Missed,2,7.0,4,0,KAZ,1.0,ALEXANDROVA N,2 - 0,323,KAZ,5:23
Turnover foul,2,5.0,4,0,KAZ,1.0,EGGENS M,2 - 0,315,CAN,5:15
Steal,2,9.0,4,0,KAZ,1.0,JAKAYEVA A,2 - 0,315,KAZ,5:15
Counter attack - Goal,2,4.0,4,1,KAZ,1.0,TUROVA A,2 - 1,306,KAZ,5:06
5m shot - Saved,2,9.0,4,1,KAZ,1.0,EGGENS C,2 - 1,286,CAN,4:46
Centre shot - Saved,2,9.0,4,1,KAZ,1.0,JAKAYEVA A,2 - 1,265,KAZ,4:25
Action shot - Saved,2,11.0,4,1,KAZ,1.0,VALIN S,2 - 1,236,CAN,3:56
Action shot - Missed,2,6.0,4,1,KAZ,1.0,BARON la SALLE S,2 - 1,213,CAN,3:33
5m shot - Blocked,2,10.0,4,1,KAZ,1.0,GRITSENKO M,2 - 1,183,KAZ,3:03
5m shot - Saved,2,11.0,4,1,KAZ,1.0,VALIN S,2 - 1,162,CAN,2:42
Centre shot - Goal,3,2.0,4,1,KAZ,1.0,ALOGBO K,3 - 1,161,CAN,2:41
20 sec. exclusion in centre,3,10.0,4,1,KAZ,1.0,ROBINSON C,3 - 1,139,CAN,2:19
Extra player shot - Goal,3,10.0,4,2,KAZ,1.0,GRITSENKO M,3 - 2,120,KAZ,2:00
Action shot - Saved,3,7.0,4,2,KAZ,1.0,BEKHAZI J,3 - 2,114,CAN,1:54
20 sec. exclusion in field,3,4.0,4,2,KAZ,1.0,WRIGHT E,3 - 2,86,CAN,1:26
Extra player shot - Saved,3,4.0,4,2,KAZ,1.0,TUROVA A,3 - 2,68,KAZ,1:08
Action shot - Post,3,7.0,4,2,KAZ,1.0,BEKHAZI J,3 - 2,44,CAN,0:44
Action shot - Goal,4,5.0,4,2,KAZ,1.0,EGGENS M,4 - 2,0,CAN,0:00
Starting goalkeeper,4,1.0,4,2,KAZ,2.0,ZHARKOVA A,4 - 2,480,KAZ,8:00
Starting goalkeeper,4,1.0,4,2,KAZ,2.0,RELTON M,4 - 2,480,CAN,8:00
Sprint won possession,4,8.0,4,2,KAZ,2.0,PERREAULT D,4 - 2,480,CAN,8:00
Turnover foul,4,3.0,4,2,KAZ,2.0,MONTON K,4 - 2,455,CAN,7:35
Steal,4,4.0,4,2,KAZ,2.0,TUROVA A,4 - 2,455,KAZ,7:35
20 sec. exclusion in field,4,9.0,4,2,KAZ,2.0,EGGENS C,4 - 2,438,CAN,7:18
Extra player shot - Post,4,12.0,4,2,KAZ,2.0,MUSSAROVA A,4 - 2,421,KAZ,7:01
Turnover foul,4,3.0,4,2,KAZ,2.0,MONTON K,4 - 2,398,CAN,6:38
Steal,4,4.0,4,2,KAZ,2.0,TUROVA A,4 - 2,398,KAZ,6:38
Turnover foul,4,9.0,4,2,KAZ,2.0,JAKAYEVA A,4 - 2,369,KAZ,6:09
Action shot - Missed,4,12.0,4,2,KAZ,2.0,RADU M,4 - 2,348,CAN,5:48
Action shot - Post,4,3.0,4,2,KAZ,2.0,AKILBAYEVA A,4 - 2,329,KAZ,5:29
Action shot - Goal,5,5.0,4,2,KAZ,2.0,EGGENS M,5 - 2,305,CAN,5:05
Turnover foul,5,9.0,4,2,KAZ,2.0,JAKAYEVA A,5 - 2,290,KAZ,4:50
Action shot - Goal,6,9.0,4,2,KAZ,2.0,EGGENS C,6 - 2,265,CAN,4:25
Centre shot - Missed,6,9.0,4,2,KAZ,2.0,JAKAYEVA A,6 - 2,253,KAZ,4:13
20 sec. exclusion in field,6,6.0,4,2,KAZ,2.0,ZUBKOVA A,6 - 2,243,KAZ,4:03
Extra player shot - Goal,7,6.0,4,2,KAZ,2.0,BARON la SALLE S,7 - 2,231,CAN,3:51
Time-Out,7,,4,2,KAZ,2.0,,7 - 2,231,KAZ,3:51
5m shot - Post,7,4.0,4,2,KAZ,2.0,TUROVA A,7 - 2,200,KAZ,3:20
Turnover foul,7,9.0,4,2,KAZ,2.0,EGGENS C,7 - 2,176,CAN,2:56
Steal,7,4.0,4,2,KAZ,2.0,TUROVA A,7 - 2,176,KAZ,2:56
20 sec. exclusion in field,7,10.0,4,2,KAZ,2.0,ROBINSON C,7 - 2,172,CAN,2:52
20 sec. exclusion in field,7,4.0,4,2,KAZ,2.0,WRIGHT E,7 - 2,166,CAN,2:46
Turnover foul,7,2.0,4,2,KAZ,2.0,SHEPELINA N,7 - 2,143,KAZ,2:23
Action shot - Saved,7,6.0,4,2,KAZ,2.0,BARON la SALLE S,7 - 2,116,CAN,1:56
Action shot - Saved,7,10.0,4,2,KAZ,2.0,GRITSENKO M,7 - 2,103,KAZ,1:43
Action shot - Saved,7,5.0,4,2,KAZ,2.0,EGGENS M,7 - 2,75,CAN,1:15
Centre shot - Goal,7,9.0,4,3,KAZ,2.0,JAKAYEVA A,7 - 3,54,KAZ,0:54
5m shot - Goal,8,5.0,4,3,KAZ,2.0,EGGENS M,8 - 3,38,CAN,0:38
Turnover foul,8,2.0,4,3,KAZ,2.0,SHEPELINA N,8 - 3,18,KAZ,0:18
Steal,8,2.0,4,3,KAZ,2.0,ALOGBO K,8 - 3,18,CAN,0:18
20 sec. exclusion in field,8,2.0,4,3,KAZ,2.0,SHEPELINA N,8 - 3,17,KAZ,0:17
Time-Out,8,,4,3,KAZ,2.0,,8 - 3,17,CAN,0:17
20 sec. exclusion in field,8,10.0,4,3,KAZ,2.0,GRITSENKO M,8 - 3,10,KAZ,0:10
Extra player shot - Goal,9,5.0,4,3,KAZ,2.0,EGGENS M,9 - 3,1,CAN,0:01
Turnover foul,9,2.0,4,3,KAZ,4.0,ALOGBO K,9 - 3,67,CAN,1:07
20 sec. exclusion in field,9,12.0,4,3,KAZ,4.0,RADU M,9 - 3,46,CAN,0:46
Centre shot - Blocked,9,9.0,4,3,KAZ,4.0,JAKAYEVA A,9 - 3,23,KAZ,0:23
Starting goalkeeper,9,1.0,4,3,KAZ,3.0,RELTON M,9 - 3,480,CAN,8:00
Starting goalkeeper,9,1.0,4,3,KAZ,3.0,ZHARKOVA A,9 - 3,480,KAZ,8:00
Sprint won possession,9,8.0,4,3,KAZ,3.0,PERREAULT D,9 - 3,480,CAN,8:00
Turnover foul,9,2.0,4,3,KAZ,3.0,ALOGBO K,9 - 3,464,CAN,7:44
Steal,9,4.0,4,3,KAZ,3.0,TUROVA A,9 - 3,464,KAZ,7:44
Turnover foul,9,7.0,4,3,KAZ,3.0,ALEXANDROVA N,9 - 3,442,KAZ,7:22
Steal,9,7.0,4,3,KAZ,3.0,BEKHAZI J,9 - 3,442,CAN,7:22
Action shot - Goal,10,8.0,4,3,KAZ,3.0,PERREAULT D,10 - 3,420,CAN,7:00
Turnover foul,10,10.0,4,3,KAZ,3.0,GRITSENKO M,10 - 3,403,KAZ,6:43
Action shot - Saved,10,5.0,4,3,KAZ,3.0,EGGENS M,10 - 3,388,CAN,6:28
Turnover foul,10,9.0,4,3,KAZ,3.0,JAKAYEVA A,10 - 3,370,KAZ,6:10
Centre shot - Missed,10,3.0,4,3,KAZ,3.0,MONTON K,10 - 3,348,CAN,5:48
Action shot - Saved,10,9.0,4,3,KAZ,3.0,JAKAYEVA A,10 - 3,324,KAZ,5:24
20 sec. exclusion in centre,10,4.0,4,3,KAZ,3.0,TUROVA A,10 - 3,309,KAZ,5:09
Turnover foul,10,3.0,4,3,KAZ,3.0,MONTON K,10 - 3,307,CAN,5:07
20 sec. exclusion in field,10,9.0,4,3,KAZ,3.0,EGGENS C,10 - 3,285,CAN,4:45
20 sec. exclusion in centre,10,8.0,4,3,KAZ,3.0,PERREAULT D,10 - 3,276,CAN,4:36
Extra player shot - Goal,10,10.0,4,4,KAZ,3.0,GRITSENKO M,10 - 4,261,KAZ,4:21
Action shot - Saved,10,7.0,4,4,KAZ,3.0,BEKHAZI J,10 - 4,245,CAN,4:05
